uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
P12235,-0.17108175299998862,-0.5166553515700213,0.17449184557004405,28.001477893327838,-0.9989721272731734,-5.082548897290066,0.32350766624296046,0.7761799294513153,-0,-0,0.8244231800690823,0,Acute_HR,SLC25A4,ADT1_HUMAN,ADP/ATP translocase 1
P12236,-0.4634683031889182,-0.8379711408321108,-0.0889654655457256,26.55879181214895,-2.4972105438457075,-3.039325486721725,0.016506999567482666,0.35731739350708264,-1,-0,0.14926076978463193,0,Acute_HR,SLC25A6,ADT3_HUMAN,ADP/ATP translocase 3
P12268,0.124342097395715,-0.233254400321742,0.481938595113172,21.23976128994068,0.701641336063939,-5.295028467437144,0.48675832405868946,0.8368687997100068,0,0,0.9143656251297656,0,Acute_HR,IMPDH2,IMDH2_HUMAN,Inosine-5'-monophosphate dehydrogenase 2
P12277,-0.12620031005562282,-0.49049791769113277,0.23809729757988712,31.35879186907753,-0.6990276225071189,-5.296577529902813,0.4883735085388169,0.8368687997100068,-0,-0,0.9135249606116359,0,Acute_HR,CKB,KCRB_HUMAN,Creatine kinase B-type
P12429,0.4911025509535776,-0.1239468028833074,1.1061519047904627,19.67746195869739,1.6112111484939216,-4.429647485572232,0.11459632748982028,0.6086668173170768,0,0,0.3451090360830121,0,Acute_HR,ANXA3,ANXA3_HUMAN,Annexin A3
P12532,-0.595325440268347,-1.091116287983041,-0.0995345925536531,24.227309905113916,-2.422959590705141,-3.1732123579217437,0.019767981366171392,0.3860360498940194,-1,-0,0.09672595353037924,0,Acute_HR,CKMT1A,KCRU_HUMAN,"Creatine kinase U-type, mitochondrial"
P12694,-0.1296782616305414,-0.6150432905216878,0.35568676726060494,16.211509808163747,-0.5391243321351429,-5.3805822571073945,0.5926369510078882,0.8789127883179126,-0,-0,0.9344060398912077,0,Acute_HR,BCKDHA,ODBA_HUMAN,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"
P12814,0.4432578591320464,-1.3701222608744912,2.256637979138584,23.280093685507342,0.49368434577920894,-5.400498741424403,0.6241693039150568,0.8818285971426851,0,0,0.8114582555419824,0,Acute_HR,ACTN1,ACTN1_HUMAN,Alpha-actinin-1
P12829,0.1563278697840147,-0.8606811005729336,1.173336840140963,19.293224710650872,0.3101714792189079,-5.463531456821804,0.7579587174874706,0.9292980444290826,0,0,0.9576024434631242,0,Acute_HR,MYL4,MYL4_HUMAN,Myosin light chain 4
P12882,0.3115447705554466,-0.9409480422628604,1.5640375833737536,27.806507965017268,0.5021138516959843,-5.396958729207809,0.61823381445876,0.8808570105232876,0,0,0.8608643694274887,0,Acute_HR,MYH1,MYH1_HUMAN,Myosin-1
P12883,0.6431875308158865,-0.4324191863825173,1.7187942480142904,29.144855629991287,1.2066306295646256,-4.892574259227099,0.2343017303169329,0.7156096591259162,0,0,0.3932307370748362,0,Acute_HR,MYH7,MYH7_HUMAN,Myosin-7
P12955,-0.04342374890649481,-0.5442456624947689,0.4573981646817793,18.3482184138294,-0.17495816949920787,-5.491613974045895,0.8619500645284298,0.960629437560027,-0,-0,0.993569819985484,0,Acute_HR,PEPD,PEPD_HUMAN,Xaa-Pro dipeptidase
P12956,-0.1971317454408421,-0.7008602982413688,0.30659680735968453,18.957206911353246,-0.7896783535710129,-5.23957702165427,0.4341347604050748,0.8210578700825468,-0,-0,0.8483289678561862,0,Acute_HR,XRCC6,XRCC6_HUMAN,X-ray repair cross-complementing protein 6
P13010,0.7201678381525447,0.1196962575608852,1.320639418744204,21.329122304991525,2.4200899015811825,-3.1783295073003432,0.019904983822660375,0.3860360498940194,1,0,0.059561690801356454,0,Acute_HR,XRCC5,XRCC5_HUMAN,X-ray repair cross-complementing protein 5
P13073,-0.024356508126604837,-0.4903810498939253,0.4416680336407156,25.35526803556939,-0.10546211397482216,-5.499966870744698,0.9165093244925926,0.98472182597973,-0,-0,0.997878778609712,0,Acute_HR,COX4I1,COX41_HUMAN,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial"
P13164,-0.37997926366127643,-2.26043291629371,1.5004743889711571,19.469413774281712,-0.4081116807354854,-5.433425022226629,0.6853198771105671,0.9002072040422162,-0,-0,0.8662492422849846,0,Acute_HR,IFITM1,IFM1_HUMAN,Interferon-induced transmembrane protein 1
P13473,-0.2126845945084348,-0.7883480486782521,0.36297885966138255,21.07157620249838,-0.7455170995625574,-5.26818624115435,0.4600957003445939,0.8287962752966758,-0,-0,0.847799196747954,0,Acute_HR,LAMP2,LAMP2_HUMAN,Lysosome-associated membrane glycoprotein 2
P13489,0.131608465305451,-0.14074189245318441,0.4039588230640864,23.849224250876325,0.9750931589425028,-5.102234409183064,0.3350761137869863,0.778497675421453,0,0,0.8659740156919634,0,Acute_HR,RNH1,RINI_HUMAN,Ribonuclease inhibitor
P13533,0.32501299425326735,-0.25597840208998746,0.9060043905965222,21.120056679211803,1.1288110663233897,-4.967678116756785,0.26536007952524726,0.7365097903868271,0,0,0.6497392151446018,0,Acute_HR,MYH6,MYH6_HUMAN,Myosin-6
P13535,-0.2554421709940584,-1.3244517359339694,0.8135673939458525,16.236309995429927,-0.48217117097245255,-5.405348702788736,0.6321783047748475,0.884481789827066,-0,-0,0.8894592006687809,0,Acute_HR,MYH8,MYH8_HUMAN,Myosin-8
P13637,-0.10721250632969159,-0.6655785693060291,0.4511535566466459,17.767542056470084,-0.3874508956533224,-5.44048898783173,0.7003716503186597,0.9068919420264705,-0,-0,0.9625366770131455,0,Acute_HR,ATP1A3,AT1A3_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-3
P13639,0.26379275321045625,-9.135750934839426e-4,0.5284990815143964,24.423946106180363,2.0108921159612847,-3.861310041477825,0.050760376283071854,0.48331023905970216,1,0,0.45554032960192475,0,Acute_HR,EEF2,EF2_HUMAN,Elongation factor 2
P13667,0.4185574500458671,-0.28301635206178066,1.1201312521535147,16.220065218987624,1.2038488102439033,-4.895338769538691,0.23536396825665254,0.7156270554447934,0,0,0.5458044687244986,0,Acute_HR,PDIA4,PDIA4_HUMAN,Protein disulfide-isomerase A4
P13693,-0.06445170112397136,-0.41659999321144076,0.28769659096349803,24.425803591206897,-0.3693167736452634,-5.446351232231714,0.7137401577111058,0.9091106234333551,-0,-0,0.9784990591110219,0,Acute_HR,TPT1,TCTP_HUMAN,Translationally-controlled tumor protein
P13716,0.14630040931623967,-0.5316697858960528,0.8242706045285322,20.61502880374551,0.43543684447170095,-5.423633471549275,0.6654666494982419,0.9002072040422162,0,0,0.9421570551577684,0,Acute_HR,ALAD,HEM2_HUMAN,Delta-aminolevulinic acid dehydratase
P13796,0.9164826845783267,-0.11353412491155601,1.9464994940682094,24.05975859788835,1.795437065431479,-4.180655950913566,0.07975431527658133,0.546454930928729,1,0,0.09850918645838704,0,Acute_HR,LCP1,PLSL_HUMAN,Plastin-2
P13797,-0.19195134899834443,-0.8035737706772967,0.4196710726806079,18.299737471428813,-0.6332832559791354,-5.333686651232166,0.5299693104943721,0.8591388928311562,-0,-0,0.8852573758752217,0,Acute_HR,PLS3,PLST_HUMAN,Plastin-3
P13798,-0.1541390367130191,-0.4060241581675062,0.09774608474146801,23.8934144932657,-1.2348106323996701,-4.864238504210186,0.2237390421602622,0.7112234452776546,-0,-0,0.7939073515422702,0,Acute_HR,APEH,ACPH_HUMAN,Acylamino-acid-releasing enzyme
P13804,-0.10324672400725277,-0.35442040655313956,0.14792695853863402,24.85991666677622,-0.8294541460398379,-5.212448819621229,0.41151946550129703,0.8175292434009231,-0,-0,0.9124037683049593,0,Acute_HR,ETFA,ETFA_HUMAN,"Electron transfer flavoprotein subunit alpha, mitochondrial"
P13805,0.09114709175779723,-0.9469360271418328,1.1292302106574272,24.196453842003407,0.1771743802283992,-5.491279576187294,0.8602199001205232,0.960629437560027,0,0,0.986369976902183,0,Acute_HR,TNNT1,TNNT1_HUMAN,"Troponin T, slow skeletal muscle"
P13807,-0.09474106464650589,-0.38695405949270256,0.19747193019969078,23.912710823975203,-0.6542277633760295,-5.322252678419937,0.5165182820691281,0.8556644534708593,-0,-0,0.9393283576134696,0,Acute_HR,GYS1,GYS1_HUMAN,"Glycogen [starch] synthase, muscle"
P13861,-0.06521716356081342,-0.34607598777258863,0.2156416606509618,23.354215889406714,-0.4685587666593891,-5.410864519702193,0.6417988189469273,0.8916452477410277,-0,-0,0.9714917199403698,0,Acute_HR,PRKAR2A,KAP2_HUMAN,cAMP-dependent protein kinase type II-alpha regulatory subunit
P13929,-0.10814360211290719,-0.44885881766131963,0.23257161343550525,29.758003258758258,-0.6404710994261418,-5.329803663381095,0.5253324161953629,0.8591388928311562,-0,-0,0.9327531994296044,0,Acute_HR,ENO3,ENOB_HUMAN,Beta-enolase
P13987,0.05786030875303183,-0.5661863235250381,0.6819069410311017,20.70919279092843,0.1870914486614011,-5.489731751643075,0.8524864148576543,0.9588599393829504,0,0,0.9908081161579829,0,Acute_HR,CD59,CD59_HUMAN,CD59 glycoprotein
P14314,0.2055742854203686,-0.16250001758635513,0.5736485884270923,22.324817783781587,1.1269989871849964,-4.969371541517512,0.2661167805961825,0.7365097903868271,0,0,0.761745050171615,0,Acute_HR,PRKCSH,GLU2B_HUMAN,Glucosidase 2 subunit beta
P14324,0.07332096997422255,-0.23530284536108131,0.3819447853095264,20.183711220384556,0.4793900332432778,-5.406488312368092,0.6341386995839922,0.8848446970939425,0,0,0.9671547250232271,0,Acute_HR,FDPS,FPPS_HUMAN,Farnesyl pyrophosphate synthase
P14406,0.010559573764979291,-0.47599340481358193,0.4971125523435405,22.430390956755197,0.043793180541352866,-5.5039135824812835,0.9652760309193766,0.9924841110258608,0,0,0.9996268818694769,0,Acute_HR,COX7A2,CX7A2_HUMAN,"Cytochrome c oxidase subunit 7A2, mitochondrial"
P14543,-0.037444937012224955,-1.2013998556207532,1.1265099815963033,20.124049214095997,-0.06492799831831143,-5.502927949819444,0.9485402570317617,0.9886364708154814,-0,-0,0.998023700204958,0,Acute_HR,NID1,NID1_HUMAN,Nidogen-1
P14550,0.3555772236138175,-0.08943197897471328,0.8005864262023483,26.358949551838002,1.612334612833001,-4.428198967991966,0.11435112229034365,0.6086668173170768,0,0,0.46252131024388377,0,Acute_HR,AKR1A1,AK1A1_HUMAN,Aldo-keto reductase family 1 member A1
P14618,-0.26110349223002416,-0.5373891185770064,0.015182134116958124,28.99061403303933,-1.9069733499686583,-4.01901213539871,0.06335350266762108,0.5110102349413719,-1,-0,0.48656193200101866,0,Acute_HR,PKM,KPYM_HUMAN,Pyruvate kinase PKM
P14621,0.13631934535311174,-0.28186439314374334,0.5545030838499668,24.79894434279778,0.6577798808044883,-5.3202774739526575,0.5142553412760901,0.8530240514473484,0,0,0.9133307603084174,0,Acute_HR,ACYP2,ACYP2_HUMAN,Acylphosphatase-2
P14625,0.30075458908318,-0.12346646733171496,0.7249756454980749,23.779738137340075,1.430573831222589,-4.65101941874631,0.15992296587814078,0.6657074731302658,0,0,0.5761990401008895,0,Acute_HR,HSP90B1,ENPL_HUMAN,Endoplasmin
P14649,0.9342673131673571,-0.006862696512310751,1.875397322847025,22.393436804741107,2.0031421410487815,-3.8733020258644038,0.05161832352280189,0.4858195155087237,1,0,0.06272125703426563,0,Acute_HR,MYL6B,MYL6B_HUMAN,Myosin light chain 6B
P14678,0.4143115580118639,-0.07851487635938964,0.9071379923831175,16.08931608110814,1.6963805686428586,-4.317380788004799,0.0971869278301579,0.5849495342755585,1,0,0.38067489149930506,0,Acute_HR,SNRPB,RSMB_HUMAN,Small nuclear ribonucleoprotein-associated proteins B and B'
P14735,-0.15958980793851651,-0.4569475452352883,0.13776792935825527,18.60164213327578,-1.082969295143401,-5.009736976379033,0.2849772585079963,0.7444303895719087,-0,-0,0.8184520959352859,0,Acute_HR,IDE,IDE_HUMAN,Insulin-degrading enzyme
P14854,-0.542756452081786,-1.100443003446588,0.014930099283015918,24.270028695515517,-1.9638352813825477,-3.9335541469370705,0.05616580662194414,0.49461224205597154,-1,-0,0.20954044393918986,0,Acute_HR,COX6B1,CX6B1_HUMAN,Cytochrome c oxidase subunit 6B1
P14866,0.5459922874649159,-0.009107537532603627,1.1010921124624353,19.1605809703654,1.9847492770102424,-3.9016146262328837,0.053704932670752166,0.48974094908698446,1,0,0.20258045169700759,0,Acute_HR,HNRNPL,HNRPL_HUMAN,Heterogeneous nuclear ribonucleoprotein L
P14868,-0.03472928118616281,-0.5071967633179517,0.4377382009456261,21.97541093388613,-0.14832491429147626,-5.495303832208007,0.882793535952906,0.9708741403995639,-0,-0,0.9956798701557233,0,Acute_HR,DARS1,SYDC_HUMAN,"Aspartate--tRNA ligase, cytoplasmic"
P14923,-0.545321969001499,-1.134423458002252,0.043779519999254224,18.678567146312364,-1.8678977910330061,-4.076553649521266,0.06873749274050324,0.5251907416019364,-1,-0,0.2322181558091659,0,Acute_HR,JUP,PLAK_HUMAN,Junction plakoglobin
P14927,-0.1168151044197181,-0.4358694915309813,0.20223928269154512,25.16105836709123,-0.7387959663465353,-5.2724005745706375,0.4641243469918187,0.83068742841547,-0,-0,0.9142350281990912,0,Acute_HR,UQCRB,QCR7_HUMAN,Cytochrome b-c1 complex subunit 7
P15090,-0.06578605331053211,-0.43722194813669246,0.30564984151562824,25.77902055568165,-0.3573881897035568,-5.450055355930017,0.7225841543229885,0.9139890154606914,-0,-0,0.9788515367247339,0,Acute_HR,FABP4,FABP4_HUMAN,"Fatty acid-binding protein, adipocyte"
P15104,-0.2709741410803481,-0.6704312566747871,0.12848297451409085,18.43200772903079,-1.3688249777822303,-4.721328804885126,0.17830363373223207,0.6774527262346373,-0,-0,0.6267347520857842,0,Acute_HR,GLUL,GLNA_HUMAN,Glutamine synthetase
P15121,0.10048525646969253,-0.43577735668665085,0.6367478696260359,25.121334968821266,0.3781072980379371,-5.443544316538317,0.7072480821862703,0.9088883308482543,0,0,0.965793285182453,0,Acute_HR,AKR1B1,ALDR_HUMAN,Aldo-keto reductase family 1 member B1
P15170,-0.2041902051457427,-0.6037365956659708,0.19535618537448535,19.479048199872505,-1.031235674687958,-5.055236370134783,0.30831026492386976,0.7580071852089126,-0,-0,0.7864232628768862,0,Acute_HR,GSPT1,ERF3A_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A
P15259,-0.3420776458980619,-0.6333748256541945,-0.05078046614192927,27.893802256344575,-2.3696196887876284,-3.2676160642745824,0.02245893598613338,0.3960865340420795,-1,-0,0.27292737032622144,0,Acute_HR,PGAM2,PGAM2_HUMAN,Phosphoglycerate mutase 2
P15311,1.3505533844238187,0.3809007543902452,2.3202060144573924,22.944589578095737,2.8105143730380604,-2.4446432058582457,0.007471330088944053,0.35731739350708264,1,0,0.0013424878668670658,1,Acute_HR,EZR,EZRI_HUMAN,Ezrin
P15374,-0.008831168036699921,-0.32958480630742115,0.3119224702340213,22.1920069798576,-0.05555674487212527,-5.503412402407924,0.9559573849588692,0.989469647945553,-0,-0,0.9996023061309579,0,Acute_HR,UCHL3,UCHL3_HUMAN,Ubiquitin carboxyl-terminal hydrolase isozyme L3
P15531,-0.11132902585464777,-0.7740141320222192,0.5513560803129237,20.06705583416981,-0.33899354906910123,-5.455530623828358,0.7362973540373213,0.9207431438916289,-0,-0,0.9664940098487514,0,Acute_HR,NME1,NDKA_HUMAN,Nucleoside diphosphate kinase A
P15880,0.11447691109670188,-0.3373079362530394,0.5662617584464431,21.460506956192894,0.5113008049594695,-5.393021656199704,0.6118080201386453,0.8807190107118201,0,0,0.9453058887134861,0,Acute_HR,RPS2,RS2_HUMAN,40S ribosomal protein S2
P15927,0.4502361555122416,0.011753973663818862,0.8887183373606644,15.942448852908996,2.071947048104566,-3.765558189711278,0.044423833652796,0.4805586566916054,1,0,0.24609786298235634,0,Acute_HR,RPA2,RFA2_HUMAN,Replication protein A 32 kDa subunit
P15954,0.10038172966667958,-0.3762467799887505,0.5770102393221097,24.634739865865676,0.42497647829374074,-5.427473721971401,0.6730151010528436,0.9002072040422162,0,0,0.9610297517844141,0,Acute_HR,COX7C,COX7C_HUMAN,"Cytochrome c oxidase subunit 7C, mitochondrial"
P16083,-0.6660640093910821,-1.8960065651795448,0.5638785463973806,21.062837914679807,-1.0931317520244606,-5.000511822156984,0.28061569361523425,0.7390701395627569,-0,-0,0.4289505572884974,0,Acute_HR,NQO2,NQO2_HUMAN,Ribosyldihydronicotinamide dehydrogenase [quinone]
P16118,-0.5106166475557892,-0.9114626389227842,-0.10977065618879417,20.618578453961813,-2.5704411188084078,-2.904537820261503,0.013777794250906136,0.35731739350708264,-1,-0,0.1121590117863898,0,Acute_HR,PFKFB1,F261_HUMAN,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1"
P16152,0.2625972348750061,-0.14915198624998705,0.6743464559999992,24.550283095099925,1.2869082860198873,-4.810274805944236,0.20514761807442308,0.6971388083237032,0,0,0.6597061907499915,0,Acute_HR,CBR1,CBR1_HUMAN,Carbonyl reductase [NADPH] 1
P16157,0.26562643486494153,-0.7009996539067035,1.2322525236365864,20.2327810062635,0.5545018709240418,-5.373428999375346,0.582165295834741,0.8780497784781639,0,0,0.8661439768638377,0,Acute_HR,ANK1,ANK1_HUMAN,Ankyrin-1
P16219,-0.1911503905762757,-0.829586791694786,0.4472860105422346,23.470753472433735,-0.6041541787998402,-5.348983433941811,0.5489786915343235,0.867687253701493,-0,-0,0.8916941752899757,0,Acute_HR,ACADS,ACADS_HUMAN,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial"
P16298,-0.3737583342517823,-0.7545220546838645,0.007005386180299833,21.937522473966542,-1.9807312737831964,-3.9077718786724898,0.054170350128229385,0.48974094908698446,-1,-0,0.3363046411349668,0,Acute_HR,PPP3CB,PP2BB_HUMAN,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform
P16401,-1.0744141209154243,-2.523249796851217,0.37442155502036845,20.0331406644707,-1.4974521809420067,-4.571904295584721,0.14190522156683535,0.6446826042355727,-0,-0,0.12271427354346173,0,Acute_HR,H1-5,H15_HUMAN,Histone H1.5
P16452,0.7299012934841826,-0.33851389334019677,1.798316480308562,18.668013691467372,1.3785239490123913,-4.710469552398426,0.1753131833078122,0.6774527262346373,0,0,0.28058166023307746,0,Acute_HR,EPB42,EPB42_HUMAN,Erythrocyte membrane protein band 4.2
P16615,-0.011169550700799391,-0.35639556409638407,0.3340564626947853,27.875358370474785,-0.06528635549267567,-5.502908216614158,0.9482546109738934,0.9886364708154814,-0,-0,0.9994067128627196,0,Acute_HR,ATP2A2,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
P16671,-0.14127723055365493,-0.8050000701059964,0.5224456089986865,21.298094771081498,-0.4295123394209673,-5.425819848735568,0.6697376649709565,0.9002072040422162,-0,-0,0.9449401482232109,0,Acute_HR,CD36,CD36_HUMAN,Platelet glycoprotein 4
P16930,0.08888536172174,-0.32099501483025494,0.49876573827373494,21.09906800270511,0.43758593306189547,-5.422833046681691,0.6639201224765342,0.9002072040422162,0,0,0.964247899224139,0,Acute_HR,FAH,FAAA_HUMAN,Fumarylacetoacetase
P16989,0.13954651212910818,-0.21608224471931325,0.4951752689775296,20.80967101166928,0.7917942602963649,-5.238166309141236,0.4329132779493784,0.8210578700825468,0,0,0.8897356958942063,0,Acute_HR,YBX3,YBOX3_HUMAN,Y-box-binding protein 3
P17152,-0.37050482505592086,-0.8414347701400189,0.10042512002817722,21.567595067144975,-1.5875514028406772,-4.459949628952534,0.1198605194665494,0.610430231765981,-0,-0,0.4556643692663528,0,Acute_HR,TMEM11,TMM11_HUMAN,"Transmembrane protein 11, mitochondrial"
P17174,-0.24130418893459193,-0.4892124221276303,0.006604044258446379,27.139410198145672,-1.9641024877875375,-3.933147785091446,0.05613376202116208,0.49461224205597154,-1,-0,0.4990942285323896,0,Acute_HR,GOT1,AATC_HUMAN,"Aspartate aminotransferase, cytoplasmic"
P17540,-0.3462094518959411,-0.7345354548510492,0.04211655105916701,27.285603240640093,-1.7990062933726665,-4.175608167487523,0.07917875208216843,0.546454930928729,-1,-0,0.41561183427575393,0,Acute_HR,CKMT2,KCRS_HUMAN,"Creatine kinase S-type, mitochondrial"
P17568,-0.1977625756842798,-0.7473818247826055,0.3518566734140459,21.6414164592859,-0.7260598307957077,-5.280284870114475,0.47181391297143715,0.8358156518238484,-0,-0,0.861953945495765,0,Acute_HR,NDUFB7,NDUB7_HUMAN,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7
P17612,0.1714265132157955,-0.20058513481055001,0.5434381612421411,23.303008616977277,0.9298474155343646,-5.138293238020761,0.35774402282866125,0.7969786530279411,0,0,0.8384370683845583,0,Acute_HR,PRKACA,KAPCA_HUMAN,cAMP-dependent protein kinase catalytic subunit alpha
P17655,0.0806756933652153,-0.40259682148143355,0.5639482082118641,21.291219958995434,0.3368533301858177,-5.456149007932951,0.7378986540151382,0.9207431438916289,0,0,0.9757769248479217,0,Acute_HR,CAPN2,CAN2_HUMAN,Calpain-2 catalytic subunit
P17661,0.39035010645841695,-0.7087935772108451,1.489493790127679,22.5050556086518,0.7166218873287317,-5.286041513302658,0.4775587898136856,0.8358156518238484,0,0,0.7493903459629995,0,Acute_HR,DES,DESM_HUMAN,Desmin
P17812,0.01718793662961815,-1.2679794942858547,1.302355367545091,15.243170921265197,0.026998654703212433,-5.504423338035954,0.9785900658880604,0.9941232415370772,0,0,0.9996280800939632,0,Acute_HR,CTPS1,PYRG1_HUMAN,CTP synthase 1
P17858,-0.3860291302959453,-0.976103896317726,0.20404563572583534,25.26983429175578,-1.3200891767019878,-4.774846173594336,0.1939281547204085,0.6831964349783199,-0,-0,0.5308949847509646,0,Acute_HR,PFKL,PFKAL_HUMAN,"ATP-dependent 6-phosphofructokinase, liver type"
P17980,0.2258237274231405,-0.09636205383509672,0.5480095086813777,21.88407112007225,1.4143387365183537,-4.6697743191827,0.1646056139801982,0.667331986981941,0,0,0.6653568136071714,0,Acute_HR,PSMC3,PRS6A_HUMAN,26S proteasome regulatory subunit 6A
P17987,0.03733860270680367,-0.3527275038301268,0.42740470924373414,22.728507712693748,0.19315683520294288,-5.488743630189562,0.8477637101675418,0.9582518367370381,0,0,0.9938523800071705,0,Acute_HR,TCP1,TCPA_HUMAN,T-complex protein 1 subunit alpha
P18031,1.6240736072265065,0.006477402590935322,3.241669811862078,19.62455010036706,2.0277637340964723,-3.8365784657186888,0.04913139929135491,0.4805586566916054,1,0,0.007493261812870195,1,Acute_HR,PTPN1,PTN1_HUMAN,Tyrosine-protein phosphatase non-receptor type 1
P18085,0.009935392587593128,-0.4146175632405982,0.43448834841578443,28.087071818514065,0.04722189361363091,-5.5037797575848035,0.9625593693695628,0.992171785488922,0,0,0.9996209419267036,0,Acute_HR,ARF4,ARF4_HUMAN,ADP-ribosylation factor 4
P18124,0.7786336751859402,0.20736487758064948,1.3499024727912308,22.431993188480924,2.750318015761331,-2.5624510657070463,0.008734224114406792,0.35731739350708264,1,0,0.024944105507200602,1,Acute_HR,RPL7,RL7_HUMAN,60S ribosomal protein L7
P18206,-0.006181874568891743,-0.271457320686951,0.2590935715491675,23.750487918412297,-0.047023328843618546,-5.503787782717658,0.9627166856072198,0.992171785488922,-0,-0,0.9997651403961393,0,Acute_HR,VCL,VINC_HUMAN,Vinculin
P18621,0.19798806497509602,-0.4732015315464321,0.8691776614966241,18.93299034394532,0.5952289279492062,-5.353529190080776,0.554872262950487,0.8685860196152889,0,0,0.8899247191301596,0,Acute_HR,RPL17,RL17_HUMAN,60S ribosomal protein L17
P18669,-0.16156099441675664,-0.44748851252441224,0.12436652369089896,28.84354368779557,-1.1401731193082008,-4.957002317980095,0.2606504196470537,0.7365097903868271,-0,-0,0.8047441327873355,0,Acute_HR,PGAM1,PGAM1_HUMAN,Phosphoglycerate mutase 1
P18859,-0.17251986453049994,-0.5233899250281215,0.17835019596712165,22.880828116776698,-0.9921630098885694,-5.088208216458052,0.3267786189955155,0.7761799294513153,-0,-0,0.8245160282733709,0,Acute_HR,ATP5PF,ATP5J_HUMAN,"ATP synthase-coupling factor 6, mitochondrial"
P19237,0.20763834936759196,-0.7709610952180279,1.1862377939532118,25.15373020031813,0.4281469333060506,-5.426319534052455,0.670723572614613,0.9002072040422162,0,0,0.9204152234184746,0,Acute_HR,TNNI1,TNNI1_HUMAN,"Troponin I, slow skeletal muscle"
P19338,0.7383889534459733,0.30490376288547105,1.1718741440064755,20.387956131061852,3.4371711723646126,-1.1326979749668151,0.0013341617223442675,0.32612091664514214,1,0,0.007538513128756991,1,Acute_HR,NCL,NUCL_HUMAN,Nucleolin
P19367,0.004393790271677744,-0.2623770002655806,0.2711645808089361,23.927927551311214,0.0332346632000251,-5.50426236110524,0.9736443090403823,0.9938352858630687,0,0,0.9998826521404114,0,Acute_HR,HK1,HXK1_HUMAN,Hexokinase-1
P19404,-0.07602007502411823,-0.46313117077232224,0.3110910207240858,24.760438868158708,-0.3962624396562564,-5.437539877879388,0.6939099981063259,0.9032591161790818,-0,-0,0.9726035562006913,0,Acute_HR,NDUFV2,NDUV2_HUMAN,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
P19623,0.3879837387373648,-0.4208405212083406,1.1968079986830702,17.46140876483835,0.9679425677439264,-5.108041391219188,0.3385933850533652,0.778497675421453,0,0,0.6569357463146603,0,Acute_HR,SRM,SPEE_HUMAN,Spermidine synthase
P19971,-0.9696249177602354,-3.0638150087433917,1.124565173222921,19.277529446859845,-0.9351244868371995,-5.134043699885106,0.3552114839431074,0.7969786530279411,-0,-0,0.36655655683863475,0,Acute_HR,TYMP,TYPH_HUMAN,Thymidine phosphorylase
P20042,-0.18438224659781355,-0.8602207440897999,0.4914562508941728,18.415654225987545,-0.550511518737914,-5.375304223111483,0.5848739965226528,0.8786839384377882,-0,-0,0.9058377716894773,0,Acute_HR,EIF2S2,IF2B_HUMAN,Eukaryotic translation initiation factor 2 subunit 2
P20073,0.060021005008849215,-0.17734769125321956,0.297389701270918,23.00612658097048,0.5102347736744194,-5.393485344340159,0.612548170041278,0.8808570105232876,0,0,0.9710105391677157,0,Acute_HR,ANXA7,ANXA7_HUMAN,Annexin A7
P20340,-0.20311296029127135,-0.705929646115479,0.29970372553293634,20.330274541032498,-0.8151136941896572,-5.222377541548989,0.41958832926665957,0.8175292434009231,-0,-0,0.8382827785083671,0,Acute_HR,RAB6A,RAB6A_HUMAN,Ras-related protein Rab-6A
P20472,0.03216628558412182,-1.0300151364600214,1.094347707628265,21.039664000105404,0.061107208831178164,-5.503134723799388,0.9515626031599009,0.9886364708154814,0,0,0.9984042249516899,0,Acute_HR,PVALB,PRVA_HUMAN,Parvalbumin alpha
P20618,-0.17767398456882333,-0.46295805382128213,0.10761008468363548,22.344548304809514,-1.2567142982305912,-4.841798976476443,0.2157756970663911,0.7043370217810784,-0,-0,0.76149941753991,0,Acute_HR,PSMB1,PSB1_HUMAN,Proteasome subunit beta type-1
P20674,-0.13748086587060726,-0.5491704790705064,0.2742087473292919,25.27125993582059,-0.6738489926888087,-5.311211616252775,0.5040853119638082,0.8479067577815648,-0,-0,0.9101228083816008,0,Acute_HR,COX5A,COX5A_HUMAN,"Cytochrome c oxidase subunit 5A, mitochondrial"
P20774,0.0045687498972348806,-0.7402755184329934,0.7494130182274632,20.12704015117692,0.012377192319993903,-5.504670350740521,0.9901830687128235,0.9964797843901929,0,0,0.9999549283103565,0,Acute_HR,OGN,MIME_HUMAN,Mimecan
