gene,lfc_hi,lfc_lo,sig_hi,sig_lo,sig_int,quadrant,class
IMPA1,-0.0013395628755859,-0.170828207169784,FALSE,FALSE,FALSE,Concordant Down,NS
TKT,0.362344434421701,-0.166215773971793,FALSE,FALSE,FALSE,HR Up / LR Down,NS
EEF1D,0.0203007213297965,0.0224449968894831,FALSE,FALSE,FALSE,Concordant Up,NS
MARCKS,0.164459232571362,0.527828700722196,FALSE,FALSE,FALSE,Concordant Up,NS
AQP1,0.0622087968036809,-0.340581042664599,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GNA11,0.169004239292114,0.400022218268209,FALSE,FALSE,FALSE,Concordant Up,NS
ALDH4A1,0.299157776661716,0.0805153471028568,FALSE,FALSE,FALSE,Concordant Up,NS
ERP29,0.281393731621026,0.32861970298277,FALSE,FALSE,FALSE,Concordant Up,NS
PRDX6,0.0596705679561325,-0.145783903531857,FALSE,FALSE,FALSE,HR Up / LR Down,NS
BLVRB,-0.385798224648287,-0.540475694734628,FALSE,FALSE,FALSE,Concordant Down,NS
PRDX5,-0.0702506033008312,0.0132111699590602,FALSE,FALSE,FALSE,HR Down / LR Up,NS
DDT,-0.229195484262192,-0.307766930111526,FALSE,FALSE,FALSE,Concordant Down,NS
PRDX3,0.10435581900261,0.0718075399754312,FALSE,FALSE,FALSE,Concordant Up,NS
ATP5F1D,-0.144371592838812,0.0834539624226167,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RPL12,0.134769909156212,0.142493408729262,FALSE,FALSE,FALSE,Concordant Up,NS
ECHS1,-0.0133513047871325,0.126837775666957,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CMPK1,-0.589187864489549,-0.174621632644008,FALSE,FALSE,FALSE,Concordant Down,NS
PEBP1,0.0557137599069506,-0.0209262673729,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PDIA3,-0.167771114300251,0.204815081471409,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PPP2R1A,-0.246934544217492,-0.00104549039632928,FALSE,FALSE,FALSE,Concordant Down,NS
PPIF,0.119815458843934,0.212979042452886,FALSE,FALSE,FALSE,Concordant Up,NS
NMT1,-0.0670446245816123,-1.23057987682266,FALSE,TRUE,TRUE,Concordant Down,Divergent
ADSS2,0.488238524755559,-0.307283509460593,FALSE,FALSE,FALSE,HR Up / LR Down,NS
LRPAP1,0.307960203549978,0.106993184933138,FALSE,FALSE,FALSE,Concordant Up,NS
TSPO,-0.461024106099359,0.223903392790707,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ADSL,-0.397665988858197,-0.118243351898307,FALSE,FALSE,FALSE,Concordant Down,NS
CLIP1,0.0274043210525718,-0.130534124651373,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SRI,-0.154470093007628,0.144893973175154,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ALDH1B1,0.30691768556385,0.488978583431184,FALSE,FALSE,FALSE,Concordant Up,NS
SDHA,0.0949162450077274,0.184086978103721,FALSE,FALSE,FALSE,Concordant Up,NS
GDI1,-0.0937158142638097,0.0233161679901883,FALSE,FALSE,FALSE,HR Down / LR Up,NS
MAT2A,0.143840305642662,0.246460102090346,FALSE,FALSE,FALSE,Concordant Up,NS
CASQ1,-0.0826400329585582,-0.09671212876097,FALSE,FALSE,FALSE,Concordant Down,NS
AKT1,-0.286343386932412,0.160348468048863,FALSE,FALSE,FALSE,HR Down / LR Up,NS
AKT2,-0.268278087182644,0.924156316246233,FALSE,TRUE,TRUE,HR Down / LR Up,Divergent
UQCRC1,0.164819857797465,0.113144176285797,FALSE,FALSE,FALSE,Concordant Up,NS
HIBADH,0.345842391816621,0.0950733818588887,FALSE,FALSE,FALSE,Concordant Up,NS
ATIC,-0.268047606712713,-0.0367973266789043,FALSE,FALSE,FALSE,Concordant Down,NS
HNRNPH3,0.0463036681042155,-0.277436015723058,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HNRNPH1,-0.0335980638312776,-0.0508016441332693,FALSE,FALSE,FALSE,Concordant Down,NS
YWHAB,-0.091138734003667607,-0.15116513711228,FALSE,FALSE,FALSE,Concordant Down,NS
STIP1,0.0302625055394756,0.0355438706123472,FALSE,FALSE,FALSE,Concordant Up,NS
S100A11,-0.329133085762404,-0.116262538819623,FALSE,FALSE,FALSE,Concordant Down,NS
PRDX2,-0.102723057892312,-0.0122497458726798,FALSE,FALSE,FALSE,Concordant Down,NS
RPL9,-0.347695687549688,-0.4013187311715,FALSE,FALSE,FALSE,Concordant Down,NS
ACSL1,0.132978091783613,0.128842274715488,FALSE,FALSE,FALSE,Concordant Up,NS
KIF5B,0.20464991030817,0.148968836936664,FALSE,FALSE,FALSE,Concordant Up,NS
SHMT1,0.400425288912782,-0.13518498724169,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SHMT2,0.382951787508887,-0.0995305411686118,FALSE,FALSE,FALSE,HR Up / LR Down,NS
EPHX2,-0.0740609604725613,-0.104588115353845,FALSE,FALSE,FALSE,Concordant Down,NS
HSPA4,0.241318461731787,-0.025862816962043,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MPI,0.0212737580525548,0.0205601773944224,FALSE,FALSE,FALSE,Concordant Up,NS
GPC1,-1.166243437124,-1.12195812472145,TRUE,FALSE,FALSE,Concordant Down,HR
PFN2,-0.0720534858775288,-0.00398480404782475,FALSE,FALSE,FALSE,Concordant Down,NS
SERPINB6,0.0894137249044462,-0.0815128112394135,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RDX,-0.0797207177606047,-0.132185335771474,FALSE,FALSE,FALSE,Concordant Down,NS
RPA3,-0.485290595474012,-0.310279978937022,FALSE,FALSE,FALSE,Concordant Down,NS
RPL22,0.191006065847919,0.0562245180655943,FALSE,FALSE,FALSE,Concordant Up,NS
SPR,-0.343455735570409,0.133416178984714,FALSE,FALSE,FALSE,HR Down / LR Up,NS
AGL,0.0444388930956308,0.0241494941972888,FALSE,FALSE,FALSE,Concordant Up,NS
MYH9,-0.0571228371957098,0.173184371506057,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COPB2,0.419247986035987,0.183492856636953,FALSE,FALSE,FALSE,Concordant Up,NS
ACTN2,-1.01488839721215,0.0958226289808373,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ADD1,-1.01045056622964,-0.916874913875819,FALSE,FALSE,FALSE,Concordant Down,NS
BSG,0.201083816208296,0.197708797149119,FALSE,FALSE,FALSE,Concordant Up,NS
FUS,0.0729156016368222,0.120097030564036,FALSE,FALSE,FALSE,Concordant Up,NS
MYH11,0.366539555754866,-0.0457508620917224,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GLRX,-0.0578305561215942,-0.274720124098021,FALSE,FALSE,FALSE,Concordant Down,NS
PPM1A,0.0668638677069389,0.00708215262487499,FALSE,FALSE,FALSE,Concordant Up,NS
KRT2,0.393282662623971,0.364636108069032,FALSE,FALSE,FALSE,Concordant Up,NS
HMGCL,0.674874840168993,0.237469289182869,TRUE,FALSE,FALSE,Concordant Up,HR
PSMC2,-0.0948512908971608,-0.0448302199673094,FALSE,FALSE,FALSE,Concordant Down,NS
ARL3,0.107821217436783,-0.012208831043349,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MAP2K2,0.190556774862447,0.147950119590341,FALSE,FALSE,FALSE,Concordant Up,NS
ATP5F1C,-0.0340949796909662,0.121964721973921,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ATP6V1E1,-0.276559034509344,-0.176590588568079,FALSE,FALSE,FALSE,Concordant Down,NS
RPL4,0.525251641523926,0.081201247662829,FALSE,FALSE,FALSE,Concordant Up,NS
LONP1,0.50825645032992,0.304632327383608,FALSE,FALSE,FALSE,Concordant Up,NS
PGM1,-0.0676028052212558,-0.111740736385617,FALSE,FALSE,FALSE,Concordant Down,NS
PPP1CC,-0.378390157399849,0.628596615298708,FALSE,FALSE,FALSE,HR Down / LR Up,NS
DLST,0.212959879170228,0.0319223090638197,FALSE,FALSE,FALSE,Concordant Up,NS
GMPR,0.10606830369472,0.102275007555523,FALSE,FALSE,FALSE,Concordant Up,NS
GPX4,-0.0272906569845865,-0.342196576902971,FALSE,FALSE,FALSE,Concordant Down,NS
SRP14,0.288721762134386,-0.150266051543081,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HPCAL1,-0.281680470654106,-0.0832239227716549,FALSE,FALSE,FALSE,Concordant Down,NS
TAGLN2,0.102300632621926,0.22546458088263,FALSE,FALSE,FALSE,Concordant Up,NS
TALDO1,0.162415578073865,-0.0694247786610909,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SNCA,0.226719951323748,-1.09266619932032,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ETFB,0.224832738089667,0.141045147751818,FALSE,FALSE,FALSE,Concordant Up,NS
RBMX,-0.876380541990976,-0.190788804757943,FALSE,FALSE,FALSE,Concordant Down,NS
ATP6V1A,0.0679541565456141,-0.0882148723223573,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HSPA9,0.146687345511964,0.0162794071593417,FALSE,FALSE,FALSE,Concordant Up,NS
RPS19,0.158920117720314,0.113187300713221,FALSE,FALSE,FALSE,Concordant Up,NS
COL15A1,-0.0298433437988841,0.484180512979957,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COL18A1,-0.168121849000624,0.176357703386959,FALSE,FALSE,FALSE,HR Down / LR Up,NS
DDOST,0.0367950345282111,-0.275414702292135,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ANP32A,-0.0596722838345869,0.341733606543563,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CAP2,-0.151648992737574,-0.138165441232925,FALSE,FALSE,FALSE,Concordant Down,NS
CCT6A,-0.177571999624586,-0.0372850862675094,FALSE,FALSE,FALSE,Concordant Down,NS
RPL13A,-0.282022635348671,0.154256934565467,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ARL1,-1.33933546236901,-0.386635893689654,TRUE,FALSE,FALSE,Concordant Down,HR
STAT3,-0.164409545923565,0.137289551506345,FALSE,FALSE,FALSE,HR Down / LR Up,NS
MDH1,-0.103215821025376,0.121759121967905,FALSE,FALSE,FALSE,HR Down / LR Up,NS
MDH2,0.210301998247875,0.16297748796671,FALSE,FALSE,FALSE,Concordant Up,NS
HADHA,-0.134652917572659,0.130957658497874,FALSE,FALSE,FALSE,HR Down / LR Up,NS
EIF2S3,0.129935549425916,-0.127965674557021,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PPP1R2,0.16854796349493,0.184389242410507,FALSE,FALSE,FALSE,Concordant Up,NS
GARS1,-0.457648507790314,-0.174840766537983,FALSE,FALSE,FALSE,Concordant Down,NS
IARS1,0.214735577261735,0.416302462282623,FALSE,FALSE,FALSE,Concordant Up,NS
EIF1,0.308476932462039,0.0479712423277725,FALSE,FALSE,FALSE,Concordant Up,NS
ACTR1B,0.0262384176766659,0.0979436444379651,FALSE,FALSE,FALSE,Concordant Up,NS
ECI1,-0.0339360354220339,0.0060328785241559,FALSE,FALSE,FALSE,HR Down / LR Up,NS
AKR1C3,0.0640252353521547,0.147478103333416,FALSE,FALSE,FALSE,Concordant Up,NS
RPS27,-0.046416534915867,0.122175273814278,FALSE,FALSE,FALSE,HR Down / LR Up,NS
LRPPRC,0.179739224564194,0.213038049168166,FALSE,FALSE,FALSE,Concordant Up,NS
ACAA2,0.115331382767497,0.00895352909973113,FALSE,FALSE,FALSE,Concordant Up,NS
RPL35,-0.681056861625514,0.549581195329925,FALSE,FALSE,FALSE,HR Down / LR Up,NS
SLC1A4,0.135273075618027,-0.472650882219757,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PAFAH1B1,-0.125946092707323,-0.0457110845104793,FALSE,FALSE,FALSE,Concordant Down,NS
CRAT,0.298632907656959,0.108525126172495,FALSE,FALSE,FALSE,Concordant Up,NS
GPD2,0.0123500172809656,-0.21983966099647,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RANBP1,0.0159204718407615,0.287999968334464,FALSE,FALSE,FALSE,Concordant Up,NS
PSMC4,-0.0523071287874295,0.150880404965729,FALSE,FALSE,FALSE,HR Down / LR Up,NS
TSFM,0.0849983724845274,0.583065912554552,FALSE,TRUE,FALSE,Concordant Up,LR
TNNT3,-0.785574914960428,-0.154063661186424,FALSE,FALSE,FALSE,Concordant Down,NS
ASPA,0.422422942352497,0.32952938248415,FALSE,FALSE,FALSE,Concordant Up,NS
PPIC,0.364441135420286,0.0356343553505063,FALSE,FALSE,FALSE,Concordant Up,NS
VDAC2,0.535055243760763,0.0341524451742181,TRUE,FALSE,FALSE,Concordant Up,HR
ACADSB,0.116043268004745,0.103539170916005,FALSE,FALSE,FALSE,Concordant Up,NS
USP5,-0.143306343562614,-0.210969689010216,FALSE,FALSE,FALSE,Concordant Down,NS
MAPK9,0.136186443547533,-0.0591040508418033,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MAP2K4,-0.363647502214562,0.10864491830818,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PHKA2,0.13875914737141,-0.189126023355815,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PHKA1,0.123497011201678,0.0712064975014819,FALSE,FALSE,FALSE,Concordant Up,NS
CRKL,0.359218243995809,0.0434763422098108,FALSE,FALSE,FALSE,Concordant Up,NS
MTIF2,0.18453866480672,0.06800596455858,FALSE,FALSE,FALSE,Concordant Up,NS
NSF,0.151285105751739,-0.101687922352863,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MAP2K3,-0.152763634940854,-0.145091485937439,FALSE,FALSE,FALSE,Concordant Down,NS
RPL27A,0.398160931267761,0.30697839604624,FALSE,FALSE,FALSE,Concordant Up,NS
RPL5,0.354442498206911,-0.152917362091699,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RPS9,0.599521678725807,0.157498184941613,FALSE,FALSE,FALSE,Concordant Up,NS
RPS5,-0.499512508690255,0.0247270177506351,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RPS10,-0.342329529751861,-0.218077808605567,FALSE,FALSE,FALSE,Concordant Down,NS
GNPDA1,0.0831201246278752,-0.120992299539804,FALSE,FALSE,FALSE,HR Up / LR Down,NS
UTRN,-0.0373607027126042,0.0494691101120104,FALSE,FALSE,FALSE,HR Down / LR Up,NS
IQGAP1,0.148218779083937,0.181654113035055,FALSE,FALSE,FALSE,Concordant Up,NS
GYG1,0.0538786288575537,0.116673939770678,FALSE,FALSE,FALSE,Concordant Up,NS
STT3A,0.0236734292488059,0.458730156285576,FALSE,FALSE,FALSE,Concordant Up,NS
CAPZA2,-0.182870527956613,0.223623742425424,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CAPZB,-0.37411516787266,0.211148805102255,FALSE,FALSE,FALSE,HR Down / LR Up,NS
EIF1AX,-0.175263841401126,-0.526770791723347,FALSE,FALSE,FALSE,Concordant Down,NS
QARS1,0.0123871068475232,0.00270359119398833,FALSE,FALSE,FALSE,Concordant Up,NS
UQCRFS1,0.125792496050693,0.110592736527686,FALSE,FALSE,FALSE,Concordant Up,NS
ATP5PO,0.216133487294453,0.289879591143848,FALSE,FALSE,FALSE,Concordant Up,NS
LIMS1,0.140394912103293,0.228558722758784,FALSE,FALSE,FALSE,Concordant Up,NS
PREP,-0.395807579189349,-0.254498126401511,FALSE,FALSE,FALSE,Concordant Down,NS
ME1,0.120615831782914,-0.217012425249791,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ARCN1,0.4192332375241,0.705703091852943,FALSE,TRUE,FALSE,Concordant Up,LR
LSS,0.251842238447249,-0.31918994847064,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GCLC,-0.389450281456249,-0.360168345745137,FALSE,FALSE,FALSE,Concordant Down,NS
GCLM,-0.202799816494579,-0.222974152488217,FALSE,FALSE,FALSE,Concordant Down,NS
PSMD8,-0.0182317772151919,0.015668368958405,FALSE,FALSE,FALSE,HR Down / LR Up,NS
GSS,-0.14292218879201,0.0015132725097402,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CCT5,0.0574171574812858,0.023034206806976,FALSE,FALSE,FALSE,Concordant Up,NS
CSNK1A1,-0.778285129001368,-0.369513090462611,FALSE,FALSE,FALSE,Concordant Down,NS
IDH2,0.215309672894016,0.335436490886558,FALSE,FALSE,FALSE,Concordant Up,NS
TNNI2,-0.247211628159398,0.189690002281019,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PXN,-0.403808697745603,-0.24683484473795,FALSE,FALSE,FALSE,Concordant Down,NS
MAPKAPK2,-0.518190750218643,0.26138692837262,FALSE,FALSE,TRUE,HR Down / LR Up,Divergent
ALDH9A1,-0.15142212505668,-0.218809473213835,FALSE,FALSE,FALSE,Concordant Down,NS
RPIA,-0.18220201367609,0.301816748913712,FALSE,FALSE,FALSE,HR Down / LR Up,NS
LMAN1,-0.212774909790589,-0.158852806649232,FALSE,FALSE,FALSE,Concordant Down,NS
FNTA,0.0207720735164791,0.113751705302032,FALSE,FALSE,FALSE,Concordant Up,NS
CCT3,0.174688191396399,0.169100516734876,FALSE,FALSE,FALSE,Concordant Up,NS
TUFM,0.0198772926331046,0.222503197163483,FALSE,FALSE,FALSE,Concordant Up,NS
ALDH7A1,0.373889686455623,0.236050155106206,FALSE,FALSE,FALSE,Concordant Up,NS
INPP1,-0.326390789533466,0.0296955337566693,FALSE,FALSE,FALSE,HR Down / LR Up,NS
SRP9,0.22617957383402,-0.0735658440594023,FALSE,FALSE,FALSE,HR Up / LR Down,NS
AARS1,0.214208557101447,-0.0627410376997624,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CARS1,0.100143326428302,0.127548329601703,FALSE,FALSE,FALSE,Concordant Up,NS
SARS1,-0.0255549114776841,-0.412249806476932,FALSE,FALSE,FALSE,Concordant Down,NS
PSMB3,-0.028587697155622,-0.253787885577747,FALSE,FALSE,FALSE,Concordant Down,NS
PSMB2,0.210329575863756,-0.215103886133964,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ACADVL,0.0874867173018181,-0.0280348875110654,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ACOT2,-3.333789221287e-4,0.0380048846165479,FALSE,FALSE,FALSE,HR Down / LR Up,NS
TMED10,-0.217709887395038,-0.100376083647102,FALSE,FALSE,FALSE,Concordant Down,NS
HINT1,-0.581823929941034,0.16233680802543,FALSE,FALSE,TRUE,HR Down / LR Up,Divergent
NDUFV1,0.179965227928953,0.135852898049567,FALSE,FALSE,FALSE,Concordant Up,NS
GSK3A,-0.36369018904146,0.220406911363941,FALSE,FALSE,FALSE,HR Down / LR Up,NS
GSK3B,-0.18884991198566,-0.191286356251238,FALSE,FALSE,FALSE,Concordant Down,NS
NT5C2,0.345730749041486,-0.201409755953522,FALSE,FALSE,FALSE,HR Up / LR Down,NS
IDH3A,0.341121288380187,0.172282756003668,FALSE,FALSE,FALSE,Concordant Up,NS
CRIP1,-0.262501327464065,-0.0915596068823099,FALSE,FALSE,FALSE,Concordant Down,NS
GDI2,-0.273739483160949,-0.101048099398675,FALSE,FALSE,FALSE,Concordant Down,NS
CPT1A,0.816916550241274,-0.538234644401019,TRUE,FALSE,TRUE,HR Up / LR Down,Divergent
CSRP3,-0.313210069146148,0.289633772733573,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ST13,-0.04968957497438,-0.142220497257636,FALSE,FALSE,FALSE,Concordant Down,NS
DNM2,0.20086452580566,0.0158655469398639,FALSE,FALSE,FALSE,Concordant Up,NS
METAP2,-0.396825595958052,-0.203887584491028,FALSE,FALSE,FALSE,Concordant Down,NS
NUDT2,-0.493425848556175,-0.122918887355471,FALSE,FALSE,FALSE,Concordant Down,NS
BCAM,0.409404914183675,-0.0541163256926325,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RPL14,-0.267306432611214,0.33998753099765,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CCT8,0.117761894919923,-0.00307445692029518,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CCT4,-0.131892914598783,-0.030357894541428,FALSE,FALSE,FALSE,Concordant Down,NS
ATP1A2,0.209459271556515,0.0556182493822739,FALSE,FALSE,FALSE,Concordant Up,NS
ANXA11,-0.0808092486356102,0.0290431405580378,FALSE,FALSE,FALSE,HR Down / LR Up,NS
FXR1,-0.325132559164103,0.0158690936514141,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RAB5C,0.123915000336794,-0.557293949464366,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RAB7A,0.236860544592453,0.110643192940046,FALSE,FALSE,FALSE,Concordant Up,NS
RAB9A,0.0270460600820606,-0.162295150524326,FALSE,FALSE,FALSE,HR Up / LR Down,NS
DUSP3,0.0153755488408365,-0.0488695069144178,FALSE,FALSE,FALSE,HR Up / LR Down,NS
IDH3G,0.160029179940434,0.128140721073262,FALSE,FALSE,FALSE,Concordant Up,NS
GALK1,-0.200306643741506,-0.437428559260393,FALSE,FALSE,FALSE,Concordant Down,NS
BCAP31,-0.190732368815667,-0.110420686665456,FALSE,FALSE,FALSE,Concordant Down,NS
CAV2,0.243921154988303,-0.794857333473676,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ALDH3A2,-0.20548879283325,-3.0281347267191e-4,FALSE,FALSE,FALSE,Concordant Down,NS
ALDH5A1,0.169985466531141,0.0782714350888334,FALSE,FALSE,FALSE,Concordant Up,NS
HSD17B4,-0.238725283971412,0.270990268751603,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PSMD7,0.25186350405232,-0.162993478732634,FALSE,FALSE,FALSE,HR Up / LR Down,NS
UBE2D1,-0.569525554951273,-0.435178416581348,FALSE,FALSE,FALSE,Concordant Down,NS
STAT5B,0.362111364684228,-0.427919193396677,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RPS6KA3,0.102226795568903,0.0255406072145448,FALSE,FALSE,FALSE,Concordant Up,NS
LUM,-0.14501241833327,0.156620222928382,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PRELP,0.401364113772075,0.0720251795977305,FALSE,FALSE,FALSE,Concordant Up,NS
NDUFA8,0.15197566326362,-0.0270366588048283,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HNRNPA3,-0.193917875097476,-0.565140470697575,FALSE,FALSE,FALSE,Concordant Down,NS
MYOM1,-0.060675195163217,0.0108106285646841,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PGD,-0.274491457729003,-0.151672729742035,FALSE,FALSE,FALSE,Concordant Down,NS
KPNA1,-0.2338600002549,0.140159291486874,FALSE,FALSE,FALSE,HR Down / LR Up,NS
MAP2K6,-0.107323006388867,-0.212172972254553,FALSE,FALSE,FALSE,Concordant Down,NS
ARHGDIA,-0.096531554005324,0.0225015391256242,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ARHGDIB,-0.867493740558547,0.165703529655985,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RIDA,-0.068862454108447907,-0.180518542091129,FALSE,FALSE,FALSE,Concordant Down,NS
SMS,-0.110763002099173,-0.0820051473186041,FALSE,FALSE,FALSE,Concordant Down,NS
MRPL12,0.456871547225965,0.343886835246497,FALSE,FALSE,FALSE,Concordant Up,NS
THOP1,0.111462198869871,0.0641712998453077,FALSE,FALSE,FALSE,Concordant Up,NS
AKR1C2,-0.253930280201136,-0.698638051452164,FALSE,FALSE,FALSE,Concordant Down,NS
CAPZA1,0.416576728814363,0.092114687569925,FALSE,FALSE,FALSE,Concordant Up,NS
CRIP2,0.144387529275296,0.446547451833368,FALSE,FALSE,FALSE,Concordant Up,NS
BLVRA,-0.109145301101247,0.0149427802261783,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PPP5C,-0.170714088024884,0.0246539354731539,FALSE,FALSE,FALSE,HR Down / LR Up,NS
NUBP1,-0.0587179516626293,-0.00572010910085652,FALSE,FALSE,FALSE,Concordant Down,NS
SUCLG1,0.21245198774519,0.227445635907333,FALSE,FALSE,FALSE,Concordant Up,NS
COPB1,-0.340067898032476,0.378208795173464,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COPA,1.14373302922986,-0.503188475148363,TRUE,FALSE,TRUE,HR Up / LR Down,Divergent
HCCS,0.537675810482288,0.132530939897539,FALSE,FALSE,FALSE,Concordant Up,NS
MAPK12,-0.0807062362765762,-0.0625447735205995,FALSE,FALSE,FALSE,Concordant Down,NS
SMTN,-0.0181895251210591,-0.130591004039275,FALSE,FALSE,FALSE,Concordant Down,NS
SLC16A1,0.379901761248828,-0.00927613255741022,FALSE,FALSE,FALSE,HR Up / LR Down,NS
IST1,-0.312842167398404,-0.0976543522355442,FALSE,FALSE,FALSE,Concordant Down,NS
SEC24C,0.00794706265342349,-0.0465300165806575,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SUB1,-0.178954986049543,0.00564915541906785,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RARS1,0.0935365081785449,0.00196883216742449,FALSE,FALSE,FALSE,Concordant Up,NS
CACNB3,-0.0952547185147345,-0.520636339209574,FALSE,TRUE,FALSE,Concordant Down,LR
CACNA2D1,-0.320613402078347,-0.0424252962416567,FALSE,FALSE,FALSE,Concordant Down,NS
MYOM2,-0.216041276085775,-0.185879412750786,FALSE,FALSE,FALSE,Concordant Down,NS
YARS1,0.677217130128565,-0.430998249472399,FALSE,FALSE,FALSE,HR Up / LR Down,NS
USP14,-0.122581254946969,0.0637642299107277,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PRKAG1,-0.0914035637161987,0.155330832334986,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PRKAA2,0.101810213597354,0.0807636865576882,FALSE,FALSE,FALSE,Concordant Up,NS
HSPA2,-0.215631033226099,-0.330435359118592,FALSE,FALSE,FALSE,Concordant Down,NS
RAD23A,-0.144188895528561,-0.200454676973305,FALSE,FALSE,FALSE,Concordant Down,NS
RAD23B,-0.00228948760197767,0.0354325787562786,FALSE,FALSE,FALSE,HR Down / LR Up,NS
AK2,0.245552766063948,0.0838383581977347,FALSE,FALSE,FALSE,Concordant Up,NS
NAPA,-0.172010514214843,-0.0577510128965457,FALSE,FALSE,FALSE,Concordant Down,NS
ADPRH,0.148009889449025,0.0950311922555649,FALSE,FALSE,FALSE,Concordant Up,NS
EIF5,-0.325807583859074,-0.115172441267454,FALSE,FALSE,FALSE,Concordant Down,NS
PSMD4,-0.0453140603450244,-0.0664057396819153,FALSE,FALSE,FALSE,Concordant Down,NS
RRAD,-0.08414374210804,0.431956324415555,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CSE1L,-0.185564127947881,-0.109619299393916,FALSE,FALSE,FALSE,Concordant Down,NS
VCP,-0.17484349370385,-0.0856300123776172,FALSE,FALSE,FALSE,Concordant Down,NS
MFAP4,0.0868215366601817,-0.540083862682152,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HADHB,0.0691933806014617,-0.0742218186739372,FALSE,FALSE,FALSE,HR Up / LR Down,NS
NAP1L1,0.482895416059819,0.121527103912619,FALSE,FALSE,FALSE,Concordant Up,NS
ADK,0.466866251894494,-0.0069496455603506,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CDH13,0.0518504551478003,0.10285072866985,FALSE,FALSE,FALSE,Concordant Up,NS
NPEPPS,-0.115593817593897,-0.222175313629855,FALSE,FALSE,FALSE,Concordant Down,NS
OXCT1,0.24507117518468,-0.370863501024349,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SH3BGR,-0.440463648856529,-0.20095408298776,FALSE,FALSE,FALSE,Concordant Down,NS
EIF3B,0.657549005655959,0.0624096273320767,TRUE,FALSE,FALSE,Concordant Up,HR
ATP5MF,-0.128927963649105,-0.341291606053908,FALSE,FALSE,FALSE,Concordant Down,NS
NDUFV3,-0.366947885661066,0.0950735460008652,FALSE,FALSE,FALSE,HR Down / LR Up,NS
