uniprot_id,protein,gene,description,logFC_Training_HR,P.Value_Training_HR,adj.P.Val_Training_HR,pi_score_Training_HR,sig_pi_Training_HR,logFC_Training_LR,P.Value_Training_LR,adj.P.Val_Training_LR,pi_score_Training_LR,sig_pi_Training_LR,logFC_Acute_HR,P.Value_Acute_HR,adj.P.Val_Acute_HR,pi_score_Acute_HR,sig_pi_Acute_HR,logFC_Acute_LR,P.Value_Acute_LR,adj.P.Val_Acute_LR,pi_score_Acute_LR,sig_pi_Acute_LR,logFC_Baseline_HRvLR,P.Value_Baseline_HRvLR,adj.P.Val_Baseline_HRvLR,pi_score_Baseline_HRvLR,sig_pi_Baseline_HRvLR,logFC_Trained_HRvLR,P.Value_Trained_HRvLR,adj.P.Val_Trained_HRvLR,pi_score_Trained_HRvLR,sig_pi_Trained_HRvLR,logFC_Acute_HRvLR,P.Value_Acute_HRvLR,adj.P.Val_Acute_HRvLR,pi_score_Acute_HRvLR,sig_pi_Acute_HRvLR,logFC_Training_Interaction,P.Value_Training_Interaction,adj.P.Val_Training_Interaction,pi_score_Training_Interaction,sig_pi_Training_Interaction,logFC_Acute_Interaction,P.Value_Acute_Interaction,adj.P.Val_Acute_Interaction,pi_score_Acute_Interaction,sig_pi_Acute_Interaction
O75208,COQ9_HUMAN,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",-0.011498908578609246,0.9313784887084442,0.9927109704716178,0.9991828818515831,0,0.13206934931907455,0.2762845609739005,0.9173328932843738,0.8437627177920619,0,-0.2239403397437698,0.0818907930221051,0.7729176940174831,0.5709913036514579,0,-0.2494113452170268,0.03595698765463899,0.32047902299524567,0.43631080713466586,0,0.08005658738033006,0.5863668554649766,0.9989309415778154,0.9581652902917627,0,-0.06351167051735374,0.6350817655552752,0.9773351654358631,0.9715773490276776,0,-0.038040665044096755,0.7804392463985432,0.9667491156513277,0.9906141057852828,0,-0.1435682578976838,0.42640444008016154,0.9999952807468124,0.8848184074868763,0,0.02547100547325698,0.8820045839331958,0.9864899052140624,0.9968070192779458,0
O75223,GGCT_HUMAN,GGCT,Gamma-glutamylcyclotransferase,-0.030537991805417164,0.8818872051116919,0.9910392362822541,0.996169002779668,0,-0.14576697028487118,0.43593821610107,0.945728900745227,0.886012943343503,0,-0.17163179276394658,0.3819175790787245,0.8638088660586138,0.8477205307890059,0,0.008527623544143381,0.9622381867631682,0.9840151562530713,0.9996717978093713,0,0.0055169929015619346,0.9804848215828967,0.9989309415778154,0.9998912763871886,0,0.12074597138101595,0.561231008640382,0.9754339582292701,0.9326310404734821,0,-0.05941344492707401,0.7782326637352212,0.96653704115019,0.9852136892403387,0,0.11522897847945401,0.6782527167802068,0.9999952807468124,0.9562499371665245,0,-0.18015941630808996,0.4989797770673696,0.9864899052140624,0.8822807415441523,0
O75251,NDUS7_HUMAN,NDUFS7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",0.3534649354382715,0.21346190191050612,0.9669378116758717,0.5793463424529646,0,-0.0019407039872518794,0.9936916958271222,0.9988323667832893,0.9999877187463176,0,0.06350980035737308,0.8069537387551794,0.9703904601583597,0.9864702120282065,0,-0.3649970305695227,0.13089628079748322,0.5469494055688385,0.4760812628493693,0,-0.5980269869938475,0.05649425430129727,0.9989309415778154,0.17933492690207953,0,-0.2426213475683241,0.37983411566520586,0.9455146140512868,0.790679578912594,0,0.1858854833585717,0.5080072826774932,0.9552365564375793,0.8817094414739458,0,0.3554056394255234,0.34388321212007855,0.9999952807468124,0.6842863014221037,0,0.4285068309268958,0.22822200907132573,0.9355176447797171,0.5309477883648867,0
O75298,RTN2_HUMAN,RTN2,Reticulon-2,0.25659407003778156,0.22764823661241831,0.9669378116758717,0.6840342196192295,0,-0.17844209052427118,0.34814592490748975,0.9295351074176167,0.8283825298566607,0,-0.06985810088509936,0.7237168750878047,0.9582997778908695,0.9776642529013229,0,0.25656342518668396,0.16210961398378448,0.5988193535560709,0.6269975327861026,0,-0.3048736104091674,0.1920350649937309,0.9989309415778154,0.6046744760268821,0,0.13016255015288536,0.5372440123168809,0.9737547723243466,0.9223132446416742,0,-0.19625897591889796,0.3560639383481976,0.9349084219061459,0.8165510522878826,0,0.43503616056205274,0.1297466497084845,0.9999952807468124,0.41130572577604024,0,-0.3264215260717833,0.22744740300262958,0.9348691250838409,0.6166973877765312,0
O75306,NDUS2_HUMAN,NDUFS2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",0.015582371602715028,0.9262672629422521,0.9927109704716178,0.9988072196756079,0,-0.08546194613249725,0.5704448689388388,0.9482530561853172,0.9531594247406673,0,0.08759137344292611,0.5798385839819393,0.9275941206235667,0.95338374885018,0,-0.02544527776450778,0.8605110594324926,0.9585920591251857,0.9961846830613759,0,-0.21948124046902606,0.23678358365549934,0.9989309415778154,0.7289234309951249,0,-0.11843692273381379,0.4821855011999695,0.9584860117273755,0.9172355073226165,0,-0.005400271526379896,0.9745401304065626,0.9960712642714104,0.999860738961154,0,0.10104431773521227,0.65478320388479,0.9999952807468124,0.9581151346414232,0,0.11303665120743389,0.5983711703918542,0.9864899052140624,0.9436034289566267,0
O75323,NIPS2_HUMAN,NIPSNAP2,Protein NipSnap homolog 2,0.07899145289655962,0.6062078428520967,0.9669378116758717,0.9612336382262662,0,0.18609941891554982,0.17970888431213802,0.9099333235951717,0.726567263180618,0,-0.12999303989270672,0.36949981146448985,0.8638088660586138,0.8786033567937911,0,-0.09935111436294974,0.4513245765275543,0.8296344864645582,0.924002391942829,0,-0.0444974164171299,0.7914019600828837,0.9989309415778154,0.9896438597164599,0,-0.1516053824361201,0.32257438464800203,0.9390245718328415,0.84237533997442815,0,-0.18224730796587707,0.24252382610967924,0.8933963857613099,0.772454927147905,0,-0.1071079660189902,0.6028957932675634,0.9999952807468124,0.9472447234741551,0,-0.030641925529756975,0.875235830415985,0.9864899052140624,0.9959249242724081,0
O75340,PDCD6_HUMAN,PDCD6,Programmed cell death protein 6,0.1254518811946248,0.5239043191500357,0.9669378116758717,0.922103419618944,0,0.027796520916972156,0.874350585099156,0.983102152357086,0.9962746104814169,0,0.04676192351362474,0.8008475086859268,0.9703904601583597,0.989668630074164,0,0.11258672992750718,0.5066861159419038,0.8549118033685209,0.9263125114560659,0,0.19515933364342075,0.36584168713164866,0.9989309415778154,0.8218122113821311,0,0.2928146939210734,0.1406774686582478,0.8539577834790023,0.5631027274101057,0,0.22698988750719096,0.2566117745227791,0.8933963857613099,0.7343646401898578,0,0.09765536027765265,0.7111885626267056,0.9999952807468124,0.9672651012056205,0,-0.06582480641388244,0.7931181809179326,0.9864899052140624,0.9848587258539565,0
O75347,TBCA_HUMAN,TBCA,Tubulin-specific chaperone A,-0.1244894208134184,0.5323058415942248,0.9669378116758717,0.9245065031223139,0,0.07587009268323541,0.6669902969280394,0.968023255593944,0.9697413878632292,0,0.22759541971847597,0.22607474332157507,0.8329784100210285,0.7129034615678038,0,0.03323648930707179,0.8435331219966448,0.9531498166527929,0.9943605698790485,0,-0.13511861727705465,0.5336480232973579,0.9989309415778154,0.9186436130361918,0,-0.33547813077370847,0.0951279135092127,0.8218676678911365,0.45419742524914875,0,-0.1411192003623043,0.4764297824223769,0.9552365564375793,0.9006570701033969,0,-0.20035951349665382,0.45223355869868465,0.9999952807468124,0.8529992623691912,0,0.19435893041140417,0.44065628146435365,0.9864899052140624,0.8527616277846697,0
O75348,VATG1_HUMAN,ATP6V1G1,V-type proton ATPase subunit G 1,0.11673461094863669,0.5536868190378439,0.9669378116758717,0.9333188655969976,0,0.341501380139249,0.05808309052330272,0.7290013833445808,0.3783739880100853,0,-0.27577509008346723,0.13992315656227236,0.8207873951098841,0.5813767045364,0,-0.13354358763021779,0.4344881072673584,0.8183051635728337,0.8946522718418034,0,0.23977445963518207,0.26758162448683576,0.9989309415778154,0.7289850809644265,0,0.015007690444569732,0.9394573583956456,0.9950565429258289,0.9990631660823414,0,-0.12722381200867972,0.5207143803611054,0.9552365564375793,0.9203324120388271,0,-0.22476676919061234,0.3970241434987476,0.9999952807468124,0.8125074928755663,0,-0.14223150245324945,0.5717579345724805,0.9864899052140624,0.9235659786624961,0
O75351,VPS4B_HUMAN,VPS4B,Vacuolar protein sorting-associated protein 4B,0.24195929032021013,0.14224357614382094,0.9661776354581993,0.6238330565740541,0,0.05199770297034334,0.7232599865309797,0.9773853553481021,0.9832945544796529,0,0.13746208645583025,0.3687155173700488,0.8638088660586138,0.8718394124104413,0,0.11501341057391556,0.41486254836752556,0.8083514416051805,0.9037615538005163,0,-0.1196740903106992,0.5051747077717756,0.9989309415778154,0.9215303502756511,0,0.07028749703916759,0.6661689633585528,0.9816096510910385,0.9718521252009549,0,0.09273617292108227,0.5709162559296577,0.9552365564375793,0.949348037227949,0,0.1899615873498668,0.3881996323767495,0.9999952807468124,0.8354803850848028,0,0.02244867588191468,0.9137143099109091,0.9864899052140624,0.9979763418430033,0
O75352,MPU1_HUMAN,MPDU1,Mannose-P-dolichol utilization defect 1 protein,0.49108007243733276,0.045188576105448956,0.9588879871274139,0.21853015581584442,0,0.5009890744044316,0.024477217349766923,0.6246439512648979,0.15587891991648573,0,-0.2571057216924917,0.2604988878500706,0.8329784100210285,0.7076204045582246,0,-0.4167383743377435,0.050197396848139904,0.36417964485225623,0.28742463852868555,0,0.05052495192978235,0.8453310338357559,0.9989309415778154,0.9915463798087629,0,0.04061594996268347,0.8671918579363835,0.9935024897306725,0.9942291444244739,0,0.2002486026079353,0.4074948103665995,0.9515365979447078,0.8354635206248938,0,-0.009909001967098874,0.9754068257488351,0.9999952807468124,0.9997532899686513,0,0.15963265264525184,0.6039412591992572,0.9864899052140624,0.9226555596954339,0
O75368,SH3L1_HUMAN,SH3BGRL,SH3 domain-binding glutamic acid-rich-like protein,0.20610357438385307,0.5680285753476315,0.9669378116758717,0.889968872267385,0,-0.1752995443820069,0.5824281365384218,0.9482530561853172,0.9095929600919549,0,-0.4280147169960884,0.2096289582053891,0.8329784100210285,0.5123552137182636,0,0.565778452637641,0.07082345440099222,0.4225266830601514,0.22359134168127615,0,0.45457736472842925,0.25046678842349507,0.9989309415778154,0.532948723497723,0,0.8359804834942892,0.02310288255041955,0.7481483465910863,0.042860462572206534,1,-0.15781268613944022,0.6632946386949943,0.9552365564375793,0.9372663427603383,0,0.38140311876585997,0.4292207410046769,0.9999952807468124,0.7242746307585918,0,-0.9937931696337294,0.034058222113620654,0.731589016080146,0.03478021182291592,-1
O75369,FLNB_HUMAN,FLNB,Filamin-B,-0.23663786364923922,0.16916394284164718,0.9661776354581993,0.6567323446037263,0,-0.08380494034555142,0.585893485716742,0.9482530561853172,0.9561852883005352,0,0.12751825046295195,0.42933025499769417,0.8827393496936717,0.8977888632039936,0,-0.09422336390874975,0.5253260744035866,0.8665082581355318,0.9411478965121955,0,0.05762360296225921,0.7573439418967189,0.9989309415778154,0.9841117942998424,0,-0.0952093203414286,0.5791129249658915,0.9754339582292701,0.949320481903466,0,0.1265322940302731,0.464963295177225,0.9552365564375793,0.9076485567570729,0,-0.1528329233036878,0.5061203195711147,0.9999952807468124,0.9011565416342451,0,0.2217416143717017,0.3130583772482389,0.9689689433265152,0.7729637842744957,0
O75380,NDUS6_HUMAN,NDUFS6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",0.03779823310257413,0.8842660956684325,0.9919913532816191,0.9953617115706752,0,-0.1178060973625108,0.6048945100268941,0.9568806365411646,0.9424982028223621,0,0.05917696306063647,0.8080760496841102,0.9703904601583597,0.9874686220950639,0,-0.08123356371053347,0.7112897570607215,0.9170776363430537,0.9727051480154881,0,-0.5930718426043491,0.03982178025163911,0.9989309415778154,0.14783286281952052,0,-0.43746751213926416,0.09344585180185594,0.8214003152246206,0.35453038002149667,0,-0.2970569853680942,0.2554053507366966,0.8933963857613099,0.6666740154980271,0,0.15560433046508493,0.6524494723561476,0.9999952807468124,0.9357130621670822,0,0.14041052677116994,0.6686581802038396,0.9864899052140624,0.9450544345289122,0
O75390,CISY_HUMAN,CS,"Citrate synthase, mitochondrial",0.22368065373338553,0.03765882059092911,0.9588879871274139,0.48022961157809857,0,0.16913878061948395,0.07898887712992,0.7831866675455031,0.6509320379140056,0,-0.20913451931640026,0.038746554823453586,0.6861292623838889,0.5066998859182861,0,-0.013511839448170804,0.8813365557904654,0.9637712140489406,0.9982946980845406,0,-0.02346217291376007,0.8393246362786757,0.9989309415778154,0.9958988521750971,0,0.031079700200141502,0.7666058310451513,0.9887981810061182,0.9917735826645109,0,-0.16454297966808795,0.1261271657767413,0.8114008742376083,0.7112861852119896,0,0.05454187311390157,0.6997382238911222,0.9999952807468124,0.9807142755995313,0,-0.19562267986822945,0.14894477605711579,0.9348691250838409,0.6890091482837021,0
O75396,SC22B_HUMAN,SEC22B,Vesicle-trafficking protein SEC22b,-0.11883790528115057,0.5721695240128635,0.9669378116758717,0.9358036738876526,0,0.03789792506726286,0.8449731521970523,0.983102152357086,0.9936364123622486,0,0.26204655193211224,0.18641576655577793,0.8314752890879418,0.643920855701494,0,0.22142803207123762,0.23277925091909593,0.6680798885314673,0.7241419625601873,0,0.3188957089470108,0.174753399188674,0.9989309415778154,0.5733407165562606,0,0.16215987859859737,0.4488160425060108,0.956542926708869,0.8781717243409398,0,0.202778398459472,0.3373210189100785,0.9301761930365439,0.8022272264205167,0,-0.15673583034841343,0.5839791467680628,0.9999952807468124,0.9191493681586633,0,0.04061851986087461,0.8800517317797412,0.9864899052140624,0.9948234302512498,0
O75431,MTX2_HUMAN,MTX2,Metaxin-2,0.022007587562335118,0.9555553145244855,0.9927109704716178,0.9989999776264593,0,-0.1097057331596325,0.7504909288723204,0.9784443188014318,0.969002016691112,0,-0.21214496229645263,0.5724458917692954,0.9275941206235667,0.8883918843744918,0,-0.2307806685381557,0.4932895648362631,0.8507262552708198,0.8495204891565317,0,-0.4139945760258854,0.3352086254201888,0.9989309415778154,0.6360379971360363,0,-0.2822812553039178,0.4707212404456729,0.9577057566886176,0.8084019518214848,0,-0.2636455490622147,0.5133428104765089,0.9552365564375793,0.8387841632082882,0,0.13171332072196762,0.8016878684692795,0.9999952807468124,0.971306334004706,0,0.018635706241703076,0.9704811668534558,0.9997350983491388,0.9994417689443438,0
O75436,VP26A_HUMAN,VPS26A,Vacuolar protein sorting-associated protein 26A,0.29216988663158006,0.13538603780695455,0.9661776354581993,0.557534874856099,0,0.07409171317510399,0.6697766312733088,0.968023255593944,0.9707398422250052,0,-0.10463651499819804,0.5616380221395065,0.9263689957700011,0.9414212594309325,0,0.19342615632788096,0.2440871664701012,0.684359833263213,0.7612637902800506,0,-0.12324019244196549,0.5643538403898204,0.9989309415778154,0.9319254180293187,0,0.09483798101451058,0.620726197922209,0.9773351654358631,0.9557824708953648,0,-0.20322469031156842,0.294348741981148,0.9210383722272552,0.7799372840921538,0,0.21807817345647607,0.4029298983032017,0.9999952807468124,0.8201799892464027,0,-0.298062671326079,0.22572507143062473,0.9348691250838409,0.6416914727669295,0
O75438,NDUB1_HUMAN,NDUFB1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,0.015744169691377152,0.9361623891749216,0.9927109704716178,0.9989619541304822,0,0.027924097949522775,0.8721355040103136,0.983102152357086,0.9961869790582186,0,0.13886854127616743,0.450703971221288,0.8901903072803236,0.8952336570205878,0,-0.01227105242610449,0.941215972454041,0.9763922234266961,0.9992568633645333,0,-0.2195077530292231,0.30826782037997114,0.9989309415778154,0.7723528896387158,0,-0.23168768128736872,0.23771706616881122,0.9185165765257796,0.7168707688467566,0,-0.0805480875850968,0.6803020828048312,0.9568943238151487,0.969447845896454,0,-0.012179928258145623,0.9629448063119586,0.9999952807468124,0.9995402015979149,0,0.15113959370227192,0.5426469067901808,0.9864899052140624,0.9117484997910721,0
O75439,MPPB_HUMAN,PMPCB,Mitochondrial-processing peptidase subunit beta,0.4576216435631224,0.09410042369569235,0.9661776354581993,0.3390730644778542,0,0.3516125453713883,0.1556433365735841,0.9099333235951717,0.5199277052033413,0,-0.40205828733320814,0.11800303038883322,0.8202166827906922,0.4234936995765641,0,-0.5880842396610149,0.015332840311988552,0.23210080402203762,0.08570245321387578,0,-0.5641619134741411,0.061554208116202325,0.9989309415778154,0.20746523614265075,0,-0.45815281528240703,0.0970199013634339,0.8231863246687863,0.34342146490488906,0,-0.2721268629546003,0.3197083906057757,0.9271672525851049,0.7332131899005823,0,0.1060090981917341,0.7707871300331012,0.9999952807468124,0.9727786345648216,0,0.18602595232780672,0.590771519166445,0.9864899052140624,0.9067302486665553,0
O75489,NDUS3_HUMAN,NDUFS3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",0.21463338082330807,0.24931789265032694,0.9669378116758717,0.7422037647665999,0,-0.04141895389360428,0.8015090146306529,0.983102152357086,0.9908775455894699,0,0.07805579914819205,0.6513795441520946,0.9518181113634416,0.9670939649833661,0,-0.003829336742843026,0.9806988276128761,0.990581136994717,0.9999253695018625,0,-0.35628605802211766,0.08369754162092113,0.9989309415778154,0.41321640522369824,0,-0.1002337233052053,0.5858359567195746,0.9773351654358631,0.9478144515857113,0,-0.018348587414170225,0.9209671339013487,0.990830089241595,0.9984904842265563,0,0.25605233471691236,0.3040290087791982,0.9999952807468124,0.7372235238451164,0,0.08188513589103508,0.7267377032271871,0.9864899052140624,0.974201723295979,0
O75521,ECI2_HUMAN,ECI2,"Enoyl-CoA delta isomerase 2, mitochondrial",0.2882832529449786,0.10420391786510329,0.9661776354581993,0.5210416237214106,0,0.1727308999613193,0.2806470886519528,0.9173328932843738,0.8029347862988726,0,-0.43274831702921546,0.011657747570393529,0.580794962289093,0.14565679257810762,0,-0.0973819608765325,0.5231418077755939,0.8658130600579038,0.9388551831360229,0,0.08054222038493464,0.6788001293949661,0.9989309415778154,0.9692774751094554,0,0.19609457336859393,0.2633024331459663,0.9275007598482132,0.769758238011712,0,-0.13927178278408903,0.4395199803409128,0.9515374698910672,0.8918195659987624,0,0.11555235298365929,0.6252911491442203,0.9999952807468124,0.9471893969114231,0,-0.33536635615268295,0.1405073871593169,0.9315817707675053,0.5178058733336919,0
O75531,BAF_HUMAN,BANF1,Barrier-to-autointegration factor,-0.37026608764336544,0.0954205937215978,0.9661776354581993,0.41898268709778536,0,-0.43127441133070477,0.0359134354301097,0.6461771851664273,0.23818767877070993,0,0.11468385218778465,0.5833801391993645,0.9275941206235667,0.9400661881099545,0,0.41311706151868677,0.036817190133173194,0.32136983771746236,0.25562954920731057,0,0.1131453128896105,0.6344652498139558,0.9989309415778154,0.9498245122323764,0,0.17415363657694982,0.44122678771864765,0.9564421956775646,0.867194615636573,0,-0.1242795727539523,0.5762853064367075,0.9552365564375793,0.9337962736859561,0,0.06100832368733933,0.8370254111313041,0.9999952807468124,0.9892052534018292,0,-0.2984332093309021,0.29680700760381423,0.9689689433265152,0.695935142770938,0
O75534,CSDE1_HUMAN,CSDE1,Cold shock domain-containing protein E1,-0.2186942200501889,0.281580768916222,0.9669378116758717,0.7579339404355698,0,0.07028227811452581,0.6950758306729026,0.9702677091464685,0.9747599169077152,0,0.5085182339954777,0.009179734344788443,0.5630681871544841,0.09205809144253947,0,0.21322749567096722,0.21421316800339826,0.650495738300181,0.7199759728680853,0,-0.054145420918153775,0.8051654193416682,0.9989309415778154,0.9883348510570986,0,-0.3431219190828685,0.09385016468341009,0.8214003152246206,0.4440377962694593,0,-0.047831180758358016,0.8084402695980042,0.9762582000179753,0.9898803240878737,0,-0.2889764981647147,0.28728305653593467,0.9999952807468124,0.697371708172469,0,0.29529073832451047,0.24736058047280063,0.9595361195962528,0.6619971395476217,0
O75569,PRKRA_HUMAN,PRKRA,Interferon-inducible double-stranded RNA-dependent protein kinase activator A,0.0012646784973142644,0.9962188251544835,0.9998786471475886,0.9999952089773674,0,-0.04538631187077513,0.850923802898684,0.983102152357086,0.9926999412800251,0,0.37068453791890654,0.1500515181289959,0.8234356005787591,0.4950454246404764,0,-0.24096405780141872,0.29744877390065483,0.729725969304258,0.746640017236553,0,-0.07236395370006576,0.8054494679185018,0.9989309415778154,0.9844656329792715,0,-0.02571296333197637,0.9234755752577546,0.99352881657022,0.997955060877897,0,0.5859356323883489,0.035689476978052234,0.6801005249714627,0.14186710847461356,0,0.046650990368089396,0.896869209544445,0.9999952807468124,0.9949351318485774,0,0.6116485957203253,0.07969829640470615,0.8193322217690161,0.21284960418192125,0
O75608,LYPA1_HUMAN,LYPLA1,Acyl-protein thioesterase 1,0.013750616205442157,0.9345555325923485,0.9927109704716178,0.9990697331116402,0,0.19427417209428555,0.20595997441821534,0.9099333235951717,0.735674541519013,0,-0.04655792870607556,0.768131429305046,0.9683056961809835,0.9877933903335232,0,-0.22318309181290985,0.13173832801787017,0.5480846374905175,0.6361135333723604,0,0.18643116014542116,0.3168849488188462,0.9989309415778154,0.8071467612748676,0,0.00590760425657777,0.9719045120950929,0.9999068156795563,0.9998316609308493,0,0.18253276736341206,0.28851915655757854,0.9190044609694673,0.7970107619885304,0,-0.1805235558888434,0.4266793901417374,0.9999952807468124,0.8574812598614797,0,0.1766251631068343,0.4133910184615043,0.9864899052140624,0.8555387907138264,0
O75663,TIPRL_HUMAN,TIPRL,TIP41-like protein,-0.48585947476609803,0.21170782591851225,0.9669378116758717,0.47033022661264545,0,0.19193701069742275,0.5805346115737735,0.9482530561853172,0.9008860766482373,0,0.12847441760206735,0.7271221150094652,0.9582997778908695,0.9598869456525589,0,-0.5198130315071054,0.12615706091008436,0.5361129758435903,0.34091186282862274,0,0.22786507412715196,0.5891530534659202,0.9989309415778154,0.8864270827650612,0,-0.4499314113363688,0.24976662631865956,0.9227397191288347,0.5357125317282765,0,0.19835603777280397,0.6166446258109521,0.9552365564375793,0.9085569707576534,0,-0.6777964854635208,0.19545316079604041,0.9999952807468124,0.3307282039565274,0,0.6482874491091728,0.19707899307140866,0.9348691250838409,0.34891864870466577,0
O75688,PPM1B_HUMAN,PPM1B,Protein phosphatase 1B,0.007041043700485972,0.9788658354079272,0.9968219697052424,0.9998496097697614,0,0.2788175334467198,0.24004487231692032,0.9099333235951717,0.6717608114637833,0,-0.21889828466556338,0.38658972155252125,0.8644761523556572,0.8121753407997746,0,-0.2878004285001019,0.20670780199382652,0.6480647554354692,0.6352715605243509,0,-0.12564179073013904,0.6662552751319546,0.9989309415778154,0.9502587926715951,0,-0.39741828047637284,0.13519228837227953,0.8539577834790023,0.4514653316326576,0,-0.3285161366418343,0.22701820031217956,0.8811449908322456,0.6144061316341097,0,-0.2717764897462338,0.44554896048899195,0.9999952807468124,0.8027457847057373,0,0.06890214383453852,0.8386028461841787,0.9864899052140624,0.9879452270121122,0
O75746,CMC1_HUMAN,SLC25A12,Calcium-binding mitochondrial carrier protein Aralar1,0.19648739647697155,0.13691162564658382,0.9661776354581993,0.6765835091023672,0,0.025530378829412115,0.8271945709961134,0.983102152357086,0.9951682063948526,0,-0.1412233089815942,0.25265156436125785,0.8329784100210285,0.8234214547454768,0,-0.02754421838992016,0.80621186378941,0.9474163513646318,0.99408430242789,0,-0.19072260400522012,0.1874842887301975,0.9989309415778154,0.7266712341010997,0,-0.01976558635766068,0.8790723961269233,0.9935024897306725,0.9974556949003781,0,-0.1334446769493347,0.313569085710291,0.9271672525851049,0.8566202800472766,0,0.17095701764755944,0.3316880282584478,0.9999952807468124,0.8280668433421503,0,-0.11367909059167403,0.4950515974052563,0.9864899052140624,0.9231837315375453,0
O75821,EIF3G_HUMAN,EIF3G,Eukaryotic translation initiation factor 3 subunit G,0.2703818367644786,0.24924654273847882,0.9669378116758717,0.6868461677225925,0,-0.007166034666461485,0.973847003584265,0.9984060216319856,0.9998101104579754,0,-0.19776372798884978,0.36706443891273566,0.8638088660586138,0.8202038755254694,0,0.030029514695666393,0.8861478234555921,0.9637712140489406,0.9963768669978803,0,0.41607532421880933,0.11674966538164587,0.9989309415778154,0.40917405669664547,0,0.6936231956497494,0.005105784152044229,0.5117759081072929,0.025719288674636145,1,0.4658299529652332,0.05700931880220328,0.7125444726772449,0.2633190712404344,0,0.27754787143094006,0.3869027784798693,0.9999952807468124,0.7683158116244956,0,-0.22779324268451617,0.4531258619966335,0.9864899052140624,0.8350048097448335,0
O75822,EIF3J_HUMAN,EIF3J,Eukaryotic translation initiation factor 3 subunit J,-0.03945449227257569,0.796343407190079,0.9810606271035425,0.9910554772073965,0,-0.11846694136648139,0.3897119238718373,0.9362289124488092,0.8943688344242549,0,-0.0031423532140308907,0.9826103847870649,0.9969775340163275,0.9999448765033345,0,-0.007787519988202263,0.9530983904033004,0.9793073360939253,0.9996259797918872,0,-0.09868144026180303,0.5553905164331376,0.9989309415778154,0.9436188505772377,0,-0.01966899116789733,0.8979395959160521,0.9935024897306725,0.9978848245027674,0,-0.01502382439372596,0.9226742690926617,0.9912238553777325,0.998791628136455,0,0.0790124490939057,0.7006285046737339,0.9999952807468124,0.9722805832710641,0,0.004645166774171372,0.981067104119688,0.9999860134748169,0.9999112142824489,0
O75832,PSD10_HUMAN,PSMD10,26S proteasome non-ATPase regulatory subunit 10,-0.42626154820668916,0.08696387197737555,0.9661776354581993,0.35308636244527913,0,-0.023225760332366008,0.9153922591869372,0.986470970382817,0.997948888646613,0,0.10846163726666092,0.6435997634467123,0.9518181113634416,0.953327595570677,0,-0.26871716415859126,0.20947874612805023,0.6493603775119493,0.6570201011021455,0,0.03566209366301365,0.8931712152110891,0.9989309415778154,0.9959791096535562,0,-0.3673736942113095,0.14152053848699883,0.8539577834790023,0.4875659996372219,0,0.009805107213942676,0.9687909635687988,0.99543143427508,0.999689163528732,0,-0.40303578787432315,0.22344496475998,0.9999952807468124,0.5466287237891102,0,0.3771788014252522,0.2363717862142764,0.9450007831570763,0.5804082182731684,0
O75874,IDHC_HUMAN,IDH1,Isocitrate dehydrogenase [NADP] cytoplasmic,0.03845449490153996,0.8518029231590746,0.9835682595695436,0.9938508792712325,0,-0.053144922371650694,0.777963493225017,0.9809104914576302,0.9867452309775931,0,-0.25793592378070684,0.1918995177644646,0.8314752890879418,0.6532493703963121,0,0.049083405804307034,0.7862585142959718,0.9414139583667891,0.9882663139500448,0,0.1292928143743879,0.570448396298795,0.9989309415778154,0.9299948156522619,0,0.22089223164757854,0.29091320401429344,0.9275007598482132,0.7612889184865798,0,-0.08612709793743534,0.6843507152144659,0.9568943238151487,0.9678610988599469,0,0.09159941727319065,0.7428309111521192,0.9999952807468124,0.9731361281889244,0,-0.3070193295850139,0.25293684595063365,0.9610907129140105,0.6557120651367652,0
O75891,AL1L1_HUMAN,ALDH1L1,Cytosolic 10-formyltetrahydrofolate dehydrogenase,0.017165820379762664,0.9211629565543655,0.9927109704716178,0.9985913646596293,0,-0.021800264580726036,0.8888760883586402,0.983102152357086,0.9974352792509944,0,-0.26984697328243,0.10787546697682691,0.8009282062317725,0.5483238224395235,0,0.05366738220616085,0.7199530097823081,0.9213111484356797,0.9825211035874676,0,-0.04656395364294852,0.8067499894041257,0.9989309415778154,0.9900506144594156,0,-0.0075978686824598185,0.9650875200797524,0.9994061549512238,0.9997300348826501,0,-0.3311122241710507,0.06698886169319478,0.7317272566730073,0.4085781231261814,0,0.0389660849604887,0.8673604085669233,0.9999952807468124,0.9944704437174092,0,-0.32351435548859087,0.1516103493798655,0.9348691250838409,0.543192820909594,0
