"uniprot_id","gene","protein","description","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"O43633","CHMP2A","CHM2A_HUMAN","Charged multivesicular body protein 2a",NA,NA,16.4196993309922,NA,16.7619203983487,16.7784239767683,16.013944713839,16.1456657114878,16.0857309566881,16.2857719018808,15.589192326924,15.2116477823171,16.2778489050924,15.5076508782041,16.2181451293552,16.2746944122984,15.9310804672086,15.7957740003832,16.4101176052393,16.2622164356987,16.469979812084,16.2544870601299,15.8854801950044,16.3351389070425,16.7215147635578,16.3017157673724,15.807463318458,NA,15.6761168083034,15.7124987899048,16.5989253623997,NA,16.6337964515689,16.7866064969193,NA,15.9138529568608,NA,16.4567604230036,16.7413947177677,16.3651637676054,15.716747070564,16.6641843144395,15.6409388023161,16.6899024803967,16.6117981638557,0.131530229849549,0.545301491563716,0.998149657161283,0,0
"O43674","NDUFB5","NDUB5_HUMAN","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",21.5725722677156,22.294064721678,NA,20.569824175289,NA,20.8806968418674,21.6921550622206,21.6294505191247,21.9316990380338,21.1334720471555,21.811361595527,21.4922976794153,21.9103811681468,NA,21.8451603353172,21.8710798343482,23.179957695134,21.5555230350819,21.466088750594,NA,21.7497429732764,20.880853857016,22.9248215016238,22.3785912792852,21.7347681304535,22.378606079292,20.4590031689133,21.6915563805101,21.4971392036769,21.8047224527585,21.7853225924915,21.3682476266544,21.5921516189382,NA,NA,22.3407196587957,21.8758208286555,21.3157089806454,NA,21.3773988588817,21.2897421260012,21.5910567878809,NA,20.6588910104134,NA,-0.0644646585094826,0.837093416939292,0.998149657161283,0,0
"O43676","NDUFB3","NDUB3_HUMAN","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3",24.555480294234,23.7912472133667,23.401764739017,23.3862110703866,22.5886188735985,22.9886131766324,23.6810688831584,23.7035056926539,23.8110032727428,24.2343062269684,23.8801441206953,22.9540404180102,24.2577542828676,23.4473666759579,23.5610024522352,23.8971526171848,23.9263957730312,23.5535190567923,23.2301707154158,23.7107690511905,23.6815790016956,23.3591659487474,24.1722534239001,23.7960788736193,23.5560075628719,24.0782091287533,23.3571750380174,24.4029958957183,23.8690625533848,23.7102588934952,23.6600819606436,23.6710276550259,23.8510972501184,22.9711732642206,22.5386422379374,24.3070399201582,23.8107353388443,23.8745140587041,23.9729328925195,23.8669967838119,24.2177003228815,23.5862448455594,23.4866537834693,23.6717590734404,23.5952300500508,-0.239796465703364,0.286713399084534,0.998149657161283,0,0
"O43678","NDUFA2","NDUA2_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2",23.1160985346013,23.7696625109618,22.9814870796813,22.733411664338,22.6711226223294,22.6682418971995,23.5434975509634,23.6672103703198,23.3210693028932,24.1000705653939,23.5443824571696,22.8217694745783,23.4907883972942,22.7781758657605,23.5537684414017,23.5455068595299,24.1043444744521,23.3223916730878,22.8587603556264,23.3496457112136,23.2935639119829,23.078018937749,24.0879139786594,23.4356891149047,23.2416893114684,23.7844688206388,23.0891178068264,23.101819842103,23.5008936004751,23.2341253780654,23.4402769738779,23.8341640559111,23.3933965606939,22.881560884974,22.2753186142993,24.0430494012548,23.6064480165632,23.6505946090546,23.8864512849493,23.3637659820763,23.9335730567499,23.1526230298075,23.3850913351679,23.3300791356946,23.2206559108809,-0.0570784660582255,0.790755097178226,0.998149657161283,0,0
"O43681","ASNA1","ASNA_HUMAN","ATPase ASNA1",19.0109009403565,19.4984421137267,20.0740668660458,20.212378641151,19.7066691920676,19.5012417998005,19.7716646388918,19.5886752637724,19.7519067003836,19.3199279264629,19.5530784375393,19.6800694253176,18.4098174402696,20.2172893745046,19.7189784254358,20.024384395291,19.4204908966,20.1072781439683,20.0908970432268,20.0230773783762,19.5462859051818,19.6119255614517,19.2134249655845,19.5650094176929,19.8208382827306,19.3505495271373,19.489736626971,19.9619893989644,20.0162752356941,19.7609072311302,19.4826608130215,19.5242784710037,19.7176270854076,20.024326071221,19.995134450833,20.0935096812827,19.6500471942601,19.5355643192962,19.9754591391685,19.8189425162879,20.0790652831401,20.0260998665582,19.180027707314,19.6961169522464,20.4940644626214,0.187329075883177,0.344409694015358,0.998149657161283,0,0
"O43707","ACTN4","ACTN4_HUMAN","Alpha-actinin-4",26.369719977967,25.2143960249114,21.4056137179198,20.9922167807069,23.5615108092484,22.2947948488723,26.5842280023638,23.5697166079567,24.7762638604791,22.5279840286006,25.1366402964715,21.7571039901789,20.9869639335707,22.4803679966018,21.7967918975444,22.7828076337989,22.0443785692415,21.3309433245474,21.5988110916089,22.9568048102877,25.4051660456997,23.0624904655374,26.996130422352,23.3294719609821,22.0161902044714,21.9688409981392,23.5109930162813,21.96425215487,22.2899463613175,23.0152299938893,23.8274843037091,23.3748586961823,24.1593991144313,23.2621163268569,23.2825110080882,23.7391365071772,22.166138412348,23.6218878145079,23.46328953844,24.623652273728,23.1544836420344,23.2033004923425,22.8436636951893,22.159933621316,23.1090506935678,-0.320052410647179,0.667030496619526,0.998149657161283,0,0
"O43708","GSTZ1","MAAI_HUMAN","Maleylacetoacetate isomerase",19.3446932967391,NA,21.0900030206237,19.9914409373394,18.600608263527,21.4475861867793,19.5762938665331,20.1596481969182,19.685113223224,21.2307354151013,19.8738416473085,21.165793179371,20.1753876824418,18.9822559886952,21.283625943025,19.7810223595336,18.9790444501425,20.7672685940351,20.7914612162997,20.019270029927,21.0169190648681,18.702922600785,20.3337689744247,19.7528716197211,20.5080652177936,20.5047797518121,20.482854590105,20.6762326752009,19.6138046857599,20.7318188827233,20.2664709347364,19.2915986381193,20.8100883699541,21.1412588090384,NA,20.9837038375542,19.4455520658184,20.3987885800074,20.6785072274768,20.8745098766098,20.6690949740445,20.5103221364916,20.166193526658,19.358162138897,20.7925307145703,-0.325928515064525,0.365029441221974,0.998149657161283,0,0
"O43741","PRKAB2","AAKB2_HUMAN","5'-AMP-activated protein kinase subunit beta-2",NA,19.2876235700163,18.1858250442779,18.1889694121129,18.3257575238255,18.5246015000554,18.872648629669,18.9386993368916,18.9975019477501,18.2089717704762,19.0287249978004,18.9331867654106,NA,18.800476306221,18.3408417929098,18.7854859194325,17.5359724389106,18.9584382008781,19.0093582980052,18.5374081937033,18.9405073665477,18.4403117329161,18.8372061776141,18.930713784373,18.6043138225206,19.0129097848829,18.5917007275253,16.9314339652679,19.0348099067362,18.7676134670381,18.9225842845804,17.9873781583623,18.7051605635787,17.1646798458377,17.9697535395653,18.2995787984185,18.708805556444,18.8711851586404,18.7279665892764,18.8403764421731,18.6623071891112,17.8421443265918,18.2600289055659,19.0468391531966,18.1676377129125,0.0197210618863437,0.942156795149884,0.998149657161283,0,0
"O43747","AP1G1","AP1G1_HUMAN","AP-1 complex subunit gamma-1",NA,NA,15.9466341003499,NA,17.8088728199591,NA,17.1309818577861,17.5533080694471,16.8228767886995,NA,17.3439088083383,NA,NA,17.7535191671258,16.885783133231,16.8087364556482,NA,17.4947817377009,16.7451698958828,NA,16.5433077460116,17.5864255242125,17.2909736431679,17.532564292162,17.4334862286187,16.7641789174018,16.7009283918912,NA,17.5511514298493,17.5732034588298,17.0891573271962,NA,17.6480953242034,18.364640124533,16.3969792961768,17.8223668049298,NA,18.2441164959675,NA,17.6010774283303,17.7692897821263,17.7833148237617,16.6676259942174,NA,NA,-0.205239791763205,0.552105421649969,0.998149657161283,0,0
"O43760","SYNGR2","SNG2_HUMAN","Synaptogyrin-2",19.9589685999839,19.0373119143692,20.1368823378347,20.7748545237564,19.6926531231409,19.513711348964,19.7312475675449,19.5180218895104,19.1021862144999,19.9811719504882,18.801143228903,20.6339791396084,20.502597809483,19.3173931107862,19.4899985185422,19.1385212488672,19.7536848578492,19.2181334073695,19.7123703673265,18.9659301754498,19.0428491349438,19.4055345978469,19.1589827389436,18.7555019161722,19.0195175291545,18.5366473284958,19.5787135142186,19.2858802669757,19.9033856685335,19.5066400580218,19.7344855893067,20.1329770864264,19.3441369142454,19.2161651527347,19.5113108696069,19.1836891087872,19.5500425791017,18.9336465707052,19.5673331650984,18.9831519403479,19.3041432706099,20.2607719388706,19.5916586108668,19.5366054399756,19.8148396170438,0.0985552867013197,0.685336435324289,0.998149657161283,0,0
"O43765","SGTA","SGTA_HUMAN","Small glutamine-rich tetratricopeptide repeat-containing protein alpha",18.3187302811915,17.8809461818051,18.6566035012316,18.5018122581202,18.1670576344489,18.7285682728321,18.3374274998292,18.1935074236386,18.8807380509343,17.6395547213184,18.5286471786029,19.3399888339963,19.0044680286281,18.8242169047698,18.1155278884266,18.4494945364771,18.5838593022043,18.0602237828911,18.5936710350517,18.4789974658643,18.6274943964699,18.1390488605317,19.0554768749175,18.9231701833567,18.5845614339162,18.892695827697,18.1180226091686,18.8568770399754,18.9085489262762,18.8171236015669,17.8482646806039,18.2426516009491,18.4545123128271,18.1279735882215,16.8943563298662,18.8367765386391,18.4568953985044,17.9940085509099,18.9273237219116,18.2558922363074,18.3031152209147,18.9220899121346,18.9205240896806,18.3488775753476,18.783019787328,-0.351502997620468,0.120483487446761,0.998149657161283,0,0
"O43768","ENSA","ENSA_HUMAN","Alpha-endosulfine",18.8952470507507,17.2236505135615,NA,17.5664746137611,17.5900030330499,NA,NA,17.1873226647552,18.3474670809425,16.5970894769256,16.8804370224572,NA,18.0988330459155,16.5270614864658,17.6392373395102,17.8360990846105,NA,16.3049777665213,17.4236244664718,17.5579883380776,NA,17.4048796770406,18.7671732767115,18.0709493499004,16.6942724901987,17.4827023453926,NA,18.3837918897975,16.7612441671145,16.5791767494004,17.6561439965346,NA,NA,NA,NA,NA,18.4208153598812,17.482498379474,17.9645395676941,16.2306435419538,17.691540357814,NA,17.2542295696499,NA,NA,-0.250298573801484,0.531549328914808,0.998149657161283,0,0
"O43772","SLC25A20","MCAT_HUMAN","Mitochondrial carnitine/acylcarnitine carrier protein",20.6350498075619,19.8978987084925,18.9716804305571,19.4269737998281,19.2827906138483,19.9052114088168,19.8642770484313,19.9548598859552,19.3948863135923,19.9560859251676,20.4147696719618,19.9379565014174,20.1302054331796,18.7501052311227,20.1631015646388,20.0937929560112,20.4455585192127,19.4000926102003,19.7573550724239,19.7357319763167,19.5230274783987,19.5645661479512,19.9643732007926,19.8972378684666,19.8630772411982,20.4905545802514,19.0731508690381,19.170246117913,19.3717815080404,19.7493336225625,19.4962862627631,20.3498151510625,19.6352680334662,19.4253323608004,19.6810589080013,20.3341363310242,19.6716763914428,19.8516261171719,19.589105062237,19.7681392608555,20.4496223963902,19.5295264911041,19.5372915998599,18.7273249930923,19.1274425344763,0.0954301147197825,0.68322991457938,0.998149657161283,0,0
"O43776","NARS1","SYNC_HUMAN","Asparagine--tRNA ligase, cytoplasmic",18.5953741204755,19.6412873872829,19.5876874205017,19.6607108994344,19.0002080965371,19.1028308619234,19.3979369051323,19.4488971960085,19.1289593807072,19.9179693813868,19.4060603385257,19.2255288342667,19.0315499410996,18.3294466696912,19.5264773129428,19.4170890715481,18.8344194621581,19.8972141219431,19.7413599854259,19.1555653633892,19.2952295178181,19.1995426408394,19.2567404284505,19.4020544077061,19.2318709390782,19.0752693633539,19.3125857127707,18.7616407245162,19.2365176575506,19.6492584581841,19.5934515579729,20.2501739183881,19.6295508851986,19.370986679114,19.373693954112,19.5231954874523,19.653779391746,19.0474565728525,19.6008676744047,19.2475041666423,19.4446929625382,19.4181027025694,19.280068469095,18.9015359451057,19.2308656174261,0.125330827448288,0.501822053641083,0.998149657161283,0,0
"O43813","LANCL1","LANC1_HUMAN","Glutathione S-transferase LANCL1",22.765001480591,22.5196655744769,21.5814577398105,22.8587395814563,22.3859872425237,22.5496818693363,22.1509092053008,21.7757011711648,21.6760088992205,22.0591776079763,21.8291911716096,21.4585037372628,22.5362359710967,22.3256784014129,22.1694875442477,22.5902664811635,21.0340069577949,21.9734625906228,22.3260809950918,22.2668027220755,22.1043937953438,22.1251966136589,21.8954307149731,22.1076803150594,21.9486538982022,21.6597671341728,21.9688508501462,23.2240548596001,22.1044367707739,21.8720491130598,22.1741472392559,21.3055324951805,21.8472849438066,22.2509648694451,23.5713097299427,22.4409044601199,22.129230428248,22.1171499656267,21.7569857168692,21.9659068710919,21.4553898973707,21.1899670079443,22.0634684154,22.275883390371,21.5826403712217,-0.0442984150520971,0.852645960814546,0.998149657161283,0,0
"O43826","SLC37A4","G6PT1_HUMAN","Glucose-6-phosphate exchanger SLC37A4",19.4256279090545,17.8396767223161,18.8367622990241,18.450399640761,17.7172065188479,18.2650509928497,17.6116617878675,17.7449996518969,17.3788270152736,18.849469788524,18.5687689000587,18.7209622347655,18.5574519219322,18.0904214225647,17.5431309530121,17.7971881886658,18.3702073091077,18.1524921140303,18.6295402050444,18.5554513272353,18.5140270137703,17.1101130470512,17.306463767662,17.7025047440931,18.34051604311,17.331299449454,17.7891632061202,NA,18.0538788280929,17.4170869977246,17.1417334712139,17.221312313433,18.2668531189835,18.2146499237316,17.8933216708791,17.6139895109763,18.4189878318202,18.861382015481,17.3388100731276,18.2148386758547,16.2783069937524,17.586568354051,17.2027359912095,17.9945174791646,17.5200154550316,0.438072974942173,0.177267359796597,0.998149657161283,0,0
"O43837","IDH3B","IDH3B_HUMAN","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",23.5397854561781,22.8661382031737,22.643195783142,23.1772450581556,23.1481107092127,23.3368292530387,22.8232218044665,22.9847428013704,22.6448532344489,22.25698136811,23.3048567667548,23.4370495834264,23.5329718983501,22.5698085437439,23.6076979852865,23.2964569216482,23.9095444121342,23.057725630277,23.1400850909954,23.5774556806384,23.3350553790632,23.4381859405636,23.4124977314412,23.2527104613534,23.1507621392282,23.3553001393852,23.025544917545,23.3932910320915,23.0265066036271,23.6140903182839,23.155093351625,23.1351247608473,23.0896845467872,22.7364460906185,22.7837068034174,23.2134254799449,23.5413768769601,23.4834178425509,22.9303708384428,22.9254362846377,22.9430055718715,22.9173408363626,23.1611851701237,23.0146976198984,23.4986872194584,0.107554738007291,0.53369609052547,0.998149657161283,0,0
"O43852","CALU","CALU_HUMAN","Calumenin",21.5975237278028,21.1636378231089,21.4578419956609,21.0501918111949,21.387539088394,21.2914801080774,21.0403277638966,21.1631787126641,21.1781347502557,21.3488359007796,21.202834730225,21.3589542891119,20.4962059279041,21.0494048481403,21.5416129870647,21.5171094709955,21.3584759551407,21.4038569163345,21.4929065533086,21.2133207730532,21.4515254445395,21.1903407173055,20.9459108918895,21.1098502964213,21.0894315282517,21.305401334452,21.5114477778263,20.8593380619061,21.3117463387451,21.7501593981476,21.6448578046793,20.401845525877,21.1243958885649,20.2725186724758,20.1458504751304,21.0339419661311,21.378917833009,20.942062598453,21.2612949700013,21.0667020222214,21.2064494954346,20.833542808686,20.8505051015539,20.6661205471342,21.1792802938692,0.133190423750865,0.43741328899735,0.998149657161283,0,0
"O43865","AHCYL1","SAHH2_HUMAN","S-adenosylhomocysteine hydrolase-like protein 1",18.2409660555851,17.9541970481899,17.4312071056572,18.6506084292855,18.17241128354,18.1358248236499,17.6463887568555,18.0105322724478,17.6763014964719,17.4817356604554,18.1243607378346,18.379515543571,17.3110653423401,17.9312888209593,17.3029281859927,17.9727809658933,17.5536850972131,17.9708365302064,18.0850004325583,18.4246241716808,18.1627289335715,17.9477582048133,18.4786996930775,17.7333189896844,17.6975461796009,18.0993680440999,18.32550143938,16.2322632112955,17.8535398332928,17.5155449405846,17.7848849831806,18.0842258131702,18.0375751299891,17.9521013657062,19.0441544150796,17.9298240486381,18.0271911318528,18.0422818039037,17.722581145957,17.9111298160167,17.6218806802868,18.215537932152,17.8450664429987,17.3843537673571,17.7595572168424,0.264499267043654,0.235552768883791,0.998149657161283,0,0
"O43920","NDUFS5","NDUS5_HUMAN","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5",22.5601483336549,22.330624327541,21.3475937126689,21.4870642207069,20.891498634788,21.3233576852617,22.2582980366911,21.877480549671,22.2625196639311,21.9626838787254,22.5998769734846,21.9907907959302,22.3099615630793,21.9116439795445,22.4903550277212,22.1430147695003,21.8233573758045,21.9533488785534,21.8407834203265,22.290961103339,22.0499179044439,21.9380438782119,23.5704316322964,22.8662737216918,22.2623733932703,22.9367598798204,21.6427783117585,22.5039353674873,22.0277085698616,22.2133836943298,21.8693150637875,20.3735236722065,22.4159813669968,21.5662687376722,21.5301637606019,22.1674054163913,21.7112084236119,22.5658638984388,22.2207380338909,22.551623210066,22.5252347099083,21.555839552614,21.6811492776733,21.3463576769595,22.1848371699838,-0.483441900237374,0.0714328345511324,0.998149657161283,-1,0
"O60220","TIMM8A","TIM8A_HUMAN","Mitochondrial import inner membrane translocase subunit Tim8 A",17.3603066205512,18.3948333940241,17.3401830284946,17.9338648532761,17.4112475180281,18.3228005895118,17.8388311541178,17.269650211721,17.8644961321843,NA,18.2260780352365,18.3482614193186,18.4019450901733,17.0206837473974,18.57132234868,NA,18.5692103982963,17.8680792392858,18.6932885642688,NA,17.3822113140359,18.5834243998316,19.728468408233,18.3178127897638,18.2298979506406,18.4706934030051,NA,19.2744226765506,18.0315343158101,18.7593361319876,NA,NA,18.4140377915531,18.2395067432876,NA,NA,NA,17.3689985108363,18.3908048275949,18.2126773704492,18.3494395342044,17.5939381968047,18.5038262490839,NA,17.5813529272889,-0.499710039825043,0.120135334019073,0.998149657161283,0,0
"O60237","PPP1R12B","MYPT2_HUMAN","Protein phosphatase 1 regulatory subunit 12B",NA,20.046774215538,NA,20.7537798585363,NA,18.8028185374412,19.1088658709121,18.9023368286108,19.0722330306566,NA,20.8810804129786,16.9306286168265,NA,NA,20.004794941025,18.9568578251227,NA,18.2398328379167,18.3948156903754,NA,18.8411850971639,19.1232046433328,17.0646618521576,NA,19.6358138479943,20.4976544498039,NA,20.8716381809787,18.2763825203357,NA,18.6211680837106,18.2009304688618,18.4794678763594,21.2149291178867,20.9255735325104,18.8476434409357,NA,20.4341433875741,NA,NA,18.8572490607296,NA,NA,19.4822586253164,NA,-0.487635626554685,0.502523674497139,0.998149657161283,0,0
"O60256","PRPSAP2","KPRB_HUMAN","Phosphoribosyl pyrophosphate synthase-associated protein 2",20.1486785499605,18.9374179525145,18.304809392385,19.6461396067799,19.0103240089241,19.2674942532164,18.0124316321437,18.402127055981,NA,NA,19.8456571255801,18.4863758543772,NA,20.7312545582801,20.2137963813326,NA,NA,18.1099637150771,19.1540482437435,20.6997695441478,18.6046707107554,19.0743773111756,16.872041968483,17.4946782298766,18.2861803208501,NA,18.1075836311542,17.960101811599,NA,18.7665501817885,18.4184355485355,19.2070084234666,18.4417398699914,19.2413727339107,20.9122434247203,18.0124136248732,19.1272205275814,19.4188002912223,18.148817746564,19.6905086149582,NA,18.0416995527132,18.0255193982588,NA,18.0823641121987,1.14561767715226,0.0248302112242501,0.998149657161283,1,0
"O60313","OPA1","OPA1_HUMAN","Dynamin-like 120 kDa protein, mitochondrial",21.9602049346669,20.1199641359303,20.1599692525461,21.2213611054663,20.3981230250487,19.8544942675093,19.9913510407027,20.1571558456467,20.0839537206397,19.460388635719,20.5997711667027,20.2620525690536,21.4361981487349,20.6323430978859,21.5024488346273,20.2161704513041,20.9817401772717,19.6859918724353,20.4361512378112,21.047846156596,20.1719479817124,20.6118595507276,19.9839166572885,20.7521835231423,20.7517116444344,21.0176797387947,20.5300021052668,20.7487817079039,20.1334951039733,20.7850616348131,20.0369195319411,20.0803571872399,20.0186397681145,20.5815765397032,21.0692537781726,20.1101286392553,20.8377842868532,20.5592940730384,20.0983821700739,20.9330633061298,20.4246841502986,20.0033172703935,20.1580006634466,20.5033109223601,20.9672652556889,-0.152451801165533,0.586155379796266,0.998149657161283,0,0
"O60493","SNX3","SNX3_HUMAN","Sorting nexin-3",19.0343530135003,19.6650874820761,19.1691369831268,20.7007204059323,20.3030933078951,20.1358370707169,19.6984063288982,19.6692223140656,19.6163758026795,NA,19.7728437072956,20.8035357559867,20.5975307531778,20.1267059031796,19.8446644781943,19.6523423306959,20.9209628970862,19.779093857544,20.3246527697448,20.3435789575779,19.5162871981826,19.9720495226863,20.5271128356901,19.7831466917184,20.1048702398138,18.9025657126572,20.4542942429344,20.5590019739346,20.0047846057499,20.0061031918336,20.0789999185548,20.2384622896978,19.9170621123385,20.4223038631856,21.3025172500833,19.5383601337018,20.4099190512653,19.6736486081851,19.6923064681785,19.6594494705304,19.6870265147707,20.0156454038423,20.3701232945451,19.9256584090719,20.3070156314797,0.0268098860740835,0.913388800982462,0.998149657161283,0,0
"O60506","SYNCRIP","HNRPQ_HUMAN","Heterogeneous nuclear ribonucleoprotein Q",21.3465727707877,20.6922118042245,20.5681740541179,20.6994096598038,NA,19.6700227106505,20.8086308057378,20.4130560042303,20.3483159291486,19.9956737529232,20.6364234440769,20.0681167637824,20.4580466692181,20.1772658689542,20.3612132661722,20.1830549389484,19.2166970524508,20.1159835701962,19.6635802925272,20.0560139643619,20.1448276989458,19.928668394607,20.5466961878632,20.3930727653542,20.0684567070295,20.533833981011,20.5244312042643,20.4423260707933,19.9666495480733,19.7716595087813,20.3444858710781,21.3014661878448,20.4645381881707,20.9122359265457,21.1441772075807,20.3449482824983,19.9556808856123,20.7557969879772,20.4747324016484,20.3420998774113,20.7569403992449,20.5714297995102,20.4846115809082,20.5573106333683,20.3231104550094,-0.374843710689074,0.0596481037277062,0.998149657161283,-1,0
"O60610","DIAPH1","DIAP1_HUMAN","Protein diaphanous homolog 1",NA,NA,18.2311535278206,18.7133000611891,NA,NA,NA,NA,16.5917490048801,18.0786269577779,NA,NA,NA,NA,NA,NA,NA,NA,17.2736239411522,NA,NA,NA,NA,16.5988384217502,16.1769737621714,NA,18.6537493536653,18.3486841342527,NA,17.3847985012863,NA,NA,17.0265085266063,18.1275427499958,18.1806346619281,NA,17.7930597096345,NA,NA,NA,NA,18.1573168750094,16.8358417122944,18.9608274380537,18.9712508863582,-0.276995837917461,0.763035321674834,0.998149657161283,0,0
"O60662","KLHL41","KLH41_HUMAN","Kelch-like protein 41",24.8687169227801,25.1201258220254,25.0336131182053,25.9980238638655,25.501929178065,25.4844533814334,26.0827613908073,25.5861555903116,25.2688306750137,25.8145147906395,25.2906535407427,25.5359653766544,24.2273235939972,24.9874516871229,25.685953141212,25.4113136247654,24.7587053783105,24.9452943073286,26.0264506046636,25.8101946726241,25.3812582710439,25.7875588504437,26.3454221415214,25.1729572787501,24.8700253326089,25.0306782426274,25.5622452406752,24.2530536239506,25.4509640486158,25.7963817401285,25.6894001600139,25.391066900459,25.3118876573865,26.8553932423503,25.5793358448846,25.4528691421761,25.6621868558113,25.2046880538754,25.7034923141693,25.0341415672946,25.4373387824935,25.2696323954794,25.9197442835038,25.7214255383968,26.0333032459575,0.152680284156485,0.54602236827912,0.998149657161283,0,0
"O60664","PLIN3","PLIN3_HUMAN","Perilipin-3",21.435028548937,23.0477599413947,22.5964656248989,22.4155687204799,23.0712075090774,23.2274094780712,22.348312687115,22.7091951014772,22.6329719194781,21.9733584908483,22.3273665090795,23.0848308871908,22.1612075755967,22.9436290929777,22.2607368862239,22.4289514683697,22.7197439769536,22.6017029919549,22.5407910496674,22.6826657942901,22.8804226395404,22.7920629526229,22.8075326541389,22.5182748802008,22.3787565671997,22.399455878623,23.5620264605508,22.8617210509777,23.1029027420609,22.8274426054336,22.438207017789,22.8921053397422,22.3371985571204,22.6083202467564,22.6553830747985,22.8109052114801,22.813999196,22.6353320133193,22.3628072220089,22.3055084522696,22.5091285240126,23.021984980869,22.6908808944297,23.0692626644768,22.9000173887097,-0.150224573462591,0.42195131738289,0.998149657161283,0,0
"O60684","KPNA6","IMA7_HUMAN","Importin subunit alpha-7",NA,18.341128213312,17.1088975398913,17.3605826127316,17.5265993119925,17.7579295354961,18.1121294924139,17.9950994660567,18.4402202123377,17.8263466356004,17.959944518102,17.6729275731018,17.0743116968449,17.6777301140565,17.9971237832239,17.9885522577878,17.7240757457483,18.372159951365,18.4285896633672,17.8589818632069,17.9172074096871,17.9583010180378,18.6081801785028,18.2808105328033,18.1202023779424,17.5728328453301,17.5881727820431,16.9312675654101,18.077091285815,18.3004341081576,18.1387660609579,17.7444692836991,17.974071624228,18.2697847700913,16.5935539068865,17.9816626270488,18.5162928768227,17.9588389673459,18.569427266336,17.9042370761413,18.0676171403682,17.8635073415988,18.1384557274555,17.6444284670955,17.1779609833321,0.11107060502048,0.645256633618994,0.998149657161283,0,0
"O60749","SNX2","SNX2_HUMAN","Sorting nexin-2",NA,17.8751413440985,17.6791096431086,17.7594908402926,17.887002808313,17.9580893277773,18.417056324,18.0533634373615,17.7289633095826,17.4146401613483,17.5579975737683,18.4317788376567,18.4293985717644,17.9824228213985,17.6535726184252,17.2644745772552,18.1225405105586,18.1089197945024,17.9438716880808,17.6834339704447,18.1668648912507,17.9506530213864,17.1042644804069,17.634885651731,17.8171055655073,17.3372714374523,18.9003434420436,17.6753618852849,18.4658368421151,17.877502833283,17.8057967263285,18.5376310850286,17.9844478722233,17.9190262232891,18.314051515488,17.6513809770287,17.7866256708667,17.2792286144199,17.7168155776592,18.0457079201893,17.8119910470248,18.1878954135152,17.8372082121251,18.0291100685357,17.7638503054754,0.053799412253845,0.785597960072782,0.998149657161283,0,0
"O60763","USO1","USO1_HUMAN","General vesicular transport factor p115",18.4664481249485,19.2377457066895,19.6715426259395,18.9712247877191,19.4327720306811,20.0283775545346,19.3366972624647,19.2070410150429,20.0462685922825,19.7869163957814,19.7001733270575,20.3722908638652,19.3618558234186,19.6235136694713,19.5252136817173,19.0952457349441,19.3237509694403,19.7456561419009,19.904033526329,19.4282210961625,19.8242905448021,19.5189585049229,20.0909891239757,19.6940284340826,19.7861308071374,19.0898131188615,19.5410313785034,19.4914363197856,19.2612143414588,19.4982700436574,19.3339082683167,19.594404027676,19.7665217178786,19.6144438971556,18.7768761774476,19.3550031482179,19.8177268965024,19.5252303025811,19.7909025974842,19.6294910644489,19.4102065365401,19.7315380999079,19.8448975809307,19.3157707585529,19.3853418803234,-0.00740167397028202,0.96817487836191,0.998149657161283,0,0
"O60784","TOM1","TOM1_HUMAN","Target of Myb protein 1",22.0118852506643,21.1337689097556,21.6845795219087,21.4129259359289,21.0180638231936,21.6275500723981,21.1964591802461,20.7840789790535,21.129471921497,20.68563763525,21.1055409324709,21.8572755186817,21.3907203675602,20.7875320634589,21.8818890049469,20.7125795048576,20.505562257328,21.3760306441298,21.1918112822748,21.5439436515553,20.9879197107299,20.6773052631232,21.0509770064852,21.296572606201,21.3818945633175,20.9898267619131,21.1641944654537,21.4883765962893,20.7577167881087,21.6549440596268,20.8658127492736,21.1150660264113,21.31356313772,21.206522518369,22.0972729183807,20.7205888472532,21.128342159036,20.8603546070015,21.1663317230963,21.2559884528743,20.7651813266799,20.9053529053543,20.6886738404671,20.5951233594665,21.2540889231862,-0.230082827310071,0.24973875597729,0.998149657161283,0,0
