"uniprot_id","gene","protein","description","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"O43491","EPB41L2","E41L2_HUMAN","Band 4.1-like protein 2",NA,17.1313636272876,NA,NA,NA,NA,17.3231191705468,16.4470103019533,NA,NA,NA,17.3876156423691,16.1531205927593,16.5205052109542,16.4117807170733,NA,NA,17.4652262771044,NA,16.6179647034897,17.9208395125301,18.0972518082097,NA,16.3056677465003,16.9173904539788,16.4561571985683,18.4064908813578,NA,16.8415931494272,17.1751286514173,18.0379241086031,NA,NA,NA,NA,NA,NA,16.8698344023984,NA,17.1353602900527,NA,NA,NA,NA,17.5453792909238,-0.162688907052843,0.761345125881975,0.999488369925937,0,0
"O43583","DENR","DENR_HUMAN","Density-regulated protein",20.3945914505285,19.711408977355,20.1978428581347,21.7982018271275,20.9994784082892,20.9348143398768,21.1940001868738,21.1816802174603,21.5128356439609,21.3165703669832,21.0459383902309,21.2095235441232,21.0810476326125,20.89134225106,20.883763071835,21.7153662512037,19.694592983187,21.5651329729552,21.6040892300873,20.7289188568733,20.6850520462178,20.6040414147629,20.4886016242016,21.3263455635942,21.4524841869852,21.3806010724506,20.9392131391997,21.6933088335235,21.4697416682055,21.1329394757228,20.6978327249765,19.0307103162802,20.9310040831982,20.230573877264,21.9547693333524,21.1349609369064,20.3924465452361,21.1124271068354,NA,21.2795561354584,20.1386332828689,20.43889176702,21.2289842789258,21.4053757390217,19.42114041453,0.126051917883661,0.757501094924328,0.999488369925937,0,0
"O43598","DNPH1","DNPH1_HUMAN","2'-deoxynucleoside 5'-phosphate N-hydrolase 1",19.9924474043312,18.9232644282107,NA,20.3619603470764,18.7915229476099,19.2059695848648,19.6514210016521,NA,19.2457647356415,18.9199909229653,20.5600726567101,19.5686624642032,18.5262592696643,18.66141468411,20.2426950917158,19.366675790555,NA,18.8420024304791,19.112836628217,20.6558436143071,18.6745857916249,18.452468188019,19.705071378136,19.9743110100691,19.7715097810504,19.3550944163578,18.7392045686577,19.6017648354104,NA,19.3385981975268,18.1784397685014,NA,18.9154770422404,NA,21.000773257964,18.8400210066365,19.0885233552397,18.8725631294898,NA,18.654145597243,NA,19.2417318437238,18.8594248718275,18.8998414366041,19.6448254197843,-0.362151988263136,0.461453605310302,0.999488369925937,0,0
"O43615","TIMM44","TIM44_HUMAN","Mitochondrial import inner membrane translocase subunit TIM44",22.5231253935332,20.1304997531855,20.7621696375795,20.7655218819895,20.440638916062,19.7368634860098,19.8943948828354,20.0640145982884,19.8046051219135,20.8139573618674,20.9746259521136,19.4737055453148,21.5466554281487,21.2691862026475,21.6463820495384,20.9319911222091,20.9005919443324,19.7998383578814,20.0190577349499,19.9729345169652,20.1859236029154,20.3955877652562,19.7920405886976,20.8395966037331,21.2071904014232,21.3295515816374,20.7239259685524,19.8362329926281,20.256916929483,20.318046214885,20.0550229514365,19.5353553706103,20.2395092213382,20.4697531952925,21.4966642522173,20.7450087202619,20.6868567475135,21.0859069550857,20.1492226176312,21.0005375214102,20.2795846026726,19.4767373019854,20.0932766779298,20.9599664461265,21.5773156597654,-0.158464084219389,0.735238280817905,0.999488369925937,0,0
"O43617","TRAPPC3","TPPC3_HUMAN","Trafficking protein particle complex subunit 3",NA,NA,17.6054018069203,NA,17.1761789635823,17.6041833327184,17.7715134424341,17.3157984218934,17.139133000676,18.2684277761487,17.716050350584,NA,15.868790416607,17.6152363803864,17.2687910178064,17.9364720177143,17.7924629352068,17.6164052682225,17.1191832903098,NA,17.0400353987518,16.9405072440264,16.9300661429282,16.7233400297559,17.5845903073795,17.3634796680981,17.9687418048404,NA,18.2647174171105,17.1343331225568,17.7789828896524,17.8199614048694,17.5990870452786,17.8547894035205,NA,NA,17.6207871153007,17.8156111071593,17.9482197484043,16.6636748518278,17.675729392299,NA,NA,18.2965982648119,NA,-0.20787556026448,0.607879589987756,0.999488369925937,0,0
"O43633","CHMP2A","CHM2A_HUMAN","Charged multivesicular body protein 2a",NA,NA,16.4198983970381,NA,16.7621246210306,16.7782672334782,16.0137579534246,16.1456759622558,16.0858820546359,16.2858978154532,15.5892100269834,15.2117016126817,16.2778329689513,15.5078917098319,16.218209960202,16.2748038151255,15.9312510796338,15.7957964369178,16.410169213521,16.2625185995005,16.4703715461649,16.2545718860899,15.8856533860378,16.3352468140734,16.7216112153789,16.3015164058861,15.8076376104784,NA,15.676131017674,15.7128065407227,16.5987657961915,NA,16.6345026886142,16.7868948413088,NA,15.9137465200686,NA,16.4569136072475,16.7418176066793,16.3651333056899,15.7166661041527,16.6644325290022,15.6410760699022,16.6906735262914,16.6122163338678,-0.468331844375848,0.124628070185032,0.999488369925937,0,0
"O43674","NDUFB5","NDUB5_HUMAN","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",21.5726195763016,22.2940481352977,NA,20.5698768108272,NA,20.8803189165128,21.6922730643118,21.6295282553197,21.9318501078596,21.1332947829872,21.8112160710552,21.4921971693133,21.9104841777491,NA,21.8451044680778,21.8707809577391,23.1800100425067,21.5555452631278,21.4660068859695,NA,21.7496364840952,20.8808723499195,22.9248531696143,22.3785094359782,21.7348099229411,22.3784451513893,20.4592102613756,21.6916096880439,21.4971684866489,21.8047964206881,21.7853573014135,21.3687319707913,21.5919108418361,NA,NA,22.3405865112866,21.8760511904511,21.3159126625168,NA,21.3773957726637,21.2897593099944,21.5914185400908,NA,20.6592829168948,NA,0.229267014162534,0.585446497990552,0.999488369925937,0,0
"O43676","NDUFB3","NDUB3_HUMAN","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3",24.5554952565213,23.7912232711505,23.4019265830567,23.3862693382073,22.5886701835129,22.9887545985301,23.681013581831,23.7034918270388,23.8110336469385,24.2343253873339,23.8801348410327,22.9545634277917,24.2577994426557,23.4473746096826,23.5609649400456,23.8971363002551,23.9264180836459,23.5535198140083,23.2300571491773,23.7108556370746,23.6814567433215,23.3591566764606,24.1721769654893,23.7961116988644,23.5560547661933,24.0780505174823,23.3574110949988,24.4030121698632,23.8691872697843,23.710257664849,23.6600961598817,23.6710131239384,23.8510279000063,22.9712274024046,22.5385975059261,24.3070389027606,23.8107261983996,23.8744548270607,23.9729607135416,23.8670367621165,24.2176705143352,23.58625704651,23.4867255425138,23.6717812340506,23.5953858400136,0.00677507434780011,0.981176607530641,0.999932991517509,0,0
"O43678","NDUFA2","NDUA2_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2",23.1161159879769,23.7696842501441,22.981642074149,22.7334722369536,22.6712013600309,22.6683423170289,23.5434894601949,23.6672580096383,23.3211208152418,24.1000820019766,23.5443393517126,22.8218616527358,23.4907323462205,22.7782024445268,23.5536809827101,23.5455128893972,24.1043693734287,23.3223410958628,22.8587119873124,23.3497353197423,23.2934521048781,23.0780098577462,24.0878309620477,23.4357231428921,23.241758743401,23.7842881351964,23.0892102872863,23.1018389490956,23.5009495982578,23.2340186152167,23.4403002236329,23.834127803119,23.3933126991397,22.8816456799165,22.2753063882906,24.0430416184423,23.6064196782702,23.6506423195726,23.8864825491768,23.3636816548862,23.9335513683316,23.1527385519367,23.3851627796668,23.3301136498253,23.2207249413121,0.28479574496458,0.305419438701588,0.999488369925937,0,0
"O43681","ASNA1","ASNA_HUMAN","ATPase ASNA1",19.0112408333337,19.4990244099399,20.07438004599,20.2142653189816,19.7053473608714,19.5061351851227,19.7725603587278,19.5891968925342,19.7512872134028,19.3202933722747,19.5552201954752,19.6810037261976,18.4099782994471,20.216215089419,19.7214524973023,20.0261698828886,19.4208322798674,20.1067451661932,20.0927187318161,20.0222082012694,19.5493293165126,19.6125268005332,19.2159034472537,19.5662471237648,19.8220440072021,19.3535857940079,19.489262075498,19.9623357506597,20.0179170578173,19.7639970112616,19.4838934610682,19.5198890075111,19.7208607530191,20.0226234042043,19.9968169453935,20.0953994324001,19.6486972258162,19.5341463088367,19.973895269551,19.8205077851932,20.0800052680124,20.0222600743544,19.1789896315258,19.6946302740447,20.4929164676826,0.0421142360111659,0.867858387454722,0.999488369925937,0,0
"O43707","ACTN4","ACTN4_HUMAN","Alpha-actinin-4",26.3697389553721,25.2144269037343,21.4057564116575,20.9922784993601,23.5616087542037,22.2947714398269,26.584224913477,23.569747121833,24.7763292286423,22.5279948258829,25.1366143342887,21.7571833912068,20.9870426121543,22.4804101912184,21.7966931273185,22.7828415671815,22.0444050878297,21.3309200732796,21.5987394240786,22.9569388402582,25.4050233018153,23.0624797755293,26.9960067155212,23.3294222200787,22.0162094872749,21.9687420028222,23.5110781401535,21.9642731502133,22.2899926642096,23.0150610319161,23.8275131642613,23.3749046748299,24.1594261398002,23.2622231844079,23.2825862154918,23.7391230234539,22.1661218358845,23.6219493132288,23.4633266122491,24.6236142042033,23.1544670692683,23.2034692770768,22.8437493854505,22.1599752514264,23.1091166346681,-1.19151014423904,0.216051344047249,0.999488369925937,0,0
"O43708","GSTZ1","MAAI_HUMAN","Maleylacetoacetate isomerase",19.3449236030593,NA,21.0902481412905,19.9913391845438,18.5991653624032,21.4523534186859,19.5759777460913,20.1602065598361,19.6845048866903,21.2309626193745,19.875963447519,21.1665305784766,20.1756190784572,18.9809314288903,21.2859251168596,19.7828360548443,18.9792847469861,20.766824009487,20.7931434733654,20.0168905305807,21.0197331690143,18.7033206612198,20.3361265176352,19.7539877030198,20.509131018616,20.5062277610635,20.4820998709724,20.6764709267559,19.615381888213,20.734618953068,20.2665930620874,19.2896199266413,20.8131334065805,21.139421269613,NA,20.9854100767571,19.4443103231363,20.3972599969362,20.6768443598863,20.8749500654175,20.6691021067932,20.5064367189937,20.165102946447,19.3562510304898,20.7917269135677,0.0938487315762337,0.841775394315792,0.999488369925937,0,0
"O43741","PRKAB2","AAKB2_HUMAN","5'-AMP-activated protein kinase subunit beta-2",NA,19.2883330723968,18.1861705979222,18.1920441221215,18.3257046779109,18.526335029291,18.8748781660716,18.9391748165192,18.9975968095942,18.2094054168637,19.0298625713091,18.9337559905416,NA,18.8004424085904,18.3419473545182,18.7863398376477,17.5363716193381,18.958601159183,19.0102489387309,18.5390249815944,18.9417925001019,18.4407308214436,18.8381857803298,18.9314651562767,18.6050510539869,19.0159617424829,18.5916235268026,16.9318496084709,19.0356434059821,18.7689411725079,18.924517115347,17.9832359340979,18.7067321365646,17.1643254032782,17.9730212024349,18.3005804486814,18.7086998655972,18.8710457659768,18.7278097853414,18.8424927439773,18.6639492703618,17.840991595998,18.2601455419452,19.0465396532298,18.1670733333874,0.13048385798897,0.718728606804219,0.999488369925937,0,0
"O43747","AP1G1","AP1G1_HUMAN","AP-1 complex subunit gamma-1",NA,NA,15.9469441999212,NA,17.8093206334316,NA,17.1323287024275,17.5533619415279,16.8232990105006,NA,17.3439490168011,NA,NA,17.7539113439291,16.8858913155004,16.8089078647299,NA,17.4950647322327,16.7452852828739,NA,16.5435075768131,17.5866137085785,17.2911948076903,17.5327917585624,17.4337110109279,16.7652349764489,16.7012443089181,NA,17.5513261576847,17.5733368135427,17.0902180764837,NA,17.6486960469297,18.364651071043,16.3989135399058,17.8225203002358,NA,18.2445149849484,NA,17.6019785118313,17.7701586461166,17.7838300228036,16.6679708462387,NA,NA,0.0358728695167336,0.942754902748015,0.999488369925937,0,0
"O43760","SYNGR2","SNG2_HUMAN","Synaptogyrin-2",19.9593461723389,19.0378717731504,20.1372072898184,20.7774980268912,19.6914117736798,19.5185262319698,19.7326864975284,19.5185338338298,19.1016039976842,19.9816003170943,18.8033301955185,20.6349547963234,20.5028969125557,19.316380296136,19.4924866997005,19.1402960656868,19.7540537125739,19.2175598761958,19.7142432904723,18.9656705980414,19.045965086837,19.4060723976236,19.1614280222307,18.7568083452605,19.0207596180076,18.5402435628126,19.5784820323397,19.286243845728,19.9050341869936,19.5097625058949,19.7360679652232,20.1276860251567,19.3473959540552,19.2144967565479,19.5139155779266,19.1855823687056,19.5489852884815,18.9322785339939,19.5658300085603,18.9851616072162,19.3054622349415,20.257030530457,19.5906542022351,19.535253700754,19.813651632112,-0.0721535367773392,0.817108259273534,0.999488369925937,0,0
"O43765","SGTA","SGTA_HUMAN","Small glutamine-rich tetratricopeptide repeat-containing protein alpha",18.319146732972,17.8816568210085,18.6569545253849,18.504849864792,18.1671083780836,18.7299785114126,18.3396686823456,18.1939887688325,18.8808630063774,17.6399778165731,18.529664358833,19.340500561201,19.0049675157521,18.8242271905258,18.1164869492479,18.4502433926469,18.5842499618603,18.0604468335813,18.5944554262775,18.4807049540064,18.6285972470766,18.139465282529,19.0563291149028,18.9238272154165,18.5852354660502,18.8956268831282,18.1179529945462,18.8572844463884,18.9093154537556,18.8182714368975,17.8502052705256,18.2386959690983,18.4559044859436,18.127755286266,16.8976550541371,18.8377121753639,18.4568806780282,17.9939631651356,18.9272595647192,18.2579625927993,18.3047357705224,18.9211815679661,18.9206871073965,18.348674597964,18.7824985922199,-0.157872100660637,0.582310501316268,0.999488369925937,0,0
"O43768","ENSA","ENSA_HUMAN","Alpha-endosulfine",18.8955742692655,17.2241574344117,NA,17.5684008630777,17.5904823336937,NA,NA,17.1874912905989,18.3480365456465,16.5973777585058,16.8805153205986,NA,18.0992687661173,16.5274550874756,17.6393595576044,17.836349405724,NA,16.3053043984254,17.4237522732315,17.5595687304945,NA,17.4050582443975,18.7672940366562,18.0711774353672,16.6945218883739,17.4839890273601,NA,18.3840874998237,16.7613894015306,16.5792987885517,17.6574013154694,NA,NA,NA,NA,NA,18.4212344155322,17.4829295188232,17.9651496955771,16.2317168906489,17.6925249250384,NA,17.2546089386879,NA,NA,-0.723901188650959,0.179556825075798,0.999488369925937,0,0
"O43772","SLC25A20","MCAT_HUMAN","Mitochondrial carnitine/acylcarnitine carrier protein",20.6353867656275,19.898484890143,18.9719924684063,19.4287985612961,19.2814601052414,19.9101147529387,19.865129382119,19.9553893702689,19.394272064851,19.9564391244946,20.4169003746498,19.9388799066599,20.1303731805988,18.7490192698093,20.1655725177755,20.095552706467,20.4458979042636,19.3995699886895,19.7591738710069,19.734821241694,19.5260455406895,19.5651729773341,19.9668364198898,19.8984667409418,19.8642804822444,20.4935380998819,19.0726819380014,19.1705903326826,19.3734165815844,19.7524081194063,19.4974939984875,20.3454921877919,19.6384965377261,19.4236249750258,19.6826696902268,20.3360230160054,19.6703106192937,19.8502071318204,19.5875418073999,19.7696684413505,20.4505328678919,19.5256822525099,19.5362527051783,18.7258197770167,19.1262977811205,0.228236029626437,0.448861470838845,0.999488369925937,0,0
"O43776","NARS1","SYNC_HUMAN","Asparagine--tRNA ligase, cytoplasmic",18.595768320648,19.6417270151088,19.5880202016083,19.6637302528897,18.99902872849,19.1074494930896,19.3997664858596,19.4493940152495,19.1285068000303,19.9183543895744,19.408152862976,19.2265392717152,19.0318674564633,18.328526663986,19.5288703439079,19.4187515389918,18.8348089130694,19.896815919901,19.7431735054937,19.1558465516918,19.2981697699589,19.2000534183914,19.2590254504745,19.4033954709992,19.2331062405786,19.0790784777077,19.3122096333085,18.762056342565,19.2380947246073,19.6522065037288,19.595229848229,20.2444770465719,19.6327260016096,19.3695407501418,19.3768199614018,19.5249594305211,19.6528518274342,19.0462099963306,19.5995048930269,19.2497831634481,19.4462496974363,19.4145733870951,19.2791718339794,18.9002370520443,19.2297785838863,0.0954712551803851,0.689832709307032,0.999488369925937,0,0
"O43813","LANCL1","LANC1_HUMAN","Glutathione S-transferase LANCL1",22.7650329136308,22.5196104570548,21.5815797586954,22.8588070677448,22.3862880663761,22.549089098323,22.1510146570746,21.7756532848891,21.6761853809684,22.0591796967058,21.8289522214947,21.458437604972,22.5362867869251,22.3259085075771,22.1691823887085,22.5900948900134,21.0340531717069,21.9736252963869,22.3258718039375,22.2671936370957,22.1040711648426,22.1251677959232,21.8952353967168,22.1075444307012,21.9486031548219,21.6595700684522,21.9689879373786,23.2240919424974,22.1044225910816,21.8718145816131,22.1741969456072,21.306052029932,21.8468503064565,22.2512311836361,23.5714905993838,22.4407673011747,22.1294436001851,22.1174491441252,21.7572011876755,21.9658600859829,21.4554047322622,21.1905862762135,22.0637196542804,22.2761456914262,21.5827998101104,-0.466295471406269,0.132957950601791,0.999488369925937,0,0
"O43826","SLC37A4","G6PT1_HUMAN","Glucose-6-phosphate exchanger SLC37A4",19.4260040104088,17.8403475841396,18.8371234823138,18.4530071846281,17.7176211104252,18.2655491348609,17.6137858693578,17.7454199550866,17.3792999854841,18.8498253558549,18.5689128036063,18.7214793189613,18.5579558453793,18.0906137113145,17.5434292829655,17.7976137875464,18.3705509685936,18.152876639561,18.6297986022166,18.5573723845762,18.5143916603189,17.1104018804311,17.3068387320512,17.7027933760266,18.3408704741744,17.3333870424961,17.7895212275241,NA,18.0541835704046,17.4174078018969,17.143401160542,17.2186119577481,18.2675681923809,18.2150005360604,17.8963006431757,17.6143684192317,18.4193488738614,18.8617798539026,17.3391847621605,18.2164158363913,16.2795556573298,17.586677176179,17.2031128406936,17.9946633077855,17.5196865289666,0.322064010526883,0.42969044773473,0.999488369925937,0,0
"O43837","IDH3B","IDH3B_HUMAN","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",23.5398046803058,22.8661707109628,22.6433378327626,23.1773066968884,23.1482123838625,23.3367844332055,22.8232192213799,22.9848203266602,22.644921148567,22.2569921096883,23.3048247327439,23.4370785426305,23.533012552135,22.5698538057874,23.6076117243504,23.2965025188142,23.9095712385773,23.0576787699079,23.1400168205693,23.577609173206,23.3349074090084,23.4381748596179,23.4123644503015,23.2526438513914,23.1507714706839,23.3552407478813,23.0256277953102,23.393312418241,23.0265264373281,23.6138986857179,23.155123140319,23.1351737022861,23.089746202541,22.7365573342529,22.7837915621386,23.2134107872244,23.5413363985717,23.4834754163871,22.93040962712,22.9253660502748,22.9429901203086,22.9175205712959,23.1612738604912,23.0147405459169,23.4987518636843,0.062095246355149,0.779255604660299,0.999488369925937,0,0
"O43852","CALU","CALU_HUMAN","Calumenin",21.597599987705,21.1636723982599,21.4580062649702,21.0501681602168,21.3870831522755,21.293012019064,21.0401373795661,21.1632317914464,21.1779547688398,21.348751829627,21.2033357142077,21.3591481587426,20.4964368376577,21.0491430807794,21.542318880217,21.5175505177464,21.3585577999924,21.4036261808063,21.4934162699486,21.2126885667512,21.4525178415094,21.1904409660328,20.9467519174167,21.1102596528225,21.0898255651259,21.3057882774692,21.5113555379497,20.8594194851988,21.3123384280213,21.7510867993412,21.6448381455479,20.401448469747,21.1251886529115,20.2719887362371,20.1456620959913,21.0343039397128,21.378743196768,20.9416000506818,21.2609288482289,21.0668628427411,21.2064543023151,20.8324843735034,20.8502154892866,20.6658994854917,21.179084000043,0.00829583013610957,0.969860384834758,0.999488369925937,0,0
"O43865","AHCYL1","SAHH2_HUMAN","S-adenosylhomocysteine hydrolase-like protein 1",18.2413364659106,17.9548476922552,17.4315669792528,18.6531334305345,18.1728394059019,18.1362105282026,17.6484488100361,18.010916451563,17.6767852157289,17.4820818662093,18.1245345368884,18.3800021258061,17.3115413104279,17.9314967455674,17.3031940177215,17.9731936313201,17.5540235699213,17.9712171530255,18.0852375611749,18.426543253831,18.1630550137048,17.9479839314881,18.4790019207657,17.7336047446051,17.6978853121114,18.1013587760291,18.325866307692,16.2326231140318,17.8538187793826,17.5158355564534,17.7865053542376,18.081655767018,18.0382457185382,17.9524673905561,19.0470532660284,17.9301778790533,18.0275735061465,18.042697503553,17.7229829642567,17.9126681481825,17.6230854540996,18.2157151093654,17.845447702136,17.3845244901886,17.7592719719046,0.0113267350785584,0.968204594433063,0.999488369925937,0,0
"O43920","NDUFS5","NDUS5_HUMAN","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5",22.5601811640943,22.3305524883072,21.3477432135557,21.4871317203093,20.8917984342179,21.3227456143487,22.2583979927345,21.8774688603122,22.2626971098496,21.962684089981,22.599630565692,21.9907190395596,22.3099864616317,21.9118869309151,22.490121257345,22.1428414480153,21.8234043839601,21.9534533255826,21.8405906141017,22.2913689923892,22.049598291973,21.9380122636154,23.5702418250885,22.8661737517308,22.2623248073126,22.9366010372541,21.6429257883281,22.5039736115669,22.0276777312523,22.213131251035,21.8693641253159,20.3740573521776,22.4155458161726,21.5665064866894,21.5303187181064,22.1672562143824,21.711421730598,22.566166580668,22.2209556221794,22.5515950465402,22.5252496636188,21.5564667704346,21.6814015842743,21.3466518212559,22.1850001952379,-0.0493313197959004,0.883924665527817,0.999488369925937,0,0
"O60220","TIMM8A","TIM8A_HUMAN","Mitochondrial import inner membrane translocase subunit Tim8 A",17.3606997904247,18.3955245104536,17.3405464143096,17.9366776927618,17.411607066064,18.3233567169022,17.8411336585691,17.2700553909445,17.864906299596,NA,18.2265578585126,18.3486301709792,18.4024719494055,17.0208407473014,18.5717587442164,NA,18.5695698522248,17.8684299129654,18.6936738254161,NA,17.382733636525,18.5837850491101,19.7288713678706,18.3182126619087,18.2303326422077,18.4730321477856,NA,19.274794505955,18.0319696216076,18.7598062175546,NA,NA,18.4149093237017,18.2396336689384,NA,NA,NA,17.3693217815818,18.3911003805877,18.2143683745099,18.3508421824998,17.5939918442402,18.5041556890169,NA,17.5809734200337,-0.358862555198037,0.359451120061439,0.999488369925937,0,0
"O60237","PPP1R12B","MYPT2_HUMAN","Protein phosphatase 1 regulatory subunit 12B",NA,20.0471437324038,NA,20.7568848565846,NA,18.8072613264304,19.1107993535456,18.9028530071676,19.0718273575698,NA,20.8831178359679,16.9315433978518,NA,NA,20.0071536239463,18.9584838009677,NA,18.2394408376553,18.3966420235374,NA,18.8440871137103,19.1237136515405,17.0668764305525,NA,19.637045439309,20.5014672534937,NA,20.8720864578753,18.2779415435968,NA,18.6230014508879,18.1951688507227,18.482602508683,21.2135146709998,20.9287945508385,18.8493451356174,NA,20.432962652242,NA,NA,18.8588714924055,NA,NA,19.481097400474,NA,-0.981867885470347,0.310294730757612,0.999488369925937,0,0
"O60256","PRPSAP2","KPRB_HUMAN","Phosphoribosyl pyrophosphate synthase-associated protein 2",20.1490905355666,18.9380276617068,18.3051434209182,19.6493916664466,19.0097578589638,19.2705112691122,18.0146385750392,18.4025674909924,NA,NA,19.8472109937447,18.4871845981815,NA,20.7308908173997,20.2155572756195,NA,NA,18.1098743563808,19.1553848232056,20.7010436375779,18.6067491677724,19.0748510809866,16.8736726696157,17.4957876100298,18.2871779668594,NA,18.1073571914818,17.9605214120546,NA,18.7686783567955,18.4203763252242,19.2019235391663,18.4441639981473,19.2404908827345,20.9154943617752,18.0136984752051,19.126750851456,19.4181751897098,18.148190785378,19.692871938233,NA,18.0394115246958,18.025106708332,NA,18.0815735568294,1.62852376241737,0.012440097118151,0.999488369925937,1,0
"O60313","OPA1","OPA1_HUMAN","Dynamin-like 120 kDa protein, mitochondrial",21.9603837811134,20.1201331007229,20.1601760528037,21.2210375452695,20.3967085705626,19.8590556265704,19.9907754878823,20.15748207104,20.0834270987825,19.4607392258507,20.6016023033319,20.2628298915308,21.4364507756255,20.6310026809664,21.5044902860541,20.2175823828232,20.9819252644749,19.6856153821272,20.4376372656067,21.0453889654462,20.1745606980665,20.6121378966367,19.9860706929673,20.7532213063483,20.7526707155359,21.0187872711788,20.5292788899018,20.7489277109461,20.1349495542781,20.787572203875,20.0368481478231,20.0787376590936,20.0214000549536,20.5798349917244,21.0681512200947,20.1115982055458,20.8366671160045,20.557816310348,20.0968180689764,20.9333037557548,20.4246111116608,19.9996901302198,20.1569724819926,20.5016964626258,20.9666028603051,-0.180052463360997,0.616475683697931,0.999488369925937,0,0
"O60493","SNX3","SNX3_HUMAN","Sorting nexin-3",19.0346302223955,19.6655454711081,19.1694161596858,20.7012918793368,20.3017606972276,20.1405110170985,19.6985604410878,19.6697451616867,19.6157717333802,NA,19.7749542973603,20.8042533015751,20.597706464686,20.1254802010404,19.8470635085877,19.6539668574726,20.9212495412807,19.7786283568065,20.3263550268689,20.3417523566986,19.5191887989971,19.9725096495403,20.5295828966299,19.7843017927313,20.1059940206672,18.9046038652268,20.4536951374248,20.559288993895,20.0063751040967,20.008981928289,20.0795321174044,20.235612908474,19.9202635762845,20.4205069929901,21.3025963363793,19.5401559873315,20.4084699130488,19.6721864993617,19.690653608888,19.6603136373299,19.6873760343488,20.0117246504237,20.369079664784,19.9237751368365,20.3060446598729,0.266966297555843,0.408070119197193,0.999488369925937,0,0
"O60506","SYNCRIP","HNRPQ_HUMAN","Heterogeneous nuclear ribonucleoprotein Q",21.3467748009021,20.6925313372484,20.5683989318022,20.6991281852609,NA,19.6747335864267,20.8080852997009,20.4133533160372,20.3477215398774,19.9960293522454,20.6384001494163,20.0691258244981,20.4582868513413,20.1759228989056,20.3633236737481,20.1846100493813,19.2169075686133,20.1153577161835,19.6652274217373,20.0534399419916,20.1475639681002,19.9290152582771,20.549005924829,20.3941840618977,20.0694876522474,20.535125018861,20.5236747914946,20.4425644150226,19.9681738874127,19.7742836048651,20.3444447436727,21.299725379105,20.4674406016505,20.9104230887483,21.1431707769585,20.3465585200142,19.9545532412918,20.7542625670761,20.473073336076,20.3424026266113,20.7568498254275,20.5675870003288,20.4835010951973,20.5555086690713,20.3223967235952,-0.698923475388387,0.0086376414628957,0.999488369925937,-1,0
"O60610","DIAPH1","DIAP1_HUMAN","Protein diaphanous homolog 1",NA,NA,18.2315067559229,18.7156539706366,NA,NA,NA,NA,16.592247396352,18.0789534759239,NA,NA,NA,NA,NA,NA,NA,NA,17.2738199051605,NA,NA,NA,NA,16.599119594478,16.1772861221766,NA,18.6541540276716,18.349026218273,NA,17.3850358503983,NA,NA,17.0271167104697,18.1279175940296,18.1833866950576,NA,17.7934980666579,NA,NA,NA,NA,18.1576705128332,16.8362260937762,18.9609657373963,18.971038567055,-1.25135066565615,0.282510023113048,0.999488369925937,0,0
"O60662","KLHL41","KLH41_HUMAN","Kelch-like protein 41",24.8687186273614,25.1200638916734,25.0335357077205,25.9980557367956,25.5019510700833,25.4843919453912,26.0827370434386,25.5861547489719,25.2687887704308,25.8145282246598,25.2906420969157,25.5359643227061,24.227398860567,24.987450266755,25.6859963472396,25.4113278691764,24.7587142602422,24.9452612450896,26.0263970401229,25.8102104463981,25.3810900019094,25.7875149593237,26.3453789208711,25.1729690635307,24.8700341920345,25.0308215339086,25.5622390035679,24.2530553208767,25.4510788205773,25.7965357588093,25.6893875641328,25.3911003624702,25.3117393768477,26.8553938054923,25.5792800950284,25.4528548677007,25.6621219603182,25.2046477155606,25.7034566213266,25.034126709488,25.4372974790554,25.2695211467625,25.9199138664391,25.7214114828293,26.0332881361245,0.00490980486006976,0.987914429218384,0.999932991517509,0,0
