uniprot_id,protein,gene,description,S03_T1,S10_T1,S16_T1,S22_T1,S24_T1,S27_T1,S28_T1,S04_T1,S05_T1,S06_T1,S12_T1,S14_T1,S17_T1,S21_T1,S30_T1,S03_T2,S10_T2,S16_T2,S22_T2,S24_T2,S27_T2,S29_T2,S04_T2,S05_T2,S06_T2,S12_T2,S14_T2,S17_T2,S21_T2,S30_T2,S03_T3,S10_T3,S16_T3,S22_T3,S24_T3,S27_T3,S29_T3,S04_T3,S05_T3,S06_T3,S12_T3,S14_T3,S17_T3,S21_T3,S30_T3
P26373,RL13_HUMAN,RPL13,60S ribosomal protein L13,19.463704779344315,20.219988111319516,NA,18.880738021411982,18.255988469139798,NA,20.586548107940953,20.215383724671465,20.039145896605596,20.244134403650566,20.27817995178009,NA,18.877319335989164,18.744866009165342,19.134474675394525,19.664912004009313,19.57162209593087,19.98931424897627,19.509099981345106,18.68663659566669,18.35120529424312,20.14658550895941,21.023733582856305,20.297565526552077,19.041367073182684,20.393164923006708,18.742211623213265,18.85892224307763,19.460789909302463,19.406408143369966,19.85637074847646,20.027495202585072,19.70050616269697,19.111327679522148,18.822907453353764,20.501765333496913,19.6583935488916,19.524283030792198,20.669526593265058,NA,20.580852024440297,19.533171907069676,19.122593551305528,18.939749358832593,NA
P26440,IVD_HUMAN,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",18.525071744214667,18.375116147796874,18.48469943624463,17.632265207380577,18.64638862507468,19.349958741311745,18.352316751677524,19.21010279510796,18.18393866958685,18.10100688645451,19.031971515950136,19.043410119836143,19.483197569124485,19.286405672064788,19.588731130106456,18.378067789146407,18.204438257394674,19.04885044800225,19.0979180832854,17.94682723140722,19.369895007274128,18.1027982552202,19.50227155617112,17.71323284911085,18.841645077052412,18.725796256666825,18.810555041386568,19.205026998507904,19.165140107754695,19.99047104331683,18.536072864168684,18.66948056319985,18.605761532338317,18.089206471252094,19.33643432380508,19.38372827470815,18.01430175647287,19.19980459310878,17.556064047469377,18.531276979297772,19.44089919620618,18.90063652871726,19.426011667552533,18.67486009213299,19.164007841863842
P26447,S10A4_HUMAN,S100A4,Protein S100-A4,22.248296003941356,22.9831731082372,23.787720904300496,25.42247100944119,22.44011890518483,23.166044843671752,23.098430124078785,23.394352090453136,21.82588320758321,22.583522134550645,22.55244174520311,23.64896336662707,22.35196680741745,23.446931641424303,22.905558522716525,22.147315215356443,23.071661552869998,24.505156456484098,25.919706500274593,22.779371283642085,23.364653147844088,23.27733148022187,22.423279377904716,22.296418769487893,23.349378361091233,22.5082776461943,25.290920614893484,21.611430481040863,22.51948734905147,22.73955372878539,23.58682661184911,24.18263174352716,23.86711903412144,26.130481304658776,23.550634365498784,22.497350788838684,22.64271756601594,23.412098764420502,22.64525889228377,23.01732107310704,23.458684568623358,24.831590665701363,23.30231384289856,22.75176649807616,25.024046119999756
P26583,HMGB2_HUMAN,HMGB2,High mobility group protein B2,NA,NA,NA,15.461796934971758,16.771770290850828,17.150888824519686,16.2015889288441,NA,16.572041166155493,NA,15.55290206418504,16.86172890779347,16.851535760535178,NA,16.134104061272335,NA,NA,16.057241274456864,16.251198107312362,NA,16.761195972693315,NA,17.72077538836344,16.693034372151384,16.606335444779553,NA,NA,15.87256775145137,17.219775899248706,16.325284144387705,17.109521606749105,18.03140542161796,16.440625976808807,18.958437560988173,17.817061979449807,17.346776626131337,NA,16.325535243718523,NA,16.419026627928424,16.640063697628758,18.886934614354537,18.758753096315573,NA,17.79248817591417
P26599,PTBP1_HUMAN,PTBP1,Polypyrimidine tract-binding protein 1,NA,17.498419573555893,18.031805357609887,18.58857390076534,NA,NA,17.61282676032338,17.934859110033482,NA,NA,NA,NA,19.016172746419834,NA,17.80192363316879,NA,NA,NA,NA,17.832530554576245,17.454471588044402,18.099490921258337,16.191207863245435,18.102104643505825,17.64964395565984,18.456568206770932,16.05327488662147,18.827282931393803,16.305756679186445,NA,17.398830997890094,16.660967913627342,NA,18.20246603930447,18.494006433750776,17.699982312058054,NA,NA,16.783519720395915,NA,17.194151625495078,18.023327586404644,17.48567288250403,17.91424516064853,18.78088676774702
P26639,SYTC_HUMAN,TARS1,"Threonine--tRNA ligase 1, cytoplasmic",NA,19.025217429352082,NA,NA,17.459325080360422,NA,19.397195010476928,19.014236680847745,18.701495673103196,NA,18.219388418612294,17.769056638898427,NA,18.79946806811993,19.08900195653583,18.913219605450408,NA,19.47560502359723,19.6170986907037,NA,18.434339426395955,19.22944582776993,18.668059651150877,19.62278616338216,19.34965163131191,18.982636954279034,19.939999470086086,NA,18.90336545827189,18.23407173449754,19.369641502263388,18.897857374614457,19.337143977254815,19.17660598509879,17.79957430693748,18.037296997204805,NA,18.32587465812878,19.243357256724174,18.61412927423785,18.980695963126806,19.783628114428467,18.43953260434137,18.165383751238096,18.676879689851642
P26640,SYVC_HUMAN,VARS1,Valine--tRNA ligase,19.697984140034972,19.477669137763424,NA,21.11510742053302,19.495007951010578,19.669428148126023,19.448544023200732,19.125570093027846,19.54955242979769,NA,19.38096116683864,20.760142396683367,19.789790110490113,18.92592018392475,19.62149215048655,19.59815936454902,19.62172632575093,19.33266779799847,20.32471607915034,19.824002872786586,19.82180158863645,18.799228895788975,20.308684769497358,19.782422825639582,19.473997423543985,19.093533175245604,20.08482760902697,20.303731744355993,20.148626471133788,19.825984099630585,20.02943228942513,20.645480265905018,19.51554267212388,19.93668926405076,20.94812730902374,19.3460056017459,19.692645994842852,19.533010751161665,19.71924221354527,19.434017775284968,18.61847059986329,19.87429001864199,19.400543846766325,18.974412048730198,19.07498220596626
P26641,EF1G_HUMAN,EEF1G,Elongation factor 1-gamma,22.443092271842968,23.0712684182554,22.41265511776454,23.4760327627646,22.660050329059896,22.70585227510248,23.036328498181497,22.74644572732431,22.97356824118651,23.011419826827048,22.840437671996686,23.295318247882154,23.265575035062408,22.759541728841956,22.452442621941657,22.52849301873359,22.804224040718463,23.091467492565688,23.16419675341072,22.900724489826544,22.175070110462713,22.52146848567638,23.057075462744372,22.913083313167867,22.921858956678236,22.33452361020101,23.118332061205635,22.89031621594598,23.219386741008908,22.722358001352234,22.889560149428647,23.092580643088475,22.651556999989545,22.916968036458915,23.126050349508002,22.535654992447213,23.376101652279143,22.539067029010166,22.61881658169524,22.870802722147427,22.57953136876001,23.272958728940772,22.894804369811634,22.96125604251398,22.339102182188416
P26678,PPLA_HUMAN,PLN,Cardiac phospholamban,21.183606743294476,19.171874555213122,20.293186778637182,21.165181570264266,20.380785716400165,21.69293624377784,22.82258354650687,20.32096449559186,21.966996441517878,20.579219008951256,20.535875560281205,22.236404033667117,21.96258221926348,20.237926883810715,21.82085690138606,21.68935031359607,22.334268742546513,21.227660170263977,22.820236767051366,21.063623247145635,19.423007408777632,19.793948080821647,23.24497072602927,21.52638127318795,21.990504740813012,22.178117167732733,20.75684050240006,21.88777140831196,21.510068428826408,22.46203108996145,21.208869358645646,NA,21.491122983807216,22.52233091365575,21.25549539785631,21.766770463902663,21.1814287940919,21.07654791767934,21.443364642905532,20.79276643582933,20.04241658717529,21.215942973982745,21.585497329108854,22.441353903536978,21.519681431082144
P26885,FKBP2_HUMAN,FKBP2,Peptidyl-prolyl cis-trans isomerase FKBP2,NA,21.24394307643802,21.440467079927025,19.65018740061619,21.92052160315997,22.170985356298644,21.48468390637422,21.52349149409672,21.266192510595054,21.746933215054277,21.377227506504184,20.76375454852222,18.554366205145882,21.34154986791954,21.32123521454555,21.615084014307456,21.74916438201577,21.588655185223427,21.66382811051936,21.09896411981202,21.5113882511826,21.692162448876033,21.374732050444027,21.359248447424843,21.466667824949216,21.3952729233797,22.089995519425916,20.715319904293768,21.27250189644357,21.581745279356706,21.83156390290304,22.507502184206217,21.53979618741922,22.04055215722015,19.05450139150547,21.752268029681535,21.541042627815564,21.038506829926966,21.58156980178657,21.21235710001689,21.82998477950143,21.739893625379853,21.509385535561034,21.70026156742704,21.42815805049835
P27105,STOM_HUMAN,STOM,Erythrocyte band 7 integral membrane protein,18.84646309931822,18.53247867240671,21.66908225959627,19.75671639546515,19.763511253745015,19.691549980379218,20.240436402514042,20.634221118456097,19.711886448446077,18.739940007260635,20.390432743950516,20.562830866882614,18.381491810093436,21.848442548619115,19.79543796584577,19.388639787614068,19.124563834504162,18.89787645737147,19.81275418910994,21.511905695279687,20.099139964605648,20.220706353942163,18.953183391899742,19.263552343063512,20.473314755706824,19.500004433433446,20.631711655142634,19.838589073011136,19.530024688515546,19.86573659008245,19.72749824581491,21.41874213042999,20.790973604105304,21.963435316023425,19.744401273744412,20.10384771167526,19.83861418626385,21.471460331145515,19.81026825721018,20.42229245292145,21.52826941099081,22.87846873294893,22.053990989875718,20.851134277926484,23.16052549734209
P27338,AOFB_HUMAN,MAOB,Amine oxidase [flavin-containing] B,23.486972395237164,22.45031164936894,22.051063603376175,22.03617803697139,23.244085073909343,22.934762005333614,22.803510785627005,23.229454936667377,23.021796421576568,22.684309934888216,23.086365638986774,22.64820321628761,23.06038705618458,22.99725520768786,22.992700303031377,23.915466155418255,22.620638338521385,22.148999388769205,22.897350490306362,22.18046628444878,23.417829421378666,23.609816648318684,23.786759695224173,22.936984754271645,22.79108625865699,23.050818032050817,21.89385610287816,22.895316226089257,23.381625534210237,23.113492385567636,23.191001738712142,21.82536908390969,22.375310674183908,22.442796148268595,21.689902853880763,23.553569956960143,22.312637941485526,23.33237329887525,22.91811879300603,22.879795202616965,22.998315142024765,22.068047959217083,23.444626766953345,23.349400891945898,22.389094661327483
P27348,1433T_HUMAN,YWHAQ,14-3-3 protein theta,19.744183416185376,20.195550358524958,NA,19.32511795853541,NA,19.974992432080267,19.92863048975768,20.238656356649955,19.706467698375285,20.126866091987623,NA,20.137246705039413,20.53769362244002,19.693203614909216,20.10402763820114,20.52295889529737,20.08915254703225,19.73794643597634,20.045399165051478,19.79471405864885,19.66133462948746,19.633106943767068,19.837141555676983,19.624126242328856,21.00240365215505,20.592765907986518,21.555916978263802,20.66387405181075,19.721257495071963,19.718941387876413,20.515593894026544,20.536149110237396,19.581609403186846,20.430945925304545,20.0745687033415,19.948782842769646,NA,NA,20.55300494443452,20.058787836553375,19.79941345857311,20.237097617683634,19.967283196364196,21.041605950219314,20.687583780675165
P27635,RL10_HUMAN,RPL10,60S ribosomal protein L10,16.927678409685253,16.616636793499953,16.20937653362299,17.19599889781458,NA,NA,17.122586955222967,17.88909787009755,17.390791823759002,NA,16.83715837457159,NA,15.49119330851582,NA,16.300273096389933,16.73703757899334,NA,17.209371096737872,16.07040513146958,16.96717505603771,NA,16.971156449152737,18.372035789043405,17.995804542944967,15.837855850597633,16.58355420632364,NA,16.235014692451102,17.152789494062517,16.306846638908326,17.17096411830919,NA,16.62400239358962,NA,16.933535231624695,17.81527900985153,15.907505896964622,16.964109589157292,17.288773721245573,NA,16.76231199678745,NA,NA,NA,NA
P27695,APEX1_HUMAN,APEX1,DNA-(apurinic or apyrimidinic site) lyase,19.69030482942448,19.11672723609802,17.725240675352644,18.772274099870117,18.614233643294074,18.43128256512548,18.54066755596803,18.320828925393364,18.364368936782352,18.352710404984343,17.908564712406417,18.995341500686184,17.893977298650746,19.247028817182724,19.900097117610052,18.68579218508262,18.66379629989043,18.707376051942276,18.77484321396795,18.09596829619549,19.154200063192377,19.364508956271575,18.557586114402255,18.78808199161915,19.544387524784458,18.902604369760517,19.51679182015874,18.26112403359395,18.161698174988537,18.786546895817136,19.574563255056855,18.93567863347668,18.640949177666656,20.04201586645628,19.947853919928928,18.543435368356885,17.927068100999506,18.950916981470023,18.71620036267967,18.752705820752478,18.920133038993303,18.9154721949058,19.12703659759438,18.8962604839942,18.735255820190627
P27797,CALR_HUMAN,CALR,Calreticulin,19.794464274229544,21.18318021994067,21.286859440795713,20.342265174670636,21.392253746424576,21.478386449247854,21.543159329894443,21.423417102948573,21.66250076232376,21.054799095347704,21.323061969784277,21.69880045700296,20.15603739932023,21.782012202654208,21.19801888193015,21.251225010811662,21.130014096156632,21.577998721623228,21.2726929163074,21.02894180290675,21.45621311582348,21.34803362169767,21.040430528885476,21.435095512477336,21.232089110862404,21.43219090745749,22.23909058656774,20.92596226819198,21.783227202354286,21.46513734596791,21.44291262429122,22.071287924310877,21.324959266260503,21.68244140791668,20.913448003600926,21.030049769282282,21.393739752544032,21.247410252376042,21.568431289757974,21.356138431626185,21.54959125569283,22.181105822034972,21.82715771782785,21.36589927822253,21.835181297781375
P27816,MAP4_HUMAN,MAP4,Microtubule-associated protein 4,21.502075434243665,21.58997857618472,22.181421068498743,22.38686701394754,21.643480604828635,21.40357333826487,21.759523477516918,21.88328610978108,21.924856129722382,22.142043612004787,21.361448678901205,22.104132549303937,21.41432387311498,21.16771309196867,21.546359062080434,21.612027632184983,22.214773104773432,22.172086674655286,22.089182374968335,21.451879850133125,21.31974732773501,21.781009580115448,21.881121542974498,21.78757249092092,21.585386068773193,21.467752768611273,22.045692500438076,21.80283899862149,21.508222482385978,21.65527660352214,22.219939776909012,22.846120862634805,22.085626224201963,22.000132994502415,22.75182707755961,21.24610844901357,21.682460182210317,21.624737442351194,22.079599439250373,21.701109095349604,21.652651357119776,22.090121527250624,21.64689944387019,21.591005296873703,21.588097491341752
P27824,CALX_HUMAN,CANX,Calnexin,21.989935068287227,22.12227013548411,22.152142232716287,22.432894389959255,22.42463911760011,22.410522679408025,22.231662577639113,22.276570670289473,21.897174132378062,22.097228634105203,21.938425215593316,22.193566224275443,21.895237696929946,21.86282975006879,22.118803805373165,22.283471971763568,22.170820694637275,22.001060930865997,22.34516911357393,21.68190711731679,22.291063812840736,22.365179995747997,22.177310977631112,21.568741832854442,21.915229646713726,22.051911967366117,22.84683361887645,21.61341604405184,22.09982742469653,22.147555909604282,22.611930386693192,22.994725299833505,22.189806664555963,22.631868448363893,22.514592508354454,22.242180407930825,22.088162675991736,22.002254045649526,22.175586446383107,21.930403920104013,22.139207183139106,22.581556697317367,22.30341525043306,22.011017821569094,22.22612710560017
P28066,PSA5_HUMAN,PSMA5,Proteasome subunit alpha type-5,22.904394901928647,22.826482167281874,22.793338319761183,22.82284728647326,22.68283969602381,22.970619786515652,22.72156392471758,22.762552083255443,22.822460010596604,22.6594224062482,22.617536934823693,23.239105513363494,22.155998669455972,22.90749625907213,22.332110872329583,22.805962843418428,22.270674986759953,22.776521289851853,22.902780604428578,22.681656080803073,22.78906575526491,22.54717570516055,22.567791958435947,22.492845798892496,22.663732128416623,22.255205856757726,22.64579687714037,22.714960129354807,22.82121413994257,22.531455762308088,22.68799655445009,22.49073756697889,22.795426244357262,22.840509125077144,22.716799218592225,22.747155104249476,22.72320178691719,22.497712469107274,22.400844901262847,22.61845965148997,22.59138150897175,22.901922494030586,22.605605114631803,22.449468419374202,22.841814918840598
P28070,PSB4_HUMAN,PSMB4,Proteasome subunit beta type-4,22.261992390742655,21.70096115796002,21.645782602222113,21.94213458679509,21.554720032568508,22.130145152377448,21.643327592982818,21.694173866897806,21.68876800992985,21.67169376242995,21.80006339591083,22.021080989067478,20.750620139352705,22.232365216943915,21.401345156718765,21.05016670865022,21.99815161322533,21.93082158619462,21.549565313291364,22.09458207649454,22.071321070508453,21.339626049071832,21.84148154342022,21.711833560955725,21.8322175401104,21.128407815891556,21.497787619637926,22.184734216422,21.790188910340838,21.157760059039052,21.273076354763294,21.436446422439694,21.817685667646177,21.878262416598922,22.061455941252202,21.529666094051308,21.877640603653095,21.85781844572707,21.82159930100953,22.1973821323569,21.545582705731363,21.588816164467527,21.2579108737795,21.398500923880917,21.654947876363472
P28072,PSB6_HUMAN,PSMB6,Proteasome subunit beta type-6,20.85530571396447,20.461457819682,20.541527812482574,20.21405586653679,20.17460836708601,21.41636525257673,20.553354203442044,20.330708021791,20.887664977222293,21.007948056655565,20.710455923142625,21.305337875987075,21.09935327071964,20.632415932114114,20.879611005745073,19.85448275401293,21.433752106803336,19.891961232860137,20.880276758639898,20.549165358763254,20.625961456106086,19.88945214101935,20.97812842699301,20.801908699904107,20.834664713733297,20.427121620921714,20.77644110634621,21.178427042070307,19.936951766389623,20.519957539281414,20.639521729126738,18.315208121644982,20.868384630945734,20.876503868319595,20.349253412780882,20.66793821569123,20.97106980465063,20.713107917932863,20.14029285773117,20.31826482266676,20.067414862240284,21.03515852559746,20.329627627298628,21.04957354041804,20.926227934388
P28074,PSB5_HUMAN,PSMB5,Proteasome subunit beta type-5,21.961423161697137,21.67080474683403,21.404752610707934,21.704062344751335,21.521262435464955,21.898908768921544,21.940221081510437,21.61075486999965,22.018572646684408,21.627544762857816,21.828279854756552,22.624904324958617,21.907009309308044,22.10718333714921,21.64152447152523,21.785667372171783,21.237865069903997,21.96145343651124,21.752837737906084,22.02403222839459,21.50346668449156,21.204766397072145,21.868666207404203,21.633769565843032,21.780269115241964,21.812489073537723,21.737492283003913,21.451255748964666,21.87221612666064,21.67907315427936,21.553912026649996,21.387058837174003,21.57369576083102,21.557209702843608,21.328356389089898,21.30197469555184,21.767072591520098,21.553966992483012,21.37801312324186,21.943215172649417,21.647509832118523,22.06295055606756,21.793228639343535,21.62401989954741,21.856343172950837
P28161,GSTM2_HUMAN,GSTM2,Glutathione S-transferase Mu 2,25.863088221919853,26.3714518404715,26.620518759983455,26.43788942338402,26.3989699398189,27.68712841608639,26.759417660602146,26.178470925474794,26.313574308848096,26.285723612551763,25.81776493393019,26.54422389660849,26.4443866272459,26.961356039452884,27.121715906546775,26.079369284790847,25.873888564740124,25.913646306062596,26.481475826028095,26.49093529386566,27.20063401576544,26.215310951931198,25.642368695452298,26.41372125428925,26.231759118620513,25.698740323605275,26.36617204460282,26.52081505567569,26.301627132179046,26.635767109376506,26.10253588787195,26.438832817469088,25.924945894500368,26.650658555057884,27.124779329101926,26.949776577488183,26.355306727309458,26.187802094572966,26.185551553711278,25.969554770143905,25.63667070995453,26.111516539492193,26.344887656271524,26.23308807422533,26.989969275592937
P28289,TMOD1_HUMAN,TMOD1,Tropomodulin-1,NA,17.910679468644894,17.810624612990246,NA,16.79932089440737,NA,18.756230653486227,17.72834493270245,17.538818261005026,NA,17.93285087919399,16.155552867495125,NA,17.74408438364677,15.616012907287004,16.00814436509045,NA,17.14007589528264,16.360091476654777,17.92512667533726,18.239604763920475,17.273144212496238,18.77873348924244,17.458466475042076,16.906497711571973,17.093759758118498,16.700203618582925,NA,16.688352975367398,16.427466855630623,17.336862500552925,18.435113923866684,17.635143297252853,17.531419461472336,16.828480061515386,16.881225514186994,NA,18.045392281894376,17.323188662843563,17.729257300912327,18.5921406013661,18.991561540471054,17.549585360492475,17.179437598512905,19.178657224081604
P28331,NDUS1_HUMAN,NDUFS1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",25.437855806231482,25.458907133958782,25.01934544639851,24.423672170724952,24.435243249893034,24.406954154662603,25.082851355467323,25.261407755877656,25.346412984414055,25.550477936064777,25.258176880941143,24.491385760677197,25.244905792759827,24.692854606679795,25.014329029963,25.350927585142205,25.408948064020677,24.92470242444192,24.64727811889555,25.004390622742658,25.07632688513849,24.886142187697043,25.325709440801585,25.24092076966394,24.860252068606663,25.48362635521371,24.576720082398438,25.318816483774032,25.07843060378429,24.946030094304145,25.010705588250648,24.856552979603208,25.145560504210117,24.542402804985386,24.12550722426656,25.62103106774674,25.00556968524909,25.2765306689143,25.246700935560366,25.11387556423457,25.39380478553052,24.845869284973894,24.969108850334404,24.84111211555805,24.660375228253905
P28482,MK01_HUMAN,MAPK1,Mitogen-activated protein kinase 1,21.46994992822719,20.41179679939624,20.330661345602756,21.47046379168148,20.729034406257,20.82314508744395,19.925065946911563,20.45011184893418,20.23394867867737,20.324725348826288,21.013419193426145,20.77745419203636,21.374589166993115,21.088503791824646,20.636557738887717,20.287128688599793,20.57089774620091,20.282708365887327,20.35836742077945,20.946919475175108,20.206944219037105,20.347906877914845,19.905903800880143,20.68767598071031,21.094748528091948,20.50691508536307,21.230879435948403,21.51448974799204,20.76959409116311,20.652992325237104,20.52578175229226,20.48777211580338,20.29076994532743,20.97418041832803,21.78052387672845,20.368939157500765,20.586009652563064,21.55517502685244,20.34223022073615,21.140836265448673,20.122189824270173,20.29165241011216,20.362018408765042,20.692517272720206,21.507107711993122
P28838,AMPL_HUMAN,LAP3,Cytosol aminopeptidase,21.579458540987833,22.964673265496742,22.099602483355604,23.906010174605374,22.859734625002137,23.434306221540844,22.826000051559905,22.36629746735233,22.851584543801533,22.17706763970633,22.21056183413267,22.738162004953686,22.87596028700792,21.505558480071894,23.226307977268956,22.800606059387068,22.50271284522927,23.095536670435756,23.74122575029815,22.21505988208749,22.930306996100267,22.66222439437755,21.815130382685794,23.05599046543589,23.02149587129404,22.785224479455774,23.428420932514836,22.949577576113583,22.160732014885475,23.23784344739626,23.12801250898703,23.337069997881773,22.878968659102778,23.129130552635825,23.32562554432884,22.58695510229665,22.808525245459897,22.193892076220337,22.666144242227034,22.67199033156796,22.230175076850188,22.831176642156137,22.894373899684588,21.80374627099981,23.172480133234416
P29144,TPP2_HUMAN,TPP2,Tripeptidyl-peptidase 2,NA,18.40848602650915,18.519340338640973,17.393922026434602,17.54168493636772,17.251463662021603,18.29028466252199,18.227701068757007,18.711304746933706,NA,18.425332022152478,18.171840235408474,16.972984990485788,18.56942785764956,17.931258154035188,18.26402782706111,18.942695575613477,18.54612281044095,18.27597800702822,18.441127725656933,17.67543834906212,17.587129896292726,18.583726455555993,18.560484198973892,18.513732364637033,18.467351577445346,17.747733742830178,17.808239706984562,17.995311947087675,18.281564562335348,17.934425740829344,18.09875888357805,18.627452936027208,17.985647117996297,16.974092348628606,17.81700861816095,17.30557313909857,18.609259068359815,18.4633380585491,18.304166775815123,18.47778406055251,18.495977392177902,18.29961251918286,18.498656101335357,18.241459543013967
P29218,IMPA1_HUMAN,IMPA1,Inositol monophosphatase 1,21.04326448130567,21.09657052180187,21.32739772373062,21.747718622092112,21.746730564962338,22.00321825842417,21.468649302360575,21.00873393196853,21.576640956205036,21.260914330102054,21.397903356494194,22.346623674269843,20.765213382886223,21.630111700133707,21.58611420757215,21.57479537361787,21.299077255169152,21.720677220527783,21.657401930079278,21.48698203107213,21.353071170152017,21.407994813824974,21.239770968269443,21.34436337596113,21.757336701626794,21.50687337808133,21.44147895717124,19.52408285992526,21.572564173451088,21.82863136885831,21.05510777517981,20.952742334558526,21.502965951943406,21.343015986531647,21.0093029743366,21.29168364249136,21.644710869585897,20.816955353572464,21.06037764105048,21.66778816351552,21.447669384078264,21.109538348862937,20.420032124740874,21.46944673916263,21.611928083960677
P29401,TKT_HUMAN,TKT,Transketolase,18.101612341083413,18.042736227786378,17.957903756040416,17.365802982575993,NA,18.22282550113421,19.054494996468435,18.35235034316896,17.594052172778387,NA,NA,18.68914351300688,NA,18.48923393068233,18.35608191076162,18.432563323810747,NA,18.19066389995102,17.973734064635988,17.895162821517133,19.378672735268207,18.18345327256922,17.606842606805326,17.560182384820664,18.46268056946061,16.141555115114333,20.09609260473746,NA,18.279176173957474,18.167152345624483,20.271209175069316,20.374869123836348,17.492459457641132,21.388282846169535,18.204112164032022,17.692428687194404,17.35161375181362,18.968068681374234,17.387883591410333,19.16788477418653,17.863070563767877,21.04875663637605,21.21108967988634,19.689923000503597,21.077189457950418
P29692,EF1D_HUMAN,EEF1D,Elongation factor 1-delta,23.455003377142816,23.228800580881668,23.186755808480438,23.880597075295977,23.18230235296098,23.312274717451434,23.129622631023253,23.30513069135399,23.03608152398307,23.518986936037027,22.964109839018665,23.61998124571627,23.37997511916296,23.09757891939622,23.314714214470758,23.31464913326649,23.734254109741,23.472742173207894,23.5275108348648,23.263229222248864,23.18242931859531,22.966448637518475,23.234636578242746,23.05892403373989,23.270437121495064,23.034593656131072,23.755481873199322,23.272700936168352,23.45319259773283,23.36782173491922,23.45359632299863,23.86119993831865,23.38876357455877,23.52424371085913,23.54393931057502,23.243520415053737,23.652309522243048,23.00261121732046,23.02696862758451,23.188651439751805,23.153881815917607,23.583127230739862,23.313907383536616,23.447427909435653,23.01728368418173
P29966,MARCS_HUMAN,MARCKS,Myristoylated alanine-rich C-kinase substrate,NA,NA,NA,15.1762819225523,NA,15.943400416073104,15.217922815562101,NA,NA,NA,NA,15.597387058900173,NA,NA,NA,NA,NA,15.405815260757118,14.99364982407942,15.50739836746275,16.7386618196136,15.365576800583993,NA,NA,14.676992450102329,NA,18.28436347618595,15.43788155154476,15.356102363435454,14.617260751847507,16.672946894362543,16.36895683144871,NA,14.72191411424798,17.52370179976392,NA,15.567629990830596,NA,NA,NA,NA,15.100306995702038,15.507557443594983,NA,15.091590412906116
P29972,AQP1_HUMAN,AQP1,Aquaporin-1,17.196731065196065,17.9365652317966,19.299808279799255,NA,17.362959327671764,18.157949681882002,18.52730350474466,19.07413765393506,18.195960794617523,18.91054557105295,18.005092326138325,17.787956528434258,18.365705946761935,19.16194062364126,17.77004633948638,18.425787590202155,18.871847812431177,16.848467569355808,NA,18.418408085301905,18.637366218315204,17.59985176015002,18.111941181133147,17.357898286763277,17.561370406432488,18.16119616820293,19.134780652282334,NA,18.051207131235444,18.32789577805971,17.736334100816123,18.96184523093525,17.422204595097963,17.799150427791396,NA,18.518656474351623,18.216852466503198,18.705994946786017,18.557863566305567,18.316195796637004,19.502555043051068,19.287320635042825,18.250065053999975,18.727996641528932,19.347308684669656
P29992,GNA11_HUMAN,GNA11,Guanine nucleotide-binding protein subunit alpha-11,NA,NA,16.35641126937588,NA,16.839461877364595,16.45698955875158,17.20493171477436,16.800568312947483,15.795928104823409,NA,15.616966244424905,16.953701638657254,15.665500786067556,16.712066219412495,16.485386494823047,17.282114478898073,16.58755219450021,16.627387352084764,16.146886454832625,NA,17.94536249543675,16.74994865701504,16.605484083097625,16.88411750618002,15.410633846540401,16.65774125024554,17.26408014663712,NA,17.172744656692057,16.741371475006538,17.248840289456577,NA,16.557420826001866,NA,15.528873477807036,17.397519115627123,NA,16.572145743104848,17.31734251660449,NA,16.995845710029155,16.876392656297828,16.472080351508048,17.012051229759333,NA
P30038,AL4A1_HUMAN,ALDH4A1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",22.57867390763423,22.69694857911742,22.526718506006915,21.7980514916964,22.915484592581265,22.754815097827663,21.89625275278523,22.383646515178775,22.618996529136158,22.588062855042534,22.39685016075207,23.014352696229047,22.879942870491305,22.6740397732206,22.88150959171488,22.96127788954109,23.190636562708477,22.601922495495646,22.394710049885084,22.631377776122424,22.62824821347006,22.95578332040966,23.006975805427356,22.595387829378396,22.784550297780736,22.492194400603342,22.572081252133426,22.434010427656855,23.073207572372556,23.062403469691507,22.761107988048458,22.69200101085979,22.5327738543286,22.07094578873945,22.85464512033926,22.722221463758004,23.23135547221659,22.31442441790911,22.83295249130449,22.74974045727331,22.62781058124895,22.535640719662723,22.8748933237075,23.010567530797815,22.887582278351253
P30040,ERP29_HUMAN,ERP29,Endoplasmic reticulum resident protein 29,NA,19.992403670231866,19.099546930620143,18.976997678289955,19.904578242161676,19.418680202973675,19.466639293529095,19.683464688202307,19.43657172220401,20.053388370031083,19.524443053379727,18.616095659395,18.685685739771024,20.154185863718112,19.629197645915596,19.960199592700647,19.551926741182317,19.6501286007264,19.495575397485627,19.823276638843122,19.762908017591812,20.133362853710082,19.509382568547643,19.601545990355635,19.310139122115128,19.686181355449847,20.188760541261352,19.9093373554708,20.149413850300515,19.957365191269037,19.6598945592495,19.263486140489054,19.47640526855703,20.22739751434701,18.619645457474583,20.39953033691744,20.087952595220365,19.99778430074234,19.88369179966655,19.434669099139814,20.120055759989224,20.154629301419217,19.98959415351031,20.30185151688262,19.438433836098355
