gene,logFC,neg_log10_p,pi_score,adj_pval,direction
EIF3F,0.2182,0.6957,0.704963,0.999146,NS
MRPS16,0.3684,0.4113,0.705435,0.999146,NS
ACSS2,-0.2814,0.5379,0.70573,0.999146,NS
HSD17B4,0.271,0.5581,0.705925,0.999146,NS
TXN,-0.2416,0.6258,0.706059,0.999146,NS
GSTM2,-0.231,0.6539,0.706191,0.999146,NS
HEBP1,0.4039,0.373,0.706871,0.999146,NS
COPS3,0.2777,0.5419,0.707138,0.999146,NS
MRPS28,0.298,0.504,0.707668,0.999146,NS
DDX17,0.2949,0.509,0.707762,0.999146,NS
HSPD1,0.1898,0.7907,0.707848,0.999146,NS
AHSA1,-0.3106,0.4828,0.708006,0.999146,NS
UBE2K,-0.2824,0.5302,0.708337,0.999146,NS
SPEG,-0.3153,0.4737,0.709027,0.999146,NS
CHCHD7,0.2666,0.5578,0.710102,0.999146,NS
UQCR10,-0.3105,0.4768,0.711115,0.999146,NS
SEPTIN7,0.2534,0.5838,0.711283,0.999146,NS
HRC,-0.2311,0.6313,0.714671,0.999146,NS
CA2,-0.2634,0.546,0.718077,0.999146,NS
GCLC,-0.3602,0.3993,0.718102,0.999146,NS
ENDOG,0.3025,0.4724,0.719596,0.999146,NS
ADH5,0.2072,0.6892,0.719793,0.999146,NS
CAPN2,0.2476,0.5765,0.719921,0.999146,NS
PRKAR2A,-0.1821,0.7788,0.721445,0.999146,NS
MPC2,-0.2397,0.5831,0.724848,0.999146,NS
NDUFA5,0.2478,0.5632,0.725191,0.999146,NS
MRPS27,-0.4267,0.3259,0.726041,0.999146,NS
DDT,-0.3078,0.4517,0.726089,0.999146,NS
PPCS,0.302,0.4598,0.726304,0.999146,NS
PRPSAP1,-0.4251,0.3265,0.72642,0.999146,NS
ALDOC,-0.2578,0.5382,0.726533,0.999146,NS
ACACB,-0.2972,0.4664,0.726707,0.999146,NS
NACA,0.1934,0.7168,0.726749,0.999146,NS
NDUFAF4,0.3038,0.4554,0.727205,0.999146,NS
TUBB,0.2304,0.5992,0.727687,0.999146,NS
RIDA,-0.1805,0.7647,0.727711,0.999146,NS
GPD1,-0.2081,0.6609,0.728549,0.999146,NS
NDUFB7,0.2625,0.5206,0.730041,0.999146,NS
CPNE3,-0.1905,0.7163,0.730361,0.999146,NS
SSBP1,0.2141,0.6373,0.730425,0.999146,NS
LMOD3,0.2757,0.4913,0.732072,0.999146,NS
GANAB,0.2567,0.5274,0.732166,0.999146,NS
PSMB3,-0.2538,0.5325,0.732585,0.999146,NS
RAB6A,-0.248,0.5442,0.732843,0.999146,NS
APIP,-0.3747,0.3589,0.733712,0.999146,NS
HIKESHI,0.304,0.4419,0.733955,0.999146,NS
NUTF2,0.1984,0.6754,0.734528,0.999146,NS
DIABLO,0.2265,0.5894,0.735343,0.999146,NS
KRT2,0.3646,0.3656,0.735678,0.999146,NS
COPS8,0.2252,0.5911,0.735987,0.999146,NS
ASPA,0.3295,0.4038,0.736109,0.999146,NS
HSD17B8,0.272,0.4871,0.737069,0.999146,NS
ADSS2,-0.3073,0.4307,0.737319,0.999146,NS
HMGCL,0.2375,0.5564,0.737698,0.999146,NS
USP5,-0.211,0.6239,0.738538,0.999146,NS
ECH1,0.1733,0.7567,0.739434,0.999146,NS
EEF1A2,-0.2796,0.4657,0.740936,0.999146,NS
MARCKS,0.5278,0.2456,0.7419,0.999146,NS
NDUFB11,0.2464,0.5253,0.742247,0.999146,NS
TIMM50,0.2838,0.4553,0.742671,0.999146,NS
EIF3M,-0.2794,0.4591,0.74423,0.999146,NS
MDH2,0.163,0.7836,0.745234,0.999146,NS
GRSF1,0.2341,0.5451,0.745434,0.999146,NS
NUDT3,-0.2319,0.5492,0.745867,0.999146,NS
MMAB,0.2788,0.4545,0.746912,0.999146,NS
PDCD5,0.2291,0.5523,0.747253,0.999146,NS
SCRN2,-0.2804,0.447,0.749314,0.999146,NS
TOMM22,0.2932,0.4273,0.74941,0.999146,NS
PDPR,-0.2646,0.4712,0.750434,0.999146,NS
MAP2K6,-0.2122,0.5872,0.750604,0.999146,NS
DYNC1LI1,-0.2358,0.5282,0.750654,0.999146,NS
MTRES1,0.2472,0.5033,0.750892,0.999146,NS
DDI2,-0.3987,0.3118,0.751064,0.999146,NS
CD9,-0.5005,0.2479,0.751456,0.999146,NS
PPP3CA,-0.1824,0.6797,0.75169,0.999146,NS
RANBP1,0.288,0.4281,0.752865,0.999146,NS
DCTN1,0.1955,0.6274,0.753987,0.999146,NS
PCYT2,0.2919,0.4186,0.754789,0.999146,NS
STXBP3,0.2151,0.5646,0.756103,0.999146,NS
GARNL3,-0.3176,0.3815,0.756557,0.999146,NS
NOL3,-0.2026,0.5976,0.756682,0.999146,NS
GLOD4,0.1911,0.6334,0.756702,0.999146,NS
RBBP4,0.2488,0.4854,0.757259,0.999146,NS
COPS5,-0.1855,0.651,0.757271,0.999146,NS
CBR1,0.2107,0.5712,0.75797,0.999146,NS
IDH3A,0.1723,0.6975,0.758299,0.999146,NS
NDUFB10,0.2516,0.4774,0.758368,0.999146,NS
ARPC4,0.2564,0.4654,0.759708,0.999146,NS
CUL3,-0.2203,0.5408,0.760057,0.999146,NS
VIM,0.3124,0.3793,0.761185,0.999146,NS
LIMS1,0.2286,0.5172,0.761702,0.999146,NS
COX6B1,0.248,0.4763,0.761857,0.999146,NS
FAHD1,-0.2416,0.4885,0.762032,0.999146,NS
HNRNPH3,-0.2774,0.4194,0.764976,0.999146,NS
ARPP19,-0.2624,0.4418,0.765724,0.999146,NS
GSTM4,-0.5377,0.215,0.766335,0.999146,NS
SYNJ2BP,0.178,0.647,0.767039,0.999146,NS
ATP1B1,0.203,0.5671,0.767154,0.999146,NS
MRPS22,0.2564,0.4488,0.76724,0.999146,NS
CKB,0.1926,0.5964,0.767632,0.999146,NS
AAMDC,-0.2511,0.4558,0.768306,0.999146,NS
MTPN,-0.2262,0.506,0.768324,0.999146,NS
ENDOD1,-0.2203,0.5192,0.768471,0.999146,NS
SRSF3,0.2638,0.4331,0.768716,0.999146,NS
ME1,-0.217,0.5263,0.768749,0.999146,NS
TAGLN2,0.2255,0.5056,0.769131,0.999146,NS
ALDH7A1,0.2361,0.4823,0.769391,0.999146,NS
VAMP3,0.2378,0.4779,0.769747,0.999146,NS
MOB4,-0.2273,0.4986,0.770324,0.999146,NS
ATP2A2,-0.1855,0.6109,0.770384,0.999146,NS
COQ5,0.2268,0.4983,0.770845,0.999146,NS
PSMC6,-0.1679,0.6722,0.771124,0.999146,NS
LSS,-0.3192,0.3524,0.7718,0.999146,NS
PMPCA,-0.2793,0.4027,0.771814,0.999146,NS
DDAH2,0.2469,0.4524,0.773223,0.999146,NS
AK3,0.2107,0.5301,0.773239,0.999146,NS
EIF3K,0.1865,0.5939,0.774844,0.999146,NS
RAC1,0.1947,0.5684,0.775008,0.999146,NS
FLOT1,-0.282,0.3912,0.775713,0.999146,NS
TMEM14C,-0.34,0.3201,0.778355,0.999146,NS
RAB11B,0.2005,0.5396,0.779452,0.999146,NS
SLC2A1,-0.3579,0.3024,0.779464,0.999146,NS
SND1,0.3395,0.318,0.779901,0.999146,NS
PSMD3,-0.1538,0.7009,0.780153,0.999146,NS
SPG7,0.2961,0.3633,0.780546,0.999146,NS
GALM,-0.2958,0.3626,0.781202,0.999146,NS
MICOS13,-0.2575,0.4159,0.78147200000000006,0.999146,NS
NLRX1,0.2138,0.5,0.781834,0.999146,NS
CARM1,-0.257,0.415,0.782206,0.999146,NS
SGTA,0.2038,0.5231,0.782291,0.999146,NS
SH3BGR,-0.201,0.5281,0.783197,0.999146,NS
CACNG1,-0.2327,0.452,0.78491,0.999146,NS
S100A1,0.3209,0.3275,0.785091,0.999146,NS
RPS6,0.2172,0.4826,0.785538,0.999146,NS
PSMB7,-0.2051,0.5096,0.786096,0.999146,NS
HNRNPUL1,0.2614,0.3984,0.786788,0.999146,NS
UFM1,-0.2159,0.4823,0.786791,0.999146,NS
OTUB1,0.1791,0.5792,0.787516,0.999146,NS
NME2,0.186,0.5553,0.788312,0.999146,NS
CHCHD2,0.2568,0.4012,0.788832,0.999146,NS
ATP5F1E,-0.2737,0.374,0.790002,0.999146,NS
COX7A2,0.2159,0.4737,0.790212,0.999146,NS
TCP1,-0.1892,0.5366,0.791584,0.999146,NS
S100A16,0.3374,0.2979,0.793403,0.999146,NS
NDUFA7,0.2638,0.3793,0.794204,0.999146,NS
TMEM43,0.2458,0.4064,0.794545,0.999146,NS
AK1,-0.1534,0.6506,0.794717,0.999146,NS
MYH14,0.1784,0.5554,0.79601,0.999146,NS
HK1,0.1507,0.652,0.797513,0.999146,NS
RAD23A,-0.2005,0.4898,0.797664,0.999146,NS
NDUFAB1,-0.2097,0.4675,0.79793,0.999146,NS
HHATL,-0.2458,0.3919,0.801111,0.999146,NS
CAPZA2,0.2236,0.4306,0.801146,0.999146,NS
PDIA3,0.2048,0.4691,0.801526,0.999146,NS
LARS1,0.1831,0.5237,0.801913,0.999146,NS
PDHX,0.1748,0.5383,0.805192,0.999146,NS
ILVBL,-0.357,0.2627,0.805819,0.999146,NS
CAPZB,0.2111,0.4436,0.805981,0.999146,NS
DAG1,0.2214,0.4225,0.806194,0.999146,NS
PRXL2A,-0.2276,0.4061,0.808284,0.999146,NS
RCN2,0.203,0.4515,0.809755,0.999146,NS
DDX3X,0.2256,0.4061,0.809803,0.999146,NS
EIF4A1,-0.1584,0.5775,0.810038,0.999146,NS
EIF3G,-0.2278,0.4008,0.810396,0.999146,NS
PSMC1,-0.1578,0.5777,0.81065,0.999146,NS
RPS18,0.1991,0.4577,0.810752,0.999146,NS
MCTS1,0.1979,0.4602,0.810836,0.999146,NS
DMD,0.1626,0.5573,0.811646,0.999146,NS
PMM2,-0.2184,0.4145,0.811867,0.999146,NS
ARF5,-0.2477,0.364,0.812534,0.999146,NS
GCLM,-0.223,0.4039,0.81271,0.999146,NS
GLRX5,0.1754,0.5131,0.812806,0.999146,NS
CMBL,-0.1756,0.5124,0.812847,0.999146,NS
SLC25A5,-0.2409,0.3733,0.812941,0.999146,NS
COPZ1,0.2444,0.3668,0.813464,0.999146,NS
RDH11,0.2358,0.379,0.814024,0.999146,NS
MTFP1,-0.3486,0.2559,0.814304,0.999146,NS
NIPSNAP2,0.1753,0.5087,0.814379,0.999146,NS
MYBPH,-0.2992,0.2978,0.814536,0.999146,NS
SLC25A24,0.2097,0.4245,0.8147,0.999146,NS
ATP5F1A,0.1362,0.6484,0.816002,0.999146,NS
GSTO1,-0.1815,0.4862,0.816107,0.999146,NS
MUSTN1,-0.2644,0.3329,0.816526,0.999146,NS
ST13,-0.1422,0.6159,0.817352,0.999146,NS
PPP2R5A,0.2612,0.335,0.817532,0.999146,NS
GPX1,-0.1744,0.4962,0.819363,0.999146,NS
NAA50,-0.2059,0.4191,0.819777,0.999146,NS
ATP5PF,-0.1669,0.5156,0.820205,0.999146,NS
ACSF2,0.2079,0.4126,0.82076,0.999146,NS
FUNDC2,-0.2162,0.3957,0.821181,0.999146,NS
HDDC2,0.2791,0.3063,0.821336,0.999146,NS
FARSA,-0.2647,0.3223,0.821701,0.999146,NS
BCAT2,0.2121,0.4014,0.82198,0.999146,NS
ALDH6A1,-0.2054,0.4145,0.822028,0.999146,NS
MSN,0.1797,0.473,0.822244,0.999146,NS
PIN1,-0.1672,0.5082,0.822327,0.999146,NS
TRMT112,-0.2463,0.3448,0.822403,0.999146,NS
SKP1,-0.1777,0.477,0.822734,0.999146,NS
AIMP2,0.1944,0.4356,0.822836,0.999146,NS
MOCS2,-0.2768,0.3053,0.823191,0.999146,NS
ESYT1,-0.2273,0.3665,0.825454,0.999146,NS
CRADD,-0.2766,0.2994,0.826398,0.999146,NS
PSMC4,0.1509,0.5467,0.827006,0.999146,NS
HADHA,0.131,0.6278,0.827543,0.999146,NS
PDK2,0.2164,0.3798,0.827617,0.999146,NS
ECHDC2,-0.2238,0.3654,0.828375,0.999146,NS
KRT8,-0.3721,0.2194,0.828617,0.999146,NS
CNIH4,-0.2115,0.3854,0.828884,0.999146,NS
SNRPD3,0.2181,0.3734,0.829037,0.999146,NS
PPM1B,0.2134,0.3803,0.82952,0.999146,NS
RPL27A,0.307,0.2641,0.82969,0.999146,NS
CCT3,0.1691,0.4789,0.829881,0.999146,NS
NDUFS4,-0.2074,0.3902,0.830018,0.999146,NS
RPL37A,0.2614,0.3093,0.830139,0.999146,NS
TXNDC12,0.2046,0.3946,0.830332,0.999146,NS
TXNDC17,0.1595,0.5055,0.830528,0.999146,NS
YBX3,0.1636,0.4907,0.831238,0.999146,NS
ETFRF1,0.2871,0.2782,0.831995,0.999146,NS
PTPN11,0.2242,0.3557,0.832292,0.999146,NS
TPM1,-0.2611,0.3052,0.832315,0.999146,NS
AMPD3,-0.2206,0.3612,0.832366,0.999146,NS
ADIRF,0.3202,0.2489,0.832373,0.999146,NS
HNRNPL,0.259,0.3071,0.832666,0.999146,NS
DTD1,-0.2104,0.3766,0.833223,0.999146,NS
SNRPB,0.2219,0.3568,0.833304,0.999146,NS
PFKL,-0.2153,0.3666,0.833804,0.999146,NS
PRDX6,-0.1458,0.541,0.833946,0.999146,NS
PDHA1,0.1529,0.5144,0.834374,0.999146,NS
ATG3,-0.3485,0.2253,0.834655,0.999146,NS
PARK7,-0.1577,0.4967,0.834998,0.999146,NS
EIF3J,-0.1564,0.4975,0.835964,0.999146,NS
H2BC4,-0.2749,0.2806,0.837286,0.999146,NS
GCN1,-0.46,0.167,0.837876,0.999146,NS
DPP3,-0.1642,0.4607,0.84014200000000006,0.999146,NS
METTL26,-0.2006,0.3761,0.840562,0.999146,NS
AUH,0.1775,0.4248,0.84062,0.999146,NS
DYSF,0.133,0.5669,0.84064,0.999146,NS
RPL38,-0.2185,0.3442,0.840973,0.999146,NS
LMAN1,-0.1589,0.4732,0.84106,0.999146,NS
DYNC1LI2,-0.1942,0.3871,0.841062,0.999146,NS
RDX,-0.1322,0.5676,0.841346,0.999146,NS
TXN2,0.2064,0.3602,0.842657,0.999146,NS
AMPD1,-0.2193,0.3385,0.842856,0.999146,NS
C11orf54,-0.1758,0.4188,0.844088,0.999146,NS
SPTBN1,-0.2326,0.316,0.844312,0.999146,NS
KARS1,-0.1523,0.4823,0.844397,0.999146,NS
NDUFB5,0.2082,0.3524,0.844558,0.999146,NS
RWDD1,0.2089,0.3511,0.844624,0.999146,NS
CUL4B,-0.2435,0.3007,0.844875,0.999146,NS
NUDT19,0.2722,0.2685,0.845079,0.999146,NS
HINT2,0.1818,0.4016,0.845281,0.999146,NS
UBE2B,-0.2728,0.2662,0.846034,0.999146,NS
LANCL2,-0.1706,0.4239,0.846618,0.999146,NS
NUBPL,0.2116,0.3417,0.846643,0.999146,NS
SEC31A,0.1758,0.4104,0.846915,0.999146,NS
TIMMDC1,0.2803,0.2567,0.847303,0.999146,NS
LPP,-0.2663,0.27,0.847407,0.999146,NS
UQCRC2,0.1425,0.5022,0.848083,0.999146,NS
NT5C1A,-0.1902,0.3757,0.848298,0.999146,NS
CCDC22,0.2658,0.2688,0.848329,0.999146,NS
ENO3,-0.1509,0.4728,0.848473,0.999146,NS
ACOT13,0.1698,0.4201,0.848487,0.999146,NS
PRMT1,-0.1799,0.3967,0.848497,0.999146,NS
VAPB,-0.1947,0.3659,0.848709,0.999146,NS
GYPC,-0.2937,0.2421,0.849004,0.999146,NS
METAP2,-0.2039,0.3485,0.849085,0.999146,NS
ACTR1A,0.1422,0.4994,0.849168,0.999146,NS
MYL4,-0.2762,0.257,0.849204,0.999146,NS
IMPA1,-0.1708,0.4145,0.849545,0.999146,NS
PSMD14,-0.1475,0.4797,0.849688,0.999146,NS
CISD1,0.1402,0.502,0.850449,0.999146,NS
RAB10,-0.2165,0.3244,0.850678,0.999146,NS
PUDP,0.2204,0.3179,0.851037,0.999146,NS
SMIM4,-0.2265,0.3072,0.851946,0.999146,NS
MAP1LC3B2,-0.1705,0.4063,0.852562,0.999146,NS
IARS2,0.1442,0.4775,0.853406,0.999146,NS
LDHB,0.1882,0.3655,0.853504,0.999146,NS
PRKCSH,0.1552,0.4421,0.853838,0.999146,NS
MAOA,0.1956,0.3493,0.854451,0.999146,NS
ARPC2,0.2169,0.3145,0.854641,0.999146,NS
LSM4,0.2525,0.2672,0.856132,0.999146,NS
IAH1,-0.1985,0.3389,0.856549,0.999146,NS
PAK2,0.1433,0.4691,0.85664,0.999146,NS
CAVIN1,0.1647,0.4044,0.857826,0.999146,NS
MRPL55,0.2259,0.2943,0.85806,0.999146,NS
PSMA2,-0.181,0.3671,0.858147,0.999146,NS
FLOT2,-0.1868,0.3531,0.859044,0.999146,NS
TLN2,-0.2003,0.3281,0.859532,0.999146,NS
PYGM,0.1211,0.5416,0.859838,0.999146,NS
ILK,0.1767,0.3708,0.859969,0.999146,NS
ETFB,0.141,0.4645,0.85998,0.999146,NS
NEK7,-0.1987,0.3295,0.860085,0.999146,NS
PHPT1,0.1847,0.353,0.860575,0.999146,NS
RABGGTA,0.1736,0.3746,0.860932,0.999146,NS
GSK3B,-0.1913,0.3397,0.861037,0.999146,NS
PPP1R2,0.1844,0.3522,0.86112,0.999146,NS
NAPRT,0.1932,0.3341,0.861881,0.999146,NS
GAPDHS,-0.2659,0.2417,0.862449,0.999146,NS
ATP5PD,0.1323,0.4855,0.862537,0.999146,NS
NT5C2,-0.2014,0.3188,0.862559,0.999146,NS
MYO6,0.1746,0.3673,0.862731,0.999146,NS
TMEM205,-0.1783,0.3594,0.86284,0.999146,NS
GSK3A,0.2204,0.29,0.863138,0.999146,NS
ABHD16A,-0.2508,0.2548,0.86319,0.999146,NS
DNAJC19,0.2079,0.3071,0.863268,0.999146,NS
CAMK2B,0.1361,0.4684,0.863459,0.999146,NS
MTCH2,0.1637,0.389,0.863639,0.999146,NS
KIF5B,0.149,0.4273,0.863671,0.999146,NS
CAMK2G,-0.189,0.3368,0.863711,0.999146,NS
DES,0.2746,0.2317,0.863733,0.999146,NS
MAP2K3,-0.1451,0.4381,0.863833,0.999146,NS
GSTM3,-0.1915,0.3306,0.864348,0.999146,NS
EEA1,-0.185,0.342,0.864472,0.999146,NS
SYPL2,-0.1654,0.3822,0.864556,0.999146,NS
USO1,-0.1458,0.4314,0.86518,0.999146,NS
ACSL1,0.1288,0.4871,0.865448,0.999146,NS
MRC2,-0.3141,0.1994,0.865699,0.999146,NS
AP2B1,-0.18,0.3469,0.866056,0.999146,NS
TKFC,0.1889,0.3297,0.866367,0.999146,NS
RTN2,-0.1935,0.3219,0.866393,0.999146,NS
EIF6,-0.1631,0.3789,0.867312,0.999146,NS
MYO18A,0.2022,0.3056,0.867399,0.999146,NS
STOM,-0.2509,0.2461,0.867483,0.999146,NS
SET,0.1989,0.3092,0.867984,0.999146,NS
AKAP12,-0.2539,0.2417,0.868194,0.999146,NS
ECPAS,0.1389,0.4416,0.868227,0.999146,NS
HINT1,0.1623,0.3778,0.868292,0.999146,NS
PSMB6,-0.1844,0.3295,0.869428,0.999146,NS
MPP1,-0.2353,0.2568,0.870076,0.999146,NS
COL6A3,0.2319,0.2589,0.870864,0.999146,NS
MYOM2,-0.1859,0.323,0.870885,0.999146,NS
ENSA,0.2117,0.2836,0.870902,0.999146,NS
PRKAG1,0.1553,0.3862,0.870991,0.999146,NS
RSU1,0.141,0.425,0.871098,0.999146,NS
RNF114,0.2075,0.2885,0.871259,0.999146,NS
MYH9,0.1732,0.3446,0.871616,0.999146,NS
TPD52L2,0.1596,0.3738,0.871667,0.999146,NS
METTL7A,-0.1697,0.3513,0.871747,0.999146,NS
GPAT3,-0.1996,0.2971,0.872346,0.999146,NS
HNRNPD,-0.1331,0.4453,0.872427,0.999146,NS
ABCF1,-0.2033,0.2909,0.872696,0.999146,NS
CSNK2A1,0.1525,0.3872,0.872855,0.999146,NS
SAR1A,-0.1959,0.3003,0.873312,0.999146,NS
ELOB,-0.1437,0.4092,0.873373,0.999146,NS
TSPO,0.2239,0.2623,0.873532,0.999146,NS
YWHAB,-0.1512,0.3868,0.874025,0.999146,NS
ECHS1,0.1268,0.4596,0.874396,0.999146,NS
CLIC6,-0.2147,0.2707,0.874723,0.999146,NS
RCSD1,-0.157,0.3703,0.874724,0.999146,NS
VAPA,-0.1919,0.3028,0.87478,0.999146,NS
NNT,0.132,0.4388,0.875148,0.999146,NS
CUTC,-0.141,0.4089,0.87563,0.999146,NS
COPB2,0.1835,0.3143,0.875631,0.999146,NS
UBE2R2,-0.171,0.3371,0.875679,0.999146,NS
RAB24,0.1922,0.2992,0.875947,0.999146,NS
MYOZ3,0.2838,0.2025,0.876074,0.999146,NS
EIF4E,0.142,0.4034,0.876437,0.999146,NS
RPS13,-0.2612,0.2187,0.876771,0.999146,NS
RPS21,0.1711,0.3325,0.877217,0.999146,NS
GARS1,-0.1748,0.3239,0.877739,0.999146,NS
RAB9A,-0.1623,0.3489,0.877769,0.999146,NS
PRDX4,0.1522,0.3711,0.878064,0.999146,NS
APEX1,0.1816,0.3108,0.878136,0.999146,NS
ISCU,0.2023,0.278,0.87858,0.999146,NS
OSBP,0.1682,0.3323,0.879252,0.999146,NS
UROD,-0.2279,0.2443,0.879689,0.999146,NS
NIT2,0.1534,0.3629,0.879702,0.999146,NS
TLN1,0.1615,0.3443,0.879822,0.999146,NS
H6PD,0.1765,0.3148,0.879915,0.999146,NS
KRT10,0.2658,0.209,0.879926,0.999146,NS
CA3,0.1704,0.3261,0.879932,0.999146,NS
SGCB,0.147,0.376,0.880495,0.999146,NS
PDLIM5,-0.1759,0.3133,0.880832,0.999146,NS
RHOA,0.1327,0.4136,0.88126,0.999146,NS
CYB5R1,0.1367,0.399,0.881994,0.999146,NS
GNPDA1,-0.121,0.4507,0.882003,0.999146,NS
CALR,0.1555,0.3501,0.882179,0.999146,NS
TXNL1,-0.1235,0.4398,0.882457,0.999146,NS
UQCRC1,0.1131,0.478,0.882917,0.999146,NS
FKBP1A,-0.127,0.4257,0.882981,0.999146,NS
COL18A1,0.1764,0.3061,0.883108,0.999146,NS
MDH1,0.1218,0.4425,0.883318,0.999146,NS
ACY1,0.1429,0.3771,0.883337,0.999146,NS
CLIC1,0.1898,0.2836,0.883405,0.999146,NS
LAMP2,0.1849,0.2907,0.883613,0.999146,NS
CAST,-0.158,0.3393,0.883863,0.999146,NS
TPT1,0.136,0.3935,0.884089,0.999146,NS
ESD,-0.137,0.3888,0.884596,0.999146,NS
NIPSNAP3A,-0.1819,0.2923,0.884771,0.999146,NS
MYOZ1,-0.3136,0.1694,0.884874,0.999146,NS
EIF3A,0.1386,0.3829,0.88501,0.999146,NS
ATP5F1C,0.122,0.434,0.885246,0.999146,NS
FABP5,0.1701,0.3101,0.885634,0.999146,NS
CLIP1,-0.1305,0.4041,0.885635,0.999146,NS
TMEM143,0.1918,0.2746,0.885784,0.999146,NS
SFXN1,0.1931,0.2727,0.885839,0.999146,NS
PITRM1,0.1633,0.3215,0.886167,0.999146,NS
MMUT,0.1374,0.382,0.886188,0.999146,NS
PABPC1,0.1448,0.3605,0.886766,0.999146,NS
CYC1,0.1497,0.3466,0.887359,0.999146,NS
CSTB,-0.1416,0.3654,0.887694,0.999146,NS
LMAN2,-0.1848,0.2796,0.887838,0.999146,NS
DNM1L,0.1489,0.3462,0.888032,0.999146,NS
PRDX1,-0.123,0.4143,0.889317,0.999146,NS
TNS1,0.1759,0.2895,0.889326,0.999146,NS
MYH4,-0.2812,0.1811,0.889326,0.999146,NS
PGD,-0.1517,0.3358,0.889353,0.999146,NS
ANXA5,0.1456,0.349,0.889597,0.999146,NS
CALM1,-0.142,0.3572,0.889758,0.999146,NS
SELENBP1,-0.1513,0.3334,0.890345,0.999146,NS
APOO,-0.165,0.3053,0.890493,0.999146,NS
PHKA2,-0.1891,0.2661,0.890582,0.999146,NS
TNPO3,-0.2351,0.214,0.89061,0.999146,NS
IQGAP1,0.1817,0.2768,0.890658,0.999146,NS
LAMC1,-0.202,0.2479,0.891114,0.999146,NS
FHL3,-0.1789,0.2786,0.891565,0.999146,NS
ADPRHL1,-0.1653,0.3008,0.891798,0.999146,NS
ANXA4,0.1587,0.3098,0.892939,0.999146,NS
PXN,-0.2468,0.1984,0.893366,0.999146,NS
IDH3G,0.1281,0.3807,0.893748,0.999146,NS
GABARAPL2,-0.1917,0.2543,0.893802,0.999146,NS
PLAA,0.1455,0.3351,0.893805,0.999146,NS
HPRT1,-0.1836,0.2648,0.894096,0.999146,NS
TMX1,0.1586,0.3058,0.894334,0.999146,NS
EIF2S3,-0.128,0.3787,0.894404,0.999146,NS
CHMP2A,0.1418,0.3414,0.894519,0.999146,NS
CSRP1,0.2485,0.194,0.894908,0.999146,NS
YWHAE,-0.1324,0.3616,0.895591,0.999146,NS
RAB7A,0.1106,0.4322,0.895733,0.999146,NS
ENO2,0.2105,0.2258,0.896311,0.999146,NS
UBE2V1,0.1298,0.3661,0.896326,0.999146,NS
PGM1,-0.1117,0.4251,0.896396,0.999146,NS
FUS,0.1201,0.3954,0.896423,0.999146,NS
PSMD7,-0.163,0.2907,0.896654,0.999146,NS
ACYP2,-0.1415,0.3342,0.896851,0.999146,NS
ATL2,-0.1905,0.2473,0.897188,0.999146,NS
TUBB4B,0.1197,0.3906,0.897973,0.999146,NS
FXYD1,0.202,0.2304,0.898376,0.999146,NS
HMGB1,-0.1504,0.3084,0.898674,0.999146,NS
PLCL2,-0.234,0.1981,0.898767,0.999146,NS
GOT2,0.1216,0.38,0.899063,0.999146,NS
SLC25A46,0.1393,0.3311,0.899219,0.999146,NS
RNH1,-0.1101,0.4141,0.900358,0.999146,NS
ARPC3,0.2009,0.2268,0.900404,0.999146,NS
PGAM2,0.1138,0.3973,0.901116,0.999146,NS
RACK1,0.1432,0.3157,0.901154,0.999146,NS
SNTB1,0.1748,0.2577,0.901473,0.999146,NS
MAP2K2,0.148,0.3043,0.901536,0.999146,NS
NDUFB3,0.1392,0.3213,0.902171,0.999146,NS
SGCG,-0.1672,0.267,0.902288,0.999146,NS
TNNC2,-0.1759,0.2537,0.902315,0.999146,NS
NDUFB4,0.1799,0.2481,0.902331,0.999146,NS
KCTD12,0.1983,0.225,0.902398,0.999146,NS
FLNC,-0.1168,0.3792,0.903049,0.999146,NS
FABP4,-0.1286,0.344,0.90319,0.999146,NS
H3-3A,-0.2256,0.1955,0.903435,0.999146,NS
SOD2,-0.1417,0.3111,0.903473,0.999146,NS
NDUFV1,0.1359,0.3242,0.90355,0.999146,NS
TAGLN,0.2725,0.1614,0.903686,0.999146,NS
C12orf73,0.1791,0.2424,0.904857,0.999146,NS
TFAM,0.1692,0.2564,0.904943,0.999146,NS
DNAJA2,0.1257,0.345,0.904965,0.999146,NS
RPS10,-0.2181,0.1971,0.905749,0.999146,NS
LDHA,0.143,0.3004,0.905816,0.999146,NS
COQ7,0.118,0.3633,0.90602,0.999146,NS
TOMM7,-0.2322,0.184,0.906288,0.999146,NS
LRRC20,-0.1443,0.2943,0.906825,0.999146,NS
SLC25A20,-0.1393,0.3045,0.906977,0.999146,NS
PSMA4,-0.1175,0.3604,0.907065,0.999146,NS
UQCR11,-0.2089,0.2023,0.907308,0.999146,NS
ACTN4,0.2592,0.1614,0.908188,0.999146,NS
HUWE1,0.1624,0.2566,0.908501,0.999146,NS
RALA,0.1229,0.3384,0.908655,0.999146,NS
FXN,0.151,0.2752,0.908725,0.999146,NS
RPS2,0.1396,0.297,0.908973,0.999146,NS
BCS1L,0.30620000000000003,0.1351,0.909116,0.999146,NS
GDI2,-0.101,0.4081,0.909418,0.999146,NS
SLC25A6,0.1247,0.3277,0.910199,0.999146,NS
UBE2M,-0.1105,0.3689,0.910429,0.999146,NS
DCTN2,0.1137,0.3579,0.910565,0.999146,NS
