pathway,contrast,pval,padj,NES,ES,size,database,leadingEdge
GOBP_NADH_METABOLIC_PROCESS,Training_Interaction,0.26710466696873586,0.7340650219045423,1.1380176654743532,0.33656134855188796,26,GO:BP,SLC25A11;SLC25A13;PFKL;PFKM;ME1;SLC25A12;GPD2;GOT2;BCL2L13;GPD1L
GOBP_NADP_METABOLIC_PROCESS,Training_Interaction,0.6478484737035675,0.8849429650056476,-0.870477880315648,-0.2981862723155552,17,GO:BP,RBKS;RPIA;ACO1;MDH1
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,Training_Interaction,0.2090457804743519,0.6973117200275202,-1.2318344313551364,-0.4338959587107225,15,GO:BP,CAPZB;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,Training_Interaction,0.3004781169547628,0.7340650219045423,-1.1247781037193565,-0.3852980041360905,17,GO:BP,CAPZB;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,Training_Interaction,0.8557536466774717,0.9582816636578093,0.7838278379531589,0.19958423024899807,47,GO:BP,SLC25A4;MIF;HTRA2;CSNK2A1;GPX1;USP47;CLU;SLC25A6
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,Training_Interaction,0.1797876235811058,0.6486287246658619,-1.245027297434599,-0.4150100802330563,19,GO:BP,POLDIP2;EIF4E;VPS13C;STK38L;TSPO
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,Training_Interaction,0.8189787420556651,0.9511915589872921,0.7366434290503604,0.25326408657002625,15,GO:BP,ADIPOQ
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,Training_Interaction,0.023797294983735662,0.33036244800950687,-1.4487221134489139,-0.3516609958003058,74,GO:BP,SYNCRIP;MAPKAPK2;POLDIP2;CSNK2B;EIF4E;PAIP1;ANXA2;VPS13C;STK38L;VPS35;TSPO;PRKACA;YBX3;PPP2CA;RPS7;GSK3A;CSDE1;USP14
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,Training_Interaction,0.5670009115770283,0.8443231691398766,0.9338678988546685,0.24768418170469955,39,GO:BP,ADIPOQ;PKIA;RPL23;CAMK2A;STK38;TSG101;EPM2A;RPL5
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,Training_Interaction,0.71422309883848345,0.916160483443915,0.8186937377834037,0.2814736594441803,15,GO:BP,CD9;UFL1
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,Training_Interaction,0.4119536128456735,0.7936412459720731,-1.0301005335878206,-0.311257495088351,27,GO:BP,MAP2K1;ASS1;PTPN1;ACTN4;CFL1;PRKAR1A;RHOA;LGALS3;TMX1;ANXA1;AKT1;LGALS1;HSPG2
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,Training_Interaction,0.5195004382120947,0.8354487456085474,0.9496290191006661,0.31414055255672557,17,GO:BP,ADIPOQ;CD9;UFL1
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,Training_Interaction,0.26929902395740907,0.7340650219045423,1.146025293113075,0.35923269047843054,21,GO:BP,MAP3K20;HTRA2;UFL1;IPO7;STK38;LCMT1;DYNC1LI1;EPM2A
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,Training_Interaction,0.45469552457813645,0.8094974708385416,-1.004003730111517,-0.34832461457837277,16,GO:BP,CHMP2A;RPA2;TIPRL;FHL1;TOM1L2;CUL4A
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,Training_Interaction,0.16157599855412977,0.6457030687493842,-1.2598404679684552,-0.3932855920568491,24,GO:BP,RTN4;B2M;TSPO;GSK3A;FBN1;CUL4A;LTF;YWHAH;CFL1;THY1;ANXA1;IDH2;GDI1;LGALS1
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,Training_Interaction,0.03474903474903475,0.4071770015785846,-1.5675474220480825,-0.5521460305065845,15,GO:BP,TOMM70;RTN4;FHL1;GSK3A;CFL1;DDX3X;PAK1;RBBP7;FBP1;CRYAB
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,Training_Interaction,0.011129355956942163,0.19455763006210003,-1.683924241169233,-0.5528745689645906,20,GO:BP,RTN4;B2M;PTPN1;VIM;RTCA;GDI2;YWHAH;CFL1;DPYSL3;THY1;ARF6;GDI1;AKT1
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,Training_Interaction,0.46190900981266725,0.8094974708385416,-0.9944297609008614,-0.30047913414940647,27,GO:BP,PPM1B;RAC1;TSPO;PRKACA;ANXA4;LTF;FXR1;EZR;ANXA1;STAT3;FN1
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,Training_Interaction,0.49134701159678856,0.8204866776300893,-0.976329056778839,-0.29500978466297034,27,GO:BP,CAPZB;MAPRE1;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,Training_Interaction,0.9531498749147146,0.9848195758884666,0.644705435858902,0.1887060391080217,27,GO:BP,ADIPOQ;USP15;GPX1;NT5C2
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,Training_Interaction,0.25776797205368635,0.727536000738692,-1.180247883083283,-0.4157253391459088,15,GO:BP,APPL1;B2M;DYSF;ANXA2;RAC1;CAV1
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,Training_Interaction,0.1658180208102723,0.6457030687493842,1.259404449456347,0.38445092246054857,23,GO:BP,ADIPOQ;PKIA;PFKL;TXN;UFM1;APOD;SNX3
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Training_Interaction,0.35638102243471864,0.7602072840914925,-1.0759196569245972,-0.3685613144966315,17,GO:BP,PSME3;PEA15;LGALS3;DDX3X;AKT1;GSTP1;HMGB2;LMNA;PRDX2
GOBP_NEGATIVE_REGULATION_OF_GROWTH,Training_Interaction,0.07433174661296228,0.5274529747616529,-1.4257163968629434,-0.47523992242648416,19,GO:BP,TOMM70;RTN4;GNAS;FHL1;GSK3A;CFL1;MYOZ1;DDX3X;PAK1
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,Training_Interaction,0.96954986760812,0.9882521648536995,0.5907606902825914,0.182710458447783,22,GO:BP,USP15;UFL1;GPX1
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Training_Interaction,0.8777627424447452,0.9669229495880713,0.7264245237126823,0.21732400381437217,25,GO:BP,MIF;HTRA2;GPX1;USP47;CLU
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,Training_Interaction,0.4394608926204154,0.8069255776896972,1.00744307427554,0.32884178794921315,18,GO:BP,ADIPOQ;PKIA;STK38;TSG101
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,Training_Interaction,0.3667316900159603,0.7663300136143587,-1.0551488246399396,-0.2840494471351827,44,GO:BP,CSNK2B;RAP2B;PTPN1;RAC1;CD63;ARHGDIB;CFL1;DPYSL3;RHOA;THY1;PADI2;STAT3;IDH2;IFITM1;TPM1;AKT1;RBBP7;GSTP1;RBBP4
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,Training_Interaction,0.9528448085012177,0.9848195758884666,0.6254172812540867,0.19091742196456016,23,GO:BP,ADIPOQ;STK38;PRMT1
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,Training_Interaction,0.905465634529674,0.9735302494259821,0.7494055365492172,0.1856192266176968,54,GO:BP,ADIPOQ;PKIA;UFL1;RPL23;CAMK2A;STK38
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,Training_Interaction,0.263215859030837,0.7329668758852806,1.1526805930684798,0.36995748207797885,19,GO:BP,PPP3R1;OXSR1;VDAC1;UBQLN1;ATP1A2;ANK3
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,Training_Interaction,0.7155191498782377,0.916160483443915,0.8328872837410198,0.25425055841125527,23,GO:BP,PPP3R1;OXSR1;VDAC1;UBQLN1
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,Training_Interaction,0.046708348657594705,0.44992531768132044,-1.5105298004847907,-0.5174390534367059,17,GO:BP,SYNCRIP;MAPKAPK2;PAIP1;YBX3;CSDE1;FXR1;PABPC1
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,Training_Interaction,0.10146252285191956,0.5834826369312368,-1.3573271241467135,-0.4350547596100315,22,GO:BP,SYNCRIP;MAPKAPK2;PAIP1;YBX3;CSDE1;FXR1;PABPC1;RBMX
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,Training_Interaction,0.8592576226248343,0.9610653978173502,0.7180618856755892,0.23438421522084132,18,GO:BP,SNCA;HTRA2;CLU;AARS1;SOD2
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,Training_Interaction,0.4691242075604602,0.8094974708385416,0.9896614789518695,0.23742914353520134,62,GO:BP,SLC25A4;TFRC;SNCA;MTPN;FKBP4;GPX1;LCMT1;CLU;SLC25A6;DYNC1LI1;FXN;PFN1;SPTAN1;SPTBN1;SCFD1;RAB7A;TWF2;NOL3;HNRNPA1;ACAA2;GHITM;SPTB
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,Training_Interaction,0.5292126825792661,0.8382160609980323,-0.9554887444801228,-0.2643539899542238,39,GO:BP,DYNLL1;PTPN1;TSPO;PRKACA;CHP1;PPP2CA;FIS1;GSK3A;WARS1;YWHAG;THY1
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,Training_Interaction,0.7841487713083906,0.9388489175268727,0.78668704526945,0.24014728578429287,23,GO:BP,ADIPOQ;PKIA;STK38;TSG101;NIBAN1;TARDBP
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,Training_Interaction,0.2868089764641489,0.7340650219045423,-1.1312505037640934,-0.371417917367396,20,GO:BP,PLAA;TSPO;CHP1;RPS7;CAV1;NXN
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,Training_Interaction,0.9321349963316214,0.9820158620158621,-0.6281530824647386,-0.21792865283622412,16,GO:BP,CSNK2B;USP14;UCHL5;SGTA;USP9X
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Training_Interaction,0.9134285197903488,0.9776377808186953,-0.677409578255215,-0.2114675896057606,24,GO:BP,CSNK2B;ANXA2;VPS35
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Training_Interaction,0.475360256182174,0.8097399003873825,-0.9835897297615278,-0.27734119585926753,36,GO:BP,CAPZB;MAPRE1;VPS35;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4;CDC42;RPL13A;DDX3X
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,Training_Interaction,0.1826038984920927,0.6486287246658619,-1.246364789123375,-0.42694809232751196,17,GO:BP,CAPZB;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,Training_Interaction,0.8924385198804873,0.9695813477860723,0.7399714855972502,0.1992979135219514,37,GO:BP,ADIPOQ;PKIA;PFKL;TXN;UFM1;APOD;SNX3
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,Training_Interaction,0.6798336798336798,0.8958077391299082,0.8818825453324763,0.2269369978412785,45,GO:BP,ADIPOQ;PKIA;UFL1;RPL23;STK38;DBI;UBE2B;TSG101;RPL5;NIBAN1;TARDBP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,Training_Interaction,0.42318893338187114,0.8019493236884542,-1.0201419997799226,-0.3306735584288855,21,GO:BP,CAPZB;MAPRE1;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,Training_Interaction,0.1639883126369613,0.6457030687493842,-1.2624673353221896,-0.4260566890134085,18,GO:BP,PLAA;TSPO;CHP1;RPS7;CAV1;NXN
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,Training_Interaction,0.8826048171275647,0.9669229495880713,-0.7195662496536769,-0.2174257571125003,27,GO:BP,CSNK2B;RPS7;USP14;IDE;GAPDH;AKT1;UCHL5;SGTA;USP9X;PDCL3;CSTB
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,Training_Interaction,0.960185799601858,0.9848195758884666,0.5978305173527352,0.18950874661070974,20,GO:BP,RPL23;GABARAPL2;CSNK2A1;RPL5;ALAD
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,Training_Interaction,0.9566079295154185,0.9848195758884666,0.6063542323909938,0.19461183471956894,19,GO:BP,USP15;UFL1;NT5C2
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Training_Interaction,0.5106382978723404,0.8296773721023912,-0.9604261261459375,-0.33320599335186246,16,GO:BP,AKT2;PTPN1;USP14;TXNDC12;AKT1;SGTA;OPA1
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,Training_Interaction,0.795700834961805,0.9472151175333468,-0.8060730768083486,-0.21946689654531845,42,GO:BP,PPM1B;GNAS;ANXA2;VPS35;RTCA;LTF;FXR1;PADI2;MYOZ1;YWHAZ;HLA-A;TMX1;STAT3
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,Training_Interaction,0.06586389345010035,0.5163164696732001,-1.4401257672436758,-0.472829414384343,20,GO:BP,SYNCRIP;MAPKAPK2;PAIP1;YBX3;CSDE1;FXR1;PABPC1
GOBP_NEGATIVE_REGULATION_OF_SECRETION,Training_Interaction,0.21875691218756912,0.702263159478996,1.1912320039818531,0.37761351661472214,20,GO:BP,ADIPOQ;SNCA;VPS4B;PFKL
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Training_Interaction,0.7726526891522334,0.9375117462207048,-0.797449522275644,-0.2524833170323426,23,GO:BP,TSPO;PRKACA;PPP2CA;FIS1;GSK3A
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,Training_Interaction,0.5344766619519095,0.8423138044784683,-0.9508820900222458,-0.26925556186183963,35,GO:BP,VBP1;CAPZB;MAPRE1;GSN;LMOD3;CAPZA2;TMOD1;CFL1;TMOD4
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,Training_Interaction,0.7806793279766253,0.9388489175268727,-0.7801113261507711,-0.2632714838493888,18,GO:BP,PRKACA;GSK3A;YWHAG;SAR1B;YWHAZ;UBE2N
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,Training_Interaction,0.4465337562301767,0.8077738744946517,0.9976475744010753,0.2950478039196246,26,GO:BP,ADIPOQ;PKIA;RPL23;STK38
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,Training_Interaction,0.35307760927743087,0.7592934457799323,-1.0726865386631337,-0.3151671695281837,30,GO:BP,SYNCRIP;PURA;EIF4E;EPRS1;NCL;ACO1;EIF4EBP1;FXR1;RPL13A;DDX3X
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Training_Interaction,0.9167397020157756,0.9798129670718593,0.6566006580824482,0.21720576076589404,17,GO:BP,USP15;CAV2
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Training_Interaction,0.6832498210450967,0.8958077391299082,-0.8581735442238135,-0.26175487672985165,26,GO:BP,AKT2;ARL6IP5;CAV1;GSK3A;PEA15;STXBP3;BIN1;PLN;CAMK2D;AKT1
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,Training_Interaction,0.24097007223942207,0.7151044068243199,-1.1284176516461841,-0.27484652008696836,73,GO:BP,AKT2;ARHGAP1;ARL6IP5;APPL1;B2M;DYSF;ANXA2;RAC1;VPS35;TSPO;CHP1;FIS1;CAV1;GSK3A;PEA15;CD36;CASQ2;PSMD9;ACTN2;RAP1B;STXBP3
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Training_Interaction,0.8126149319602796,0.950227420402859,-0.7515825562764001,-0.2574581225569909,17,GO:BP,CSNK2B;RPS7;USP14;UCHL5;SGTA;USP9X;PDCL3
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,Training_Interaction,0.2930530164533821,0.7340650219045423,-1.1186159869741152,-0.3585423150037623,22,GO:BP,DYNLL1;ACTB;S100A1;YWHAH;CDC42;RHOA;PADI2;LDHA
GOBP_NEUROMUSCULAR_PROCESS,Training_Interaction,0.00441306266548985,0.11446554036380562,-1.7550751240069915,-0.49920985106513516,34,GO:BP,GAA;DMD;SYNM;TNNI1;MYH3;VPS35;EEF2;MYH8;TTN;TNNT3;TNNC2;MYH14;TNNT1;JSRP1;TNNC1;TNNI2
GOBP_NEURON_APOPTOTIC_PROCESS,Training_Interaction,0.22065063649222066,0.702263159478996,-1.1764480721353217,-0.33710220796488694,33,GO:BP,AKT2;GBE1;COL6A2;COL6A3;FIS1;MAP2K4;DIABLO;KRAS;GSK3A;SET
GOBP_NEURON_MIGRATION,Training_Interaction,0.6109684519442407,0.8634045189152144,-0.8927582757761751,-0.30972960856116405,16,GO:BP,TUBB2A;RAC1;PLAA;CUL5;RHOA;STAT3;FLNA;USP9X
GOBP_NEURON_PROJECTION_EXTENSION,Training_Interaction,0.17575979494690588,0.6486287246658619,-1.2518108492689404,-0.417271269523312,19,GO:BP,RTN4;CPNE1;PLAA;RAB21;PAK1;FN1;GDI1;USP9X;PAFAH1B1;MAPT
GOBP_NEUROTRANSMITTER_TRANSPORT,Training_Interaction,0.3950482033304119,0.7884260125664034,1.0438381304126578,0.34530525128450307,17,GO:BP,SNCA;CAMK2A;AP2B1;ATP2A2;ITGB1;ATP1A2;MYOF
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,Training_Interaction,0.574183651106728,0.8443231691398766,0.9142691039349325,0.31433325861031625,15,GO:BP,CPT1A;SNCA;GPX1;CAT
GOBP_NEUTROPHIL_MIGRATION,Training_Interaction,0.5717962860820004,0.8443231691398766,-0.911145506472364,-0.3209378979777977,15,GO:BP,RTN4;DNM1L;RAC1
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,Training_Interaction,0.050753953659433616,0.46070946262150847,-1.4973387581276996,-0.5129204001344632,17,GO:BP,PPM1B;CPNE1;ACTN4;COPS8;RHOA;EZR;DDX3X
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,Training_Interaction,0.3415384615384615,0.7592934457799323,1.0825287036360425,0.36533369574650826,16,GO:BP,KYAT3;MPST;ALDH4A1;GOT2;BLMH;KYAT1;DDAH1;ALDH1A1;ALDH5A1;ATP2B4
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,Training_Interaction,0.2309197651663405,0.7151044068243199,-1.1625104542781002,-0.32779118145790087,36,GO:BP,POLDIP2;PPP1CC;DRG1;ACTB;MAPRE1;CHMP2A;NUDC;TTN;CDC42;PPP2R1A;RHOA
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,Training_Interaction,0.8774653031409788,0.9669229495880713,-0.6967127949456925,-0.23512619954803374,18,GO:BP,CHMP2A;DES
GOBP_NUCLEAR_EXPORT,Training_Interaction,0.3693645722399716,0.7663300136143587,-1.0581229199999793,-0.3131481298954141,29,GO:BP,EIF4E;NUTF2;XPO1;PRKACA;CHP1
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,Training_Interaction,0.9804952881875959,0.9910273008725021,0.5364048967418773,0.1844204276418426,15,GO:BP,VPS4B;UBE2I;TARDBP
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,Training_Interaction,0.7780784844384303,0.9388489175268727,0.8023118132842869,0.24002716026073245,25,GO:BP,UFL1;FKBP4;FABP5;UFM1;CARM1;CRKL
GOBP_NUCLEAR_TRANSPORT,Training_Interaction,0.902882096069869,0.9729688341209547,-0.7505572181387106,-0.18827629213006214,63,GO:BP,EIF4E;PPP1CC;NUTF2;APPL1;XPO1;PRKACA;CHP1;ANP32A;KPNA1;CD36;TNPO1;CFL1;PRKAG1;STAT3;AKT1;FLNA;KPNB1;RANBP1;DDX19B;KPNA3;SRSF3;SSB
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,Training_Interaction,0.33824561403508774,0.7592934457799323,-1.0730441190013327,-0.28613758363221675,46,GO:BP,SYNCRIP;MAPKAPK2;SND1;GRSF1;PAIP1;YBX3;VIM;PPP2CA
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,Training_Interaction,0.7834164023561395,0.9388489175268727,0.7987344299214173,0.23622053068668641,26,GO:BP,SLC25A4;TST;YBX1
GOBP_NUCLEOBASE_METABOLIC_PROCESS,Training_Interaction,0.7449605609114811,0.9296502124877412,0.8036265640419162,0.2658424372040268,17,GO:BP,SHMT1;ADK;TTR;NT5C2;PAICS;ALDH6A1
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,Training_Interaction,0.906801007556675,0.9738568272281015,0.7278405076527132,0.194391789667264,38,GO:BP,ALDOC;BPGM;PFKL;GAPDHS;PFKM
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,Training_Interaction,0.9683413626978665,0.9882316177154443,0.6624797714534315,0.17183728519206115,43,GO:BP,ALDOC;BPGM;PFKL;GAPDHS;PFKM;ALDOA;MPP1;AK2
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,Training_Interaction,0.4178021978021978,0.8019493236884542,1.0225218514163315,0.3450824774481783,16,GO:BP,ADSS2;SHMT1;ADK
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,Training_Interaction,0.6490711372904395,0.8849429650056476,0.8792141390566667,0.2600218830376914,26,GO:BP,ADSS2;SHMT1;ADK;NT5C2;PAICS;MPP1;AK2
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,Training_Interaction,0.006039255158530448,0.13357760996172005,1.4703534416076784,0.3084571377941306,132,GO:BP,PRPSAP2;MT-ND3;SDHD;SLC25A13;NDUFS4;ADSS2;ATP5F1E;NDUFA11;SHMT1;SNCA;NDUFB9;ATP5MG;MT-ATP6;ADK;MT-ND1;NDUFS7;NDUFV2;MPC2;GCDH;ME1;GNPDA1;NDUFS8;PDHX;NDUFB8;NDUFA2;CBR4;PAICS;NDUFA12;ALDOA;ATP5F1A;NDUFB10;AK2;NDUFS3;NDUFA7;ATP5ME;NDUFB6;NDUFA6;NDUFS1;IMPDH2;NDUFB4;ATP5MF;NDUFAB1;PNP;NDUFA8;HK1;NDUFB5;NANS;MT-ATP8;SDHB;HPRT1;ATP5PB;ACSS2;TECR;MT-ND2;ACACA;MT-ND4
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,Training_Interaction,0.49740932642487046,0.8245368477095083,-0.9771486705576414,-0.2478604754628939,58,GO:BP,MLYCD;HINT1;TYMP;OGDH;PRKACA;PPP2CA;PFKFB2;GSK3A;NUDT19;NT5C;PRKAG1;LDHA;GPI;DNPH1;STAT3;ENO2;GAPDH;PGAM2
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,Training_Interaction,0.006183115338882283,0.13357760996172005,1.5982405700732203,0.3681499312488222,76,GO:BP,MT-ND3;SDHD;SLC25A13;NDUFS4;ATP5F1E;NDUFA11;NDUFB9;ATP5MG;MT-ATP6;ADK;MT-ND1;NDUFS7;NDUFV2;NDUFS8;NDUFB8;NDUFA2;NDUFA12;ALDOA;ATP5F1A;NDUFB10;NDUFS3;NDUFA7;ATP5ME;NDUFB6;NDUFA6;NDUFS1;IMPDH2;NDUFB4;ATP5MF;NDUFAB1;NDUFA8;NDUFB5;MT-ATP8;SDHB;ATP5PB;MT-ND2;MT-ND4
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,Training_Interaction,0.34546824002008536,0.7592934457799323,1.0450461243501314,0.21962983243491835,130,GO:BP,ALDOC;MT-ND3;SDHD;SLC25A13;NUDT16;NDUFS4;ATP5F1E;NDUFA11;BPGM;NDUFB9;ATP5MG;MT-ATP6;ADK;PFKL;GAPDHS;MT-ND1;NDUFS7;NDUFV2;PFKM;NDUFS8;NDUFB8;NDUFA2;NDUFA12;ALDOA;ATP5F1A;NDUFB10;AK2;NDUFS3;NDUFA7;ATP5ME;NDUFB6;ATP1A2;BCL2L13;NDUFA6;NDUFS1;IMPDH2;NDUFB4;ATP5MF;NDUFAB1;NDUFA8;HK1;NDUFB5;MTCH2;MT-ATP8;SDHB;PFKFB1;ATP5PB;MT-ND2;ATP6V1A;MT-ND4
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Training_Interaction,0.0018850491241812753,0.07414526555113017,1.5937608642990817,0.34896985668493613,100,GO:BP,PRPSAP2;MT-ND3;SDHD;SLC25A13;NDUFS4;ADSS2;ATP5F1E;NDUFA11;SHMT1;NDUFB9;ATP5MG;MT-ATP6;ADK;MT-ND1;NDUFS7;NDUFV2;ME1;NDUFS8;NDUFB8;NDUFA2;PAICS;NDUFA12;ALDOA;ATP5F1A;NDUFB10;AK2;NDUFS3;NDUFA7;ATP5ME;NDUFB6;NDUFA6;NDUFS1;IMPDH2;NDUFB4;ATP5MF;NDUFAB1;PNP;NDUFA8;NDUFB5;MT-ATP8;SDHB;HPRT1;ATP5PB;MT-ND2;MT-ND4
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,Training_Interaction,0.3224360664381756,0.7442045152020482,1.0512360042413706,0.20975633466990481,191,GO:BP,PRPSAP2;SLC25A11;ALDOC;MT-ND3;PGLS;SDHD;SLC25A13;NUDT16;NDUFS4;ADSS2;ATP5F1E;NDUFA11;BPGM;SHMT1;NDUFB9;ATP5MG;MT-ATP6;ADK;PFKL;GAPDHS;MT-ND1;NDUFS7;NDUFV2;PFKM;ME1;NDUFS8;NDUFB8;NT5C2;SLC25A12;GPD2;NDUFA2;PAICS;NDUFA12;ALDOA;ATP5F1A;NNT;TALDO1;NDUFB10;MPP1;AK2;NDUFS3;GOT2
GOBP_NUCLEUS_ORGANIZATION,Training_Interaction,0.7009812667261374,0.9077178543065483,-0.8494069627942826,-0.2566587191534666,27,GO:BP,RTN4;CHMP2A;DES;PLEC;FXR1;BIN1;TMEM43;HMGB2;PAFAH1B1;CHMP6;LMNB2;LMNA;H3-3A;NSFL1C;DCTN1
