pathway,pathway_label,database,nes_x,nes_y,padj_x,padj_y,significance,set_size
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,Positive Regulation Of Leukocyte Prolifera...,GO:BP,0.903,1.12,0.7972,0.6817,NS,15
GOBP_AMP_METABOLIC_PROCESS,Amp Metabolic Process,GO:BP,-1.003,1.02,0.6959,0.7492,NS,16
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,Negative Regulation Of Cell Cell Adhesion,GO:BP,1.136,0.886,0.5349,0.8719,NS,18
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Regulation Of Protein Localization To Plas...,GO:BP,0.901,-1.119,0.8174,0.6596,NS,27
GOBP_REGULATION_OF_NEUROGENESIS,Regulation Of Neurogenesis,GO:BP,1.013,-1.007,0.6819,0.7492,NS,39
GOBP_AUTOPHAGOSOME_MATURATION,Autophagosome Maturation,GO:BP,1.159,0.86,0.5163,0.8764,NS,16
GOBP_PLASMA_MEMBRANE_ORGANIZATION,Plasma Membrane Organization,GO:BP,1.112,0.905,0.538,0.8719,NS,41
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,Protein Modification By Small Protein Removal,GO:BP,-0.804,-1.209,0.8967,0.5665,NS,23
GOBP_MACROAUTOPHAGY,Macroautophagy,GO:BP,0.735,-1.275,0.9876,0.3282,NS,86
GOBP_MAINTENANCE_OF_LOCATION,Maintenance Of Location,GO:BP,1.107,0.903,0.5344,0.8719,NS,52
GOBP_MEMBRANE_BIOGENESIS,Membrane Biogenesis,GO:BP,-0.79,1.219,0.9046,0.5742,NS,21
HALLMARK_P53_PATHWAY,p53 Pathway,Hallmark,-0.94,1.068,0.7465,0.5978,NS,25
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,Regulation Of Vasculature Development,GO:BP,-0.981,1.025,0.7103,0.7489,NS,36
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,Cell Communication Involved In Cardiac Con...,GO:BP,1.049,-0.954,0.6471,0.8201,NS,15
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Positive Regulation Of Small Molecule Meta...,GO:BP,1.006,0.996,0.6898,0.7823,NS,36
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,Pyridine Containing Compound Catabolic Pro...,GO:BP,-1.252,0.742,0.3531,0.9699,NS,40
GOBP_VESICLE_ORGANIZATION,Vesicle Organization,GO:BP,1.094,-0.897,0.5417,0.8827,NS,65
GOBP_MUSCLE_ADAPTATION,Muscle Adaptation,GO:BP,1.038,0.95,0.6481,0.8329,NS,30
HALLMARK_CHOLESTEROL_HOMEOSTASIS,Cholesterol Homeostasis,Hallmark,-0.906,1.082,0.7587,0.5978,NS,16
GOBP_DE_NOVO_PROTEIN_FOLDING,De Novo Protein Folding,GO:BP,1.272,0.715,0.3938,0.9678,NS,16
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Regulation Of Transmembrane Transport,GO:BP,1.143,0.844,0.4538,0.9154,NS,85
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,Glycerophospholipid Biosynthetic Process,GO:BP,-0.656,-1.33,0.9838,0.4584,NS,16
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,Regulation Of Protein Localization To Memb...,GO:BP,0.877,-1.109,0.8667,0.6423,NS,44
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,Regulation Of T Cell Mediated Immunity,GO:BP,-1.039,-0.947,0.6516,0.8272,NS,16
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,Response To Purine Containing Compound,GO:BP,-1.253,0.721,0.3929,0.9699,NS,23
GOBP_VITAMIN_METABOLIC_PROCESS,Vitamin Metabolic Process,GO:BP,0.727,1.245,0.9623,0.551,NS,21
GOBP_RESPONSE_TO_IONIZING_RADIATION,Response To Ionizing Radiation,GO:BP,0.665,1.305,0.9838,0.4993,NS,16
GOBP_REGULATION_OF_TUBE_SIZE,Regulation Of Tube Size,GO:BP,-0.54,1.429,0.9942,0.3478,NS,17
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Negative Regulation Of Intrinsic Apoptotic...,GO:BP,1.031,0.936,0.6558,0.8417,NS,26
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,Positive Regulation Of Lipid Metabolic Pro...,GO:BP,1.077,-0.89,0.6052,0.8731,NS,21
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,Response To Oxidative Stress,GO:BP,0.711,1.255,0.9926,0.4355,NS,92
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,Glycerolipid Biosynthetic Process,GO:BP,-0.648,-1.316,0.9843,0.4647,NS,19
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Glycerolipid Metabolic Process,GO:BP,-1.078,0.885,0.575,0.8752,NS,37
GOBP_SKIN_DEVELOPMENT,Skin Development,GO:BP,0.852,-1.111,0.8667,0.6762,NS,20
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,Protein Localization To Extracellular Region,GO:BP,1.165,0.797,0.4403,0.9431,NS,54
GOBP_PROTEIN_HOMOTETRAMERIZATION,Protein Homotetramerization,GO:BP,-1.426,0.535,0.2654,0.9966,NS,17
GOBP_COGNITION,Cognition,GO:BP,-1.025,-0.932,0.657,0.8457,NS,28
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,Retrograde Transport Endosome To Golgi,GO:BP,-0.711,-1.246,0.9688,0.526,NS,21
GOBP_NEURON_APOPTOTIC_PROCESS,Neuron Apoptotic Process,GO:BP,0.752,1.202,0.9623,0.5663,NS,34
GOBP_LIPID_HOMEOSTASIS,Lipid Homeostasis,GO:BP,0.697,-1.257,0.9838,0.4967,NS,27
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,Nuclear Chromosome Segregation,GO:BP,1.22,0.732,0.3997,0.9699,NS,36
GOBP_MYOTUBE_DIFFERENTIATION,Myotube Differentiation,GO:BP,-1,-0.95,0.6898,0.8333,NS,29
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,Positive Regulation Of Carbohydrate Metabo...,GO:BP,0.958,-0.992,0.7273,0.7727,NS,17
GOBP_STRIATED_MUSCLE_ADAPTATION,Striated Muscle Adaptation,GO:BP,1.027,0.923,0.6572,0.8424,NS,18
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT,Protein Transmembrane Transport,GO:BP,0.941,-1.009,0.7522,0.7492,NS,19
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,Alcohol Biosynthetic Process,GO:BP,-1.04,0.907,0.6439,0.8712,NS,30
GOBP_ALDEHYDE_METABOLIC_PROCESS,Aldehyde Metabolic Process,GO:BP,0.894,1.053,0.8292,0.738,NS,28
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH,Regulation Of Developmental Growth,GO:BP,0.934,1.013,0.7811,0.7604,NS,37
GOBP_MUSCLE_CELL_DEVELOPMENT,Muscle Cell Development,GO:BP,1.299,0.644,0.2698,0.9966,NS,72
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,Negative Regulation Of Cell Cycle,GO:BP,0.835,-1.107,0.8818,0.6754,NS,22
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,Regulation Of Mitochondrion Organization,GO:BP,-1.084,0.857,0.5746,0.8927,NS,34
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,Regulation Of Establishment Of Protein Loc...,GO:BP,1.331,-0.61,0.3417,0.9922,NS,16
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,Regulation Of Nucleocytoplasmic Transport,GO:BP,0.9,1.04,0.8144,0.742,NS,24
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Negative Regulation Of Transmembrane Recep...,GO:BP,1.023,-0.916,0.6637,0.859,NS,17
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS,Regulation Of Glycolytic Process,GO:BP,0.628,-1.311,0.9843,0.4902,NS,15
GOBP_STRIATED_MUSCLE_CONTRACTION,Striated Muscle Contraction,GO:BP,0.987,-0.952,0.7098,0.8417,NS,70
GOBP_AXON_EXTENSION,Axon Extension,GO:BP,0.828,1.11,0.8817,0.6942,NS,16
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,Regulation Of Muscle System Process,GO:BP,1.038,-0.899,0.6434,0.8814,NS,65
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,Alpha Beta T Cell Activation,GO:BP,1.002,-0.934,0.6889,0.8408,NS,16
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,Monocarboxylic Acid Biosynthetic Process,GO:BP,-1.309,-0.627,0.2967,0.9966,NS,43
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,Regulation Of Carbohydrate Biosynthetic Pr...,GO:BP,0.939,0.997,0.7545,0.7738,NS,21
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,Neural Nucleus Development,GO:BP,0.985,-0.948,0.7098,0.8288,NS,22
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,Substantia Nigra Development,GO:BP,0.985,-0.948,0.7098,0.8288,NS,22
HALLMARK_PI3K_AKT_MTOR_SIGNALING,Pi3k Akt Mtor Signaling,Hallmark,0.977,0.956,0.7465,0.7213,NS,36
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,Protein Targeting To Membrane,GO:BP,-1.203,0.728,0.4496,0.9552,NS,15
GOBP_CHROMOSOME_SEGREGATION,Chromosome Segregation,GO:BP,1.269,-0.661,0.318,0.9966,NS,50
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,Regulation Of Sodium Ion Transport,GO:BP,1.015,-0.908,0.6734,0.867,NS,17
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Protein Localization To Plasma Membrane,GO:BP,-0.954,-0.968,0.7543,0.8208,NS,63
GOBP_REGULATION_OF_T_CELL_ACTIVATION,Regulation Of T Cell Activation,GO:BP,0.747,1.168,0.9623,0.6094,NS,35
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,Immune Response Regulating Cell Surface Re...,GO:BP,-0.863,-1.05,0.8667,0.7291,NS,27
GOBP_DEFENSE_RESPONSE_TO_VIRUS,Defense Response To Virus,GO:BP,0.96,0.952,0.7328,0.8248,NS,23
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,Blood Vessel Endothelial Cell Migration,GO:BP,0.841,1.068,0.8695,0.7214,NS,16
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Negative Regulation Of Transmembrane Trans...,GO:BP,1.102,-0.803,0.5665,0.9217,NS,26
GOBP_RESPONSE_TO_INSULIN,Response To Insulin,GO:BP,0.721,1.183,0.9838,0.5742,NS,54
GOBP_SENSORY_SYSTEM_DEVELOPMENT,Sensory System Development,GO:BP,0.652,1.252,0.9843,0.5237,NS,25
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,Regulation Of Actin Filament Bundle Assembly,GO:BP,0.803,1.1,0.8967,0.6951,NS,20
GOBP_RESPONSE_TO_OXYGEN_LEVELS,Response To Oxygen Levels,GO:BP,0.675,1.228,0.994,0.5014,NS,65
GOBP_POSTSYNAPSE_ORGANIZATION,Postsynapse Organization,GO:BP,0.931,0.971,0.7736,0.8035,NS,26
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,Positive Regulation Of Intracellular Prote...,GO:BP,0.952,-0.949,0.733,0.8248,NS,16
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,Water Soluble Vitamin Metabolic Process,GO:BP,0.645,1.255,0.9843,0.5513,NS,18
GOBP_CELL_RECOGNITION,Cell Recognition,GO:BP,1.214,-0.685,0.4403,0.9806,NS,21
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,Signal Transduction In Response To DNA Damage,GO:BP,0.798,1.099,0.8975,0.6951,NS,19
GOBP_STEROID_METABOLIC_PROCESS,Steroid Metabolic Process,GO:BP,0.85,-1.046,0.8906,0.7214,NS,48
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,Regulation Of Epithelial Cell Proliferation,GO:BP,-0.519,1.375,0.9986,0.3891,NS,26
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Regulation Of Oxidative Stress Induced Int...,GO:BP,1.033,0.861,0.6558,0.8754,NS,17
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,Monosaccharide Transmembrane Transport,GO:BP,0.721,1.171,0.9623,0.6319,NS,17
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,Protein Localization To Cell Periphery,GO:BP,-0.955,0.937,0.7658,0.8512,NS,74
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,Positive Regulation Of Protein Ubiquitination,GO:BP,1.161,-0.727,0.4913,0.9699,NS,25
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,Positive Regulation Of Cell Activation,GO:BP,-0.822,1.064,0.9003,0.7214,NS,34
GOBP_TEMPERATURE_HOMEOSTASIS,Temperature Homeostasis,GO:BP,-1.431,0.455,0.2432,0.9996,NS,24
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,Microtubule Cytoskeleton Organization Invo...,GO:BP,1.19,-0.695,0.4471,0.9825,NS,33
GOBP_RESPONSE_TO_CALCIUM_ION,Response To Calcium Ion,GO:BP,0.884,0.999,0.8539,0.7732,NS,35
GOBP_ADAPTIVE_THERMOGENESIS,Adaptive Thermogenesis,GO:BP,-1.423,0.457,0.2433,0.9996,NS,25
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,Positive Regulation Of Monoatomic Ion Tran...,GO:BP,-0.852,1.027,0.8818,0.7443,NS,36
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,Regulation Of Endothelial Cell Migration,GO:BP,-0.8,1.078,0.9017,0.7119,NS,24
GOBP_MUSCLE_CONTRACTION,Muscle Contraction,GO:BP,1.074,-0.803,0.5581,0.9821,NS,112
GOBP_MUSCLE_TISSUE_DEVELOPMENT,Muscle Tissue Development,GO:BP,1.094,0.781,0.5327,0.9699,NS,85
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,Non Proteinogenic Amino Acid Metabolic Pro...,GO:BP,-1.21,0.665,0.4471,0.9771,NS,16
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,Positive Regulation Of Cell Cycle Process,GO:BP,1.132,0.742,0.53,0.9613,NS,25
GOBP_MITOTIC_CYTOKINESIS,Mitotic Cytokinesis,GO:BP,-0.929,0.944,0.7736,0.8329,NS,19
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,Cellular Response To Chemical Stress,GO:BP,-0.972,0.9,0.7328,0.8752,NS,72
GOBP_VACUOLAR_TRANSPORT,Vacuolar Transport,GO:BP,1.173,0.696,0.4696,0.9771,NS,26
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,Protein Containing Complex Localization,GO:BP,0.725,-1.141,0.9694,0.6277,NS,29
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,Negative Regulation Of Mapk Cascade,GO:BP,-0.813,1.052,0.8925,0.74,NS,23
GOBP_AXO_DENDRITIC_TRANSPORT,Axo Dendritic Transport,GO:BP,1.08,-0.784,0.603,0.9281,NS,17
GOBP_MIDBRAIN_DEVELOPMENT,Midbrain Development,GO:BP,0.985,-0.878,0.7098,0.878,NS,25
GOBP_REGENERATION,Regeneration,GO:BP,-0.889,-0.973,0.8313,0.7986,NS,30
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,Developmental Growth Involved In Morphogen...,GO:BP,1.006,-0.855,0.689,0.8927,NS,25
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,Microtubule Organizing Center Organization,GO:BP,0.675,-1.186,0.9797,0.615,NS,16
GOBP_ENDOSOME_ORGANIZATION,Endosome Organization,GO:BP,-0.695,-1.166,0.9772,0.615,NS,21
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,Regulation Of Monoatomic Ion Transmembrane...,GO:BP,1.074,0.786,0.5695,0.9619,NS,67
GOBP_CARDIAC_MUSCLE_CONTRACTION,Cardiac Muscle Contraction,GO:BP,1.216,0.643,0.385,0.994,NS,48
GOBP_REGULATION_OF_CELL_DIVISION,Regulation Of Cell Division,GO:BP,0.51,1.343,0.9979,0.4614,NS,16
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,Regulation Of Membrane Potential,GO:BP,0.953,0.9,0.7594,0.8752,NS,63
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,Cellular Response To Acid Chemical,GO:BP,0.983,0.867,0.7098,0.8752,NS,18
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,Positive Regulation Of Immune Effector Pro...,GO:BP,0.907,0.943,0.8174,0.8406,NS,31
GOBP_CIRCADIAN_RHYTHM,Circadian Rhythm,GO:BP,0.77,1.078,0.9397,0.7119,NS,28
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,Regulation Of Calcium Mediated Signaling,GO:BP,-0.801,-1.045,0.8975,0.737,NS,17
GOBP_NUCLEUS_ORGANIZATION,Nucleus Organization,GO:BP,1.027,0.819,0.6625,0.9014,NS,27
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,Positive Regulation Of Leukocyte Mediated ...,GO:BP,-0.871,-0.973,0.8444,0.788,NS,18
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,Endoplasmic Reticulum To Golgi Vesicle Med...,GO:BP,1.029,-0.812,0.657,0.9425,NS,41
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,Regulation Of Cell Matrix Adhesion,GO:BP,-1.077,0.763,0.5952,0.9377,NS,21
GOBP_CYTOSOLIC_TRANSPORT,Cytosolic Transport,GO:BP,0.775,-1.064,0.9314,0.7138,NS,27
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,Negative Regulation Of Cell Development,GO:BP,1.039,0.8,0.6486,0.9154,NS,25
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION,Protein Complex Oligomerization,GO:BP,-1.061,0.774,0.5952,0.9613,NS,50
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Reactive Oxygen Species Metabolic Process,GO:BP,0.703,1.129,0.9876,0.6423,NS,56
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,Regulation Of Non Canonical Nf Kappab Sign...,GO:BP,1.244,0.587,0.4204,0.9922,NS,16
GOBP_DEVELOPMENTAL_MATURATION,Developmental Maturation,GO:BP,1.14,0.69,0.516,0.9771,NS,26
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,Regulation Of Response To Cytokine Stimulus,GO:BP,0.994,0.834,0.6987,0.8927,NS,18
GOBP_SYMBIONT_ENTRY_INTO_HOST,Symbiont Entry Into Host,GO:BP,0.96,-0.867,0.733,0.8814,NS,21
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,Cytoskeleton Dependent Cytokinesis,GO:BP,0.788,-1.038,0.9245,0.74,NS,28
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Signal Transduction By p53 Class Mediator,GO:BP,0.894,0.932,0.8245,0.8424,NS,26
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,Steroid Hormone Receptor Signaling Pathway,GO:BP,0.984,0.842,0.7098,0.886,NS,18
GOBP_HORMONE_TRANSPORT,Hormone Transport,GO:BP,-0.752,1.073,0.97,0.7081,NS,40
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,Non Canonical Nf Kappab Signal Transduction,GO:BP,1.239,0.585,0.42,0.9922,NS,17
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,Production Of Molecular Mediator Of Immune...,GO:BP,-0.871,-0.953,0.8432,0.8169,NS,18
GOBP_SCHWANN_CELL_DIFFERENTIATION,Schwann Cell Differentiation,GO:BP,0.803,-1.02,0.8906,0.7443,NS,16
GOBP_RESPONSE_TO_ACID_CHEMICAL,Response To Acid Chemical,GO:BP,0.826,0.996,0.8906,0.7737,NS,27
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,Cellular Response To Carbohydrate Stimulus,GO:BP,-0.646,-1.175,0.9843,0.6093,NS,22
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,Regulation Of Lymphocyte Mediated Immunity,GO:BP,-0.851,0.97,0.8667,0.8035,NS,21
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,Cardiac Muscle Cell Contraction,GO:BP,-0.787,-1.033,0.9101,0.7402,NS,20
HALLMARK_UV_RESPONSE_UP,UV Response Up,Hallmark,1.04,0.779,0.7255,0.9109,NS,37
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,Regulation Of Cellular Response To Transfo...,GO:BP,1.257,0.561,0.4096,0.995,NS,16
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,Response To Hydrogen Peroxide,GO:BP,0.724,1.094,0.9623,0.6951,NS,21
GOBP_D_GLUCOSE_IMPORT,D Glucose Import,GO:BP,0.807,1.009,0.8906,0.7604,NS,15
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,Pyrimidine Containing Compound Metabolic P...,GO:BP,-0.651,-1.164,0.9838,0.6282,NS,15
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Positive Regulation Of Transmembrane Trans...,GO:BP,-0.563,1.25,0.9986,0.5065,NS,37
GOBP_ENSHEATHMENT_OF_NEURONS,Ensheathment Of Neurons,GO:BP,0.995,0.816,0.6987,0.9011,NS,22
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,Intrinsic Apoptotic Signaling Pathway In R...,GO:BP,1.054,-0.757,0.6434,0.9552,NS,20
GOBP_AMINO_ACID_ACTIVATION,Amino Acid Activation,GO:BP,0.953,-0.854,0.7428,0.8927,NS,25
HALLMARK_IL2_STAT5_SIGNALING,IL2 Stat5 Signaling,Hallmark,-0.642,1.165,0.9873,0.554,NS,23
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,Response To Peptide Hormone,GO:BP,0.838,0.964,0.9245,0.8272,NS,81
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,Cardiac Muscle Cell Action Potential,GO:BP,-0.823,-0.977,0.8884,0.788,NS,20
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,Epithelial Tube Morphogenesis,GO:BP,0.972,-0.827,0.7252,0.9011,NS,21
GOBP_HOMOTYPIC_CELL_CELL_ADHESION,Homotypic Cell Cell Adhesion,GO:BP,0.971,0.823,0.7252,0.9011,NS,25
GOBP_REGULATION_OF_HORMONE_SECRETION,Regulation Of Hormone Secretion,GO:BP,-0.723,1.07,0.9772,0.7138,NS,33
GOBP_MEMBRANE_DEPOLARIZATION,Membrane Depolarization,GO:BP,-0.863,-0.927,0.8592,0.8424,NS,22
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,Nuclear Envelope Organization,GO:BP,-0.849,-0.941,0.8667,0.834,NS,18
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,Positive Regulation Of Insulin Secretion,GO:BP,0.758,-1.031,0.9314,0.7402,NS,18
GOBP_SINGLE_FERTILIZATION,Single Fertilization,GO:BP,-0.629,1.16,0.9876,0.6369,NS,21
GOBP_ERBB_SIGNALING_PATHWAY,Erbb Signaling Pathway,GO:BP,0.736,-1.052,0.9607,0.7295,NS,20
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,Intracellular Glucose Homeostasis,GO:BP,-0.607,-1.177,0.9926,0.6081,NS,22
GOBP_STEROID_BIOSYNTHETIC_PROCESS,Steroid Biosynthetic Process,GO:BP,0.617,-1.167,0.9926,0.6007,NS,29
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,Striated Muscle Cell Differentiation,GO:BP,1.118,0.665,0.4933,0.9957,NS,81
GOBP_MUSCLE_CELL_DIFFERENTIATION,Muscle Cell Differentiation,GO:BP,1.17,0.613,0.3929,0.9992,NS,99
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,Negative Regulation Of Phosphorus Metaboli...,GO:BP,0.756,1.027,0.9623,0.742,NS,39
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,Regulation Of Mitochondrial Membrane Poten...,GO:BP,0.77,1.012,0.9314,0.7604,NS,22
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Endoplasmic Reticulum Organization,GO:BP,1.192,0.583,0.4523,0.9957,NS,25
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,Positive Regulation Of Production Of Molec...,GO:BP,-0.981,0.793,0.7118,0.9137,NS,16
GOBP_RECEPTOR_INTERNALIZATION,Receptor Internalization,GO:BP,-0.581,1.193,0.9942,0.6007,NS,22
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Negative Regulation Of Small Molecule Meta...,GO:BP,0.895,0.878,0.8187,0.8752,NS,24
GOBP_PROTEIN_EXPORT_FROM_NUCLEUS,Protein Export From Nucleus,GO:BP,1.137,0.636,0.5366,0.9829,NS,17
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,Olefinic Compound Metabolic Process,GO:BP,-0.988,0.783,0.7008,0.9281,NS,27
GOBP_PROTEIN_PROCESSING,Protein Processing,GO:BP,0.96,0.81,0.7366,0.9137,NS,30
GOBP_CALCIUM_ION_TRANSPORT,Calcium Ion Transport,GO:BP,-0.858,-0.909,0.9017,0.8814,NS,76
HALLMARK_ANDROGEN_RESPONSE,Androgen Response,Hallmark,0.91,0.852,0.7587,0.8014,NS,24
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,Nuclear Membrane Organization,GO:BP,-0.952,0.809,0.739,0.9011,NS,15
GOBP_ORGAN_GROWTH,Organ Growth,GO:BP,0.833,-0.928,0.8812,0.8417,NS,19
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,Regulation Of Leukocyte Mediated Immunity,GO:BP,-0.835,-0.925,0.8817,0.8424,NS,23
GOBP_CYTOKINESIS,Cytokinesis,GO:BP,0.841,-0.918,0.8906,0.8655,NS,36
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,Positive Regulation Of Leukocyte Cell Cell...,GO:BP,-0.776,0.979,0.9406,0.7986,NS,28
