gene,lfc_hi,lfc_lo,sig_hi,sig_lo,sig_int,quadrant,class
ITGB1,-0.00967259751647731,-0.107780923251454,FALSE,FALSE,FALSE,Concordant Down,NS
KRT8,-1.18545621320018,-0.592440240750189,FALSE,FALSE,FALSE,Concordant Down,NS
MYL1,0.451395413015916,0.375520720901424,FALSE,FALSE,FALSE,Concordant Up,NS
UROD,0.305939072740696,0.245306085347,FALSE,FALSE,FALSE,Concordant Up,NS
ATP5F1B,-0.0340646426281026,-0.175500706764577,FALSE,FALSE,FALSE,Concordant Down,NS
S100A6,0.254067703858954,0.644336417147549,FALSE,FALSE,FALSE,Concordant Up,NS
EIF4E,0.240970194529339,-0.084263118823305,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CKM,-0.24264300430191801,0.00438815153883354,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ENO1,0.0584939971135441,0.116481608011586,FALSE,FALSE,FALSE,Concordant Up,NS
PYGL,-0.157010847092135,-0.41476697089259,FALSE,FALSE,FALSE,Concordant Down,NS
NPM1,0.609841575008414,0.659954336484244,FALSE,TRUE,FALSE,Concordant Up,LR
TPM3,0.304529484746499,0.472769711920485,FALSE,FALSE,FALSE,Concordant Up,NS
EPHX1,0.0450272661233164,-0.0593222166993002,FALSE,FALSE,FALSE,HR Up / LR Down,NS
DBI,-0.329842620858717,0.164426131524973,FALSE,FALSE,FALSE,HR Down / LR Up,NS
LDHB,0.275972348347718,-0.089002809499199,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GPX1,-0.249831748685374,0.204477234260228,FALSE,FALSE,FALSE,HR Down / LR Up,NS
P4HB,0.238647193614202,0.0683965597202167,FALSE,FALSE,FALSE,Concordant Up,NS
H1-0,0.408154268490161,0.204309219866317,FALSE,FALSE,FALSE,Concordant Up,NS
CAPN1,-0.0997428917038015,0.0188942248883599,FALSE,FALSE,FALSE,HR Down / LR Up,NS
TUBB,0.432448719140975,-0.13851565941453,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CA3,0.474772409293958,-0.294157337341414,FALSE,FALSE,FALSE,HR Up / LR Down,NS
DCN,-0.10353413776582,-0.522523124555025,FALSE,FALSE,FALSE,Concordant Down,NS
PSAP,0.249076241572737,-0.0270451119529049,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PFN1,0.180639560211457,0.435617721270201,FALSE,FALSE,FALSE,Concordant Up,NS
BPGM,0.0871491469471124,1.6506603322266,FALSE,TRUE,TRUE,Concordant Up,Divergent
APRT,0.201268741946379,0.0372404748719504,FALSE,FALSE,FALSE,Concordant Up,NS
EPRS1,-0.0544043471923743,-0.304746825187429,FALSE,FALSE,FALSE,Concordant Down,NS
HSP90AA1,0.312141885789295,0.00570782905981204,FALSE,FALSE,FALSE,Concordant Up,NS
HNRNPC,0.651518118809282,1.24692576828909,FALSE,TRUE,FALSE,Concordant Up,LR
UQCRH,-0.341030064972202,-0.417170643133776,FALSE,FALSE,FALSE,Concordant Down,NS
TPM2,-0.0330572645702851,0.550385580818393,FALSE,FALSE,FALSE,HR Down / LR Up,NS
FH,-0.1318766813365,0.0259480813001183,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COL1A2,-0.590692961377105,-0.506956105265434,FALSE,FALSE,FALSE,Concordant Down,NS
ANXA6,0.0696195048483226,-0.123872797464887,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PFKM,-0.0703584093432958,-0.0265917075492368,FALSE,FALSE,FALSE,Concordant Down,NS
HSP90AB1,0.344540179871398,0.0417368014656461,FALSE,FALSE,FALSE,Concordant Up,NS
CTSG,2.04185763394918,2.11098872035811,FALSE,TRUE,FALSE,Concordant Up,LR
MME,-0.247204232192564,-0.172758870878715,FALSE,FALSE,FALSE,Concordant Down,NS
PDHA1,-0.344171254199008,0.0202030362884997,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COL4A2,-0.519285221529529,-0.550669355622851,FALSE,FALSE,FALSE,Concordant Down,NS
CYC1,0.116087718750276,-0.206734158646423,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MYL3,0.661156017624879,0.360003878232305,FALSE,FALSE,FALSE,Concordant Up,NS
VIM,0.535863534824177,0.148184602508159,FALSE,FALSE,FALSE,Concordant Up,NS
RPS17,0.271112858887395,0.00920967551320828,FALSE,FALSE,FALSE,Concordant Up,NS
ANXA5,0.232351854077955,-0.133377659332986,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RPSA,0.243938556968569,0.308425907721457,FALSE,FALSE,FALSE,Concordant Up,NS
CD63,1.02960872699009,0.121999485571539,TRUE,FALSE,FALSE,Concordant Up,HR
ENO2,-0.314683804925838,-0.134333983602282,FALSE,FALSE,FALSE,Concordant Down,NS
ACAA1,0.16373324101977,-0.46536764116594,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GSTP1,0.139827683626621,-0.0547086736922751,FALSE,FALSE,FALSE,HR Up / LR Down,NS
QDPR,-0.192274416534428,0.100470323533873,FALSE,FALSE,FALSE,HR Down / LR Up,NS
HMGB1,0.231075953065588,0.113861098566471,FALSE,FALSE,FALSE,Concordant Up,NS
FBP1,-0.030534718029255,-0.320014919485661,FALSE,FALSE,FALSE,Concordant Down,NS
GSTM1,-0.136257870912807,0.219508067424261,FALSE,FALSE,FALSE,HR Down / LR Up,NS
TPM1,0.171913789120339,0.345119348733476,FALSE,FALSE,FALSE,Concordant Up,NS
CLTB,0.0371134936356619,-0.015877178205054,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ANXA4,0.218345001498871,0.0483601710024892,FALSE,FALSE,FALSE,Concordant Up,NS
DLD,-0.0500167132378451,-0.0770230131319813,FALSE,FALSE,FALSE,Concordant Down,NS
HNRNPA1,0.310891262997995,0.897764267971681,FALSE,TRUE,FALSE,Concordant Up,LR
COX6C,-0.0133313777358879,-0.281195214994813,FALSE,FALSE,FALSE,Concordant Down,NS
PARP1,0.359199288444884,0.27936900879140403,FALSE,FALSE,FALSE,Concordant Up,NS
UCHL1,0.368678970498159,-0.0436253914562457,FALSE,FALSE,FALSE,HR Up / LR Down,NS
LTA4H,-0.0457071000040763,0.191692240308551,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ALDOC,-0.438132739095291,0.445270976142112,FALSE,FALSE,TRUE,HR Down / LR Up,Divergent
LIMS3,0.137129305477249,-0.397015357693004,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HSPA1A,-0.0776032598647909,-0.0648199851015256,FALSE,FALSE,FALSE,Concordant Down,NS
CALM1,0.252695350592152,0.232693932256776,FALSE,FALSE,FALSE,Concordant Up,NS
RO60,2.38805429630896,-0.50889517500071,TRUE,FALSE,TRUE,HR Up / LR Down,Divergent
GAA,0.754770809106905,-0.389960347334171,FALSE,FALSE,TRUE,HR Up / LR Down,Divergent
RRAS,-0.0674538875149402,-0.160273449833529,FALSE,FALSE,FALSE,Concordant Down,NS
HLA-C,-1.78508965957934,-0.781633327683368,TRUE,FALSE,FALSE,Concordant Down,HR
DLAT,-0.316170893466943,-0.0287652317289613,FALSE,FALSE,FALSE,Concordant Down,NS
TXN,0.187626813777324,0.41560418878522,FALSE,FALSE,FALSE,Concordant Up,NS
COX5B,-0.314028712561051,-0.0318014044813175,FALSE,FALSE,FALSE,Concordant Down,NS
PRKAR1A,0.207016782961471,-0.134100482176713,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ESD,0.0550384677695419,-0.161257825666553,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HSPD1,-0.153055783132153,-0.143915838629592,FALSE,FALSE,FALSE,Concordant Down,NS
MYL2,0.724169470304954,0.212605649061345,FALSE,FALSE,FALSE,Concordant Up,NS
HSPA5,0.350583104122997,0.0897388387306712,FALSE,FALSE,FALSE,Concordant Up,NS
LAMC1,0.327738524500443,-0.285126002637945,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MYH3,0.32489302464846,-0.301588400448868,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HSPA8,0.20012961081671,-0.00518654919817862,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SLC2A1,0.27715298726265297,1.82923438592807,FALSE,TRUE,TRUE,Concordant Up,Divergent
EPB41,-0.136581600831164,1.78396619846351,FALSE,TRUE,TRUE,HR Down / LR Up,Divergent
PDHB,-0.22869991140107301,-0.152174168532465,FALSE,FALSE,FALSE,Concordant Down,NS
DBT,0.103844718648016,-0.495582869361751,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PYGB,-0.210667429662841,-0.036592997946773,FALSE,FALSE,FALSE,Concordant Down,NS
PYGM,-0.235601489388962,-0.212550349238612,FALSE,FALSE,FALSE,Concordant Down,NS
RALA,-0.200535986443427,-0.048583017182775,FALSE,FALSE,FALSE,Concordant Down,NS
SPTB,0.499803155816529,1.80570765658476,FALSE,TRUE,TRUE,Concordant Up,Divergent
LAMP1,1.0130282488292,-0.183024401082534,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ACADM,-0.279403508365455,-0.0451953035620711,FALSE,FALSE,FALSE,Concordant Down,NS
DMD,0.0897716286563934,-0.271236622661846,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MTHFD1,0.127199892559155,-0.0568835916495338,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ADH5,0.0203762020258154,-0.18384624955495,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PABPC1,0.263912034203095,0.00410128485816941,FALSE,FALSE,FALSE,Concordant Up,NS
HARS1,-0.095239676237469,0.0669190778730488,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COL6A1,-0.329585462911957,-0.227701738197513,FALSE,FALSE,FALSE,Concordant Down,NS
COL6A2,0.15294195683715,-0.192149486100252,FALSE,FALSE,FALSE,HR Up / LR Down,NS
COL6A3,0.276906238862988,-0.403494821543475,FALSE,FALSE,FALSE,HR Up / LR Down,NS
SLC25A4,-0.168607594335445,0.0720734827273262,FALSE,FALSE,FALSE,HR Down / LR Up,NS
SLC25A6,-0.460013731120974,0.027188358881606,FALSE,FALSE,FALSE,HR Down / LR Up,NS
IMPDH2,0.126530515066698,0.276823755073348,FALSE,FALSE,FALSE,Concordant Up,NS
CKB,-0.126480614325409,0.0102807674313077,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ANXA3,0.550540810881355,0.838675632087451,FALSE,TRUE,FALSE,Concordant Up,LR
BCKDHA,-0.0403113370101522,-0.0653890711810128,FALSE,FALSE,FALSE,Concordant Down,NS
ACTN1,0.445356198913963,0.666935902903283,FALSE,FALSE,FALSE,Concordant Up,NS
MYL4,0.154441000124525,0.733990796797414,FALSE,FALSE,FALSE,Concordant Up,NS
MYH1,0.314136499232536,0.255989786082676,FALSE,FALSE,FALSE,Concordant Up,NS
MYH7,0.644898543805432,0.449605521781312,FALSE,FALSE,FALSE,Concordant Up,NS
PEPD,-0.0829428604649607,0.168599241465916,FALSE,FALSE,FALSE,HR Down / LR Up,NS
XRCC6,-0.573933226193745,0.39168868536867,FALSE,FALSE,TRUE,HR Down / LR Up,Divergent
XRCC5,0.722366229061716,0.0511837667886681,FALSE,FALSE,FALSE,Concordant Up,NS
COX4I1,-0.019663546022791,0.124596442791834,FALSE,FALSE,FALSE,HR Down / LR Up,NS
IFITM1,1.32477643057582,1.03633461660108,TRUE,FALSE,FALSE,Concordant Up,HR
LAMP2,-0.179827535239031,-0.141357246036463,FALSE,FALSE,FALSE,Concordant Down,NS
RNH1,0.135012598449425,0.118400925446394,FALSE,FALSE,FALSE,Concordant Up,NS
MYH6,0.95851861498452,0.350047275866547,FALSE,FALSE,FALSE,Concordant Up,NS
MYH8,-0.211995068296854,1.17053368857783,FALSE,TRUE,FALSE,HR Down / LR Up,LR
EEF2,0.26800774500898,-0.112891173684567,FALSE,FALSE,FALSE,HR Up / LR Down,NS
KRT10,-1.17667223867935,-0.816333850107604,TRUE,FALSE,FALSE,Concordant Down,HR
PDIA4,0.36080830343359,-0.277634527362554,FALSE,FALSE,FALSE,HR Up / LR Down,NS
TPT1,-0.0602346941310259,-0.0608982541164202,FALSE,FALSE,FALSE,Concordant Down,NS
ALAD,0.147710266991062,1.22115346992803,FALSE,TRUE,TRUE,Concordant Up,Divergent
LCP1,1.05260692703946,2.33726006322123,FALSE,TRUE,TRUE,Concordant Up,Divergent
PLS3,-0.333400839776889,-0.714809890725288,FALSE,FALSE,FALSE,Concordant Down,NS
APEH,-0.150609748434746,0.133198309406016,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ETFA,-0.0986261193214055,-0.0574739583372619,FALSE,FALSE,FALSE,Concordant Down,NS
TNNT1,0.0950834117967396,0.105733698375939,FALSE,FALSE,FALSE,Concordant Up,NS
GYS1,-0.0911543453917787,-0.0774773123580275,FALSE,FALSE,FALSE,Concordant Down,NS
PRKAR2A,-0.0628677474959858,-0.074577129828544,FALSE,FALSE,FALSE,Concordant Down,NS
ENO3,-0.106921054435752,0.086601549348746,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CD59,0.0594290884805275,-0.11554675908576,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PRKCSH,0.207020244104651,-0.480841453031434,FALSE,FALSE,TRUE,HR Up / LR Down,Divergent
FDPS,0.0738495978758777,-0.0357509915404783,FALSE,FALSE,FALSE,HR Up / LR Down,NS
COX7A2,0.0119150216717614,-0.0370002866506063,FALSE,FALSE,FALSE,HR Up / LR Down,NS
NID1,-0.152875880249507,-0.225334971757359,FALSE,FALSE,FALSE,Concordant Down,NS
AKR1A1,0.359218709671293,0.0199524296223395,FALSE,FALSE,FALSE,Concordant Up,NS
PKM,-0.259278967106692,-0.0322718766676182,FALSE,FALSE,FALSE,Concordant Down,NS
ACYP2,0.140883569842774,0.0444359288791283,FALSE,FALSE,FALSE,Concordant Up,NS
HSP90B1,0.304014744276703,-0.0230231030819468,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MYL6B,0.935646339173683,0.41403712773641,FALSE,FALSE,FALSE,Concordant Up,NS
SNRPB,0.437520890774564,-0.182937492269154,FALSE,FALSE,FALSE,HR Up / LR Down,NS
IDE,-0.164496885384221,-0.0494020928802961,FALSE,FALSE,FALSE,Concordant Down,NS
COX6B1,-0.53873259401173,-0.102342697336287,FALSE,FALSE,FALSE,Concordant Down,NS
HNRNPL,0.860827274783723,0.6218392912699,FALSE,FALSE,FALSE,Concordant Up,NS
DARS1,-0.0332634946654089,0.233607729762369,FALSE,FALSE,FALSE,HR Down / LR Up,NS
JUP,-0.686499990662657,-0.0528371011207156,FALSE,FALSE,FALSE,Concordant Down,NS
UQCRB,-0.112060491153791,0.0334170013481447,FALSE,FALSE,FALSE,HR Down / LR Up,NS
FABP4,-0.061470505555711,-0.0186835557296519,FALSE,FALSE,FALSE,Concordant Down,NS
GLUL,-0.248112084566383,0.417582653868401,FALSE,FALSE,FALSE,HR Down / LR Up,NS
AKR1B1,0.105260237234432,-0.349990417961745,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GSPT1,-0.175015654875239,-0.0513475225796327,FALSE,FALSE,FALSE,Concordant Down,NS
PGAM2,-0.339538344734802,-0.214593654853736,FALSE,FALSE,FALSE,Concordant Down,NS
EZR,0.733421716526241,0.15464564076408,FALSE,FALSE,FALSE,Concordant Up,NS
UCHL3,-0.00737914914260784,-0.0505581190354825,FALSE,FALSE,FALSE,Concordant Down,NS
NME1,-0.111031893606235,0.570790270145206,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RPS2,0.116630534405097,-0.284896884353671,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RPA2,0.910701811822092,0.485852307869353,TRUE,FALSE,FALSE,Concordant Up,HR
COX7C,0.104828186539617,-0.123440210084311,FALSE,FALSE,FALSE,HR Up / LR Down,NS
NQO2,-0.578137904380387,0.0283096827990335,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PFKFB1,-0.609890699945282,0.200277735880736,FALSE,FALSE,TRUE,HR Down / LR Up,Divergent
CBR1,0.266957819406873,-0.0166111763872223,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ANK1,0.266229171830371,2.09755062997377,FALSE,TRUE,TRUE,Concordant Up,Divergent
ACADS,-0.188498982155146,-0.0307804317890543,FALSE,FALSE,FALSE,Concordant Down,NS
PPP3CB,-0.372222958076676,0.0137101336363052,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ATP2A2,-0.00861917244342436,-0.00969816039260252,FALSE,FALSE,FALSE,Concordant Down,NS
CD36,-0.13909209041662501,-0.160730573159093,FALSE,FALSE,FALSE,Concordant Down,NS
FAH,0.0909869851053777,-0.147678512711636,FALSE,FALSE,FALSE,HR Up / LR Down,NS
YBX3,0.141270395557523,-0.00279170904192227,FALSE,FALSE,FALSE,HR Up / LR Down,NS
TMEM11,-0.368449678365476,-0.0052644239066062,FALSE,FALSE,FALSE,Concordant Down,NS
GOT1,-0.238302360378558,-0.039326551292131,FALSE,FALSE,FALSE,Concordant Down,NS
CKMT2,-0.343300791597262,-0.0371613786706035,FALSE,FALSE,FALSE,Concordant Down,NS
NDUFB7,-0.195916520199717,-0.159136809500325,FALSE,FALSE,FALSE,Concordant Down,NS
PRKACA,0.173598054461074,-0.312968665253475,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CAPN2,0.0828593632922434,-0.306547893095786,FALSE,FALSE,FALSE,HR Up / LR Down,NS
DES,0.391668382823863,0.101049933404965,FALSE,FALSE,FALSE,Concordant Up,NS
CTPS1,0.313782469528254,-0.506648093166159,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PFKL,-0.381307485892833,0.232143655537673,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PSMC3,0.227430092510225,-0.0490948157981457,FALSE,FALSE,FALSE,HR Up / LR Down,NS
TCP1,0.0384920614918478,0.42493448594961,FALSE,FALSE,FALSE,Concordant Up,NS
PTPN1,1.390651306727,-0.413694300735681,TRUE,FALSE,TRUE,HR Up / LR Down,Divergent
ARF4,0.0123576769201854,-0.397477808984224,FALSE,FALSE,FALSE,HR Up / LR Down,NS
RPL7,0.779988208132224,0.0421371773130943,TRUE,FALSE,FALSE,Concordant Up,HR
VCL,-0.00295354145161042,-0.0758035699541786,FALSE,FALSE,FALSE,Concordant Down,NS
RPL17,0.257220863164523,-0.175105049095549,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PGAM1,-0.159631437525949,0.120486959934034,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ATP5PF,-0.171283925221644,0.0171290969157454,FALSE,FALSE,FALSE,HR Down / LR Up,NS
TNNI1,0.212396720026749,-0.208098621834395,FALSE,FALSE,FALSE,HR Up / LR Down,NS
NCL,0.739316681572227,0.12740151670463,TRUE,FALSE,FALSE,Concordant Up,HR
HK1,0.00802393339250429,-0.0898499986947918,FALSE,FALSE,FALSE,HR Up / LR Down,NS
NDUFV2,-0.0714830401278412,0.0521714253916876,FALSE,FALSE,FALSE,HR Down / LR Up,NS
SRM,0.610281600847497,0.557139924076832,FALSE,FALSE,FALSE,Concordant Up,NS
TYMP,0.874366182749068,-0.229391080023444,FALSE,FALSE,FALSE,HR Up / LR Down,NS
EIF2S2,-0.189340654531758,0.441602514042525,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ANXA7,0.0614783549115323,0.0309440866508552,FALSE,FALSE,FALSE,Concordant Up,NS
RAB6A,-0.202358888010316,0.49237104138146,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PVALB,-0.255722211161682,-1.04695563436617,FALSE,FALSE,FALSE,Concordant Down,NS
PSMB1,-0.176245081126936,0.206208222855128,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COX5A,-0.132758766621428,-0.138908126738748,FALSE,FALSE,FALSE,Concordant Down,NS
OGN,0.00501872694822936,-0.59258738042336,FALSE,FALSE,FALSE,HR Up / LR Down,NS
CAPN3,-0.233584109394567,0.0245329675875858,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CAST,-0.0936606996841753,0.0689683530695113,FALSE,FALSE,FALSE,HR Down / LR Up,NS
NEB,0.499239143609429,0.191951270050399,FALSE,FALSE,FALSE,Concordant Up,NS
GSTM3,0.0423895407211603,-0.0593223175359583,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ATP6V1B2,0.0387145966313511,0.0826514374310783,FALSE,FALSE,FALSE,Concordant Up,NS
CSRP1,-0.934125766900433,-0.00316806138792458,FALSE,FALSE,FALSE,Concordant Down,NS
FLNA,0.215601301573628,-0.0810191042504549,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MAOA,-0.491724744019727,-0.199363670424827,FALSE,FALSE,FALSE,Concordant Down,NS
ACO1,-0.101816459182885,-0.193587483681455,FALSE,FALSE,FALSE,Concordant Down,NS
GPD1,-0.0599683921601546,-0.107973324685975,FALSE,FALSE,FALSE,Concordant Down,NS
VDAC1,-0.167883463675629,0.057999038705983,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RYR1,-0.0325154137459727,-0.0349978446392534,FALSE,FALSE,FALSE,Concordant Down,NS
SDHB,-0.117234760161413,0.0389689605066899,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CD9,0.320276135958917,0.42281472417995,FALSE,FALSE,FALSE,Concordant Up,NS
BCKDHB,0.188634108331719,0.272482063729957,FALSE,FALSE,FALSE,Concordant Up,NS
COMT,0.0871257569083106,-0.00748132291459669,FALSE,FALSE,FALSE,HR Up / LR Down,NS
TGM2,0.0553322341836413,0.38762471654096903,FALSE,FALSE,FALSE,Concordant Up,NS
MMUT,-0.365249430871195,-0.195782972187907,FALSE,FALSE,FALSE,Concordant Down,NS
OSBP,-0.230779613598649,-0.429122676612504,FALSE,FALSE,FALSE,Concordant Down,NS
PCMT1,0.0735601609397669,-0.0179533056142311,FALSE,FALSE,FALSE,HR Up / LR Down,NS
GART,-0.0596119077569988,0.418792948768498,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PAICS,-0.0434527073671767,0.214086772664722,FALSE,FALSE,FALSE,HR Down / LR Up,NS
SCP2,-0.391475686863679,0.26112064329881,FALSE,FALSE,FALSE,HR Down / LR Up,NS
UBA1,0.254571973183918,0.0239263387392334,FALSE,FALSE,FALSE,Concordant Up,NS
NME2,0.0824002119446057,-0.144727889761164,FALSE,FALSE,FALSE,HR Up / LR Down,NS
FDXR,0.466434520499444,0.490649415856097,FALSE,FALSE,FALSE,Concordant Up,NS
HNRNPA2B1,0.697024218721534,1.04160651047195,FALSE,TRUE,FALSE,Concordant Up,LR
UQCRC2,-0.141795831932821,-0.0791958991856347,FALSE,FALSE,FALSE,Concordant Down,NS
FECH,0.00629221974788763,-0.438605078925974,FALSE,FALSE,FALSE,HR Up / LR Down,NS
AMPD1,-0.299138940321555,-0.0893064543398268,FALSE,FALSE,FALSE,Concordant Down,NS
FBLN1,-0.411549627152851,0.109825206555151,FALSE,FALSE,FALSE,HR Down / LR Up,NS
SFPQ,0.522842403259194,0.377743674244488,FALSE,FALSE,FALSE,Concordant Up,NS
S100A1,0.0295311676995027,-0.301230874625393,FALSE,FALSE,FALSE,HR Up / LR Down,NS
HRC,0.414982561863873,-0.0537711471521298,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ME2,0.260960614917977,-0.136420069389924,FALSE,FALSE,FALSE,HR Up / LR Down,NS
WARS1,0.133442537879603,0.191318255102718,FALSE,FALSE,FALSE,Concordant Up,NS
RPS3,0.271331393791908,0.230586633138376,FALSE,FALSE,FALSE,Concordant Up,NS
GCSH,-0.378643428655259,0.126737917913225,FALSE,FALSE,FALSE,HR Down / LR Up,NS
AHCY,0.145990968109277,0.110905134837555,FALSE,FALSE,FALSE,Concordant Up,NS
CFL1,0.230129193596479,0.0628650956931693,FALSE,FALSE,FALSE,Concordant Up,NS
ATP2B4,-0.0737471698837169,0.369647704773977,FALSE,FALSE,FALSE,HR Down / LR Up,NS
CPT2,-0.387664372195047,0.018363634335202,FALSE,FALSE,FALSE,HR Down / LR Up,NS
LAMA2,-0.294400381038585,-0.0974981756054873,FALSE,FALSE,FALSE,Concordant Down,NS
GPT,-0.243408570248228,0.0178977660491277,FALSE,FALSE,FALSE,HR Down / LR Up,NS
COX7A1,-0.293106233271356,0.161428016016476,FALSE,FALSE,FALSE,HR Down / LR Up,NS
EEF1B2,0.276149228876001,-0.110076094500652,FALSE,FALSE,FALSE,HR Up / LR Down,NS
ATP5PB,-0.162520545621923,-0.0308639179540293,FALSE,FALSE,FALSE,Concordant Down,NS
ACP1,-0.0228212112193802,0.289927564247229,FALSE,FALSE,FALSE,HR Down / LR Up,NS
ACAT1,-0.234383872867365,-0.137363157031569,FALSE,FALSE,FALSE,Concordant Down,NS
MPST,-0.0864544528416218,0.351110960025625,FALSE,FALSE,FALSE,HR Down / LR Up,NS
RPS12,-0.00599274614429746,-0.00122186663886836,FALSE,FALSE,FALSE,Concordant Down,NS
DNAJB1,0.61415444415313,0.0274931269375642,FALSE,FALSE,FALSE,Concordant Up,NS
ATP5F1A,-0.207996260027425,-0.00158160611691471,FALSE,FALSE,FALSE,Concordant Down,NS
PSMA1,-0.139334954109575,-0.0657973590757095,FALSE,FALSE,FALSE,Concordant Down,NS
PSMA2,0.201934681223786,0.014435582776847901,FALSE,FALSE,FALSE,Concordant Up,NS
PSMA3,-0.0992195131820317,-0.1079370610917,FALSE,FALSE,FALSE,Concordant Down,NS
PSMA4,0.0818085042088583,-0.0725623693612789,FALSE,FALSE,FALSE,HR Up / LR Down,NS
MSN,0.346060238151836,0.146413858625124,FALSE,FALSE,FALSE,Concordant Up,NS
DDX6,0.338024021302591,0.834188441290458,FALSE,TRUE,FALSE,Concordant Up,LR
RPL13,0.255472358420931,0.0680997874237583,FALSE,FALSE,FALSE,Concordant Up,NS
IVD,0.071072352443661,-0.10598404916102,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PTBP1,-0.0196748900421966,0.310571259035346,FALSE,FALSE,FALSE,HR Down / LR Up,NS
TARS1,-0.291638983948591,-0.287632863144736,FALSE,FALSE,FALSE,Concordant Down,NS
VARS1,0.404163861275464,-0.533753177968563,FALSE,FALSE,TRUE,HR Up / LR Down,Divergent
EEF1G,0.212235713055488,-0.116160192719715,FALSE,FALSE,FALSE,HR Up / LR Down,NS
PLN,0.372483457872857,-0.664704575469784,FALSE,FALSE,FALSE,HR Up / LR Down,NS
FKBP2,-0.0896613592345759,0.113385092691011,FALSE,FALSE,FALSE,HR Down / LR Up,NS
STOM,0.659502366503727,1.7840021255864,FALSE,TRUE,FALSE,Concordant Up,LR
MAOB,-0.473905826337614,-0.0373650427876981,FALSE,FALSE,FALSE,Concordant Down,NS
YWHAQ,0.260854867007019,0.00476442258878507,FALSE,FALSE,FALSE,Concordant Up,NS
RPL10,0.0586383371811259,-0.115359806375253,FALSE,FALSE,FALSE,HR Up / LR Down,NS
APEX1,0.310189106480017,0.0878634797286786,FALSE,FALSE,FALSE,Concordant Up,NS
CALR,0.117247635339389,0.187346799620432,FALSE,FALSE,FALSE,Concordant Up,NS
MAP4,0.312585443085304,0.0495274090666733,FALSE,FALSE,FALSE,Concordant Up,NS
CANX,0.303309959970086,0.137982332295021,FALSE,FALSE,FALSE,Concordant Up,NS
PSMA5,0.0395531490532797,0.0467274091807788,FALSE,FALSE,FALSE,Concordant Up,NS
PSMB4,-0.0230484871110512,0.0409901399404156,FALSE,FALSE,FALSE,HR Down / LR Up,NS
PSMB6,-0.0480030235993354,-0.0916693594514797,FALSE,FALSE,FALSE,Concordant Down,NS
PSMB5,-0.143245788623204,0.0218403941743439,FALSE,FALSE,FALSE,HR Down / LR Up,NS
GSTM2,0.202894323547291,-0.00309550377996359,FALSE,FALSE,FALSE,HR Up / LR Down,NS
TMOD1,0.272048545863708,0.952153268525738,FALSE,TRUE,FALSE,Concordant Up,LR
