"null_max_t","observed_max_t","p_perm"
3.0309924285589,4.25249421207168,0.096
3.59273778576129,4.25249421207168,0.096
3.02650503251591,4.25249421207168,0.096
3.44772715431311,4.25249421207168,0.096
2.97616999469123,4.25249421207168,0.096
3.48677017568373,4.25249421207168,0.096
2.82269786236039,4.25249421207168,0.096
2.57687010734098,4.25249421207168,0.096
3.36470430699338,4.25249421207168,0.096
4.40393777872065,4.25249421207168,0.096
3.20791709221059,4.25249421207168,0.096
3.19446439159804,4.25249421207168,0.096
3.11992518774718,4.25249421207168,0.096
2.48796407830664,4.25249421207168,0.096
3.31919685545405,4.25249421207168,0.096
2.78032063015941,4.25249421207168,0.096
3.73520053619125,4.25249421207168,0.096
2.48958112459137,4.25249421207168,0.096
3.03676337549197,4.25249421207168,0.096
3.76793509392802,4.25249421207168,0.096
2.9103353349178,4.25249421207168,0.096
3.27522185215639,4.25249421207168,0.096
4.58412527106372,4.25249421207168,0.096
3.80353402840534,4.25249421207168,0.096
2.85678732876304,4.25249421207168,0.096
3.03083064740954,4.25249421207168,0.096
2.88308425801804,4.25249421207168,0.096
4.11291102979307,4.25249421207168,0.096
2.64426702563088,4.25249421207168,0.096
2.72727579028535,4.25249421207168,0.096
2.82607330332715,4.25249421207168,0.096
3.12915924395901,4.25249421207168,0.096
2.71295210175193,4.25249421207168,0.096
2.68632168098399,4.25249421207168,0.096
2.86224096567746,4.25249421207168,0.096
3.81398759448672,4.25249421207168,0.096
2.78651639170187,4.25249421207168,0.096
2.48828671155565,4.25249421207168,0.096
3.33361944664187,4.25249421207168,0.096
3.83902680262164,4.25249421207168,0.096
4.08191506613274,4.25249421207168,0.096
3.10028695433684,4.25249421207168,0.096
3.88871712464406,4.25249421207168,0.096
3.11569665323258,4.25249421207168,0.096
3.0017155829952,4.25249421207168,0.096
3.19173917683631,4.25249421207168,0.096
4.19436775466035,4.25249421207168,0.096
2.95223590221695,4.25249421207168,0.096
2.7414382842779,4.25249421207168,0.096
4.52493423591369,4.25249421207168,0.096
3.75549298782006,4.25249421207168,0.096
2.8198277831058,4.25249421207168,0.096
2.97571615575235,4.25249421207168,0.096
3.24413310462261,4.25249421207168,0.096
4.08264908285186,4.25249421207168,0.096
5.34775130729785,4.25249421207168,0.096
2.48459054616911,4.25249421207168,0.096
4.0510987994148,4.25249421207168,0.096
2.49433277615986,4.25249421207168,0.096
4.50473029428318,4.25249421207168,0.096
3.38018667048624,4.25249421207168,0.096
3.44157302045491,4.25249421207168,0.096
3.33253346323875,4.25249421207168,0.096
4.98677839667119,4.25249421207168,0.096
3.80866747825219,4.25249421207168,0.096
3.26156061256552,4.25249421207168,0.096
3.3958024297766,4.25249421207168,0.096
3.5508836941074,4.25249421207168,0.096
3.00709955971809,4.25249421207168,0.096
3.74973605696773,4.25249421207168,0.096
2.83652887682238,4.25249421207168,0.096
2.94864959740552,4.25249421207168,0.096
2.53713260638673,4.25249421207168,0.096
3.19682341421017,4.25249421207168,0.096
2.86837468064969,4.25249421207168,0.096
3.30950808686624,4.25249421207168,0.096
4.76461275685378,4.25249421207168,0.096
3.60029326652579,4.25249421207168,0.096
2.26570966765092,4.25249421207168,0.096
2.9811334021477,4.25249421207168,0.096
2.6669590737007,4.25249421207168,0.096
2.76393830411801,4.25249421207168,0.096
3.15164088608549,4.25249421207168,0.096
2.77274023997206,4.25249421207168,0.096
7.49750412718098,4.25249421207168,0.096
2.34582598757341,4.25249421207168,0.096
2.87145476780423,4.25249421207168,0.096
4.03614886433419,4.25249421207168,0.096
4.82748262730296,4.25249421207168,0.096
2.733908560607,4.25249421207168,0.096
2.37591268584197,4.25249421207168,0.096
3.1968064502702,4.25249421207168,0.096
2.81471648847035,4.25249421207168,0.096
2.80480933349399,4.25249421207168,0.096
2.80091940586041,4.25249421207168,0.096
4.26450298460426,4.25249421207168,0.096
3.72874067999659,4.25249421207168,0.096
3.74573859509734,4.25249421207168,0.096
3.28863250469687,4.25249421207168,0.096
2.6186491098715,4.25249421207168,0.096
3.90943498575709,4.25249421207168,0.096
3.05820189317057,4.25249421207168,0.096
3.59787116681665,4.25249421207168,0.096
3.45867520799081,4.25249421207168,0.096
3.84997250165862,4.25249421207168,0.096
2.65512950412302,4.25249421207168,0.096
2.4973478334108,4.25249421207168,0.096
3.6861154225871,4.25249421207168,0.096
3.10396240405145,4.25249421207168,0.096
2.47114769396531,4.25249421207168,0.096
2.19605700059454,4.25249421207168,0.096
3.3507319349724,4.25249421207168,0.096
2.95811204246895,4.25249421207168,0.096
3.38337058231703,4.25249421207168,0.096
2.84358256431802,4.25249421207168,0.096
2.55999486914071,4.25249421207168,0.096
3.50604236361701,4.25249421207168,0.096
2.82961385425901,4.25249421207168,0.096
3.46599403242252,4.25249421207168,0.096
3.74233804241767,4.25249421207168,0.096
3.87799172342427,4.25249421207168,0.096
3.18761602698355,4.25249421207168,0.096
3.00326816999872,4.25249421207168,0.096
3.77187925311951,4.25249421207168,0.096
3.33686850987272,4.25249421207168,0.096
2.59167912911256,4.25249421207168,0.096
3.25359811749344,4.25249421207168,0.096
3.21840177422367,4.25249421207168,0.096
2.89249190290154,4.25249421207168,0.096
3.52623779186544,4.25249421207168,0.096
2.71922030709254,4.25249421207168,0.096
2.92561007357928,4.25249421207168,0.096
3.70516306137448,4.25249421207168,0.096
3.27631560461856,4.25249421207168,0.096
3.46754792406082,4.25249421207168,0.096
3.44843287866392,4.25249421207168,0.096
2.95025330710315,4.25249421207168,0.096
3.78267302594516,4.25249421207168,0.096
3.19606301122097,4.25249421207168,0.096
3.95074881406296,4.25249421207168,0.096
3.23101219366232,4.25249421207168,0.096
3.88703851590698,4.25249421207168,0.096
3.19270819411429,4.25249421207168,0.096
3.16676053788976,4.25249421207168,0.096
5.56005126995575,4.25249421207168,0.096
3.000954854827,4.25249421207168,0.096
2.25804181919523,4.25249421207168,0.096
3.31850817977877,4.25249421207168,0.096
2.6211071666322,4.25249421207168,0.096
4.91887251366824,4.25249421207168,0.096
3.10362789252574,4.25249421207168,0.096
6.46252904252069,4.25249421207168,0.096
3.7512068222068,4.25249421207168,0.096
3.04905762327282,4.25249421207168,0.096
2.80989508409362,4.25249421207168,0.096
3.19475783317389,4.25249421207168,0.096
3.43232435591,4.25249421207168,0.096
2.31065914899636,4.25249421207168,0.096
2.93340923623957,4.25249421207168,0.096
3.22560969392078,4.25249421207168,0.096
2.72954464024377,4.25249421207168,0.096
3.55533883700926,4.25249421207168,0.096
3.04853029840667,4.25249421207168,0.096
4.59753464460718,4.25249421207168,0.096
3.03311133729314,4.25249421207168,0.096
3.05068398019243,4.25249421207168,0.096
3.11707900073502,4.25249421207168,0.096
2.79066432987385,4.25249421207168,0.096
3.06755985905423,4.25249421207168,0.096
3.54764646646071,4.25249421207168,0.096
3.29388200907352,4.25249421207168,0.096
2.49341895780927,4.25249421207168,0.096
3.48291547275794,4.25249421207168,0.096
4.44164236376357,4.25249421207168,0.096
3.47598157018041,4.25249421207168,0.096
3.21864687748965,4.25249421207168,0.096
2.82940353904019,4.25249421207168,0.096
4.31418783457833,4.25249421207168,0.096
3.17443195708167,4.25249421207168,0.096
3.02314064931331,4.25249421207168,0.096
3.25393963033896,4.25249421207168,0.096
2.62639253686453,4.25249421207168,0.096
3.34870341184221,4.25249421207168,0.096
2.95530064834983,4.25249421207168,0.096
4.3368106350108,4.25249421207168,0.096
5.50025621436546,4.25249421207168,0.096
4.87065117117444,4.25249421207168,0.096
3.63456429957463,4.25249421207168,0.096
2.5784166637311,4.25249421207168,0.096
3.3722856527383,4.25249421207168,0.096
3.29458854142735,4.25249421207168,0.096
3.05715826437035,4.25249421207168,0.096
3.49224873809865,4.25249421207168,0.096
2.77742841144374,4.25249421207168,0.096
3.36104944423994,4.25249421207168,0.096
3.82731013031942,4.25249421207168,0.096
3.93195368481834,4.25249421207168,0.096
2.94364535851732,4.25249421207168,0.096
3.3827364954002,4.25249421207168,0.096
2.6236940760034,4.25249421207168,0.096
4.38954216626906,4.25249421207168,0.096
5.20898373699346,4.25249421207168,0.096
2.43474789252683,4.25249421207168,0.096
4.88568504976338,4.25249421207168,0.096
3.66227527203716,4.25249421207168,0.096
4.16888158081282,4.25249421207168,0.096
3.01396190596442,4.25249421207168,0.096
3.62466938295105,4.25249421207168,0.096
3.44569818670323,4.25249421207168,0.096
3.31542457793281,4.25249421207168,0.096
3.36832961359434,4.25249421207168,0.096
3.81979485194989,4.25249421207168,0.096
3.04630849062111,4.25249421207168,0.096
3.52478212437067,4.25249421207168,0.096
3.39246856568799,4.25249421207168,0.096
2.04071815854574,4.25249421207168,0.096
3.49335099725159,4.25249421207168,0.096
2.96756546477967,4.25249421207168,0.096
4.3241479420592,4.25249421207168,0.096
4.4295561952567,4.25249421207168,0.096
3.72298723639649,4.25249421207168,0.096
3.53889735314021,4.25249421207168,0.096
2.58994544078824,4.25249421207168,0.096
2.94327528331613,4.25249421207168,0.096
2.71117563089856,4.25249421207168,0.096
2.86968114933222,4.25249421207168,0.096
4.8998943903587,4.25249421207168,0.096
4.08600959256146,4.25249421207168,0.096
2.38732798494424,4.25249421207168,0.096
2.9373657905797,4.25249421207168,0.096
3.03247956731159,4.25249421207168,0.096
3.58287102706046,4.25249421207168,0.096
4.02785768165692,4.25249421207168,0.096
2.97988639186936,4.25249421207168,0.096
2.9341820691594,4.25249421207168,0.096
3.08227166831416,4.25249421207168,0.096
3.17630719016998,4.25249421207168,0.096
4.81395857569545,4.25249421207168,0.096
3.38638874086774,4.25249421207168,0.096
3.24448172375713,4.25249421207168,0.096
3.33636919023771,4.25249421207168,0.096
3.1235861129424,4.25249421207168,0.096
4.45910087021885,4.25249421207168,0.096
3.98530251798671,4.25249421207168,0.096
4.63578853621419,4.25249421207168,0.096
3.27874783204103,4.25249421207168,0.096
3.56392226173883,4.25249421207168,0.096
3.25834064675954,4.25249421207168,0.096
2.8762257974622,4.25249421207168,0.096
2.65557162383115,4.25249421207168,0.096
3.43650107799319,4.25249421207168,0.096
3.48614510463216,4.25249421207168,0.096
4.06179703611158,4.25249421207168,0.096
3.36572612892484,4.25249421207168,0.096
5.08836699278976,4.25249421207168,0.096
2.4691068266061,4.25249421207168,0.096
3.15628984670182,4.25249421207168,0.096
3.73345118268757,4.25249421207168,0.096
2.92536738687944,4.25249421207168,0.096
3.6832210729911,4.25249421207168,0.096
3.39323534408052,4.25249421207168,0.096
2.99576474819213,4.25249421207168,0.096
2.99589085305385,4.25249421207168,0.096
3.2698134060952,4.25249421207168,0.096
3.13535568004191,4.25249421207168,0.096
3.23360174640956,4.25249421207168,0.096
2.71058819473051,4.25249421207168,0.096
3.09544534471576,4.25249421207168,0.096
3.57325254050501,4.25249421207168,0.096
3.91900632222878,4.25249421207168,0.096
2.91130254418916,4.25249421207168,0.096
3.28435444607358,4.25249421207168,0.096
3.9658290816034,4.25249421207168,0.096
4.490586885547,4.25249421207168,0.096
3.77938699283765,4.25249421207168,0.096
4.63819462497066,4.25249421207168,0.096
4.24463382574473,4.25249421207168,0.096
3.47715382688698,4.25249421207168,0.096
4.96848169228484,4.25249421207168,0.096
3.26925078559352,4.25249421207168,0.096
3.30752169846181,4.25249421207168,0.096
3.42770954337513,4.25249421207168,0.096
3.69434908115756,4.25249421207168,0.096
3.45306755337698,4.25249421207168,0.096
4.87295227581412,4.25249421207168,0.096
4.03727991190768,4.25249421207168,0.096
2.488142384106,4.25249421207168,0.096
2.83271082852219,4.25249421207168,0.096
2.98033272837598,4.25249421207168,0.096
2.7456654600251,4.25249421207168,0.096
3.36981770927145,4.25249421207168,0.096
2.595655372634,4.25249421207168,0.096
3.06259198464826,4.25249421207168,0.096
3.35751559720398,4.25249421207168,0.096
3.25709157888283,4.25249421207168,0.096
2.78169004448619,4.25249421207168,0.096
3.40109367244901,4.25249421207168,0.096
3.04518552409197,4.25249421207168,0.096
3.55487432890826,4.25249421207168,0.096
3.62159792233686,4.25249421207168,0.096
2.68317240456982,4.25249421207168,0.096
4.38591468836099,4.25249421207168,0.096
