"uniprot_id","protein","gene","description","gene_symbol","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC_Training_HR","CI.L_Training_HR","CI.R_Training_HR","average_intensity_Training_HR","t_Training_HR","B_Training_HR","P.Value_Training_HR","adj.P.Val_Training_HR","sig.PVal_Training_HR","sig.FDR_Training_HR","pi_score_Training_HR","sig_pi_Training_HR","logFC_Training_LR","CI.L_Training_LR","CI.R_Training_LR","average_intensity_Training_LR","t_Training_LR","B_Training_LR","P.Value_Training_LR","adj.P.Val_Training_LR","sig.PVal_Training_LR","sig.FDR_Training_LR","pi_score_Training_LR","sig_pi_Training_LR","logFC_Acute_HR","CI.L_Acute_HR","CI.R_Acute_HR","average_intensity_Acute_HR","t_Acute_HR","B_Acute_HR","P.Value_Acute_HR","adj.P.Val_Acute_HR","sig.PVal_Acute_HR","sig.FDR_Acute_HR","pi_score_Acute_HR","sig_pi_Acute_HR","logFC_Acute_LR","CI.L_Acute_LR","CI.R_Acute_LR","average_intensity_Acute_LR","t_Acute_LR","B_Acute_LR","P.Value_Acute_LR","adj.P.Val_Acute_LR","sig.PVal_Acute_LR","sig.FDR_Acute_LR","pi_score_Acute_LR","sig_pi_Acute_LR","logFC_Baseline_HRvLR","CI.L_Baseline_HRvLR","CI.R_Baseline_HRvLR","average_intensity_Baseline_HRvLR","t_Baseline_HRvLR","B_Baseline_HRvLR","P.Value_Baseline_HRvLR","adj.P.Val_Baseline_HRvLR","sig.PVal_Baseline_HRvLR","sig.FDR_Baseline_HRvLR","pi_score_Baseline_HRvLR","sig_pi_Baseline_HRvLR","logFC_Trained_HRvLR","CI.L_Trained_HRvLR","CI.R_Trained_HRvLR","average_intensity_Trained_HRvLR","t_Trained_HRvLR","B_Trained_HRvLR","P.Value_Trained_HRvLR","adj.P.Val_Trained_HRvLR","sig.PVal_Trained_HRvLR","sig.FDR_Trained_HRvLR","pi_score_Trained_HRvLR","sig_pi_Trained_HRvLR","logFC_Acute_HRvLR","CI.L_Acute_HRvLR","CI.R_Acute_HRvLR","average_intensity_Acute_HRvLR","t_Acute_HRvLR","B_Acute_HRvLR","P.Value_Acute_HRvLR","adj.P.Val_Acute_HRvLR","sig.PVal_Acute_HRvLR","sig.FDR_Acute_HRvLR","pi_score_Acute_HRvLR","sig_pi_Acute_HRvLR","logFC_Training_Interaction","CI.L_Training_Interaction","CI.R_Training_Interaction","average_intensity_Training_Interaction","t_Training_Interaction","B_Training_Interaction","P.Value_Training_Interaction","adj.P.Val_Training_Interaction","sig.PVal_Training_Interaction","sig.FDR_Training_Interaction","pi_score_Training_Interaction","sig_pi_Training_Interaction","logFC_Acute_Interaction","CI.L_Acute_Interaction","CI.R_Acute_Interaction","average_intensity_Acute_Interaction","t_Acute_Interaction","B_Acute_Interaction","P.Value_Acute_Interaction","adj.P.Val_Acute_Interaction","sig.PVal_Acute_Interaction","sig.FDR_Acute_Interaction","pi_score_Acute_Interaction","sig_pi_Acute_Interaction"
"P38606","VATA_HUMAN","ATP6V1A","V-type proton ATPase catalytic subunit A","=""ATP6V1A""",18.1623903975563,18.1548991363165,19.7640497974084,18.7846595863143,19.0034072427182,18.6982572122552,19.1292265944489,18.521067981494,19.3058274691128,NA,19.157897461006,18.5300198637469,18.8230928307937,18.8295290274586,18.4946866013988,18.9741453612262,NA,19.3073775191473,18.5046543036956,19.0822845007536,18.7214605984454,18.9329531033189,17.8036608576588,18.9210830739034,19.3764848087486,18.4019304627813,19.2227453742467,18.9334266173199,18.8719248148612,18.3827545649639,18.8160980929191,17.3408533267195,19.1148556851698,19.2027759505409,20.0784561035054,19.023712439164,18.7212952022913,18.4400043499513,18.8163359847763,19.2601565792996,18.3250007898526,19.5699968556708,19.1637361371303,19.1232973468224,19.2011316800108,0.0602614991838095,-0.452129951411779,0.572652949779398,18.8603163648122,0.237504531311209,-5.48274540779378,0.813446572831594,0.948344819947058,0,0,0.98763459292484,0,-0.090444584343615,-0.561000349837177,0.380111181149947,18.8603163648122,-0.388155112780263,-5.14557470876385,0.699906556138663,0.999124715295518,0,0,0.968243773370976,0,0.037158370113513,-0.468670258914015,0.542986999141041,18.8603163648122,0.148349843668536,-5.56128217219993,0.882792877430409,0.963436223377108,0,0,0.995378376669021,0,0.248206143628767,-0.207216537942632,0.703628825200167,18.8603163648122,1.10060558857518,-5.0475320732758,0.277479243689047,0.926086975812193,0,0,0.727455430120222,0,-0.0187234323915852,-0.557890371578897,0.520443506795726,18.8603163648122,-0.0701287431532195,-4.67677048606714,0.944431649299008,0.996539969772052,0,0,0.998930117372761,0,0.131982651135839,-0.412908963713198,0.676874265984877,18.8603163648122,0.489148319569941,-4.75848661549259,0.627339663353202,0.998358778940204,0,0,0.940316107622686,0,-0.079065122379415,-0.602462552297155,0.444332307538325,18.8603163648122,-0.305061361757179,-4.86533281256287,0.761860549329613,0.963923699084151,0,0,0.978724524428055,0,0.150706083527425,-0.544971806794442,0.846383973849292,18.8603163648122,0.437478209067882,-4.63654775828425,0.664057228123482,0.999083237378713,0,0,0.940167617314892,0,-0.211047773515254,-0.891688957130787,0.469593410100278,18.8603163648122,-0.626175965724131,-4.62811900793108,0.534665404990973,0.956237030638732,0,0,0.876218320312524,0
"P38646","GRP75_HUMAN","HSPA9","Stress-70 protein, mitochondrial","=""HSPA9""",24.3094853338781,24.3559979820357,24.4239005542291,24.508018537725,24.6866966753696,23.8901675807396,24.2096339683998,24.3695452453541,24.3181790471513,24.4888497992023,24.4164621722494,24.5252343416039,24.6515162021944,24.3160175717986,24.656478492801,24.5432272028732,24.762512342411,24.5158950739252,24.4763553237315,24.3654992682258,24.2169361206831,24.5979329123234,24.415348967206,24.312012396105,24.5382863046089,24.4375018461807,24.7633168925132,23.9132385341137,24.6246354724672,24.823510850886,24.4391660124622,25.0046161422234,24.5052112997718,24.2604496433033,24.9441213140127,23.8436095215449,24.5986242031473,24.2306366140841,24.3922027691464,24.4957923632146,24.4794563679932,24.73349555734,24.5031687249499,24.6004605785046,24.8174266236394,0.148239262686506,-0.11308490380497,0.409563429177981,24.4729073499627,1.14394777293599,-4.98078202031667,0.258965131415039,0.821750118828603,0,0,0.818501202440607,0,0.0106960489657304,-0.230629388782461,0.252021486713922,24.4729073499627,0.0893805050981448,-5.21980718665808,0.92919397191142,0.999124715295518,0,0,0.999214814483847,0,0.016777127470359,-0.241210617320206,0.274764872260924,24.4729073499627,0.131141773604286,-5.59627721023359,0.896273983376906,0.970158804400154,0,0,0.998164438112963,0,0.0530985418489323,-0.18822689589926,0.294423979597124,24.4729073499627,0.443712861229264,-5.48485542856778,0.659471976214473,0.988493835914496,0,0,0.978136779937763,0,-0.122804067776556,-0.399924062924324,0.154315927371211,24.4729073499627,-0.893649907447389,-4.61788804023808,0.376477078960167,0.996539969772052,0,0,0.886949650529184,0,0.014739145944219,-0.262605652507823,0.292083944396261,24.4729073499627,0.107170391886142,-4.81117228183079,0.915151600505056,0.998358778940204,0,0,0.998693999171766,0,-0.0215822684343543,-0.298927066886396,0.255762530017688,24.4729073499627,-0.156927692734385,-4.88077830370815,0.876035363679158,0.986566174506658,0,0,0.997147687847584,0,0.137543213720775,-0.218164934761686,0.493251362203237,24.4729073499627,0.779772434049224,-4.61788961383486,0.439790116654644,0.999083237378713,0,0,0.893163228311815,0,-0.0363214143785733,-0.389585682832769,0.316942854075622,24.4729073499627,-0.207341179370218,-4.64797525270015,0.836720907935509,0.986851547189035,0,0,0.993546090212475,0
"P39019","RS19_HUMAN","RPS19","40S ribosomal protein S19","=""RPS19""",20.8230842067134,20.4322843850653,20.1579018149509,20.0895975190226,19.0489368922831,18.7188944808297,20.6726653273468,20.2161569211907,20.4141443435672,20.274723942489,20.2346648875647,19.096837488438,20.4482216510683,19.8586199007073,20.0600631352284,20.3923120064015,21.2998623765092,19.9857898345777,19.3460219987607,20.3313894961149,19.5656451205674,19.9594496680474,20.7407957942783,20.3505087995225,19.6760244054338,20.1518880186643,19.9284419213364,20.2796562301179,20.272833423368,20.0565164526494,20.6208795059325,20.6983217565771,20.0858757041757,20.4521147337634,20.3373560288608,20.6153403004693,20.3035539864711,20.3954306781567,20.5772121444208,19.8930744553552,20.2660417888974,20.6475360483623,20.2258252607243,20.4335247144523,19.4171231909851,0.16053207843974,-0.32695833521548,0.64802249209496,20.1745142831204,0.664076747162649,-5.3488684877712,0.51018175353492,0.87733369598101,0,0,0.897595102455532,0,0.106654096889642,-0.343529439722655,0.556837633501939,20.1745142831204,0.477760740038299,-5.13951763168504,0.635237035260433,0.999124715295518,0,0,0.952757325876059,0,0.318995930753029,-0.16227051358109,0.800262375087149,20.1745142831204,1.33666348981621,-4.82949719679088,0.188352669581376,0.656999559950804,0,0,0.587109284229733,0,0.0498879044979219,-0.400295632114375,0.500071441110219,20.1745142831204,0.223474604979773,-5.5491456750429,0.824223021658289,0.988493835914496,0,0,0.990402317815041,0,-0.0914161129682896,-0.60837305147296,0.425540825536381,20.1745142831204,-0.356607856620175,-4.67155004954618,0.723127021558846,0.996539969772052,0,0,0.970800396622672,0,-0.0375381314181915,-0.554914432040278,0.479838169203895,20.1745142831204,-0.14631493005357,-4.8093786133545,0.88435565632271,0.998358778940204,0,0,0.995397339741114,0,0.231569894836916,-0.28580640578517,0.748946195459002,20.1745142831204,0.902605742094987,-4.7050043828752,0.371756921146141,0.887385088057183,0,0,0.795215682718724,0,0.053877981550098,-0.609682204147095,0.717438167247291,20.1745142831204,0.163739523422468,-4.64814043157528,0.870702362809734,0.999083237378713,0,0,0.992568074141968,0,0.269108026255108,-0.389893193075147,0.928109245585362,20.1745142831204,0.823498775243219,-4.6145692714619,0.414762368518173,0.919140716360687,0,0,0.789126697102122,0
"P39059","COFA1_HUMAN","COL15A1","Collagen alpha-1(XV) chain","=""COL15A1""",18.8829572036495,17.8678393960133,NA,17.2298186965551,17.5642681833862,17.8365335959305,NA,17.539370165881,17.6842619238291,NA,17.7223135474221,17.1774378669654,NA,NA,16.6861485295418,18.0380543522987,NA,17.3769615471227,17.0504175926055,NA,18.5996209632491,17.937510179308,20.08515575705,17.3485404877151,16.7590521244317,NA,NA,NA,NA,17.0919865432125,18.4667067472359,18.1921022767079,17.435030073135,18.5368116793348,18.4522328163467,17.436257693736,NA,17.6065335060999,17.7613495366685,17.7365676693787,NA,17.2432194932633,17.0788998665431,NA,17.9274966884011,-0.0394940869998628,-0.85464035894225,0.775652184942524,17.7532727968716,-0.0990833236885299,-5.39973898819875,0.921752494809948,0.971138796341553,0,0,0.996787251596012,0,0.48334059255917,-0.366933564963243,1.33361475008158,17.7532727968716,1.16251435638067,-4.63957930918151,0.25448538910109,0.999124715295518,0,0,0.516098659679369,0,0.283684228133129,-0.487970342153197,1.05533879841946,17.7532727968716,0.751824186228808,-5.25821981425444,0.458203439426906,0.814776921672868,0,0,0.80139678933274,0,-0.226459830522366,-1.04717259600844,0.594252934963707,17.7532727968716,-0.56429216960764,-5.23631673982102,0.576885367647383,0.987959445584774,0,0,0.882869215859008,0,0.531406843495141,-0.360981467022162,1.42379515401244,17.7532727968716,1.21780374320645,-4.57228691736561,0.233095176894845,0.996539969772052,0,0,0.461214402429304,0,0.00857216393610827,-0.935475759922359,0.952620087794575,17.7532727968716,0.0185695107239398,-4.73799755265034,0.985311444992048,0.998358778940204,0,0,0.999873161449036,0,0.518716222591603,-0.299409633699687,1.33684207888289,17.7532727968716,1.29662307614978,-4.51824522559082,0.204963389587216,0.836859254428152,0,0,0.439496405655582,0,-0.522834679559033,-1.70072668972466,0.655057330606594,17.7532727968716,-0.907743076332869,-4.60218332956587,0.371480861388245,0.999083237378713,0,0,0.595864975221607,0,0.510144058655495,-0.61636391702669,1.63665203433768,17.7532727968716,0.92611004887409,-4.60168537345568,0.362016929290196,0.897339835368252,0,0,0.595508767717956,0
"P39060","COIA1_HUMAN","COL18A1","Collagen alpha-1(XVIII) chain","=""COL18A1""",NA,16.4637850098346,NA,16.33056347321,NA,16.5246185864368,16.2112029645589,15.7734421477625,15.4548411754816,NA,15.5214989840016,NA,15.9994537983311,NA,NA,NA,NA,15.9655318467589,NA,NA,16.4020781682035,NA,17.1474820167931,15.394537289712,15.0791401582962,NA,15.4503682297074,16.162777878078,15.497909877021,15.9048184650284,15.393712215747,16.1522178155447,15.4288224568654,NA,15.7399689850318,NA,NA,NA,NA,15.1864519152618,NA,NA,15.6361603295998,NA,NA,-0.159899000744442,-0.898983884033431,0.579185882544547,15.8617992950985,-0.449842560780612,-5.09653067304203,0.657420285886503,0.911077010947907,0,0,0.935132807773722,0,0.180092192834621,-0.348017886153154,0.708202271822397,15.8617992950985,0.709054377784223,-4.91415501330767,0.486067313643344,0.999124715295518,0,0,0.878165701277267,0,-0.505571584404334,-1.23531609858608,0.224172929777416,15.8617992950985,-1.44052543290239,-4.49095244952203,0.164422277396918,0.640698677652109,0,0,0.401431999191956,0,-0.380034488066229,-1.0600719212516,0.300002945119136,15.8617992950985,-1.16198174113668,-4.72157976025579,0.25824370855076,0.912396013764404,0,0,0.59779327766902,0,0.72932766578213,0.070357736247031,1.38829759531723,15.8617992950985,2.30126272867159,-4.43569952564258,0.0316880338805373,0.996539969772052,1,0,0.0806606028981391,0,0.389336472203066,-0.355275170964452,1.13394811537058,15.8617992950985,1.08718732186294,-4.58851022553108,0.289241711496997,0.998358778940204,0,0,0.616948948245895,0,0.263799375864961,-0.538103823911262,1.06570257564118,15.8617992950985,0.68400760436841,-4.66831987827455,0.501428748297694,0.908619658457578,0,0,0.833518765666861,0,-0.339991193579063,-1.24836706304873,0.568384675890603,15.8617992950985,-0.778235776346566,-4.60561166778544,0.445086717571205,0.999083237378713,0,0,0.75940643260827,0,-0.125537096338105,-1.12302291905024,0.871948726374027,15.8617992950985,-0.261682367413747,-4.61549969316182,0.796108800740708,0.986134137213787,0,0,0.971780915346859,0
"P39656","OST48_HUMAN","DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","=""DDOST""",19.6481479462643,20.5670792663436,20.234555827353,20.0443796874641,20.3155613227388,19.7228208603863,20.4950832788401,20.6058390400538,20.7072532792348,20.5179032474097,20.130016815342,19.51789716049,19.8651061988698,20.2971681290431,19.8496679329819,20.8433684345255,19.2430505547652,20.320873216072,20.4129360955793,19.7294247637763,20.1278443569554,20.5518173133324,19.6043950280124,20.1427053880586,19.8750759524777,20.3530837880351,20.1037476786585,19.1727728855747,20.2805675661075,19.7024198906484,20.6459062148476,20.5519097757223,20.2979971104613,20.0120959946425,20.7787527735415,20.5986213722676,20.0728642254516,20.3418014108438,20.4951023347414,19.948765752266,20.2813757614803,20.8332470047723,20.3659944309438,20.5532556982329,19.4810464415467,0.0381254539231897,-0.386520366338464,0.462771274184843,20.1831399823812,0.181055071460243,-5.52499443187033,0.857173907074758,0.960404557357578,0,0,0.994141544495532,0,-0.282010453231493,-0.674158794651445,0.110137888188459,20.1831399823812,-1.45023154925148,-4.4767358912431,0.154239753521333,0.999124715295518,0,0,0.59028653544095,0,0.246976104561167,-0.172248106406009,0.666200315528342,20.1831399823812,1.18804011516361,-4.98919382994769,0.241329538820808,0.704096757119495,0,0,0.703913901457836,0,0.383227582156749,-0.00892075926320313,0.775375923576702,20.1831399823812,1.97073804824841,-3.94899336709267,0.0552042943374442,0.765824122891315,1,0,0.329525708083054,0,-0.0393807595417321,-0.489694441702727,0.410932922619263,20.1831399823812,-0.176356499676084,-4.67935369492479,0.860840739329736,0.996539969772052,0,0,0.994116336961884,0,0.28075514761295,-0.169923834798775,0.731434130024675,20.1831399823812,1.2562698803363,-4.53613910891983,0.215791528778177,0.998358778940204,0,0,0.650169701874784,0,0.144503670017368,-0.306175312394357,0.595182652429093,20.1831399823812,0.646597612846408,-4.79261812695871,0.521324313906429,0.917099216373493,0,0,0.910166957532391,0,0.320135907154683,-0.257881734742269,0.898153549051634,20.1831399823812,1.11690393035048,-4.58548081273964,0.270229175860414,0.999083237378713,0,0,0.657774577179996,0,-0.136251477595582,-0.710297870093149,0.437794914901984,20.1831399823812,-0.478648556472127,-4.63809039223223,0.634610326211813,0.968279707255542,0,0,0.939920897022242,0
"P39687","AN32A_HUMAN","ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","=""ANP32A""",20.1881022590222,21.4653003677271,21.7346559477516,21.609316980048,21.8503070847214,21.1985641457513,21.4888346459866,21.0412954711513,21.4101838791305,20.9824698297103,20.5539910960565,21.2533477204694,21.3435506702402,20.5747848377359,21.2864859228882,21.5990076363472,20.3602716648766,21.3274982993373,21.6183619591194,20.607552833485,21.8722833786256,21.6473182628877,21.20020130917,21.0557542444168,21.0992887603839,20.6748508509573,22.056821155383,21.7564084454431,21.6330605628785,21.640993359072,22.0928951830075,21.8342079263056,21.5988790858899,21.5611601648858,21.9436254048384,21.8304384938176,20.7962197378532,20.0341118246079,21.1921239600024,20.7787060454715,20.7927988445366,22.0523204363609,21.756765530176,21.9154930256576,21.8389413219215,-0.0561594470031856,-0.574089386551494,0.461770492545123,21.3366566792468,-0.218662510916017,-5.5184746668317,0.827946080377894,0.952188911627713,0,0,0.989452706350913,0,0.333908657540302,-0.144384915773237,0.812202230853842,21.3366566792468,1.40784764562495,-4.51847598892244,0.16635518170758,0.999124715295518,0,0,0.549410920696658,0,0.375018851702755,-0.136298485907276,0.886336189312786,21.3366566792468,1.47905766195974,-4.66052899047378,0.146404084274511,0.617200139548276,0,0,0.486481933456691,0,-0.0945147123712786,-0.572808285684818,0.383778860942261,21.3366566792468,-0.398499147248867,-5.50149225972313,0.692231547580624,0.988493835914496,0,0,0.96583158968303,0,0.294499112298894,-0.254737279656432,0.84373550425422,21.3366566792468,1.08130250553758,-4.58891259489497,0.285581571465115,0.996539969772052,0,0,0.691373964282351,0,-0.0955689922445941,-0.64525093182514,0.454112947335952,21.3366566792468,-0.350613039170578,-4.79106593504227,0.727588221147181,0.998358778940204,0,0,0.970064366052762,0,0.37396457182944,-0.175717367751107,0.923646511409986,21.3366566792468,1.37196021420494,-4.47520353697161,0.177181956420809,0.821307768707198,0,0,0.523522699941572,0,-0.390068104543488,-1.09506183824156,0.314925629154584,21.3366566792468,-1.11577777867755,-4.5856065093502,0.270705661362826,0.999083237378713,0,0,0.60066912932611,0,0.469533564074034,-0.230616535557213,1.16968366370528,21.3366566792468,1.35237773655067,-4.55633178623387,0.183314677904425,0.829808367868557,0,0,0.450864845471774,0
"P40123","CAP2_HUMAN","CAP2","Adenylyl cyclase-associated protein 2","=""CAP2""",22.7884500775897,23.0843803549069,22.7467149495471,22.3988206534749,23.063528692482,22.9271993328199,23.2653110375417,23.1326674372991,23.4086912788034,23.0242673233701,23.0246113061888,23.0593120296693,22.5585333004956,20.8586761121769,22.8196735267391,22.7521591483202,22.3365004530245,22.8657576149436,22.6057241171646,22.8055085219345,22.8368830038327,22.9565090809637,23.1361919703463,23.0248328566501,22.5553454016688,22.7723649031015,22.9736408532174,22.6953289841876,20.672462544331,22.9225028970482,23.103797369157,23.3263793423069,22.9748712529446,22.334793330951,22.8618819661802,23.1438483664985,22.7010550395498,22.8390514770438,22.941872304496,22.5128573238337,23.1470583815949,22.7585001108631,23.0958697146052,20.5183966190517,22.5937260517985,-0.148802101860166,-0.680385064774439,0.382780861054106,22.7317001869936,-0.564495568712521,-5.40145294776522,0.575345963288536,0.898242714297356,0,0,0.921036711579954,0,-0.141720238023943,-0.632621990231206,0.34918151418332,22.7317001869936,-0.58218339667264,-5.09937081209003,0.563479291965679,0.999124715295518,0,0,0.92192239584809,0,0.18394067534345,-0.340855372464143,0.708736723151043,22.7317001869936,0.706821490842648,-5.38373904667638,0.483485145237742,0.822942914443465,0,0,0.874873417067386,0,-0.0431673034079871,-0.53406905561525,0.447734448799276,22.7317001869936,-0.177330264707956,-5.557255408151,0.860080541281579,0.993972775657508,0,0,0.993514547024321,0,0.160069989867431,-0.403644687122631,0.723784666857493,22.7317001869936,0.57262868541156,-4.65534694659753,0.569874325290673,0.996539969772052,0,0,0.913918695602899,0,0.152988126031207,-0.41118384355511,0.717160095617524,22.7317001869936,0.546850665449827,-4.75946533576174,0.587304353720901,0.998358778940204,0,0,0.921804485812543,0,0.380096104782645,-0.184075864803672,0.944268074368962,22.7317001869936,1.358640132587,-4.48289163499792,0.181335992055324,0.821307768707198,0,0,0.522579852006303,0,-0.00708186383622333,-0.730659763430233,0.716496035757786,22.7317001869936,-0.0197371664386344,-4.6495339425507,0.984344220024996,0.999083237378713,0,0,0.999888257080965,0,0.227107978751437,-0.491498604933008,0.945714562435883,22.7317001869936,0.6373290656704,-4.62875966415269,0.527285004456631,0.955406516800375,0,0,0.864717597630321,0
"P40227","TCPZ_HUMAN","CCT6A","T-complex protein 1 subunit zeta","=""CCT6A""",21.8297731208671,21.5507143428294,21.8055693256734,22.2906819391537,21.4626969086758,20.7045703069906,21.2424552467528,21.3399782790395,21.4553782216772,21.0912018564969,21.2994531379169,21.7664459933464,21.347279502726,21.6030735489755,21.7102822992925,21.3229311533357,21.7208523604619,21.4036043317359,21.5326166149705,22.087502787798,20.4124977708285,21.2377559969504,20.8813658783788,21.5264757170126,21.3754920643803,21.3137388302917,21.9232313707426,21.7420817443276,21.3691885311498,21.1243066679475,21.3579311590413,21.6037687471508,21.3486368360845,21.6887701411312,22.5441920057304,20.3787226858859,21.5756311002751,21.3903327363752,21.7680931461912,21.3731672833744,21.5211723788972,21.8015905242604,21.3354441703956,21.4630185460244,21.9005651856368,-0.174125716455002,-0.566188437740531,0.217937004830527,21.4783162777151,-0.895632596180062,-5.19462645303731,0.375428819988326,0.856502874928798,0,0,0.843168386721209,0,-0.0446515044049924,-0.4067102803279,0.317407271517915,21.4783162777151,-0.248702151191126,-5.20012452120064,0.804773616364762,0.999124715295518,0,0,0.990348823848008,0,0.111413094174043,-0.27564401821975,0.498470206567837,21.4783162777151,0.580475251242167,-5.455098784581,0.564619932664264,0.8462844316429,0,0,0.93830145718947,0,0.162187895865554,-0.199870880057354,0.524246671788461,21.4783162777151,0.903362140569121,-5.21666259693331,0.371360009467602,0.965819285325482,0,0,0.851581029184886,0,0.102255073133541,-0.313506013485329,0.518016159752412,21.4783162777151,0.49597929801169,-4.6619417944104,0.622431312306691,0.996539969772052,0,0,0.952675078311354,0,-0.0272191389164682,-0.443317496276163,0.388879218443226,21.4783162777151,-0.131917042324373,-4.81010267391187,0.895664407333666,0.998358778940204,0,0,0.99700523048984,0,-0.0779939406079784,-0.494092297967673,0.338104416751716,21.4783162777151,-0.377996159092394,-4.85415022827752,0.707290534753257,0.954477217562933,0,0,0.97335114332864,0,-0.12947421205001,-0.663140525999662,0.404192101899643,21.4783162777151,-0.489255832110397,-4.63698817662399,0.627143725231356,0.999083237378713,0,0,0.941378472313985,0,-0.0507748016915102,-0.580774580443743,0.479224977060723,21.4783162777151,-0.193194639644492,-4.64827746410606,0.847714969022664,0.986851547189035,0,0,0.991646539003168,0
"P40261","NNMT_HUMAN","NNMT","Nicotinamide N-methyltransferase","=""NNMT""",NA,NA,NA,NA,NA,NA,15.7763342050734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8637235008955,NA,NA,NA,NA,NA,16.1092380172298,NA,20.2515199122846,NA,18.2814663149632,NA,19.8732462762587,22.6513827853633,NA,19.1103888101287,20.9728350253146,17.4217065271254,NA,NA,NA,NA,NA,20.4895081353652,17.3241372325806,17.8951894784782,NA,2.25818957737486,-2.09247999013409,6.60885914488382,18.7708212477739,1.13029076788422,-4.60554164425198,0.280334784005373,0.831667371395931,0,0,0.0565913340700023,0,NA,NA,NA,18.7708212477739,NA,NA,NA,NA,NA,NA,NA,0,1.9713881023899,-1.42947758696061,5.37225379174041,18.7708212477739,1.26231729423311,-4.57911287100697,0.230702016002765,0.695808648194912,0,0,0.0555043585150453,0,0.297193142454152,-2.18320903522828,2.77759532013658,18.7708212477739,0.260917111427575,-5.16414102816704,0.798559025794663,0.988493835914496,0,0,0.935333128967507,0,NA,NA,NA,18.7708212477739,NA,NA,NA,NA,NA,NA,NA,0,-0.108589807124762,-3.97685583842784,3.75967622417832,18.7708212477739,-0.0611305930958715,-4.64812498347703,0.9522567186924,0.998358778940204,0,0,0.994701804730778,0,1.56560515281099,-0.904325988520695,4.03553629414267,18.7708212477739,1.38033111525014,-4.5039485982004,0.192536605162135,0.821307768707198,0,0,0.0758281309410048,0,NA,NA,NA,18.7708212477739,NA,NA,NA,NA,NA,NA,NA,0,1.67419495993575,-2.5351140569996,5.8835039768711,18.7708212477739,0.86612605275199,-4.59910142262866,0.403325308401338,0.919140716360687,0,0,0.21867059317203,0
"P40429","RL13A_HUMAN","RPL13A","60S ribosomal protein L13a","=""RPL13A""",19.4788382160762,19.2640770904696,17.5536081656426,18.2986808695602,17.1502652962936,NA,19.7161975205799,18.8173883395692,18.163471407149,18.3079210102017,18.5810107976717,NA,18.6902255409486,18.2316676602142,17.5554326797464,18.2459075913308,19.3172894021423,18.5711713757,17.035467687938,18.2382322039337,17.5991521539134,18.6950791488491,19.371811200179,18.8192008871358,17.534329409687,18.4908619108478,17.0591706530653,19.3270295779007,18.8470760226313,18.3199399465963,18.7561696649788,18.7047139394876,18.8667187262156,NA,19.5693623701512,19.2396994025598,18.5345866545545,18.4828618357798,19.1752379874768,17.471958097981,18.6889753044343,18.6291678156102,NA,16.1840719844216,16.4958732485916,-0.292751375867191,-1.12074305832886,0.535240306594483,18.3921927023955,-0.715124507302078,-5.28856291527471,0.478785173512854,0.877117920807805,0,0,0.806047708836016,0,0.151580372052329,-0.608686571211787,0.911847315316446,18.3921927023955,0.403260377156914,-5.14122643306972,0.688955783332161,0.999124715295518,0,0,0.945089601174464,0,0.666993662471807,-0.150372605505555,1.48435993044917,18.3921927023955,1.65049300283287,-4.41793878776904,0.106861926647268,0.576712764376412,0,0,0.22502516863084,0,-0.56766316076849,-1.32793010403261,0.192603782495627,18.3921927023955,-1.5101959258324,-4.58131578699801,0.139041807945628,0.829017524019694,0,0,0.326283575655001,0,0.247645177581983,-0.657374649690135,1.1526650048541,18.3921927023955,0.55345265136379,-4.64945024528239,0.583107978704247,0.996539969772052,0,0,0.874961342623136,0,-0.196686570337537,-1.04234098195853,0.64896784128346,18.3921927023955,-0.470425093092265,-4.77330433192634,0.640667750441146,0.998358778940204,0,0,0.916151466376801,0,1.03797025290276,0.132367781454338,1.94357272435118,18.3921927023955,2.31822721027065,-3.84362955947325,0.0257628320097282,0.690736784364364,1,0,0.0224211883415429,1,-0.44433174791952,-1.56842073516469,0.679757239325652,18.3921927023955,-0.799494246851145,-4.61476333620553,0.428839395886758,0.999083237378713,0,0,0.686462551902334,0,1.2346568232403,0.118371267906267,2.35094237857433,18.3921927023955,2.23707037538753,-4.42261407719558,0.0310609324831358,0.797282774250342,1,0,0.0137531548100795,1
