"uniprot_id","protein","gene","description","gene_symbol","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC","CI.L","CI.R","average_intensity","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR","pi_score","sig_pi"
"L0R6Q1","S35U4_HUMAN","SLC35A4","SLC35A4 upstream open reading frame protein","=""SLC35A4""",NA,NA,16.4078066659021,NA,NA,NA,16.1238186491238,16.3270696927375,16.4571002111083,NA,16.6113843740836,15.4850322281252,15.4745608788528,NA,15.965543789526,17.6255989144874,NA,16.3276063866701,15.5305046816965,16.0143481077293,16.8653697950371,16.3941232463411,16.1318559613497,15.974509788096,16.1814050896491,16.9519251861197,16.1049577992527,NA,16.5866106656289,17.2140779826389,16.7955110503431,NA,16.0941321320116,NA,NA,16.9808325369301,NA,15.7373276851498,17.1123232755396,16.83915799181,17.10011064045,15.2735054728208,16.6269823301533,NA,16.7350468501174,-0.239809009154786,-1.27662492060579,0.797006902296214,16.3887141954671,-0.473124451832297,-4.61775988649225,0.639679313976098,0.998589553127168,0,0,0.898396420785443,0
"O00151","PDLI1_HUMAN","PDLIM1","PDZ and LIM domain protein 1","=""PDLIM1""",23.6183051695025,21.610169495963,21.7692541457608,21.601096603825,22.8516314921738,23.2203994207959,22.744490993179,22.806122581546,22.8401834634458,22.096080799947,22.0878851363911,22.4038565124938,23.3640831887024,23.0079299354038,22.2000061371182,22.9765608351679,21.5447962991999,21.2476964138315,21.9060683675143,22.5249421415051,22.6820929641907,23.1231930031552,23.3271588966367,22.2462726606948,21.7563987991604,22.5364992187622,22.9037051060069,23.344844180998,22.9680925677349,22.3132009705139,23.3918062054524,23.3073540419197,21.6081482075918,22.1147442511835,24.5704713954877,23.661116692576,21.8350783798454,21.9617680044467,22.1319914339038,21.5262546671846,22.7565560137987,22.8893077358946,23.0458236964792,23.0971183638498,21.9230256726206,-0.262314213875712,-1.15788702699166,0.633258599240237,22.5654129391901,-0.590733631842146,-4.62986918949839,0.557798914378626,0.998589553127168,0,0,0.858020151663215,0
"O00159","MYO1C_HUMAN","MYO1C","Unconventional myosin-Ic","=""MYO1C""",20.986516907972,20.3377141761856,19.7459971017473,20.7586751547391,20.2851541456699,20.0742402324183,20.8658106803346,20.5353440180518,19.8351420859215,19.611648154907,19.6470212787634,19.507885879326,19.5247794740265,20.2676151748854,20.4611995139422,20.224417236646,NA,19.7479957420799,19.804520275052,20.5008062826258,20.8688302575588,20.7524391391923,20.1874153189051,19.9644361134355,20.6127507243913,20.2073807078219,21.0284441143784,20.6254026875483,20.0670070511016,20.2181014757724,20.3216810457145,20.2974439758414,19.6427016760947,19.2876826185593,20.9731302600161,19.5969099284189,19.4557110668633,20.2304206416883,19.5566839935906,20.3840129690492,19.7302001719837,19.7869673613222,19.4719703687223,19.5225532458081,20.6308578969214,-0.538400690308684,-1.18401874001715,0.107217359399782,20.1396276892271,-1.68306686160861,-4.51500773843338,0.0998013437865482,0.998589553127168,-1,0,0.289157419858179,0
"O00168","PLM_HUMAN","FXYD1","Phospholemman","=""FXYD1""",NA,NA,NA,15.1790145662168,NA,NA,16.3052124758557,15.9360847053386,16.7389649870609,16.6112030905101,NA,NA,18.0899931253205,NA,17.1729764590023,NA,NA,15.6800302584663,15.6006248952043,NA,NA,NA,18.0103548082829,17.6336219016464,16.5500684419698,NA,16.885109192264,17.0436727063989,NA,16.4744385037486,16.5424841431439,NA,16.5420687870249,NA,16.231487993286,NA,18.0718766226281,16.279218142448,NA,16.7711429474727,NA,NA,NA,NA,NA,-0.220983869940369,-1.72345957399819,1.28149183411745,16.6833166072995,-0.307959001135601,-4.61429320358052,0.761482809938967,0.998589553127168,0,0,0.941561716085874,0
"O00186","STXB3_HUMAN","STXBP3","Syntaxin-binding protein 3","=""STXBP3""",NA,19.5112313514234,19.2759447756965,18.8142619698639,19.2688074523047,18.9601471204898,18.7363876933204,18.9089576981396,19.2490892880768,19.3606838915631,18.9548481460722,19.194769452297,17.6821580638537,18.6248142041251,17.8989583742035,18.7804394362142,NA,19.4718137051923,19.3941540143078,18.7871482428232,18.8413844639779,19.0485381699839,18.7834493757112,19.0604861564142,18.9798831161122,19.0548660386723,18.7862759245116,18.9845512640501,18.9152308388924,19.0728766100804,19.4690882426243,18.6175577867077,18.8749542116472,19.2541980481553,17.9116073426448,18.6329583941243,18.7175053654764,18.9901945514364,19.5844021750202,19.3271218484748,19.0775660714177,18.8610919587142,19.271820959522,18.7039985338859,18.1822280242545,-0.275336351256197,-0.878297025610337,0.327624323097944,18.9274058221507,-0.922277368121927,-4.60410907006476,0.361793548990923,0.998589553127168,0,0,0.7558371132744,0
"O00217","NDUS8_HUMAN","NDUFS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","=""NDUFS8""",22.699050982108,22.5665472966784,22.0573233394693,21.6974190785187,21.6121573667427,21.6870190672632,22.2601666460283,22.4593861603163,22.3288739512075,22.8075910841329,22.7486018489639,21.9255545487194,22.5714680103883,21.9377576058115,22.5706870392153,22.7907030101428,22.7757580322775,22.105111751928,21.9613221269483,22.4752065866322,22.4828821287389,22.3647990660531,22.7778796302052,22.6636915929008,22.4779061678536,23.0736520514561,21.1613226532366,22.5255267333655,22.3910304140526,22.5435113637355,22.4209442004484,21.3828662293483,22.4336604391032,22.2010436017847,21.1279610900888,22.9107333285819,22.2888135530147,22.7682578740977,22.300649190766,22.2816002434197,22.8901244624215,21.8927092149576,22.0747649313498,22.0935902627851,22.0441774489789,0.308459763606233,-0.288583933906917,0.905503461119384,22.3024845201386,1.04198910325616,-4.59354500710471,0.303254301534127,0.998589553127168,0,0,0.692083189405412,0
"O00231","PSD11_HUMAN","PSMD11","26S proteasome non-ATPase regulatory subunit 11","=""PSMD11""",20.2894471106876,20.5064226218784,20.802295662628,20.5296562654665,20.0850600091774,20.5337250051262,20.4068650794789,20.3322343862334,20.589553651622,20.5468357487225,20.7080807634091,20.5564611127924,20.0070882206035,20.6414103922408,20.0883043156012,20.5439911303336,20.1011906468917,20.677288425478,20.6733225214831,20.6517415139353,20.2852291903683,20.1790371092196,20.3274647553773,20.3035186772839,20.5729312618287,20.3612096873465,20.6466263203658,20.4451320198324,20.3104396496499,20.2355149797757,20.409558533985,20.3896192819074,20.7084572466279,20.6290047716835,20.3620249579591,19.8948508434818,20.1260920613041,20.526668456462,20.3145317536606,20.6750494260035,20.2536288770725,20.423651197666,20.3745020915322,20.1828070196682,20.2134426826817,0.0376259793115103,-0.299635420978109,0.37488737960113,20.4093770541452,0.225004885304423,-4.64491469205242,0.823043997173108,0.998589553127168,0,0,0.992699285959824,0
"O00232","PSD12_HUMAN","PSMD12","26S proteasome non-ATPase regulatory subunit 12","=""PSMD12""",20.8343506864964,20.4934264287954,19.9669938363529,20.5094760662537,20.066937833283,20.065089340422,20.0919709904497,20.0211464469695,20.2802273783801,20.0702545858841,20.4010124147808,20.5461677032796,20.0526593520819,19.9883857056778,20.0432271308351,20.022815110603,20.0761527404796,20.3081732038169,20.138080049825,20.2685466458941,20.1405698133653,19.729069474038,19.8335960829904,19.9726310783751,20.141366781117,19.8457948058665,19.6126826315339,20.1372356504167,20.1660252564957,20.0652824513291,20.0562505001672,20.1610743208908,20.4252811333627,20.2360239107351,20.4257615681304,19.5955031466887,20.0438194678337,19.8470883727182,19.881070725967,20.5089678258227,19.895193324189,20.3310696954685,19.8078196467644,19.5906973301764,20.0491139671115,0.0164839009944053,-0.369705786611598,0.402673588600409,20.105424058047,0.0860855183470691,-4.647110626617,0.931799029783145,0.998589553127168,0,0,0.998836285850912,0
"O00233","PSMD9_HUMAN","PSMD9","26S proteasome non-ATPase regulatory subunit 9","=""PSMD9""",17.7589123591193,18.008503157099,18.9608650327625,18.2491759506836,17.0972557582788,18.141090480979,17.9442872394636,17.6094778595036,17.956283079915,18.1175023742582,17.3090458790176,18.6428338831032,18.1257670089822,18.4544001963794,17.5460617267599,17.208490324951,17.319367327686,17.8426187164692,17.5738010536362,18.2585490063704,17.8491882291124,17.3249138670494,17.8376301018186,17.9128286563899,17.8873363544656,17.2512299356714,17.9778186940612,18.0528021581502,18.1896800176784,17.8648945461372,17.8743894999783,18.1758327870691,17.9698608454543,18.7201669262655,17.8863055228784,17.8186156743229,18.3729266637134,18.1481286917887,18.4000984573804,18.144834447508,18.2779174607807,18.9743643199595,18.1011186798818,17.2864292337094,19.2237399211897,-0.300349095465329,-0.922085540489952,0.321387349559295,17.9921631135074,-0.97429567978971,-4.60018649941819,0.335372540721118,0.998589553127168,0,0,0.72026550183519,0
"O00264","PGRC1_HUMAN","PGRMC1","Membrane-associated progesterone receptor component 1","=""PGRMC1""",18.8353401385515,20.5399284277061,20.7581478258499,19.8554915600693,20.6998625959773,21.01136204766,21.1443560992946,20.537661892132,20.9082990643995,20.8019210444904,20.6696715398526,21.3573444955784,20.8875776139113,20.5101250628808,20.4136322163354,19.8833987881329,21.2992858435328,20.6992303325522,20.8331132420971,21.0684755668081,20.8886329184469,20.6443813482103,20.3607409238725,20.9249097776248,20.4014049434809,20.7910849878812,21.3223550219154,21.1410820746211,21.0659420392733,20.6991378876775,20.9066409659983,21.0709477260349,20.1891679807728,NA,18.1073536273365,20.7340761827343,21.1166695878843,20.4370885954795,21.5824803072348,20.5732703383608,20.6682356774873,20.7771678066107,19.8821031680641,20.9784016837372,21.2218615179959,0.280877327986115,-0.568741074540195,1.13049573051242,20.6636218746943,0.667212538436541,-4.62505182348396,0.508295036698277,0.998589553127168,0,0,0.826903081870177,0
"O00299","CLIC1_HUMAN","CLIC1","Chloride intracellular channel protein 1","=""CLIC1""",NA,20.6764392378837,20.9192310521807,21.2882749392948,20.0670057472728,20.1496750977477,20.5993743947327,20.7553699940311,19.9204473604008,19.8551073034855,20.2999589337179,20.1846735174485,NA,21.0017904065158,20.3593103535203,20.47218068102,NA,20.6762705569429,20.7908079726355,20.6216261634201,20.8918696084289,20.9706883266785,20.3013303318132,20.1280309071908,20.8938823398382,19.6026130920519,22.3056984690847,19.6275509832901,20.6120487831336,20.7682072538402,21.4117055344623,21.5028999406084,20.4001711212392,22.0518142825023,20.7746818545942,20.1404808597668,19.9678449126244,21.0789734578979,20.4887191728576,20.9457225423923,20.9061235758799,22.514697103596,21.7823387494352,20.8807185495918,22.0800180163948,-0.0501749303205443,-0.931958045744718,0.831608185103629,20.7539612733677,-0.115012116882429,-4.64164354610154,0.909012467406162,0.998589553127168,0,0,0.995224925885571,0
"O00303","EIF3F_HUMAN","EIF3F","Eukaryotic translation initiation factor 3 subunit F","=""EIF3F""",19.0626407196468,19.9938759111668,19.0865684207396,19.4706983041624,20.0925041530215,19.6804607510961,19.8006155900175,19.7221605420301,20.0067094851589,19.9455687234991,19.4843775867312,19.5460143054535,18.9053420494378,19.4517137199983,19.0822522523054,19.9411507388408,19.9660574916198,20.0633601673315,19.8973820776147,19.6781624091748,19.7163656713238,19.6857820815596,20.1083247210096,20.1389589106209,19.6444767659502,19.7694253048374,19.262341521894,NA,19.5432233791123,19.687779684193,20.0702727217959,20.2395471410728,20.0639668009419,19.9488556281158,20.4209920231694,19.6688365700357,19.0557154567598,19.762143177035,19.3833168500209,19.4179176724062,20.0031187039531,19.8721678527886,19.9065401407394,19.7863248148323,19.1675733575606,0.0704894584871134,-0.428496846862754,0.569475763836981,19.7091268716085,0.285106403898999,-4.64196221393373,0.776967415892137,0.998589553127168,0,0,0.982368782584533,0
"O00330","ODPX_HUMAN","PDHX","Pyruvate dehydrogenase protein X component, mitochondrial","=""PDHX""",23.0742927960984,23.582886763106,23.4961438392842,22.0264209522509,23.4659546484608,23.184716162388,23.4801489106557,23.3463253563863,23.1979363548345,23.3803784766367,23.9372617991133,23.1116971136934,22.9714992882565,23.6081733873638,23.7076978945847,23.5155695292452,23.9146309927294,23.6118336422954,23.5603611622207,23.6145263807461,23.4713328400272,23.6359431415012,23.4442931481503,23.3986072792262,23.4442889655513,24.072979683649,23.1286033379765,23.6711218598327,23.6716640287564,23.8725225002376,23.1400326711567,23.1686378081873,23.6579328974868,23.4749882057846,22.3610132677952,23.5412125767053,23.5967586062505,23.5090198987941,23.8104660279421,23.6367254462707,24.0255194566906,23.0009568277793,23.4429653201437,23.673431785878,23.8028477346451,0.250476432506279,-0.244425414609174,0.745378279621731,23.4542737948171,1.02074807233439,-4.59567272690025,0.313096671436631,0.998589553127168,0,0,0.747617291387464,0
"O00410","IPO5_HUMAN","IPO5","Importin-5","=""IPO5""",22.8542707014656,21.9652177352705,22.1057105774243,22.5805644622911,22.4424662436745,22.3546377234577,21.9043992863317,22.0048487609789,21.9018884576015,22.2205604236144,22.3947504670025,22.152883632123,22.3729872070813,22.747434118931,22.6433346365343,22.0658876403833,21.9093786791564,21.9348386367524,21.9719172627383,22.8131673702809,22.131121748843,22.2482944299298,21.4947781570234,22.3248942872661,22.2821593344649,22.546413024582,22.2702660298906,21.7599945631153,22.0291834134034,21.8016487563507,21.9034265178761,22.1271889018896,21.9391749901881,22.4101754946355,22.8965031411482,21.9119978714669,22.3535535232175,22.3458990256529,22.0168738399518,22.4602828018664,21.8790983930727,21.7716977233129,21.8455744093874,22.2976312834149,22.5983762294636,0.0628714662363876,-0.401720050442284,0.52746298291506,22.1997189314335,0.272931138860617,-4.64370389269744,0.786215911824058,0.998589553127168,0,0,0.984991678876334,0
"O00423","EMAL1_HUMAN","EML1","Echinoderm microtubule-associated protein-like 1","=""EML1""",18.3557624694685,19.176804587204,19.1772128297209,18.5441919581409,19.5020588291917,19.8727244828301,19.3017280339863,19.0894694958484,19.3558522800191,18.7628616383766,18.9488872642739,20.0899787609284,19.2456675791984,19.096887242809,18.9685858419965,18.4188532295474,18.6072997897544,19.2034078095876,19.133025273661,18.6853211087187,19.2411713362542,18.9956207404314,18.9841665326407,18.9052236478335,19.1184937587758,19.2394219144597,18.6497206413079,17.9118543365062,19.5622460852905,19.0626029320975,18.1845579763881,17.4002127730592,19.2592444784099,18.3396442949915,17.8252114503178,19.3032234160516,19.6388724373546,18.6962999194629,19.3454489898087,18.7372467549524,18.7720503443756,18.348077552631,18.4533899361299,19.4575467947368,18.3166810166454,0.00835337334537911,-0.682053563311279,0.698760310002037,18.9174402348039,0.024402117843565,-4.64745731004542,0.980645031206469,0.998589553127168,0,0,0.999836748910941,0
"O00429","DNM1L_HUMAN","DNM1L","Dynamin-1-like protein","=""DNM1L""",22.0637361560875,20.8397320424266,20.3913469971403,21.3658592647328,21.1684942410721,20.8948525586795,20.7784305185323,20.6538041584087,20.6714449292514,20.9093819376494,21.2673449024602,20.6258836323418,20.8807014167445,21.1156406896683,21.260363451172,20.9365493698814,20.4000219994244,20.5606699278331,20.6596491886032,21.4248046029221,20.7277485961788,20.913098643979,20.1744817837811,21.2311025395746,21.2089180853252,21.498452321678,21.3141082322787,21.486563745588,20.767402604203,20.9756113985361,20.5407590918159,20.4060382775602,20.3549026126763,20.8741216866737,21.5172811216049,20.4684461419384,21.0660857309994,21.2209732927826,20.3284723521211,21.4235573370872,20.6376691035343,19.9902194080659,20.6584423661871,20.9630086701611,21.3978114354031,-0.445412283924195,-1.02594494949838,0.135120381649986,20.9114219681059,-1.54741321878667,-4.53179825185782,0.12911085830597,0.998589553127168,0,0,0.401801816776502,0
"O00442","RTCA_HUMAN","RTCA","RNA 3'-terminal phosphate cyclase","=""RTCA""",22.3468329071453,20.7792697156462,20.9913435174032,22.261999845206,21.1544115233141,20.9278890993435,20.6484322460681,21.2921362177998,20.9143659488485,21.5488230434138,21.5012813932784,20.1914126453844,21.6324711083236,21.65071513101,21.6359206775238,21.3867637816081,20.4638771066646,20.8741060055101,20.7729175835927,21.2274264833397,20.6768660455733,21.1875672292567,20.1339085314944,22.1871166115928,22.4328301719843,21.8425404480545,21.1055879473946,21.2434375904905,20.8629097957905,20.9481370133449,20.6890258663969,20.0515902746085,20.9338371816621,21.3104822964942,21.2305626446378,21.1298924682175,21.4540676149748,21.5279389035866,20.7878402755779,21.7574827487422,20.8384096407405,20.3405271536985,20.7291791365246,20.9690845994874,21.1964359626513,-0.443321577921708,-1.18433117328892,0.297688017445501,21.15043675852,-1.20660692286256,-4.57572911178475,0.234196281454629,0.998589553127168,0,0,0.525437674118747,0
"O00483","NDUA4_HUMAN","NDUFA4","Cytochrome c oxidase subunit NDUFA4","=""NDUFA4""",27.1868866957043,26.7674648189467,26.5094736687828,26.8831518764641,26.7503728705444,25.8730544288183,26.7457969162491,26.6252284822309,25.8544553037322,26.7538928564443,27.0578840735242,25.768022894916,26.9759037837102,26.0915907709035,27.4105218505266,27.4170840507746,25.5959319174103,26.2937140175349,26.6947037670699,26.5228368814118,26.7635944412291,26.9476057086208,26.6633302693797,26.0204824149753,26.5924424234621,26.9771660246273,26.2461816619468,25.1123166798015,26.6763317621667,27.1543030971855,26.9476783171271,25.511229919727,26.704358021674,26.0878867968861,26.5763200219309,26.7732816357504,26.6146921664864,26.6230675101031,26.8463352113777,26.241626206613,27.1150916681117,26.0914960123007,26.3881442175801,26.2944643706793,26.3263078557376,0.0588193182869503,-0.628658590626341,0.746297227200241,26.5349712520262,0.172556774246598,-4.6459736756496,0.863811476492759,0.998589553127168,0,0,0.991425778830828,0
