uniprot_id,protein,gene,description,S03_T1,S10_T1,S16_T1,S22_T1,S24_T1,S27_T1,S28_T1,S04_T1,S05_T1,S06_T1,S12_T1,S14_T1,S17_T1,S21_T1,S30_T1,S03_T2,S10_T2,S16_T2,S22_T2,S24_T2,S27_T2,S29_T2,S04_T2,S05_T2,S06_T2,S12_T2,S14_T2,S17_T2,S21_T2,S30_T2,S03_T3,S10_T3,S16_T3,S22_T3,S24_T3,S27_T3,S29_T3,S04_T3,S05_T3,S06_T3,S12_T3,S14_T3,S17_T3,S21_T3,S30_T3,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
P10909,CLUS_HUMAN,CLU,Clusterin,20.407251529843272,19.35378315463567,22.31541749891171,19.555223615259703,20.63454538387479,20.31721128015815,19.600776695075496,21.130011979579404,18.704952927349645,19.779250956006276,19.90938698097137,20.889728883432664,20.15476403314233,22.23606079771417,19.576829295391292,19.780313536597298,20.071282283246703,19.5788159957547,21.020154854625453,21.4832896386992,21.20106719039858,21.10385357946971,19.332702354999903,19.791478967761,20.47870174963895,19.653095348969995,21.054996850169953,19.5807888422592,20.43753249202491,19.78796958979217,20.85858478466183,21.143013746341207,20.885206401784156,21.715950770463454,21.482929846269627,20.62687010141826,20.67366903698141,21.357726360100393,20.365762480678057,21.17414525966929,21.930055398151065,23.649795541010317,22.05322494118356,22.58714874838935,22.58000216975302,0.017832268585387112,-0.8402811111569224,0.8759456483276966,20.711229419391305,0.04191145106350054,-4.67914269820837,0.9667637769560861,0.9981823264798053,0.99939743136297,0
P10916,MLRV_HUMAN,MYL2,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform",27.666644864577627,26.48115132232618,25.437221852548053,24.45131980131221,24.532148298393924,24.773115492726916,27.628616711783614,26.514347998688063,26.94804746442377,25.87612487628622,25.662425741765553,25.212800068799197,26.808557513830817,26.356222656836948,23.973325042881903,25.93904672476699,25.477092531296467,24.617602153950894,24.34117479067529,25.326574459840444,26.451009495790537,25.701973964218585,27.08725644954614,26.18361506373467,24.475350009980488,27.186592991806517,24.221424611880675,26.408623275250054,25.412574971593873,24.999506569486787,26.63031705332468,26.785630423370915,25.59827685977473,24.790033792350098,25.819253775262464,27.783986384389564,25.352792198540023,26.31946124078524,26.341249397626058,25.33792509695817,27.678803520608323,26.80811888412304,25.66791809202536,25.784665513230745,23.617096763404717,-0.0784226906615153,-1.135041779080213,0.9781963977571824,25.83260037259497,-0.1496904385149901,-4.677506654705269,0.881710495406238,0.9977401846325376,0.9901758244094984,0
P11021,BIP_HUMAN,HSPA5,Endoplasmic reticulum chaperone BiP,21.728208910236063,22.145592824902028,22.344436909978526,22.637229665834944,22.34849910885395,22.65591171079183,22.21555360890907,22.410437977213803,22.190728116102143,22.340914341070103,22.255714909761608,22.51486049239382,22.28714125979323,22.18939108900869,22.2631781078694,22.225859459019865,22.38616050078282,22.321111707961336,22.323696998972316,21.74965326046872,22.54460877156983,22.366105960369364,22.481026327108513,22.05287779298273,22.179034994729076,22.398704743096093,23.075728708553704,22.037636159157284,22.40250476775532,22.354967683689544,22.854694526011553,23.35537083117992,22.333847585957223,22.63111805049876,22.91817734831854,22.272151777178777,22.001939916589393,22.106391057545636,22.270123133182405,22.118451006644268,22.56670837911564,22.892613222296298,22.520390263014505,22.605270952465133,22.46813622772887,-0.021730643241117065,-0.3617371166373657,0.31827583015513156,22.385396914370286,-0.1289009654982867,-4.677965359615831,0.8980385363744733,0.9977401846325376,0.9976657652607118,0
P11047,LAMC1_HUMAN,LAMC1,Laminin subunit gamma-1,20.91618277048592,19.677427620287094,NA,NA,NA,18.97170586266451,19.138106853875385,19.21952705677458,19.675553501602604,19.34069278518487,20.268491818199692,19.159910829784927,19.28160279596124,18.545229613755343,NA,19.0859660995828,19.257140034807595,19.01185982964727,17.281361650331263,NA,19.63501020335113,18.66596985786587,21.81547797929003,18.989397094796058,18.880107159367753,19.05590240497888,17.991407844773015,18.639853467901204,18.871867038063797,18.89164251492304,19.729079879607337,18.591526896718232,19.4044030375073,NA,19.182930640045328,19.38939099917642,18.908816496976304,18.94124623320629,NA,19.47242744067574,19.02722129880549,18.161761187193243,NA,18.67204988552634,NA,0.26187498888311467,-0.6879446220615468,1.2116945998277762,19.159673574547057,0.5603754104449197,-4.636685868561122,0.5789089775505133,0.9977401846325376,0.8666297047380244,0
P11055,MYH3_HUMAN,MYH3,Myosin-3,26.632279303347502,26.30216830753463,25.063240568788327,NA,NA,NA,24.778774953532658,24.753488953015612,25.858725048059423,24.23009209024616,25.29303404555073,23.19680041542208,25.594703823686945,25.64257656387195,NA,23.28583113507332,24.41642921273858,25.189373906027853,NA,23.706867647327854,24.697991109403155,NA,25.41320218041656,25.95291422569585,22.95342548238286,24.26621009060444,NA,25.30596738182775,23.28541775079498,NA,23.978799659565578,NA,25.108588876626023,NA,NA,24.915825278525027,24.287127061775333,25.68005885513658,25.79089602361726,23.47864402858789,24.38468727364296,22.71771491301083,23.120467716997936,23.68193219178409,NA,0.753987607082582,-0.4295451578435867,1.9375203720087506,24.635280487109657,1.299484561068763,-4.56172858514633,0.2033916207887095,0.9977401846325376,0.30094816309541256,0
P11142,HSP7C_HUMAN,HSPA8,Heat shock cognate 71 kDa protein,26.2328479838986,26.920377711581757,26.639283166574824,26.8972615148743,26.654329073388997,26.76093666571496,26.858762950851656,26.908579206923815,26.812384549175253,26.949581926620315,26.646738343085634,27.16162025952269,26.475652847683424,26.657884426566863,26.4688356943288,26.676643971483216,27.135403552087357,26.563579318862185,26.79135613659026,26.781512821633797,26.65474076658577,26.621412980353337,27.010920322850225,26.713840504644825,26.816499198142456,26.491799837759384,27.02320283968563,26.697909992836745,26.90973408255099,26.70593856568004,26.87635547679828,27.312834575132623,26.593548086519164,27.013294152482946,27.323874392228436,26.57801622704562,26.81045834160744,26.62161720811229,26.86224509122821,26.70981602218085,26.630361877467006,26.95028901902855,26.646857193087992,26.844231459065796,26.91909939878528,-0.05664753655618071,-0.30960005214962455,0.19630497903726313,26.785165994073516,-0.45166121622371475,-4.663182483174791,0.653788647848387,0.9977401846325376,0.9762138883762103,0
P11166,GTR1_HUMAN,SLC2A1,"Solute carrier family 2, facilitated glucose transporter member 1",18.924422819839112,18.62969109235301,22.397447374593433,18.82586809948708,20.345395969079227,18.61208737184021,19.988219459012143,20.18828404185916,18.34735672611488,20.254674628469264,19.81609079617859,19.85070387318868,18.929473981413945,22.01825883424158,19.13581554785726,19.43372068581352,19.734220792465123,17.83606582414732,19.300074829005887,21.125689236324156,20.611289668217527,20.16163116350798,NA,18.70599193264949,20.604414641315923,19.169421624363572,19.826482161769675,NA,18.808099578414225,19.724706632385267,NA,20.310826130639043,20.356096852947367,21.303867127383494,19.046014088521343,19.642255751407767,19.5544674124191,21.1152838780454,20.36155733125949,20.489944954310428,21.664220044313513,22.08107497079222,21.005613527824764,20.240600113422843,23.15161401999859,-0.14402576100063413,-1.2626444929241412,0.9745929709228729,20.038786561647445,-0.2602415809838721,-4.673909770900036,0.7960159758813021,0.9977401846325376,0.9676764781613534,0
P11171,41_HUMAN,EPB41,Protein 4.1,NA,NA,20.533566384603382,18.59743051578018,NA,NA,18.22554131606668,18.898050850638164,NA,NA,19.11932039879452,18.61273212238881,NA,20.86013468422476,18.019958791843965,18.47497056948401,NA,NA,18.718390911732293,20.07898855651048,18.543828436705695,18.593974030080982,NA,18.334781084082582,19.053581681606932,NA,18.32196734748635,NA,17.5605480346809,18.09192167341353,NA,18.298963449383493,19.16907908925494,19.99988261251252,17.739157608848966,NA,18.868997932211155,20.239123456021655,19.238092432727093,19.04029249052631,20.08910945758781,21.505781103787672,19.52206733393627,18.65651292405241,21.904026811511866,-0.01305579406646018,-1.4586437720716081,1.4325321839386878,19.126154002983434,-0.018474398862895834,-4.639829865719512,0.9853873876721304,0.9999348986835299,0.9998078315882144,0
P11177,ODPB_HUMAN,PDHB,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",24.956148325898894,25.073241113737776,25.228258264987833,24.76731481263195,24.87465691624244,24.42983130796762,25.12093920826558,24.77730276296121,24.738220743990908,24.912871006522415,25.04885823570068,24.69088975022966,25.141952759480937,24.531861664688115,25.306783236607185,25.110083649963823,25.176670552119255,25.213001834837932,24.99678625623753,24.772293346919945,24.9621508860817,24.87780746412947,25.30949620077842,24.878474960033227,24.88719439027571,25.151568592699363,24.508675541365463,25.846367386719585,25.13916740905753,25.347597296299696,24.812475871305313,24.65509632067282,25.10056972961491,24.698731407076053,24.345780429961557,24.96818417645542,24.789716426457673,24.861090763990852,25.03195372335855,24.887454421751755,25.160797680496515,24.758026547495437,25.07219275249743,24.931087900907368,25.007557457844023,0.02509849295359956,-0.2606884885760384,0.3108854744832375,24.952381810829284,0.17712341524129388,-4.676796819035533,0.8602451981611119,0.9977401846325376,0.9962288563700659,0
P11182,ODB2_HUMAN,DBT,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",19.518814674388516,19.88720428886647,19.8101197144434,20.212683333882502,18.507963907434053,18.27768498669388,19.635631524775444,19.595378352857665,19.374557683172053,NA,20.005609816873687,18.08102179316707,20.024320587177403,19.4679583219826,19.71398149017049,19.02257301043477,19.199485888963455,19.162746522384985,19.420022989631672,20.215344253065645,18.591228375041503,18.199444752821073,19.09194929438181,19.11841999705649,19.495526953480784,19.752735374765283,18.851554961624284,20.181676402520655,19.27649170340822,19.66065716682524,19.300034048421217,18.93661053011511,19.041193580276932,18.871936032620404,19.48584802545103,19.295225065484537,19.61174144254389,19.100487801110575,19.019081154100963,18.578239341205045,19.25324375974982,18.67644735040476,18.711335894117475,NA,19.1102243441173,-0.06483499659053038,-0.637004832392107,0.5073348392110463,19.263824104465353,-0.22886085732644004,-4.670720179010148,0.8201177705422613,0.9977401846325376,0.9872250465673792,0
P11216,PYGB_HUMAN,PYGB,"Glycogen phosphorylase, brain form",28.899099452617985,29.020308040168057,28.69354782864715,28.638683630770796,28.95110688786316,28.935487651452583,28.671555957796414,29.05621640542941,28.37934633852075,29.056068534887196,28.824605107606175,28.564171310949433,28.550339724355712,29.213791412712435,29.19324391179654,29.10086197914127,29.01404756718652,28.836503166787615,29.339739393540015,29.0354182241804,29.212378440593906,28.95748895509168,29.415410968935895,29.244699811638807,29.48709897153947,28.91607824868293,28.4906096334253,27.68126691870185,29.19797103451033,29.023025128204864,29.11473894266188,27.80834352214078,29.02069706189539,29.331994324599034,28.51885368698127,29.220995003411932,28.8328887987892,29.439393517892405,28.98354478888822,29.037745371417685,28.621088149836723,28.458071145771672,28.756335751826427,28.630672361927783,28.802320266807264,-0.027146228879125545,-0.4336001508012788,0.3793076930430277,28.892841185168486,-0.1347004237884739,-4.677844272726451,0.893478833324103,0.9977401846325376,0.9969471182800164,0
P11217,PYGM_HUMAN,PYGM,"Glycogen phosphorylase, muscle form",29.418033263301233,29.52274335761118,29.21166962757891,29.367340555923526,29.158538413774203,29.1817151401956,29.20289529266033,29.305262248746445,29.378445651120227,29.441032902585743,29.15929550387716,29.23235449509896,29.384402447814672,29.304620094350103,29.06581567776064,29.373175323037977,29.588739970911,29.414112850666516,29.31158768029307,29.317798072146896,29.43268352629471,29.15506095247877,29.569753882155375,29.704681165540908,29.583460727170102,29.14544267379139,28.807878404194856,29.595935302783836,29.67760562446483,29.13409851022149,29.37610616511799,28.55485442225181,29.28903063897862,29.21995300255579,28.596504524105335,29.390441660180574,29.337415939979184,29.347201366838657,29.330594706688004,29.41606164497685,28.8899132788581,28.812564604925107,29.093951758501422,29.203105262139417,28.932585694198004,0.011193910651503103,-0.2639225602093377,0.2863103815123439,29.26525475575212,0.08206085136696999,-4.678748230876532,0.9349800629458758,0.9977401846325376,0.9992477156778872,0
P11233,RALA_HUMAN,RALA,Ras-related protein Ral-A,19.343093052094172,18.899079134006577,18.86117897003039,18.98307302474941,19.195691037702726,18.672789960176573,19.2411276496814,19.162857131404028,18.67843372603352,18.9120533786451,19.050817660728907,18.63084419499928,18.102861649723785,19.571381869105466,18.687999657919807,19.468176024768688,NA,18.752892468987795,18.824031798695387,18.912485180950465,19.29912202666304,19.122167618088113,19.56144530170517,18.77817661933539,18.86126472160395,19.109962424842575,18.752747469545433,18.63467402916679,19.234101626122857,18.887326748143945,18.85787498703039,18.194366054487645,19.082155096492787,18.606981151924103,18.77523359071929,19.331370316971885,19.007261838968315,19.592210505792423,19.19371475366206,18.75233746794165,18.910156139557404,18.55218929490919,18.826607434956344,19.40983454127908,18.0118318739778,0.18363534169096596,-0.19845442372773547,0.5657251071096674,18.938545027370257,0.9699788999999375,-4.606177194697796,0.3376240855803756,0.9977401846325376,0.8192259678450012,0
P11277,SPTB1_HUMAN,SPTB,"Spectrin beta chain, erythrocytic",20.860363284367686,20.35607901756472,22.731589363492553,20.267247976591168,20.22442012921945,19.56299539523059,20.711837473907323,21.25812279846752,19.812088099248516,20.75018150218519,20.6742527397487,20.579034461250913,20.293408332578988,22.50459680110949,19.351607912334728,20.176069981130222,20.068011015566253,19.95487801293828,20.513947009952307,21.92059656723149,20.61643738126324,20.105928694844135,20.60428942053177,19.852389519351945,20.72579372403048,19.415311832378514,20.341907318971124,20.189587190693047,20.44483188509859,19.81397966573472,20.131639248542086,21.558057797773035,21.283170853461595,22.144117447112528,20.550277293111726,20.705076309756244,20.39508436755218,22.03012556691244,20.654657167461473,21.04130073750161,22.249737792850503,23.134393546660288,21.65004204613936,21.348811785408547,23.59874801378478,-4.51476591909028e-4,-0.8764083638361075,0.8755054106522895,20.82571165513426,-0.0010394970961435798,-4.6792818434482655,0.9991754210199469,0.9999348986835299,0.9999996275683909,0
P11279,LAMP1_HUMAN,LAMP1,Lysosome-associated membrane glycoprotein 1,NA,NA,NA,19.808252394857707,NA,NA,NA,17.752136274001668,NA,NA,NA,18.32376866892321,18.305540600508255,NA,17.941050935765425,NA,NA,17.88560921440611,NA,NA,NA,17.254823670506187,NA,NA,17.431593235411967,NA,19.393102040151778,NA,18.216852266461792,17.75623776135369,17.6439420680203,18.466981470289827,17.999460630764165,18.851438799013952,21.629740394488895,18.762393217276987,17.71052701295708,18.64852642453692,NA,NA,NA,17.799321626775235,17.81943493490288,17.598806401446904,18.310780198624126,1.7560592305583285,-0.23221472334048232,3.7443331844571395,18.31784001049761,1.837301052840972,-4.55584409870466,0.08043135431624984,0.9977401846325376,0.01196360698456388,1
P11310,ACADM_HUMAN,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23.51235047144108,23.494770703302116,23.97292749907906,23.608394088355656,24.157075345555302,24.06397488646767,23.383068929668593,23.543547495159725,24.266070638045505,23.596622205239967,23.50542291286858,23.763419049326533,24.629358292567417,23.544370119997687,24.050843926571535,23.848836039843796,23.62570906706938,24.03924994127456,23.966734007860435,23.893413667886616,24.020141298366863,23.923363237562917,23.64402602763802,23.84854759352582,23.892190465050703,23.60773315660719,23.0410222141999,24.74611429277174,23.691124178532274,24.36187889137089,23.339648898476707,23.061220398424815,23.883781087052395,23.258500612171407,23.52311834609124,23.973893859600825,24.126746206432347,23.40520247981985,23.84380570560234,23.653130789830744,23.62828468951101,23.358334486475982,24.72717158385447,23.543042290874123,24.0939746395657,-0.10797148626258135,-0.4918973850395891,0.2759544125144264,23.7924923714887,-0.5671950657281014,-4.65395649386737,0.5735382865552692,0.9977401846325376,0.9417413179244357,0
P11532,DMD_HUMAN,DMD,Dystrophin,22.297559561474472,21.671712734877293,21.927398937770693,22.064924400117945,22.332371551270604,21.754086445432367,22.305522072305667,22.202252825052824,21.877936596287768,21.51975831151745,21.867055785413363,21.56133058667323,22.106667821045836,22.111085104677272,22.065109598508258,21.90404593270462,21.696820493017995,21.82321294692422,21.835429151539085,21.4843467071135,22.147482572137378,22.12330026733649,22.8051289204149,22.011415769596343,21.43399652526683,21.844060895988346,21.188664670340454,22.81103973347843,22.309962245224476,22.14683841503533,21.958504469573334,21.95756794984131,21.937061776121865,21.87182631362047,22.186792289374388,22.215610548757752,21.522570123307737,21.90629232485504,21.875003589083718,21.49134774258319,21.649386899352372,21.374038662282512,22.02910037028764,22.03649437408735,21.86081450859812,0.13268411402050262,-0.2139561300444091,0.47932435808541435,21.935620656006005,0.7719883049252582,-4.632639958880575,0.4443540265352095,0.9977401846325376,0.8979646710107927,0
P11586,C1TC_HUMAN,MTHFD1,"C-1-tetrahydrofolate synthase, cytoplasmic",22.647931354256052,21.98006657237208,22.00894114306685,22.462630939979473,22.050402549066124,22.239964386085507,21.52225845917401,21.852209039760815,21.446682952117182,21.965599067067284,21.636436138141264,21.929613275028153,22.22411986681042,22.36306454402048,22.482708375146597,22.181665550984473,22.297920444089023,21.86989125347203,21.878032762072905,22.14025672922358,22.053087307738625,22.01247085723806,21.648201574514665,21.56820595096652,22.336303133179225,21.756621843785897,21.955567800228945,22.217070428912336,21.97749575236718,22.12727166548547,22.289928307116888,22.238062438524516,21.774690688605492,22.057420494987912,22.65744139992964,21.99150734096217,22.32538587644621,22.022094741944738,21.523827502840284,22.11357942089605,21.68988592726184,21.873504165372648,21.863258832438024,21.812432849975384,22.075686379159613,0.14536499457218355,-0.16058696108238335,0.45131695022675045,22.025364401840278,0.9582467984690641,-4.607906551572128,0.3433086340225662,0.9977401846325376,0.8560611982203233,0
P11766,ADHX_HUMAN,ADH5,Alcohol dehydrogenase class-3,23.915626169397825,24.456114012403276,24.38593143025899,25.165393736320738,25.12495293461375,24.728289573970777,24.121435867361928,24.44944879830952,24.22343448565656,23.61926462090259,24.14645970022715,24.94109700548537,24.201555457388668,24.66512840261697,24.34499808040485,24.257364009614463,24.61683575496325,24.32856564643754,24.87607225637292,24.02653243706079,24.5933790943513,24.851383112873258,24.476899703719216,24.214800638566683,24.04387833363578,24.32800585734499,25.11909613119393,24.94587806087971,24.683079877045536,24.47461801734357,24.44996878500615,24.72141713097881,24.169996223406347,24.91419835729349,24.541431607996262,24.392352546940685,24.366637836644287,24.119960762142902,24.238340016877583,23.84655840353504,24.144105359683888,24.833611647788693,24.1750952188182,24.74618638574871,24.538771180197127,0.23791263454193157,-0.12795906253963985,0.603784331623503,24.45609223710622,1.3114733366601485,-4.547810524519778,0.19667479344217487,0.9977401846325376,0.6791628048145147,0
P11940,PABP1_HUMAN,PABPC1,Polyadenylate-binding protein 1,21.244495173370627,20.776674206997814,21.021339759410733,21.823604871453455,20.71760720495015,19.928079693420973,21.10905052925107,20.92137245216252,21.04137644591802,21.006752433509977,21.056076738173832,20.234147595026112,21.29455377857183,21.150558554466805,21.05124524064068,21.58157766128466,20.622168568713576,20.8807594345769,20.47612358813708,21.33092967120131,20.501919057137368,20.696221948999604,20.46602302041391,21.24058538184458,20.698678017669188,21.190180911941365,21.51043104786168,21.892175307759448,21.142629331852284,20.838052364155757,21.068466298933185,21.259770682329417,21.086461557432106,21.34582678410309,21.02930562713104,21.13319108240065,20.949004899872715,21.610611162196214,21.008511478475857,20.99032377300068,20.96681470424781,21.3595184303081,20.900203976349417,21.1335296970337,20.92465085803217,-0.03162590167855939,-0.4559501148863428,0.392698311529224,21.026924022282653,-0.15031969153882063,-4.677491705173564,0.8812170539674629,0.9977401846325376,0.9960088491654783,0
P12081,HARS1_HUMAN,HARS1,"Histidine--tRNA ligase, cytoplasmic",NA,17.322228305690714,18.264176618334428,17.102340223848643,18.1807178146281,17.854733424897134,17.767951422273637,17.952206790359934,18.273875179495555,18.241246912506934,17.942922496418785,17.862538222959213,17.89792923546449,17.551500732995144,17.320268873445976,17.83943241095767,17.52792845821748,18.01973348776624,17.410486834483308,18.069490728882386,18.238892486012514,17.794144635808593,17.86841774799033,18.055664334539475,17.985578953924573,18.194854080104463,18.261629794967195,17.742684340291486,17.891589221402512,17.572509753016245,17.793977086994563,17.289176878700516,17.833933365913488,17.700592925090856,17.469723825257436,17.927154197700062,18.100534777258236,17.90533630477167,18.542277126803192,18.04060117366692,17.984775892758947,18.075560599337017,17.602185887310544,NA,17.847953350541427,-0.12178391131178756,-0.46311141827503416,0.21954359565145903,17.863289695669486,-0.7206188464204573,-4.635197901011818,0.47524347194156435,0.9977401846325376,0.9133843924524402,0
P12109,CO6A1_HUMAN,COL6A1,Collagen alpha-1(VI) chain,22.415970053085587,20.43146220048608,NA,NA,18.71051243311196,18.16082911199801,21.403659675943292,20.504750139441228,20.902140795481984,19.694587693474276,21.665400417793244,19.799666458968655,NA,19.274384168738877,18.921451736398335,19.858278306107486,NA,19.65146797655702,18.64153151414725,19.970833773689098,21.14778035594712,19.917292745979207,22.5704972479775,20.37520054163908,19.228658288480943,19.21085067046571,20.243118958586926,19.490900876862337,19.371647966219864,19.588415362122575,20.46883837799113,18.6121031772351,19.282420961782492,NA,20.071411733619236,19.11380852978788,19.762793544030636,19.318829232939752,20.019557575769053,21.053366794344413,19.24876626803768,NA,NA,NA,NA,0.0754449224936451,-1.1845951006738467,1.3354849456611368,19.947310712923358,0.12169475397103803,-4.6615791089329806,0.9038594286135457,0.9977401846325376,0.992402924123217,0
P12110,CO6A2_HUMAN,COL6A2,Collagen alpha-2(VI) chain,20.983518727505743,18.697600688594484,NA,NA,NA,NA,19.749461084379163,18.75087456874124,18.77133381899642,NA,19.727938267375684,18.9814797435811,NA,NA,NA,17.855877040135713,NA,17.984530594893545,NA,NA,19.140052929909476,17.841219249794875,21.097355128083496,18.66000866152471,17.448968265656948,16.886741344200644,17.80660821782498,18.367138495278176,18.54984160067746,18.107357640428116,18.69393129266256,NA,17.904962561201735,NA,18.29248623897779,NA,18.341644053675815,17.54439837908517,17.983440356557296,19.17266475378376,NA,NA,NA,NA,NA,0.7693893915557837,-0.6687626103907451,2.2075413935023125,18.590055142443312,1.1044145187094858,-4.588440814046396,0.28041156551012486,0.9977401846325376,0.3759586144939727,0
P12111,CO6A3_HUMAN,COL6A3,Collagen alpha-3(VI) chain,22.34502431554829,20.901393619762644,19.29803250269511,19.860440755825053,19.53036374173188,19.106710153320677,21.315950743027045,20.509954970378992,20.600974734044897,19.759834652858096,21.60827566227921,20.031667253843953,19.455875893446088,19.812925452595763,19.482184747671617,20.269380911409822,19.335741032815115,19.5229841042245,18.980640912772525,19.61428009350599,21.327861209941737,20.07006579136744,22.875905631280727,20.50163667510505,19.702168395153677,19.693091945390755,20.73031910589998,19.339134539199797,20.253542504066168,19.993726823686423,21.1334291310657,19.838416111592796,19.861026835813483,20.393369899872376,20.346750598652125,19.473547381721524,19.939314149999127,20.062267824088018,20.042594737688542,21.36297032227513,19.70965101837876,19.260921880693235,19.33093402027422,20.30706392085683,19.632380890335497,0.1778597469995269,-0.7096165921884945,1.0653360861875483,20.1449939466257,0.4041956739872205,-4.666377267984732,0.6880771908337324,0.9977401846325376,0.9356688830074753,0
P12235,ADT1_HUMAN,SLC25A4,ADP/ATP translocase 1,27.74399144904577,28.01792564245292,27.90606746250669,27.344599905046785,27.55137129224683,27.631342124913314,28.021832018238428,28.14147263849561,27.891912500854477,28.397671095706844,28.26345272676612,27.451933133033243,27.675664236334207,27.62010505161427,28.797655059791904,28.69817808718055,28.367199669864064,27.988431477442695,28.20986019725869,27.73189124104343,28.23731576396621,28.1851857427893,28.35721841968212,28.02202449344103,28.308979166181143,28.527105335302725,27.68068503937019,26.902537034191905,28.01578141966263,28.50441353824835,28.29414546054353,27.84444108988227,28.28778808769835,27.75021520628271,27.65163364995695,28.17357391061192,28.084626610610297,28.03698514747666,27.92900088281521,27.945114271342387,28.403611395219063,27.900746221933986,28.105871235753767,28.09871656387067,28.18381202957008,-0.2837824271011513,-0.6542729317353384,0.08670807753303578,28.019646327249788,-1.544824651306024,-4.49934953516828,0.12973538904085183,0.9977401846325376,0.560146435470587,0
P12236,ADT3_HUMAN,SLC25A6,ADP/ATP translocase 3,26.8467805306804,26.839873978736716,26.231508016323172,26.046549851674204,26.135456080726648,25.62186359462296,26.815555690289127,26.462544406607336,26.483261780624684,26.98106930920461,27.045460991776732,26.54389295933195,26.221878837127527,26.474470184275606,26.55862241801593,27.16141960805735,26.774558530479695,26.755716058463005,26.660857440183506,26.630401909846345,26.36747237592188,26.74924254407355,26.783840435977275,26.63898506353027,27.021472799960534,27.321781518493022,26.35009753876144,25.56704429694515,26.860845191173578,27.20247278100188,26.749136669584765,26.10200882751233,26.58298714456864,25.896648169443424,25.34966576345664,26.535860311323873,26.542456779965928,26.640215131109283,26.617677067962372,26.99274034499623,26.964137701454124,26.420728982068585,26.572896173590745,26.769494436792947,26.852131594479665,-0.22748619221756528,-0.6323688356853541,0.17739645125022346,26.57208404047102,-1.133174141606336,-4.580233149750728,0.26343543675628933,0.9977401846325376,0.7382634681399414,0
P12268,IMDH2_HUMAN,IMPDH2,Inosine-5'-monophosphate dehydrogenase 2,20.832680353981814,21.569144497552283,21.57570098679903,21.21593790967733,21.875729171013848,21.132006851337653,20.877510574013577,21.609514175553645,21.04659983290593,22.018691494815545,21.065966295304904,21.346098829017137,20.961078865721205,21.026389310733048,21.040866637025488,21.274993545502312,21.258831878501375,20.99584956638946,20.89427225629099,21.230401844267153,21.43366001031558,21.659847761484937,20.538100948955908,20.95551716016652,20.761434238201552,20.945147314085595,21.87052853713566,20.498778416264443,21.36415103803309,21.372515757968127,21.57155923444478,21.199573789497588,21.108435199894465,21.577468483922136,21.059783309447543,21.457552796296813,21.620656955579825,21.376121593302692,21.406250540924788,21.02856507693412,21.175984787042353,21.29672363300166,21.35036211674792,21.52551392371732,21.244652589818266,0.04771356278367733,-0.33031997328526014,0.4257470988526148,21.249936668657497,0.2545553869602902,-4.674152767723864,0.8002829899313981,0.9977401846325376,0.9894262010747016,0
P12277,KCRB_HUMAN,CKB,Creatine kinase B-type,30.465203904061703,31.45850780853691,31.25596023148497,30.98994313433925,31.751624197358364,31.28773277912283,30.86092886163951,31.432413023414973,31.01067838829583,31.812186829750026,31.278535061353608,31.39552554487202,30.65959488229891,30.981046642730988,31.960549134149677,31.84172895827303,31.59808938378086,31.175006024907365,31.65478036133041,31.269011635972433,31.269733231438348,31.912563609451563,31.47149000055199,31.21554958408696,31.82026157686353,31.750787554569175,31.441545733601252,31.061505365248426,31.391953728103985,31.94736706947635,31.27911274202381,31.321918686674707,31.168632360873612,31.78429602827929,31.02409038299396,31.566176571319257,31.48727411078438,31.25090644437544,31.493432490414857,31.410664600572044,31.57020382808526,31.263198881086403,31.4945077106985,30.94781994226029,31.955040892277648,-0.1521933693042321,-0.5175368782717458,0.2131501396632816,31.387535109195223,-0.8401660148365109,-4.624166493313273,0.4054741990656163,0.9977401846325376,0.8716348825784457,0
P12429,ANXA3_HUMAN,ANXA3,Annexin A3,20.101308837944224,NA,19.110105019764447,18.28604608942965,19.682293638271737,20.563375928469988,19.309523813351753,19.236076842297106,19.73553695744782,18.743884896826025,19.80444614178228,19.592105554690516,19.69472942564379,20.277654708973017,19.76102615404916,19.480233162089164,NA,18.99686001299566,18.0897722140381,19.30785277599048,20.056635063842748,19.274904134466315,19.38431541812729,19.134866360558757,19.111705589856907,19.836780228729356,19.303283350344508,19.66220172781595,19.625423249360455,20.03746005692878,19.46641169639729,19.91488658308121,19.37482735332104,20.88366555179463,19.41056372397075,19.707030395714717,19.48704925503112,19.458527350957755,19.32962806821013,19.700090265389797,19.511819523006135,21.126050269617615,21.673435827533037,20.69590409762736,21.18912207236398,-0.09638389374080703,-0.7829204074506334,0.5901526199690194,19.677428357862848,-0.2835487998486522,-4.667178915363623,0.7781868079932346,0.9977401846325376,0.9761178142120513,0
