uniprot_id,gene,logFC_lm,P_lm,FDR_lm,pi_lm,logFC_lp,P_lp,FDR_lp,pi_lp,contrast
P0DP23,CALM1,0.241143398248838,0.220352669639448,0.67186693448659,0.694380184003685,0.18762457715692096,0.2355778612085784,0.8329784100210285,0.7624247679984287,Acute_HR
P10155,RO60,2.37644308367018,0.0210216815391537,0.389311918467936,1.0325585061322e-4,0.643034195923395,0.1211837619710816,0.820418290974953,0.25740882151209865,Acute_HR
P10253,GAA,0.748437934117185,0.0483988249485463,0.465894621639784,0.103676538311303,0.38693035503313666,0.1887917981184628,0.8314752890879418,0.5246333478560193,Acute_HR
P10301,RRAS,-0.0740501476054654,0.772907144814881,0.923027510708539,0.981105728931214,-0.15049160862131217,0.5371228258657752,0.9243472279250048,0.9107063047559648,Acute_HR
P10321,HLA-C,-1.75284543092747,0.0277666104879339,0.393957739967911,0.00186954606646428,-0.09698830027584292,0.6008786442786274,0.937811731589756,0.951798256088462,Acute_HR
P10515,DLAT,-0.324442274929496,0.0295950238789558,0.393957739967911,0.319152841519886,-0.17703106404335145,0.13154636835479064,0.8207873951098841,0.6983121424715847,Acute_HR
P10599,TXN,0.173368423266901,0.422791856068624,0.788624694736797,0.86135496306191806,0.07252701456364008,0.6507779137628646,0.9518181113634416,0.9693237155623102,Acute_HR
P10606,COX5B,-0.32877657874819,0.238342989215366,0.687520687938648,0.624077794136988,-0.06727067761060823,0.7341928898238694,0.9599843774749518,0.9794290012684972,Acute_HR
P10636,MAPT,0.402370918970817,0.0697415114981051,0.488443267122598,0.34249525095332,0.2169969269168668,0.19490170174222127,0.8314752890879418,0.7012811643871436,Acute_HR
P10644,PRKAR1A,0.189103026091605,0.225369315768348,0.67645789965872,0.754449970447846,0.0865320171573849,0.4880977316225379,0.9110219909150732,0.9398225563259536,Acute_HR
P10768,ESD,0.0452905166983157,0.796126453731511,0.933275793343871,0.989727018268376,-0.06518975486821432,0.6234455567342552,0.9514545280643802,0.9696677835091686,Acute_HR
P10809,HSPD1,-0.163325489334191,0.260330081899097,0.703863733332924,0.802675910368306,-0.1422478184739795,0.24870102813257405,0.8329784100210285,0.820420406610386,Acute_HR
P10909,CLU,0.455758325860728,0.260119390843841,0.703863733332924,0.54132751429156,0.33613542846618927,0.3757986260576808,0.8638088660586138,0.7196600256841661,Acute_HR
P10916,MYL2,0.709940291917938,0.153491427009043,0.614643183539254,0.264343310887338,0.7696351943212107,0.08417750094288233,0.7729176940174831,0.14886514897665606,Acute_HR
P11021,HSPA5,0.355065696684814,0.0304206750606909,0.393957739967911,0.289351201439299,0.2253669608365314,0.09902946569315392,0.7853642932318289,0.5938523548358848,Acute_HR
P11047,LAMC1,0.332492705149221,0.399820796339163,0.788624694736797,0.737264195140933,0.47335538519582343,0.10069540934283402,0.7855462847703819,0.33734110184794797,Acute_HR
P11055,MYH3,0.324555413884998,0.56542694008628,0.851222955752943,0.831060137383845,0.2787543168041502,0.49555896440794367,0.9113781541890876,0.822254973222071,Acute_HR
P11142,HSPA8,0.198339897765035,0.102234785307563,0.568134284019513,0.636156406693149,0.11255428152263391,0.22479883673729223,0.8329784100210285,0.8453599059454199,Acute_HR
P11166,SLC2A1,0.27257697550673,0.615551860968312,0.870254137541385,0.876109511509728,0.30927712658418116,0.5137314601264593,0.9157616761703764,0.8138367766296838,Acute_HR
P11171,EPB41,-0.134722508632045,0.810515711432064,0.944261337481718,0.972093663029582,0.09282031441604488,0.802085134193016,0.9703904601583596,0.979737460345361,Acute_HR
P11177,PDHB,-0.238314410649878,0.0719870963472161,0.491111671910194,0.534155023249799,-0.14996171897603716,0.14686387822397523,0.8224326201616683,0.7500136029034458,Acute_HR
P11182,DBT,0.108009503889971,0.676178941102402,0.887979484855037,0.958616813925197,0.19409220558523188,0.410736662909304,0.874574467930636,0.8413867753482402,Acute_HR
P11216,PYGB,-0.194001970602162,0.306173429124142,0.737027694267704,0.794834449127202,-0.07075532790632266,0.6245645075846766,0.951787324107472,0.9672439120112052,Acute_HR
P11217,PYGM,-0.215688335695518,0.0781020480037916,0.508320736671142,0.576979257905784,-0.07915934273798442,0.4097405014745883,0.8739031771296653,0.9318080515708236,Acute_HR
P11233,RALA,-0.205030183369981,0.270310944667333,0.710198849858923,0.764741917996688,-0.08582715748647018,0.5995161939480946,0.937811731589756,0.9570382254386892,Acute_HR
P11277,SPTB,0.493299821789819,0.232466704617058,0.68478368720201,0.486884417567365,0.439826694600864,0.2494577503864475,0.8329784100210285,0.5429791888050058,Acute_HR
P11279,LAMP1,0.996385111728642,0.130551944387696,0.587773143186312,0.131516332293794,0.7181975799757616,0.00418087975801078,0.4448828264460552,0.01957042254095796,Acute_HR
P11310,ACADM,-0.297486647921673,0.096619846957386,0.564248230116699,0.498965811320507,-0.23731658023131175,0.1283697020223372,0.8207873951098841,0.6143606301900615,Acute_HR
P11532,DMD,0.0952387747766679,0.55379207147786,0.848905231051817,0.945271703068029,0.04139456204724467,0.7669606585994736,0.9682940608569052,0.989077294968278,Acute_HR
P11586,MTHFD1,0.133278301954888,0.351840011890411,0.768755175211946,0.870036879637521,0.07100866051999333,0.576204997917577,0.9275941206235668,0.9616098316163516,Acute_HR
P11766,ADH5,0.0118168888916301,0.944916020664658,0.985576545372509,0.999330688352554,-0.07841825305190397,0.6016771647485657,0.937811731589756,0.9609439866129456,Acute_HR
P11940,PABPC1,0.260204253989627,0.193304486100882,0.651240904896432,0.652044317827176,0.22894916572170132,0.17430728678532317,0.827018695443858,0.6703472413517467,Acute_HR
P12081,HARS1,-0.110713552039204,0.468586774088166,0.809288296325465,0.919500552352426,-0.03828131832741732,0.7982497793764969,0.9703904601583596,0.9914110258034646,Acute_HR
P12109,COL6A1,-0.330032961120182,0.554896211294312,0.848905231051817,0.823344236213588,-0.235784497097427,0.5766262203869934,0.9275941206235668,0.8782589884559189,Acute_HR
P12110,COL6A2,0.150240615289267,0.799505016867609,0.936064928894663,0.966940601043905,0.08260338340280171,0.8156619432087808,0.9740599729507008,0.9833099711364792,Acute_HR
P12111,COL6A3,0.272673019629782,0.510756051979525,0.830354456245939,0.832602479276678,0.23127759157793193,0.5368743965468605,0.9243472279250048,0.8660153841564926,Acute_HR
P12235,SLC25A4,-0.159509411397298,0.349069069046201,0.768755175211946,0.845454152056358,-0.07873971012838155,0.5440273882408264,0.9243472279250048,0.9531974143490086,Acute_HR
P12236,SLC25A6,-0.464454752973843,0.0164818391011813,0.374816411559806,0.148552446642328,-0.2873606035218579,0.05211811434290231,0.7213633307435423,0.4278712411493512,Acute_HR
P12268,IMPDH2,0.126342507595151,0.476548049861398,0.813033875006252,0.910607436947885,0.15093999429504734,0.3533853430761702,0.863690150364765,0.8546978984862238,Acute_HR
P12277,CKB,-0.088367055698324,0.605180268692107,0.864607139232699,0.956589916061337,-0.131301536173698,0.3665333161053468,0.8638088660586138,0.8765312965284062,Acute_HR
P12429,ANXA3,0.548190296818241,0.0911041061079813,0.549983268792161,0.268923528353048,0.4669903924880572,0.119041569688877,0.8202166827906922,0.37013499439864256,Acute_HR
P12694,BCKDHA,-0.039402202339673,0.902006940080107,0.971353434637798,0.995944575644648,-0.04028427431841308,0.866331328438277,0.9855534636490438,0.9942363700143148,Acute_HR
P12814,ACTN1,0.430189150725241,0.622435536881423,0.872425623504381,0.815495626372785,0.910108282283673,0.22305934667022023,0.8329784100210285,0.2552654474500765,Acute_HR
P12829,MYL4,0.158202366514445,0.751414259854663,0.915238666855113,0.955792971327156,0.3060601998672041,0.49723102733224134,0.9113781541890876,0.8074740021117548,Acute_HR
P12882,MYH1,0.321558654457128,0.598181380404424,0.86113861420757,0.847693171165698,0.6251106112629898,0.2583602052501284,0.8329784100210285,0.4291172752824059,Acute_HR
P12883,MYH7,0.663951596905601,0.209138127760837,0.665318361241789,0.353834803649538,0.7615837872736364,0.10841179528510352,0.8009282062317725,0.1841322814056192,Acute_HR
P12955,PEPD,-0.0890049069476326,0.73740019436383,0.91260854166915,0.973251182091054,-0.01734380896107268,0.9412814410982786,0.9952868716234584,0.9989510229697236,Acute_HR
P12956,XRCC6,-0.588334417674123,0.0227723426957127,0.389548127706306,0.108045434927153,-0.35674508840771324,0.10435785982930926,0.7896279673682677,0.4465433980190091,Acute_HR
P13010,XRCC5,0.723471512993804,0.0184058230770401,0.378494212850197,0.05555773662433,0.32048485474289734,0.217521520842682,0.8329784100210285,0.6133092273090472,Acute_HR
P13073,COX4I1,-0.0333657959443023,0.885991228751119,0.967582511398821,0.995969274784415,0.15992505169433002,0.3826612734227395,0.8638088660586138,0.8575937145311516,Acute_HR
P13164,IFITM1,1.29594025399717,0.0976002196651303,0.568134284019513,0.0490217269641493,0.4760729509924815,0.1663883226421783,0.8234356005787591,0.4257921532258687,Acute_HR
P13473,LAMP2,-0.180570587963558,0.551251291302744,0.848905231051817,0.898039312596388,-0.23994900646293615,0.3382851891215878,0.8471175216258403,0.7709956356188662,Acute_HR
P13489,RNH1,0.117587727208111,0.382305424881876,0.78700360627973,0.893092814415139,4.650409407709333e-4,0.9965585920035342,0.9979965358293365,0.9999983968455314,Acute_HR
P13533,MYH6,0.963524785959127,0.0912801866318552,0.549983268792161,0.0996086395002999,0.3498739020696462,0.3378869083860011,0.8471175216258403,0.6841154502311704,Acute_HR
P13535,MYH8,-0.20547818537371,0.743256583783535,0.912712223103429,0.940853115265298,0.0492919724762082,0.9170385938911222,0.9952868716234584,0.995740132295598,Acute_HR
P13639,EEF2,0.259294266287945,0.050001526224559,0.468065875001463,0.459889844266772,0.15828847097330723,0.11259875065030048,0.8163409422146785,0.7077317827684275,Acute_HR
P13645,KRT10,-1.1703975373469,0.0448246866717949,0.451936723511643,0.0264082197283903,-1.3788498322021532,0.02139105556444733,0.6297397115412299,0.00498472232633981,Acute_HR
P13667,PDIA4,0.364773248350829,0.410869434533795,0.788624694736797,0.722918756409436,0.2282056579409577,0.47574376509353034,0.9049403486727884,0.8440627164304894,Acute_HR
P13693,TPT1,-0.0689331168612597,0.691839782927629,0.893246913241213,0.97492472045339,-0.04313576461165525,0.7536156037910722,0.9652135239011166,0.9878722050811944,Acute_HR
P13716,ALAD,0.139655994072484,0.676340467472836,0.887979484855037,0.946850856549434,0.1398852190226414,0.654088029836412,0.9522529445007002,0.9423456489546768,Acute_HR
P13796,LCP1,1.03631687472605,0.0710713020670906,0.491078513462195,0.0645641438965008,0.6882509830522494,0.11201865274635116,0.8163409422146785,0.22165276099128303,Acute_HR
P13797,PLS3,-0.342120521877003,0.309129530383307,0.739515403727917,0.669216437609614,-0.31961520229462437,0.1948283988178336,0.8314752890879418,0.5928735340327385,Acute_HR
P13798,APEH,-0.167364832012609,0.192359644507699,0.650411228949889,0.75890227397052,-0.15527877195492223,0.15876791425382236,0.8234356005787591,0.7514419211981348,Acute_HR
P13804,ETFA,-0.107568059953273,0.395793523298996,0.788624694736797,0.905108174357035,-0.11335503041024708,0.31268881874150395,0.8442504317392169,0.8765333513660842,Acute_HR
P13805,TNNT1,0.0835543916480006,0.869076225526345,0.963866590919335,0.988343743405532,0.07022293913993494,0.8702791299849801,0.9855534636490438,0.990290578751002,Acute_HR
P13807,GYS1,-0.107619775226436,0.461424552810193,0.80791092444031,0.920132970657791,-0.05261379744205285,0.6790110067662778,0.9573292933131184,0.9798382764662696,Acute_HR
P13861,PRKAR2A,-0.0792682954372737,0.57260611770243,0.854410292235018,0.956765830173335,-0.13245786381207836,0.2507739366471551,0.8329784100210285,0.8325881581016971,Acute_HR
P13929,ENO3,-0.0824951122315838,0.626184121071425,0.873201001127176,0.962119269440961,-0.08318626449897693,0.5725765094545714,0.9275941206235668,0.9546739576456592,Acute_HR
P13987,CD59,0.051950781016437,0.867406675402884,0.963866590919335,0.992637376866794,0.2590719004995634,0.37608662527292114,0.8638088660586138,0.7761917568416143,Acute_HR
P14174,MIF,0.0463547048877899,0.908202708432461,0.97443408777402,0.995546559204258,0.02367305552117216,0.9307334260679978,0.9952868716234584,0.9983021348941936,Acute_HR
P14314,PRKCSH,0.212047799336975,0.241972464761904,0.687520687938648,0.74016564863512,0.09356521449075927,0.5576552569348183,0.925837938440541,0.9468227003742647,Acute_HR
P14324,FDPS,0.0689886531743547,0.658414058725251,0.882834566371376,0.971579845165797,0.1297010513356689,0.38480013751688946,0.8638088660586138,0.8834959678552244,Acute_HR
P14406,COX7A2,0.0153773363746907,0.949177586446389,0.986413240421446,0.999198249430154,0.10389998301308268,0.6498624773507342,0.9518181113634416,0.9562075160838408,Acute_HR
P14543,NID1,-0.173899581001745,0.836875328112073,0.953099900126343,0.969506531805487,0.10492395039405976,0.7486782724591378,0.9650797522643324,0.9700867189940376,Acute_HR
P14550,AKR1A1,0.351988408373696,0.107291816030188,0.572104119045139,0.455796178035811,0.18656534367892164,0.31708731245136207,0.8442504317392169,0.8071184286634003,Acute_HR
P14618,PKM,-0.241573645978526,0.086711744332671,0.538951131173804,0.553946231310469,-0.1749089229061518,0.10935376494175993,0.804827141219089,0.6790213734612665,Acute_HR
P14621,ACYP2,0.132328982214581,0.518979841183902,0.835500344725256,0.916866603679297,0.07540572516913358,0.6652054017335616,0.9556480156801496,0.9697278115361448,Acute_HR
P14625,HSP90B1,0.285939550241523,0.172601609391791,0.634034531662852,0.605119216645919,0.15888663378635923,0.3223151875693103,0.8442504317392169,0.8353575204732778,Acute_HR
P14649,MYL6B,0.939750600998551,0.046234543786812,0.459543019550028,0.0556418470416962,0.7915006751690079,0.08161984941871538,0.7729176940174831,0.13762129254224714,Acute_HR
P14678,SNRPB,0.449437181935306,0.131574382004125,0.587773143186312,0.401904481382177,0.2904721481981607,0.214506006171536,0.8329784100210285,0.6394429195533113,Acute_HR
P14735,IDE,-0.166868363333343,0.268196324961295,0.710198849858923,0.802836035967455,-0.08477264173689036,0.5391682178999135,0.9243472279250048,0.9489810907989908,Acute_HR
P14854,COX6B1,-0.549088398157323,0.0513431526589047,0.468065875001463,0.195857821383466,-0.31089556349817826,0.17251791897728078,0.827018695443858,0.5790754347679093,Acute_HR
P14866,HNRNPL,0.838514230096454,0.0594491140847739,0.477541495528409,0.0937785391285393,0.6334631085980753,0.03252896230929865,0.657700995222247,0.11417685127202268,Acute_HR
P14868,DARS1,-0.0274176963385031,0.904143236007264,0.972570325655003,0.997241000770034,0.03284741149478165,0.8353483190055665,0.9752975492870664,0.9941079639368872,Acute_HR
P14923,JUP,-0.692423481948182,0.0487777678578596,0.466769432025954,0.123507706199442,-0.6920143128470606,0.02561449060491424,0.6463500681214074,0.07918617065918813,Acute_HR
P14927,UQCRB,-0.123878552834537,0.441735949768064,0.796560197021454,0.903739520419725,-0.06401567057973878,0.6490708269140952,0.9518181113634416,0.9727108322196988,Acute_HR
P15088,CPA3,-0.540481949281986,0.114138183011624,0.574578208360088,0.309427169801704,-0.428168808083452,0.1725071882321539,0.827018695443858,0.4712210112857007,Acute_HR
P15090,FABP4,-0.0760601973845212,0.677211424908643,0.887979484855037,0.970789018641074,-0.10263253611545764,0.5408773797890797,0.9243472279250048,0.9388738756680384,Acute_HR
P15104,GLUL,-0.255625082409544,0.232513252139717,0.68478368720201,0.68872864129265,-0.17706814190932363,0.3987745930628884,0.8712882819625168,0.8497703170305224,Acute_HR
P15121,AKR1B1,0.0938295923023844,0.715958369561295,0.90465577964312,0.969134777730182,-0.01681763755900789,0.941673100021516,0.9952868716234584,0.9989898194610708,Acute_HR
P15170,GSPT1,-0.172815529153038,0.408974968342759,0.788624694736797,0.856830987522761,-0.0705782190830817,0.6893435214311223,0.9579786614655288,0.9740855016416036,Acute_HR
P15259,PGAM2,-0.33136729102932,0.0257304021451139,0.391940082658256,0.297354138485214,-0.2377515040709852,0.05380531752367914,0.7277918793869723,0.49917379939856926,Acute_HR
P15311,EZR,0.721480477178751,0.306137350868682,0.737027694267704,0.425695109648506,0.8054117053167396,0.01346373789955537,0.6172912129187288,0.0311320783422292,Acute_HR
P15374,UCHL3,-0.00119286997555434,0.99394088573663,0.999109585090434,0.999992750305104,-0.01763087875292868,0.9015075328475768,0.9918892983393376,0.9981735791224354,Acute_HR
P15531,NME1,-0.114244829648023,0.727106123373495,0.912095896839062,0.964246929241225,-0.142765256784962,0.6022257209450186,0.937811731589756,0.93015918715899,Acute_HR
P15880,RPS2,0.119582167611441,0.592077031828232,0.860953815691275,0.939248463837262,0.09949720778150706,0.6059076000725976,0.9382902895590276,0.9513712965867392,Acute_HR
P15927,RPA2,0.919133626570503,0.00394194686582805,0.299886534457026,0.00616789422234877,0.4112884633927347,0.0296013700658032,0.657700995222247,0.23510842075178984,Acute_HR
P15954,COX7C,0.0967404895769768,0.682192939712582,0.888937351386586,0.96367835211765,0.2242566806028954,0.25510596287941784,0.8329784100210285,0.7361276543547498,Acute_HR
P16083,NQO2,-0.573754431836345,0.450029221736025,0.801523448317272,0.632477853787086,0.06076582348748616,0.9128145637971772,0.9952868716234584,0.9944721233688988,Acute_HR
P16118,PFKFB1,-0.616827326889602,0.0221814089184421,0.389311918467936,0.0954466951049932,-0.6223563184827654,0.00164803569630575,0.32021333579220745,0.018533676907959,Acute_HR
P16152,CBR1,0.258787762994668,0.200450916166523,0.656731560932017,0.659733023367565,0.11347211481467312,0.5036400698591287,0.9136999586706694,0.925121890972824,Acute_HR
P16157,ANK1,0.260673701060838,0.588778037538847,0.860104425251224,0.871028634892623,0.28821186714331404,0.5206579196397598,0.918815768524996,0.8285277533930506,Acute_HR
P16219,ACADS,-0.206309807878082,0.509549759244212,0.830064797332868,0.870141182884033,-0.0065776558011521,0.982290776920846,0.9969775340163276,0.9998824779600805,Acute_HR
P16298,PPP3CB,-0.366646195768027,0.0527748822123717,0.468065875001463,0.340081352942834,-0.2317165168090156,0.13358415888353564,0.8207873951098841,0.627224457509787,Acute_HR
P16615,ATP2A2,-6.0501374892396e-4,0.997146258726932,0.999398535624176,0.999998270980524,-0.06483140578120228,0.6676475458992837,0.9559610771424524,0.9741484683467244,Acute_HR
P16671,CD36,-0.138433302429529,0.671736399044773,0.887979484855037,0.946408365702481,-0.3945576502493075,0.2570123604936216,0.8329784100210285,0.585049807501137,Acute_HR
P16930,FAH,0.0886330704653062,0.66353077349537,0.882834566371376,0.964297408513506,0.02287257729614822,0.9016540215616492,0.9918892983393376,0.9976349313373538,Acute_HR
P16989,YBX3,0.134664521602794,0.444468579982361,0.799960675145163,0.896554481126506,0.07319014428277981,0.6204689420199967,0.9512047598986612,0.9656709133604028,Acute_HR
P17152,TMEM11,-0.364352181795141,0.12014182025275,0.582194163257913,0.462045320992314,-0.14328973691344515,0.4269721883326204,0.8806531827706512,0.8851972460245896,Acute_HR
P17174,GOT1,-0.2365026228624,0.056354779947442,0.477541495528409,0.506514460079087,-0.19671018154561892,0.06126515080452781,0.7696560852275082,0.5773411976071336,Acute_HR
P17540,CKMT2,-0.340262365945861,0.0802823916835528,0.517286210414358,0.423919615267473,-0.21279657980460695,0.1951377930129189,0.8314752890879418,0.706296533465962,Acute_HR
P17568,NDUFB7,-0.191462313338036,0.481051690449902,0.814963118001456,0.869264004701029,0.03201183383600536,0.8851581428284097,0.9872917746932262,0.9961025247127386,Acute_HR
P17612,PRKACA,0.157966510748071,0.388405551389083,0.788624694736797,0.86123337645357,0.01765311657406343,0.9053675565200412,0.9927365475837698,0.9982465672251198,Acute_HR
P17655,CAPN2,0.0833337049760559,0.723976014164738,0.911488806023018,0.973442483491103,-0.07736962239589928,0.7044142945268053,0.9579786614655288,0.9732547281502454,Acute_HR
P17661,DES,0.393788483302924,0.468026075692734,0.809288296325465,0.74157681460526,0.4862607091999784,0.3099554276817442,0.8442504317392169,0.5657685607942564,Acute_HR
P17812,CTPS1,0.350325016780838,0.662465269694329,0.882834566371376,0.865663218978974,-0.10484611559988188,0.7635692466532311,0.9679419475476224,0.9721138099223886,Acute_HR
P17858,PFKL,-0.394184325526616,0.181861650765442,0.63800103616987,0.510741980453374,-0.23650364976193927,0.2848545848283058,0.8437080157338386,0.7430471959357638,Acute_HR
P17931,LGALS3,0.688425608372253,0.108175265561085,0.572104119045139,0.21630619617773,0.26862140380167787,0.32525411121281145,0.8442504317392169,0.7395586182776345,Acute_HR
P17980,PSMC3,0.23271894096067,0.157014127885828,0.619404712659808,0.649949648295318,0.188794966564398,0.16363564747185777,0.8234356005787591,0.7105327626669016,Acute_HR
P17987,TCP1,0.0357869777647508,0.850628419530385,0.955702621685967,0.994227114345359,0.03495813537636039,0.8161087464931829,0.9740599729507008,0.9929214110025824,Acute_HR
P18031,PTPN1,1.37334108511069,0.00915476439206643,0.323342466831014,0.00158725357893114,0.2803213253190542,0.2981631458293391,0.8442504317392169,0.7123250841735104,Acute_HR
P18085,ARF4,0.0221896360268872,0.915197421473919,0.976850698900655,0.998035586835621,0.11893320984659894,0.47412679864047214,0.9048712660171628,0.9150674198067236,Acute_HR
P18124,RPL7,0.783422637841785,0.0079155417170022,0.323342466831014,0.0225747090214382,0.6482126794959591,0.01073445661239702,0.5637040323753358,0.05290864866427094,Acute_HR
P18206,VCL,-0.021239790858537302,0.872102194345383,0.963866590919335,0.997097583122022,-0.09519033212149708,0.39204641814575336,0.8697021776662369,0.9147231293780446,Acute_HR
P18621,RPL17,0.258282706730544,0.506487951990492,0.830064797332868,0.838871253910451,0.22784578615792128,0.4700399388045897,0.9048712660171628,0.841971297635371,Acute_HR
P18669,PGAM1,-0.143212477906321,0.310758860718995,0.739515403727917,0.845879918279495,-0.1079049360971176,0.3749979400553553,0.8638088660586138,0.89957134665359,Acute_HR
P18859,ATP5PF,-0.177883996018085,0.31410004991492,0.742243760984767,0.81383515699212,-0.18714159128485977,0.2588781482069617,0.8329784100210285,0.7765434090956865,Acute_HR
P19237,TNNI1,0.20065024491802,0.675662963287488,0.887979484855037,0.924347573692499,0.22610278296694375,0.5961410125755511,0.9341145059953998,0.8896225522754323,Acute_HR
P19338,NCL,0.731744264752344,0.0011580085056843,0.279803805185969,0.0071021184774071,0.5292821744172791,0.0077302276850899,0.5214974710661424,0.07625315562922255,Acute_HR
P19367,HK1,-0.00822579188946548,0.950181817726193,0.986413240421446,0.999579734530986,0.05345210351055485,0.660726034927789,0.9556480156801496,0.978092134141135,Acute_HR
P19404,NDUFV2,-0.0798874566099279,0.679517339869076,0.8882748276313,0.969605182690188,0.0717063343423554,0.6746005654744547,0.9573292933131184,0.9721685459557716,Acute_HR
P19623,SRM,0.593879630248612,0.210684131295721,0.665318361241789,0.396568960402829,0.38409131299446386,0.23523998679835045,0.8329784100210285,0.5735917431024363,Acute_HR
P19971,TYMP,0.864981122656381,0.167021145535855,0.63180405933622,0.21267281678286,0.24001177281261477,0.2595599767373329,0.8329784100210285,0.7234527274750325,Acute_HR
P20042,EIF2S2,-0.194992783696414,0.557248371620232,0.850166615897323,0.892239303476605,-0.04112545913841359,0.8646646731417497,0.9855534636490438,0.9940376484938336,Acute_HR
P20073,ANXA7,0.0518787282458071,0.657634044517564,0.882834566371376,0.978491948278654,-0.03645917201482618,0.696424163005265,0.9579786614655288,0.9868958210259668,Acute_HR
P20231,TPSB2,-0.977387141326215,0.00828727952640202,0.323342466831014,0.00923597275643495,-0.4915553288648482,0.0716862490460528,0.7723907576219418,0.27376844937720446,Acute_HR
P20340,RAB6A,-0.209220407696648,0.396381396727418,0.788624694736797,0.823980802044355,-0.14613680422525732,0.4474515462461651,0.8901903072803236,0.8891215540153609,Acute_HR
P20472,PVALB,-0.247869147571141,0.766724039360056,0.921075074577706,0.936279656456555,-0.04000289369601262,0.9344030461509774,0.9952868716234584,0.997289587213449,Acute_HR
P20618,PSMB1,-0.171450745594019,0.225837813999181,0.676464476812427,0.774832726718628,-0.12728752330371407,0.2728250700006829,0.8422003989174283,0.8476081160791586,Acute_HR
P20674,COX5A,-0.145650501046816,0.483697009212399,0.816431273829428,0.899617630330031,0.0736179749405359,0.6734427618545512,0.9573292933131184,0.9713144383440994,Acute_HR
P20774,OGN,7.7996546652769e-4,0.998329196152268,0.999398535624176,0.999998695741664,-0.3378050462282616,0.28448464567174736,0.8437080157338386,0.6540008583438245,Acute_HR
P20807,CAPN3,-0.240808937022809,0.455323201753759,0.803721201465557,0.827409207910568,-0.0371215376923999,0.8987214948573916,0.9918892983393376,0.9960439306787688,Acute_HR
P20810,CAST,-0.101722486284466,0.655253531223995,0.882834566371376,0.957909994732706,-0.11002192562168388,0.5693263731395499,0.9275941206235668,0.9399059078376096,Acute_HR
P20929,NEB,0.481413292244831,0.421449331986857,0.788624694736797,0.659701441493867,0.6833140548038479,0.18838063696315407,0.8314752890879418,0.31961127228965297,Acute_HR
P20962,PTMS,NA,NA,NA,NA,0.3034790450333613,0.40222023434150855,0.8712882819625168,0.758513101448291,Acute_HR
P21266,GSTM3,0.0297487182568865,0.916409796628032,0.977065712565905,0.997406554457098,0.0080045161944362,0.9757856912569614,0.9952868716234584,0.9998038101829668,Acute_HR
P21281,ATP6V1B2,0.0423302785441386,0.814887339852942,0.945030694041525,0.991372197994433,0.03029857705655203,0.8607865752105067,0.9855534636490438,0.9954682795166594,Acute_HR
P21291,CSRP1,-0.937159584221796,0.107715065812861,0.572104119045139,0.123904934172687,-0.7800739808862147,0.13924676046186968,0.8207873951098841,0.21482708456125615,Acute_HR
P21333,FLNA,0.201993183141127,0.371043794903612,0.778758691332548,0.818515334522793,0.00817278328493387,0.9657362536291992,0.9952868716234584,0.999715100495417,Acute_HR
P21397,MAOA,-0.499508433339361,0.0675041980334313,0.48496563531726,0.26016019714263,-0.2627547768736882,0.24547176116039815,0.8329784100210285,0.6913850594118941,Acute_HR
P21399,ACO1,-0.104180474266901,0.625800538134928,0.873201001127176,0.952341256531064,-0.10689284446740288,0.5669488979941051,0.9275941206235668,0.9411429819766652,Acute_HR
P21695,GPD1,-0.0713124031677914,0.683599354322475,0.888937351386586,0.973238561675463,-0.08685371323032953,0.5808335560605028,0.9275941206235668,0.9539091484287028,Acute_HR
P21796,VDAC1,-0.178683020240523,0.248373040062065,0.693794723855291,0.779678281393123,-0.02136335761403884,0.8648192326398753,0.9855534636490438,0.9969021060025984,Acute_HR
P21817,RYR1,-0.0486827513019676,0.734593818118588,0.912095896839062,0.985096582742624,0.01009632921314107,0.9335228371643564,0.9952868716234584,0.9993057161315384,Acute_HR
P21912,SDHB,-0.125963564996507,0.369466058691569,0.777909428585788,0.8821250365521,-0.07081942682125586,0.5543522374124028,0.925837938440541,0.959080492336332,Acute_HR
P21926,CD9,0.298099222649956,0.766662843478956,0.921075074577706,0.923848304242903,-0.4592254294859366,0.3398149802132303,0.8471175216258403,0.6091645824335957,Acute_HR
P21953,BCKDHB,0.174498119629654,0.740912253836893,0.912712223103429,0.949018213746027,0.14497277292838007,0.7258487774330666,0.9582997778908696,0.9546111011373312,Acute_HR
P21964,COMT,0.0895462275106986,0.648330191796366,0.882592621107038,0.961937961485093,-0.0675993293957653,0.6958316973822232,0.9579786614655288,0.9757833201710197,Acute_HR
P21980,TGM2,0.0484447241460089,0.856730874809378,0.957899521086374,0.992536910666006,-0.12006860699454693,0.6409168955326833,0.9518181113634416,0.9479882440150896,Acute_HR
P22033,MMUT,-0.370440196878679,0.038195464425386,0.430418077006459,0.298345966109449,-0.3264846299403352,0.06317511778613691,0.7696560852275082,0.4058791333400596,Acute_HR
P22059,OSBP,-0.225840844267147,0.34756976444787,0.768733668666676,0.787677673049024,-0.18351170448994125,0.38268599447129537,0.8638088660586138,0.8383912337297209,Acute_HR
P22061,PCMT1,0.0654498213933721,0.570453245737433,0.854133326111897,0.963928111895546,0.07555428580831958,0.4184603969713307,0.8777097651644572,0.9362985818450648,Acute_HR
P22102,GART,-0.0649646686106422,0.803379475527884,0.938895118618742,0.985878071510345,0.115111522727517,0.5920458995941675,0.92952671852059,0.9414461437691584,Acute_HR
