uniprot_id,protein,gene,description,logFC,P.Value,adj.P.Val,t,B,pi_score,sig_pi,contrast
P82909,RT36_HUMAN,MRPS36,"28S ribosomal protein S36, mitochondrial",-0.333665406747528,0.2443480728653674,0.8933963857613099,-1.1799448180598222,-4.80644516886447,0.6248844920098028,0,Acute_HRvLR
P83111,LACTB_HUMAN,LACTB,"Serine beta-lactamase-like protein LACTB, mitochondrial",0.3096209676889501,0.24498327859043592,0.8933963857613099,1.1783325787626078,-4.808832641825065,0.6469397467551163,0,Acute_HRvLR
P83731,RL24_HUMAN,RPL24,60S ribosomal protein L24,0.4677303903830001,0.09418379538128983,0.775932726681373,1.7105908232540867,-4.199953933379993,0.3312054554334539,0,Acute_HRvLR
P84077,ARF1_HUMAN,ARF1,ADP-ribosylation factor 1,-0.18831059316048382,0.3024008298646237,0.9271672525851049,-1.0435056337060604,-5.018346243149761,0.79834070389949,0,Acute_HRvLR
P84085,ARF5_HUMAN,ARF5,ADP-ribosylation factor 5,0.45099756380956535,0.09114506720614758,0.7721325068463245,1.727120447873633,-4.192941507505207,0.3395018879685679,0,Acute_HRvLR
P84098,RL19_HUMAN,RPL19,60S ribosomal protein L19,0.2746884195461128,0.36779119069974864,0.937290739077856,0.9099584890213179,-4.943826435719648,0.7597587560357199,0,Acute_HRvLR
P84103,SRSF3_HUMAN,SRSF3,Serine/arginine-rich splicing factor 3,0.1802930573721575,0.4495939329869173,0.9552365564375793,0.7628845611572295,-5.021513598018974,0.86577678422025794,0,Acute_HRvLR
P84157,MXRA7_HUMAN,MXRA7,Matrix-remodeling-associated protein 7,0.238918007002777,0.31549444165151513,0.9271672525851049,1.01531387207334,-4.937063605839923,0.759101934889984,0,Acute_HRvLR
P84243,H33_HUMAN,H3-3A,Histone H3.3,-0.2980715183465463,0.47324869767609146,0.9552365564375793,-0.7234085555478076,-5.264822955282296,0.8001168423245496,0,Acute_HRvLR
P98095,FBLN2_HUMAN,FBLN2,Fibulin-2,0.31189416577057827,0.21913634999059023,0.8795070204201324,1.2465691548086681,-4.684931624589288,0.6228345203374389,0,Acute_HRvLR
P98160,PGBM_HUMAN,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,-0.013938049229231808,0.9599963642739378,0.9914703658820319,-0.05044399724235641,-5.310949786421283,0.9994311301121225,0,Acute_HRvLR
P99999,CYC_HUMAN,CYCS,Cytochrome c,-0.2199739516191883,0.22606703165497266,0.8811449908322456,-1.227714721520523,-5.012860470714322,0.7210228232520832,0,Acute_HRvLR
Q00013,EM55_HUMAN,MPP1,55 kDa erythrocyte membrane protein,-0.7448681126061771,0.019258067570521998,0.5871936681562192,-2.429547032910563,-3.2198118752775717,0.052754887842730976,0,Acute_HRvLR
Q00059,TFAM_HUMAN,TFAM,"Transcription factor A, mitochondrial",-0.4963250140547828,0.06495711504470972,0.7317272566730073,-1.8928140551842785,-3.9857540952055346,0.25744054384480197,0,Acute_HRvLR
Q00169,PIPNA_HUMAN,PITPNA,Phosphatidylinositol transfer protein alpha isoform,0.06560089848328587,0.8145482832693429,0.976925906797754,0.23597021330466939,-5.619337735711652,0.9866339699053904,0,Acute_HRvLR
Q00325,MPCP_HUMAN,SLC25A3,"Phosphate carrier protein, mitochondrial",-0.1653043021228875,0.37985199710285145,0.9378048670531643,-0.8870728504181973,-5.281227556429152,0.8521350991178355,0,Acute_HRvLR
Q00577,PURA_HUMAN,PURA,Transcriptional activator protein Pur-alpha,-0.5255660641294675,0.11928589133881556,0.8097573332126359,-1.588641873987468,-4.336516166003452,0.32710452896633274,0,Acute_HRvLR
Q00610,CLH1_HUMAN,CLTC,Clathrin heavy chain 1,0.2043491233236452,0.21906057497420905,0.8795070204201324,1.246777722492804,-4.769740675539978,0.7332378530819688,0,Acute_HRvLR
Q00688,FKBP3_HUMAN,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,-0.1632942026069344,0.28955057693860764,0.9192757695943049,-1.0720023202494053,-5.056642027400046,0.8167755349657515,0,Acute_HRvLR
Q00765,REEP5_HUMAN,REEP5,Receptor expression-enhancing protein 5,0.42634289568325556,0.0690827335706983,0.7317272566730073,1.863335397983266,-4.08124892795195,0.32001728605513485,0,Acute_HRvLR
Q00796,DHSO_HUMAN,SORD,Sorbitol dehydrogenase,-0.17437375973697655,0.49085161723675574,0.9552365564375793,-0.6947576159465857,-5.07328243832722,0.8833032512839337,0,Acute_HRvLR
Q00839,HNRPU_HUMAN,HNRNPU,Heterogeneous nuclear ribonucleoprotein U,-0.0875001192655418,0.7511991489293636,0.96619212305835,-0.3190444306794386,-5.2507618735611,0.9752782866803158,0,Acute_HRvLR
Q00872,MYPC1_HUMAN,MYBPC1,"Myosin-binding protein C, slow-type",-0.22328749438090156,0.5245305047126005,0.9552365564375793,-0.6414808996386719,-5.46030812006738,0.8658213943099091,0,Acute_HRvLR
Q00G26,PLIN5_HUMAN,PLIN5,Perilipin-5,-0.18049130892702792,0.5847965603232346,0.9552365564375793,-0.5504380220303743,-5.135779118839692,0.907708480755569,0,Acute_HRvLR
Q01082,SPTB2_HUMAN,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",-0.01415307292824508,0.9560452948480229,0.9914703658820319,-0.05543122422922576,-5.234420438572063,0.9993640218685955,0,Acute_HRvLR
Q01105,SET_HUMAN,SET,Protein SET,-0.069590782387003,0.7957379291883355,0.9684419628854476,-0.26043831295268227,-5.303575408228372,0.9842252687247988,0,Acute_HRvLR
Q01130,SRSF2_HUMAN,SRSF2,Serine/arginine-rich splicing factor 2,0.5784911306226412,0.027746749272537796,0.6300598538977901,2.276147207390798,-3.4436347620832506,0.1257222119145622,0,Acute_HRvLR
Q01432,AMPD3_HUMAN,AMPD3,AMP deaminase 3,-0.27395598938989707,0.36336203237379217,0.937290739077856,-0.9184838607837413,-5.106102807787034,0.7577961339934721,0,Acute_HRvLR
Q01469,FABP5_HUMAN,FABP5,Fatty acid-binding protein 5,0.09536124033769156,0.6700184910624816,0.9568943238151487,0.42899062383675557,-5.348608882001208,0.9625325399247467,0,Acute_HRvLR
Q01484,ANK2_HUMAN,ANK2,Ankyrin-2,-0.1372210634259936,0.4255660280695037,0.9515374698910672,-0.804251680094323,-5.25063250677379,0.8893781396938933,0,Acute_HRvLR
Q01518,CAP1_HUMAN,CAP1,Adenylyl cyclase-associated protein 1,-0.37638615639803064,0.21009079624793695,0.8795070204201324,-1.2718555398456024,-4.716390370545596,0.5558573918266881,0,Acute_HRvLR
Q01995,TAGL_HUMAN,TAGLN,Transgelin,-0.8125363324385937,0.3145594740471197,0.9271672525851049,-1.0173001786156801,-5.029217230340414,0.39071964793954,0,Acute_HRvLR
Q02127,PYRD_HUMAN,DHODH,"Dihydroorotate dehydrogenase (quinone), mitochondrial",-0.38548471796904593,0.4349986042759998,0.9515374698910672,-0.7905673513792423,-5.03107317925008,0.7255086521075285,0,Acute_HRvLR
Q02218,ODO1_HUMAN,OGDH,"2-oxoglutarate dehydrogenase, mitochondrial",-0.1633750766983475,0.09812611747612329,0.781533527622883,-1.689792515778784,-4.379053006812766,0.6843570321690844,0,Acute_HRvLR
Q02252,MMSA_HUMAN,ALDH6A1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",-0.10886290333312942,0.6761092242774298,0.9568943238151487,-0.42057316435645625,-5.168253443654978,0.9582859968665637,0,Acute_HRvLR
Q02338,BDH_HUMAN,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",-0.5157752146497607,0.07797061483616964,0.748371806983377,-1.804588304207116,-4.09437083645237,0.26821647617544153,0,Acute_HRvLR
Q02543,RL18A_HUMAN,RPL18A,60S ribosomal protein L18a,0.42815856974711863,0.2604066363340656,0.8971100964487401,1.1400814013126706,-4.762840087128567,0.5620907217049991,0,Acute_HRvLR
Q02641,CACB1_HUMAN,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,0.11232859515768112,0.5828906504830009,0.9552365564375793,0.5532435763774369,-5.259233721956231,0.9411714120223648,0,Acute_HRvLR
Q02750,MP2K1_HUMAN,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,0.24826220625089945,0.28116851016404637,0.9160478622288841,1.0910677610953339,-4.908609098451399,0.7297922585741431,0,Acute_HRvLR
Q02790,FKBP4_HUMAN,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,0.10285166218615416,0.606550954715922,0.9552365564375793,0.5187176037581408,-5.1366745416841315,0.9498773674151715,0,Acute_HRvLR
Q02878,RL6_HUMAN,RPL6,60S ribosomal protein L6,0.30847187564367573,0.2820196556178635,0.9160478622288841,1.08911378368986,-4.8116124445813995,0.6767474821231306,0,Acute_HRvLR
Q02952,AKA12_HUMAN,AKAP12,A-kinase anchor protein 12,0.018602567760648725,0.9469660263763102,0.9914703658820319,0.06689706036285104,-5.267023257206995,0.9989868213471199,0,Acute_HRvLR
Q02978,M2OM_HUMAN,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein,-0.2410216512683796,0.2131066056332834,0.8795070204201324,-1.2633362806406,-4.9053721330502835,0.6889335250145078,0,Acute_HRvLR
Q03013,GSTM4_HUMAN,GSTM4,Glutathione S-transferase Mu 4,-0.40836066630055257,0.5879824609833237,0.9552365564375793,-0.5457580770669489,-5.158022958261852,0.8050400397542222,0,Acute_HRvLR
Q03135,CAV1_HUMAN,CAV1,Caveolin-1,0.3826417943838223,0.20921693363152066,0.8795070204201324,1.2743411719293556,-4.813954728203172,0.5495813074392922,0,Acute_HRvLR
Q03154,ACY1_HUMAN,ACY1,Aminoacylase-1,-0.4218220601132465,0.03744758893024834,0.6801005249714627,-2.1456159339065577,-3.629924048196613,0.25017200778806425,0,Acute_HRvLR
Q03252,LMNB2_HUMAN,LMNB2,Lamin-B2,0.291822949714442,0.36397426072608574,0.937290739077856,0.9173014421077196,-4.97319900365515,0.7445782553915381,0,Acute_HRvLR
Q04323,UBXN1_HUMAN,UBXN1,UBX domain-containing protein 1,-0.11944080565715254,0.5477284728065496,0.9552365564375793,-0.6058373106226215,-5.178846440169105,0.9306235339004011,0,Acute_HRvLR
Q04446,GLGB_HUMAN,GBE1,"1,4-alpha-glucan-branching enzyme",0.1243941840792715,0.6477561595981878,0.9552365564375793,0.46002814997100205,-5.256435693580775,0.9474159541401861,0,Acute_HRvLR
Q04637,IF4G1_HUMAN,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,0.16842581610084295,0.31981967102345626,0.9271672525851049,1.0061766931194656,-5.012374993274729,0.8253026689578217,0,Acute_HRvLR
Q04759,KPCT_HUMAN,PRKCQ,Protein kinase C theta type,0.10693607314978593,0.6630407213609226,0.9552365564375793,0.43867221492975245,-5.162993632217231,0.957009414150317,0,Acute_HRvLR
Q04760,LGUL_HUMAN,GLO1,Lactoylglutathione lyase,-0.0070165474814523066,0.9586922831829261,0.9914703658820319,-0.052089922103104765,-5.61314638397915,0.9997040498469836,0,Acute_HRvLR
Q04828,AK1C1_HUMAN,AKR1C1,Aldo-keto reductase family 1 member C1,0.8184317740243756,0.015544750055290858,0.5871936681562192,2.5170069995043707,-3.01295654581869,0.033108131763536185,1,Acute_HRvLR
Q04837,SSBP_HUMAN,SSBP1,"Single-stranded DNA-binding protein, mitochondrial",0.05958755767207791,0.7253563014713557,0.96619212305835,0.3535560253729316,-5.284560023283749,0.9810487704476745,0,Acute_HRvLR
Q04917,1433F_HUMAN,YWHAH,14-3-3 protein eta,0.07580515166023716,0.6584967205219739,0.9552365564375793,0.4449995017226346,-5.273341333170871,0.9688252060416291,0,Acute_HRvLR
Q05086,UBE3A_HUMAN,UBE3A,Ubiquitin-protein ligase E3A,-0.10972982023435485,0.6471316504788709,0.9552365564375793,-0.4609052180989001,-5.2155269006476654,0.9533673103669711,0,Acute_HRvLR
Q05639,EF1A2_HUMAN,EEF1A2,Elongation factor 1-alpha 2,0.2387383609836533,0.3485402881872991,0.9301761930365439,0.9475140148813477,-5.258352359698482,0.7775319217453871,0,Acute_HRvLR
Q05682,CALD1_HUMAN,CALD1,Caldesmon,-0.14323938346191412,0.6914460270903082,0.9568943238151487,-0.3995096917891753,-5.18355510282525,0.9485212732907241,0,Acute_HRvLR
Q06055,AT5G2_HUMAN,ATP5MC2,"ATP synthase F(0) complex subunit C2, mitochondrial",0.3851013157774581,0.4664721213637609,0.9552365564375793,0.7345989796638573,-5.10594586645643,0.745528651862101,0,Acute_HRvLR
Q06124,PTN11_HUMAN,PTPN11,Tyrosine-protein phosphatase non-receptor type 11,0.39984336984860747,0.1253113651720844,0.8114008742376083,1.5625309115805464,-4.37376942061437,0.4358504175870006,0,Acute_HRvLR
Q06323,PSME1_HUMAN,PSME1,Proteasome activator complex subunit 1,-0.07615071143480279,0.6991402756267171,0.9599873551502576,-0.38901069241188047,-5.405019848894521,0.9731134214164435,0,Acute_HRvLR
Q06432,CCG1_HUMAN,CACNG1,Voltage-dependent calcium channel gamma-1 subunit,0.16510837105787957,0.43650871074247555,0.9515374698910672,0.7852444715965972,-5.058084717263949,0.8720870079593569,0,Acute_HRvLR
Q06830,PRDX1_HUMAN,PRDX1,Peroxiredoxin-1,0.12125313298492557,0.34501021821520395,0.9301761930365439,0.9545468004797364,-5.251149772744392,0.8789429295718663,0,Acute_HRvLR
Q07020,RL18_HUMAN,RPL18,60S ribosomal protein L18,0.3435908761407802,0.19002291435976212,0.873704037184255,1.3310205365324317,-4.7046214792160335,0.5652028107450588,0,Acute_HRvLR
Q07021,C1QBP_HUMAN,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",0.0814174152181586,0.5392941104682071,0.9552365564375793,0.6187041830594319,-5.446119808342106,0.9509680801946417,0,Acute_HRvLR
Q07699,SCN1B_HUMAN,SCN1B,Sodium channel subunit beta-1,-0.23324842199732743,0.3791613591946448,0.937290739077856,-0.8883707171127194,-4.978529151704811,0.7975563538930649,0,Acute_HRvLR
Q07960,RHG01_HUMAN,ARHGAP1,Rho GTPase-activating protein 1,0.06213559940713509,0.8227397253449185,0.976925906797754,0.22536077098241647,-5.2213953460728115,0.9879495838244992,0,Acute_HRvLR
Q08043,ACTN3_HUMAN,ACTN3,Alpha-actinin-3,-0.10988079596570088,0.8783143194439649,0.9841780407610288,-0.1539974575732322,-5.4603313829670554,0.9858440352086824,0,Acute_HRvLR
Q08209,PP2BA_HUMAN,PPP3CA,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,0.0924875617112626,0.5242387320628253,0.9552365564375793,0.6419344112322226,-5.32152056078007,0.942019582158179,0,Acute_HRvLR
Q08257,QOR_HUMAN,CRYZ,Quinone oxidoreductase,0.18387779044491026,0.5232190712472342,0.9552365564375793,0.6435203548234792,-5.294887479112768,0.8877121327640275,0,Acute_HRvLR
Q08380,LG3BP_HUMAN,LGALS3BP,Galectin-3-binding protein,0.06036442081057203,0.8823270443501365,0.984919914259469,0.14888001293488934,-5.22733145893011,0.9924713112927079,0,Acute_HRvLR
Q08623,HDHD1_HUMAN,PUDP,Pseudouridine-5'-phosphatase,-0.13531538677564825,0.6346799259596938,0.9552365564375793,-0.4784692285937517,-5.306884621583982,0.9403350435633976,0,Acute_HRvLR
Q08752,PPID_HUMAN,PPID,Peptidyl-prolyl cis-trans isomerase D,0.09638397764353002,0.6610489583106933,0.9552365564375793,0.4414434261465822,-5.181053866114454,0.960889398310933,0,Acute_HRvLR
Q09028,RBBP4_HUMAN,RBBP4,Histone-binding protein RBBP4,0.24058308405609807,0.3228941688152043,0.9271672525851049,0.9997324541648822,-4.870032802709019,0.7618828353227663,0,Acute_HRvLR
Q09666,AHNK_HUMAN,AHNAK,Neuroblast differentiation-associated protein AHNAK,0.15255599554178545,0.49888176456458233,0.9552365564375793,0.6818781218939757,-5.339167934481296,0.8993479058510414,0,Acute_HRvLR
Q0VAK6,LMOD3_HUMAN,LMOD3,Leiomodin-3,-0.6756430294565625,0.019707020248191574,0.5871936681562192,-2.420032147927422,-3.238700435290779,0.07043240869471218,0,Acute_HRvLR
Q0VDG4,SCRN3_HUMAN,SCRN3,Secernin-3,0.40470976614544085,0.14110565679085804,0.8244072793961711,1.4985865013028032,-4.462950149698583,0.4527019059430237,0,Acute_HRvLR
Q0ZGT2,NEXN_HUMAN,NEXN,Nexilin,0.08649192614710088,0.7893891410675562,0.967110832585297,0.2687319982075685,-5.219412515021795,0.9797528005472055,0,Acute_HRvLR
Q10567,AP1B1_HUMAN,AP1B1,AP-1 complex subunit beta-1,0.15258095654590065,0.7022988842233655,0.9599873551502576,0.3847133772391468,-5.190043115362451,0.9475064535329324,0,Acute_HRvLR
Q10713,MPPA_HUMAN,PMPCA,Mitochondrial-processing peptidase subunit alpha,0.0894281633453815,0.7499435277133628,0.96619212305835,0.3207119729765384,-5.194182380736233,0.9745946741523247,0,Acute_HRvLR
Q12797,ASPH_HUMAN,ASPH,Aspartyl/asparaginyl beta-hydroxylase,0.06710279733272273,0.8437693172061087,0.9799638406567546,0.19823873078453386,-5.238575101712607,0.9886655599384185,0,Acute_HRvLR
Q12849,GRSF1_HUMAN,GRSF1,G-rich sequence factor 1,-0.19464752038967603,0.42202668196895254,0.9515374698910672,-0.810462333024219,-5.068589647008214,0.8454216054256858,0,Acute_HRvLR
Q12904,AIMP1_HUMAN,AIMP1,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,-0.0788992180358079,0.6391484017631979,0.9552365564375793,-0.47214913272398706,-5.203136348583076,0.9652996010863245,0,Acute_HRvLR
Q12905,ILF2_HUMAN,ILF2,Interleukin enhancer-binding factor 2,-0.1857167457702502,0.5309240291878112,0.9552365564375793,-0.6315764906268992,-5.108475045687883,0.8890658088167379,0,Acute_HRvLR
Q12906,ILF3_HUMAN,ILF3,Interleukin enhancer-binding factor 3,0.1858751484592176,0.42316673156242324,0.9515374698910672,0.8084584057575935,-5.047085485813491,0.8522711211234165,0,Acute_HRvLR
Q12907,LMAN2_HUMAN,LMAN2,Vesicular integral-membrane protein VIP36,0.18585178844980987,0.5067792148162277,0.9552365564375793,0.6693221500428677,-5.1017043050336275,0.8813330267202577,0,Acute_HRvLR
Q12931,TRAP1_HUMAN,TRAP1,"Heat shock protein 75 kDa, mitochondrial",-0.027785601856045616,0.8543078100387894,0.9799638406567546,-0.18470425287762407,-5.393096781402247,0.9956343332068487,0,Acute_HRvLR
Q12955,ANK3_HUMAN,ANK3,Ankyrin-3,0.08381165883908359,0.6748097089444035,0.9568943238151487,0.4223665428176942,-5.229942764258171,0.967572247735798,0,Acute_HRvLR
Q12988,HSPB3_HUMAN,HSPB3,Heat shock protein beta-3,0.18892641756048079,0.2998839794746244,0.9271672525851049,1.0490201162010102,-5.005821409535978,0.7964942670242842,0,Acute_HRvLR
Q13011,ECH1_HUMAN,ECH1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",-0.1648270218727852,0.23170925230213027,0.8879902903807477,-1.2126781796193378,-4.97608026923078,0.7858243969228352,0,Acute_HRvLR
Q13057,COASY_HUMAN,COASY,Bifunctional coenzyme A synthase,0.12945145645585043,0.6603787477637368,0.9552365564375793,0.4423766896898143,-5.2656947063532895,0.9477023397255205,0,Acute_HRvLR
Q13085,ACACA_HUMAN,ACACA,Acetyl-CoA carboxylase 1,-0.19787703324726635,0.520288731833253,0.9552365564375793,-0.6480872623493346,-5.390215736355198,0.8787215710987356,0,Acute_HRvLR
Q13098,CSN1_HUMAN,GPS1,COP9 signalosome complex subunit 1,0.034804944604768906,0.8190651128776252,0.976925906797754,0.23011680102007448,-5.335833430376758,0.9930772951844035,0,Acute_HRvLR
Q13126,MTAP_HUMAN,MTAP,S-methyl-5'-thioadenosine phosphorylase,0.03296072520005566,0.9001918111668001,0.984919914259469,0.1261433474128751,-5.3024306676384025,0.9965402636814442,0,Acute_HRvLR
Q13131,AAPK1_HUMAN,PRKAA1,5'-AMP-activated protein kinase catalytic subunit alpha-1,-0.09876385267504872,0.5969136680561811,0.9552365564375793,-0.532702574788302,-5.202767547058068,0.9503162568625436,0,Acute_HRvLR
Q13148,TADBP_HUMAN,TARDBP,TAR DNA-binding protein 43,-0.207947795289936,0.4880275757679058,0.9552365564375793,-0.6993148185295553,-5.053627086047204,0.8614155198250217,0,Acute_HRvLR
Q13151,ROA0_HUMAN,HNRNPA0,Heterogeneous nuclear ribonucleoprotein A0,-0.41215848803989985,0.10473621297613052,0.781533527622883,-1.656418995491236,-4.264645992901594,0.39457049454853965,0,Acute_HRvLR
Q13153,PAK1_HUMAN,PAK1,Serine/threonine-protein kinase PAK 1,-0.22855899103029387,0.4538515463662365,0.9552365564375793,-0.7556919455018654,-5.047214033853797,0.8348040911366349,0,Acute_HRvLR
Q13155,AIMP2_HUMAN,AIMP2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,0.094166825818224,0.6094248673677899,0.9552365564375793,0.5145671848266347,-5.203968306570186,0.954435567707811,0,Acute_HRvLR
Q13162,PRDX4_HUMAN,PRDX4,Peroxiredoxin-4,0.132755738741551,0.5163886595689012,0.9552365564375793,0.6541868242232882,-5.094711720051092,0.9160011296549307,0,Acute_HRvLR
Q13177,PAK2_HUMAN,PAK2,Serine/threonine-protein kinase PAK 2,-0.03767578065426491,0.8241472645460257,0.976925906797754,-0.22354038537535995,-5.338637983368744,0.9927397600421027,0,Acute_HRvLR
Q13200,PSMD2_HUMAN,PSMD2,26S proteasome non-ATPase regulatory subunit 2,-0.06793645678758153,0.6455073646827977,0.9552365564375793,-0.4631880775687661,-5.317297938496737,0.9707007410989194,0,Acute_HRvLR
Q13203,MYBPH_HUMAN,MYBPH,Myosin-binding protein H,0.8051086660863049,0.10371141164635317,0.781533527622883,1.6614773896151496,-4.292562920878739,0.16129964922534584,0,Acute_HRvLR
Q13228,SBP1_HUMAN,SELENBP1,Methanethiol oxidase,-0.3459214639745163,0.09016098623760861,0.7721325068463245,-1.7325716923135923,-4.3132800655398595,0.4350293144206328,0,Acute_HRvLR
Q13310,PABP4_HUMAN,PABPC4,Polyadenylate-binding protein 4,0.2373308360049009,0.17647007657340644,0.857998572484237,1.3737253024265308,-4.647657287251487,0.6625395619641569,0,Acute_HRvLR
Q13326,SGCG_HUMAN,SGCG,Gamma-sarcoglycan,0.09361630392391262,0.7288666559888652,0.96619212305835,0.3488438073585478,-5.316470984704473,0.97082649708795,0,Acute_HRvLR
Q13347,EIF3I_HUMAN,EIF3I,Eukaryotic translation initiation factor 3 subunit I,-0.13564045222922516,0.5142533306924566,0.9552365564375793,-0.6575368542540876,-5.079876442959923,0.9137427266582939,0,Acute_HRvLR
Q13363,CTBP1_HUMAN,CTBP1,C-terminal-binding protein 1,0.4781305183227005,0.08501731609739796,0.7709083467252382,1.7618991584153443,-4.1532952242441485,0.3077264408469869,0,Acute_HRvLR
Q13404,UB2V1_HUMAN,UBE2V1,Ubiquitin-conjugating enzyme E2 variant 1,-0.30868984058544413,0.06850101933731524,0.7317272566730073,-1.8673996297014865,-4.052638357503815,0.4371107658083503,0,Acute_HRvLR
Q13405,RM49_HUMAN,MRPL49,"39S ribosomal protein L49, mitochondrial",0.2727167864552804,0.30738735612801626,0.9271672525851049,1.032672532732161,-4.864740149154598,0.7249088004266993,0,Acute_HRvLR
Q13409,DC1I2_HUMAN,DYNC1I2,Cytoplasmic dynein 1 intermediate chain 2,0.3475285745972414,0.05463198053660623,0.7050896569593742,1.9742907142443413,-3.8713559397885424,0.3641050784725068,0,Acute_HRvLR
Q13418,ILK_HUMAN,ILK,Integrin-linked protein kinase,0.10515089934357391,0.6670636925807166,0.9565348743057803,0.43308532854190745,-5.259314661048912,0.9583210633501456,0,Acute_HRvLR
Q13423,NNTM_HUMAN,NNT,"NAD(P) transhydrogenase, mitochondrial",-0.06367201349410934,0.664191759005234,0.9552365564375793,-0.4370722990127869,-5.54454916389505,0.9742828732660551,0,Acute_HRvLR
Q13424,SNTA1_HUMAN,SNTA1,Alpha-1-syntrophin,-0.35651109674728687,0.04330973822346519,0.6897608308868268,-2.080618257910984,-3.7269834746840917,0.3265334088897076,0,Acute_HRvLR
Q13425,SNTB2_HUMAN,SNTB2,Beta-2-syntrophin,-0.05857983738522066,0.7811293202130603,0.9667491156513277,-0.27955056004415174,-5.336169939467384,0.9856341156036448,0,Acute_HRvLR
Q13442,HAP28_HUMAN,PDAP1,28 kDa heat- and acid-stable phosphoprotein,-0.14827570430364645,0.5725549980136404,0.9552365564375793,-0.5685360404794669,-5.276314833970497,0.9206407123751996,0,Acute_HRvLR
Q13445,TMED1_HUMAN,TMED1,Transmembrane emp24 domain-containing protein 1,-0.1128054048933258,0.7144556499773531,0.9648724406038406,-0.36824052626418374,-5.191879188854521,0.9627812453433188,0,Acute_HRvLR
Q13496,MTM1_HUMAN,MTM1,Myotubularin,-0.2831312474759393,0.38868384770796016,0.9432802623351426,-0.8706060834502651,-4.961406482251986,0.7652475417821448,0,Acute_HRvLR
Q13505,MTX1_HUMAN,MTX1,Metaxin-1,-0.2402269560645962,0.24911945820565712,0.8933963857613099,-1.1679078342277711,-4.797469939676394,0.7161448072723408,0,Acute_HRvLR
Q13508,NAR3_HUMAN,ART3,Ecto-ADP-ribosyltransferase 3,-0.3239611630046788,0.19752968824959047,0.873704037184255,-1.3083594121752957,-4.621085405658037,0.5913059459121195,0,Acute_HRvLR
Q13510,ASAH1_HUMAN,ASAH1,Acid ceramidase,-0.16700318375404422,0.4860896969945513,0.9552365564375793,-0.7024505204515739,-5.108057357353742,0.8865038867725255,0,Acute_HRvLR
Q13522,PPR1A_HUMAN,PPP1R1A,Protein phosphatase 1 regulatory subunit 1A,0.489561450024361,0.1634484863857106,0.8520662671343134,1.4172085821360954,-4.633105007979452,0.4120041725319421,0,Acute_HRvLR
Q13526,PIN1_HUMAN,PIN1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,0.07491979210164601,0.6469338952006843,0.9552365564375793,0.4611830232024525,-5.276994707179848,0.9678981582725608,0,Acute_HRvLR
Q13541,4EBP1_HUMAN,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,-0.13882485275565948,0.622338387841164,0.9552365564375793,-0.49602726491567034,-5.211625735116324,0.9362800545249947,0,Acute_HRvLR
Q13554,KCC2B_HUMAN,CAMK2B,Calcium/calmodulin-dependent protein kinase type II subunit beta,0.15250498369228538,0.22192612334113518,0.8795070204201324,1.238927401982412,-4.845941803301793,0.7948652791593475,0,Acute_HRvLR
Q13555,KCC2G_HUMAN,CAMK2G,Calcium/calmodulin-dependent protein kinase type II subunit gamma,0.41117132518314037,0.08368588058360482,0.7709083467252382,1.769731598969061,-4.172345315929811,0.36059979328216324,0,Acute_HRvLR
Q13557,KCC2D_HUMAN,CAMK2D,Calcium/calmodulin-dependent protein kinase type II subunit delta,0.3342889950252612,0.02692081678815093,0.6300598538977901,2.289062556147495,-3.410761081879111,0.298672868454261,0,Acute_HRvLR
Q13561,DCTN2_HUMAN,DCTN2,Dynactin subunit 2,0.2515958471284421,0.11005800779362222,0.7862953081012727,1.6307852102844886,-4.331395252803787,0.5739525456602159,0,Acute_HRvLR
Q13564,ULA1_HUMAN,NAE1,NEDD8-activating enzyme E1 regulatory subunit,0.08738157253739232,0.7112057817494924,0.9636491171124574,0.3726340593209355,-5.186052085250963,0.9706599588298659,0,Acute_HRvLR
Q13586,STIM1_HUMAN,STIM1,Stromal interaction molecule 1,0.2259483516920433,0.3719721323986256,0.937290739077856,0.9019713638644709,-4.960836012585714,0.7997560494164865,0,Acute_HRvLR
Q13616,CUL1_HUMAN,CUL1,Cullin-1,-0.05670598029557894,0.7649397016138229,0.96619212305835,-0.3008540310747416,-5.214917034712564,0.9849200226747467,0,Acute_HRvLR
