module,uniprot_id,gene,group,z
turquoise,P61201,COPS2,HR_T2,0.23922259019814224
turquoise,P61925,PKIA,HR_T2,0.2845846056737411
turquoise,P62241,RPS8,HR_T2,0.5406702939185638
turquoise,P62318,SNRPD3,HR_T2,0.5064982840194029
turquoise,P62330,ARF6,HR_T2,-0.07650028215079659
turquoise,P62333,PSMC6,HR_T2,-0.24593847869147326
turquoise,P62495,ETF1,HR_T2,-0.3671487197241349
turquoise,P62834,RAP1A,HR_T2,0.85661137979777
turquoise,P62937,PPIA,HR_T2,-0.04128214361585517
turquoise,P62979,RPS27A,HR_T2,0.17528495639364453
turquoise,P63098,PPP3R1,HR_T2,0.3739338466871112
turquoise,P63172,DYNLT1,HR_T2,0.304429353772396
turquoise,P63279,UBE2I,HR_T2,0.34499091362291917
turquoise,P67809,YBX1,HR_T2,0.004627846307738112
turquoise,P68366,TUBA4A,HR_T2,0.011570935526135386
turquoise,P68371,TUBB4B,HR_T2,0.15185841886754556
turquoise,P68400,CSNK2A1,HR_T2,0.6638972821673139
turquoise,P68402,PAFAH1B2,HR_T2,0.44262026006845073
turquoise,P78344,EIF4G2,HR_T2,0.1419635132374033
turquoise,P78417,GSTO1,HR_T2,0.12933800476332366
turquoise,Q01469,FABP5,HR_T2,0.3253837569620136
turquoise,Q02790,FKBP4,HR_T2,0.2232984962381989
turquoise,Q02978,SLC25A11,HR_T2,0.16457877658312778
turquoise,Q04759,PRKCQ,HR_T2,0.48193924975326163
turquoise,Q06124,PTPN11,HR_T2,0.530511531247985
turquoise,Q09028,RBBP4,HR_T2,-0.2600295533486347
turquoise,Q12904,AIMP1,HR_T2,0.578102924089848
turquoise,Q12907,LMAN2,HR_T2,0.7655173131774814
turquoise,Q13085,ACACA,HR_T2,0.262069063128489
turquoise,Q13098,GPS1,HR_T2,0.2603897065048984
turquoise,Q13155,AIMP2,HR_T2,0.7528378096417877
turquoise,Q13177,PAK2,HR_T2,0.1745890393000164
turquoise,Q13200,PSMD2,HR_T2,0.011782009055909124
turquoise,Q13228,SELENBP1,HR_T2,0.15601091148111162
turquoise,Q13442,PDAP1,HR_T2,0.4109676734877922
turquoise,Q13510,ASAH1,HR_T2,0.09454812843275448
turquoise,Q13561,DCTN2,HR_T2,0.5078619156630392
turquoise,Q13616,CUL1,HR_T2,-0.06434393042941847
turquoise,Q13683,ITGA7,HR_T2,0.19490096737660537
turquoise,Q13838,DDX39B,HR_T2,-0.19302032170110486
turquoise,Q13884,SNTB1,HR_T2,0.22339260659106294
turquoise,Q14141,SEPTIN6,HR_T2,-0.04048080010577521
turquoise,Q15102,PAFAH1B3,HR_T2,0.37280284953284815
turquoise,Q15172,PPP2R5A,HR_T2,0.31404833147544997
turquoise,Q15181,PPA1,HR_T2,-0.0034249231843006584
turquoise,Q15185,PTGES3,HR_T2,0.34786575721733837
turquoise,Q15233,NONO,HR_T2,-0.33311375471988214
turquoise,Q15257,PTPA,HR_T2,0.3850832230580572
turquoise,Q15365,PCBP1,HR_T2,0.24248464521504734
turquoise,Q15435,PPP1R7,HR_T2,0.3019214637946431
turquoise,Q15631,TSN,HR_T2,-0.1022621053709449
turquoise,Q15746,MYLK,HR_T2,0.4283117023567957
turquoise,Q15843,NEDD8,HR_T2,0.36465496086312904
turquoise,Q16595,FXN,HR_T2,0.14409698312489283
turquoise,Q16762,TST,HR_T2,0.7671248754816208
turquoise,Q16773,KYAT1,HR_T2,0.03081477796268547
turquoise,Q16816,PHKG1,HR_T2,0.5640662383795837
turquoise,Q16890,TPD52L1,HR_T2,0.3806944135283419
turquoise,Q2TBA0,KLHL40,HR_T2,-0.06665133466003728
turquoise,Q3SXM5,HSDL1,HR_T2,0.4665784671525133
turquoise,Q49AH0,CDNF,HR_T2,0.5166439257821402
turquoise,Q4G0W2,DUSP28,HR_T2,0.7807078483288414
turquoise,Q53H82,LACTB2,HR_T2,0.2005587707454471
turquoise,Q5HYK3,COQ5,HR_T2,0.45689468015212287
turquoise,Q5U5X0,LYRM7,HR_T2,0.4101734590542903
turquoise,Q5XPI4,RNF123,HR_T2,0.4786320851926956
turquoise,Q6IPR1,ETFRF1,HR_T2,0.4827257652386591
turquoise,Q6IQ22,RAB12,HR_T2,0.45323148468037144
turquoise,Q6P1N9,TATDN1,HR_T2,0.038332636378582315
turquoise,Q6ZMU5,TRIM72,HR_T2,-0.011423587426600943
turquoise,Q7L1Q6,BZW1,HR_T2,0.3994264344858413
turquoise,Q86TD4,SRL,HR_T2,0.13788709723210427
turquoise,Q86VP6,CAND1,HR_T2,0.2748474716200867
turquoise,Q86X76,NIT1,HR_T2,-0.19044930996286352
turquoise,Q8IUZ5,PHYKPL,HR_T2,0.385815462345559
turquoise,Q8IWW8,ADHFE1,HR_T2,0.15836923126975236
turquoise,Q8N1G4,LRRC47,HR_T2,0.012019681885642128
turquoise,Q8N335,GPD1L,HR_T2,0.3143043619619448
turquoise,Q8N5M9,JAGN1,HR_T2,0.19393398479081467
turquoise,Q8N6M3,FITM2,HR_T2,0.6000922995406687
turquoise,Q8NI60,COQ8A,HR_T2,0.9921639971924188
turquoise,Q8TBC4,UBA3,HR_T2,0.8395941018989024
turquoise,Q8TDX7,NEK7,HR_T2,0.010072162565049407
turquoise,Q8WW22,DNAJA4,HR_T2,0.15501354920033267
turquoise,Q8WWV3,RTN4IP1,HR_T2,0.7488336006017733
turquoise,Q8WZA0,LZIC,HR_T2,0.3959199580524411
turquoise,Q92530,PSMF1,HR_T2,0.08928153926411804
turquoise,Q92890,UFD1,HR_T2,0.18337532879743895
turquoise,Q93084,ATP2A3,HR_T2,0.4398301366626803
turquoise,Q96CN7,ISOC1,HR_T2,0.3447541038345152
turquoise,Q96HN2,AHCYL2,HR_T2,0.7640524036474131
turquoise,Q96IU4,ABHD14B,HR_T2,-0.07355100961550802
turquoise,Q96IV0,NGLY1,HR_T2,-0.34668808731796297
turquoise,Q96JJ7,TMX3,HR_T2,0.43578952275666694
turquoise,Q99627,COPS8,HR_T2,0.054669067735383235
turquoise,Q99873,PRMT1,HR_T2,0.10688515086901439
turquoise,Q9BQ69,MACROD1,HR_T2,0.1016410344829261
turquoise,Q9BQA1,WDR77,HR_T2,0.29465978043153834
turquoise,Q9BRX8,PRXL2A,HR_T2,0.7635117541534019
turquoise,Q9BS26,ERP44,HR_T2,-0.1920307921818615
turquoise,Q9BT78,COPS4,HR_T2,0.5200474436174304
turquoise,Q9BTE6,AARSD1,HR_T2,0.2672923075629551
turquoise,Q9BUR5,APOO,HR_T2,0.525038389952588
turquoise,Q9BVC6,TMEM109,HR_T2,0.2880119789647037
turquoise,Q9BXB4,OSBPL11,HR_T2,0.35636283283232995
turquoise,Q9C0E8,LNPK,HR_T2,0.241827873491432
turquoise,Q9GZT8,NIF3L1,HR_T2,0.3934319245319779
turquoise,Q9GZZ1,NAA50,HR_T2,0.6029558382116154
turquoise,Q9H0E2,TOLLIP,HR_T2,0.1492057404061721
turquoise,Q9H0U4,RAB1B,HR_T2,0.11679290333935013
turquoise,Q9H0W9,C11orf54,HR_T2,0.45830731853993484
turquoise,Q9H0Z9,RBM38,HR_T2,0.1542791836386026
turquoise,Q9H2J4,PDCL3,HR_T2,0.03225162860375606
turquoise,Q9H4A4,RNPEP,HR_T2,0.5549203487097636
turquoise,Q9H993,ARMT1,HR_T2,0.6564771115645293
turquoise,Q9H9S4,CAB39L,HR_T2,0.1799560061686818
turquoise,Q9HA65,TBC1D17,HR_T2,9.369722550580979e-4
turquoise,Q9NP72,RAB18,HR_T2,0.019543683470120112
turquoise,Q9NQE9,HINT3,HR_T2,0.34649008393798
turquoise,Q9NR31,SAR1A,HR_T2,0.391950579180343
turquoise,Q9NT62,ATG3,HR_T2,0.2528467822180909
turquoise,Q9NUU7,DDX19A,HR_T2,0.1699767561329458
turquoise,Q9NVE7,PANK4,HR_T2,0.45841792691289823
turquoise,Q9NWV4,CZIB,HR_T2,-0.12724566075697885
turquoise,Q9NY65,TUBA8,HR_T2,0.47973661269301443
turquoise,Q9NYL2,MAP3K20,HR_T2,-0.19999201390855711
turquoise,Q9NZA1,CLIC5,HR_T2,0.5276404019464971
turquoise,Q9NZJ6,COQ3,HR_T2,0.5056633171216213
turquoise,Q9NZL9,MAT2B,HR_T2,0.053995202999920236
turquoise,Q9P0L0,VAPA,HR_T2,0.14659408890423484
turquoise,Q9UBC2,EPS15L1,HR_T2,0.11643748658030363
turquoise,Q9UBG0,MRC2,HR_T2,0.12563850006366784
turquoise,Q9UBQ5,EIF3K,HR_T2,0.42206507641307855
turquoise,Q9UDT6,CLIP2,HR_T2,-0.30432801369103435
turquoise,Q9UHG3,PCYOX1,HR_T2,0.43916573187864866
turquoise,Q9UHP9,SMPX,HR_T2,0.10769090729731076
turquoise,Q9UHV9,PFDN2,HR_T2,0.35755954567566556
turquoise,Q9UIA9,XPO7,HR_T2,0.4827577700497954
turquoise,Q9UIC8,LCMT1,HR_T2,0.4530365574920393
turquoise,Q9UJW0,DCTN4,HR_T2,0.14228960283490602
turquoise,Q9UKU7,ACAD8,HR_T2,0.3793198571425244
turquoise,Q9UM00,TMCO1,HR_T2,0.48295293753694224
turquoise,Q9UM22,EPDR1,HR_T2,0.3497839521559533
turquoise,Q9UMS0,NFU1,HR_T2,0.6282882634790286
turquoise,Q9UMX0,UBQLN1,HR_T2,0.48532373089475656
turquoise,Q9UN37,VPS4A,HR_T2,0.14279080609002964
turquoise,Q9UNS2,COPS3,HR_T2,0.5698195770207415
turquoise,Q9Y230,RUVBL2,HR_T2,-0.2083476328855823
turquoise,Q9Y266,NUDC,HR_T2,-0.20978372074384954
turquoise,Q9Y2B0,CNPY2,HR_T2,0.08905663322449316
turquoise,Q9Y2R0,COA3,HR_T2,0.31950802918527893
turquoise,Q9Y3A3,MOB4,HR_T2,-0.008566033411390712
turquoise,Q9Y3C4,TPRKB,HR_T2,0.757647808998301
turquoise,Q9Y3C6,PPIL1,HR_T2,-0.023819536637457672
turquoise,Q9Y3F4,STRAP,HR_T2,-0.3274617219575755
turquoise,Q9Y450,HBS1L,HR_T2,0.5969714461589488
turquoise,Q9Y4E8,USP15,HR_T2,0.25511136051671535
turquoise,Q9Y4G6,TLN2,HR_T2,0.3363845672630624
turquoise,Q9Y570,PPME1,HR_T2,0.1574710676786027
turquoise,Q9Y5K5,UCHL5,HR_T2,0.058817010924234144
turquoise,Q9Y5L4,TIMM13,HR_T2,0.5811053644122792
turquoise,Q9Y5M8,SRPRB,HR_T2,0.04741842993853064
turquoise,Q9Y6E2,BZW2,HR_T2,0.6119958274346532
turquoise,Q9Y6H1,CHCHD2,HR_T2,-0.19960347484606017
turquoise,A8MXV4,NUDT19,LR_T1,-0.30636569919970763
turquoise,O00186,STXBP3,LR_T1,-0.4592568369365213
turquoise,O00264,PGRMC1,LR_T1,0.15538947135264958
turquoise,O00423,EML1,LR_T1,0.5163249957701879
turquoise,O00764,PDXK,LR_T1,-0.29402917696045533
turquoise,O14556,GAPDHS,LR_T1,0.39149786870000447
turquoise,O14737,PDCD5,LR_T1,-0.27393010436214316
turquoise,O14744,PRMT5,LR_T1,8.324254337260632e-4
turquoise,O14818,PSMA7,LR_T1,-0.24940804842023023
turquoise,O15382,BCAT2,LR_T1,-0.1057924334685724
turquoise,O43399,TPD52L2,LR_T1,-0.14173284392409827
turquoise,O43488,AKR7A2,LR_T1,0.0632964220991452
turquoise,O43617,TRAPPC3,LR_T1,-0.3687471130357393
turquoise,O43776,NARS1,LR_T1,-0.20691694727560336
turquoise,O43852,CALU,LR_T1,0.03536991948005638
turquoise,O60662,KLHL41,LR_T1,-0.31350666387936416
turquoise,O60664,PLIN3,LR_T1,-0.3735793813339
turquoise,O60763,USO1,LR_T1,0.5103243491733764
turquoise,O60825,PFKFB2,LR_T1,-0.7760020031236958
turquoise,O75083,WDR1,LR_T1,-0.09555264968754607
turquoise,O75131,CPNE3,LR_T1,0.2951775640447035
turquoise,O75155,CAND2,LR_T1,-0.09559422791245936
turquoise,O75298,RTN2,LR_T1,0.14716072455384296
turquoise,O75348,ATP6V1G1,LR_T1,-0.34891886450947773
turquoise,O75351,VPS4B,LR_T1,-0.0432018430180348
turquoise,O75396,SEC22B,LR_T1,-0.4990804270962273
turquoise,O75436,VPS26A,LR_T1,-0.3095795270719879
turquoise,O75964,ATP5MG,LR_T1,-0.08261723214939429
turquoise,O94760,DDAH1,LR_T1,-0.31530284533662345
turquoise,O94919,ENDOD1,LR_T1,-0.11032813224644286
turquoise,O95140,MFN2,LR_T1,0.6617384900486329
turquoise,O95373,IPO7,LR_T1,0.3405139588430997
turquoise,O95571,ETHE1,LR_T1,-0.2534215418620842
turquoise,O95747,OXSR1,LR_T1,0.06677964672831856
turquoise,O95881,TXNDC12,LR_T1,-0.5304854076628358
turquoise,P00352,ALDH1A1,LR_T1,0.32055227413744014
turquoise,P00387,CYB5R3,LR_T1,-0.47596400858787
turquoise,P00441,SOD1,LR_T1,-0.307525775091212
turquoise,P00846,MT-ATP6,LR_T1,-0.05738858970002788
turquoise,P02792,FTL,LR_T1,-0.33889984035843473
turquoise,P02794,FTH1,LR_T1,-0.34919795312824975
turquoise,P03897,MT-ND3,LR_T1,0.1518400886793392
turquoise,P04075,ALDOA,LR_T1,0.42856463404782347
turquoise,P04792,HSPB1,LR_T1,-0.44686361633837846
turquoise,P05023,ATP1A1,LR_T1,0.0762702809104448
turquoise,P05787,KRT8,LR_T1,0.15083005993352752
turquoise,P07099,EPHX1,LR_T1,-0.20231587435715698
turquoise,P07108,DBI,LR_T1,0.16084039054255728
turquoise,P07203,GPX1,LR_T1,0.47431922731155646
turquoise,P07737,PFN1,LR_T1,-0.43529914678123205
turquoise,P07900,HSP90AA1,LR_T1,-0.291107789970343
turquoise,P09417,QDPR,LR_T1,0.3628261946229961
turquoise,P09960,LTA4H,LR_T1,0.045750854727317505
turquoise,P09972,ALDOC,LR_T1,0.08560794752223115
turquoise,P0DP23,CALM1,LR_T1,0.06110319800745703
turquoise,P10599,TXN,LR_T1,-0.16156199550806732
turquoise,P11142,HSPA8,LR_T1,-0.1480164674520456
turquoise,P12081,HARS1,LR_T1,0.05833730725153688
turquoise,P12268,IMPDH2,LR_T1,0.03475598180300764
turquoise,P12277,CKB,LR_T1,-0.252680849775631
turquoise,P12956,XRCC6,LR_T1,-0.2852636793496218
turquoise,P13693,TPT1,LR_T1,-0.15923693819199294
turquoise,P14174,MIF,LR_T1,-0.025557781479878888
turquoise,P14621,ACYP2,LR_T1,0.33372629364723777
turquoise,P14678,SNRPB,LR_T1,-0.3500629381736384
turquoise,P14868,DARS1,LR_T1,-0.15258825627012176
turquoise,P15531,NME1,LR_T1,-0.32985447988434274
turquoise,P15927,RPA2,LR_T1,-0.4418879981345244
turquoise,P17858,PFKL,LR_T1,0.026488895942726243
turquoise,P17987,TCP1,LR_T1,0.058215559098414194
turquoise,P19623,SRM,LR_T1,-0.3917141392923673
turquoise,P20042,EIF2S2,LR_T1,-0.33804883451163975
turquoise,P20340,RAB6A,LR_T1,-0.023294402177033227
turquoise,P20618,PSMB1,LR_T1,0.040269987011201214
turquoise,P21281,ATP6V1B2,LR_T1,0.005838554488483277
turquoise,P22033,MMUT,LR_T1,-0.025569195152932368
turquoise,P22307,SCP2,LR_T1,-0.37175904847113805
turquoise,P23434,GCSH,LR_T1,-0.1704705812539357
turquoise,P24539,ATP5PB,LR_T1,-0.34099914434840883
turquoise,P24666,ACP1,LR_T1,0.3904410482762152
turquoise,P25705,ATP5F1A,LR_T1,-0.38494918127320754
turquoise,P26583,HMGB2,LR_T1,-0.4117902908262754
turquoise,P26885,FKBP2,LR_T1,-0.5074060439955422
turquoise,P27797,CALR,LR_T1,-0.14112464780128164
turquoise,P29218,IMPA1,LR_T1,0.19263670564421373
turquoise,P30038,ALDH4A1,LR_T1,-0.017730382297483194
turquoise,P30041,PRDX6,LR_T1,0.05067654962733269
turquoise,P30046,DDT,LR_T1,-0.0756960010846302
turquoise,P30086,PEBP1,LR_T1,-0.16594880613185625
turquoise,P30520,ADSS2,LR_T1,0.18812525871251728
turquoise,P30622,CLIP1,LR_T1,0.24436006461515436
turquoise,P30740,SERPINB1,LR_T1,-0.2754876550791193
turquoise,P31153,MAT2A,LR_T1,-0.44231444476135645
turquoise,P31415,CASQ1,LR_T1,-0.26082469189417845
turquoise,P31937,HIBADH,LR_T1,-0.3858910802487096
turquoise,P34896,SHMT1,LR_T1,0.2372290093239069
turquoise,P35080,PFN2,LR_T1,-0.35148197472861087
turquoise,P35908,KRT2,LR_T1,-0.15576080257458502
turquoise,P36405,ARL3,LR_T1,-0.1735493032176805
turquoise,P36776,LONP1,LR_T1,-0.05741617690803427
turquoise,P36969,GPX4,LR_T1,0.5269655167692578
turquoise,P37837,TALDO1,LR_T1,-0.2216418198869725
turquoise,P41091,EIF2S3,LR_T1,-0.21317136548684767
turquoise,P41567,EIF1,LR_T1,-0.1932652935159517
turquoise,P43304,GPD2,LR_T1,0.2963260690715398
turquoise,P45381,ASPA,LR_T1,-0.2561326821746255
turquoise,P46109,CRKL,LR_T1,-0.23907335511874597
turquoise,P46459,NSF,LR_T1,0.2502730018739021
turquoise,P46926,GNPDA1,LR_T1,0.022163621756846483
turquoise,P48059,LIMS1,LR_T1,-0.014001032265986939
turquoise,P48163,ME1,LR_T1,0.1130242669419086
turquoise,P48449,LSS,LR_T1,0.13187810436360892
turquoise,P49368,CCT3,LR_T1,-0.35993172550231545
turquoise,P49419,ALDH7A1,LR_T1,-0.2944483612405274
turquoise,P49458,SRP9,LR_T1,0.17462027108548983
turquoise,P49720,PSMB3,LR_T1,-0.12523377871775526
turquoise,P49721,PSMB2,LR_T1,0.22596920012913702
turquoise,P49748,ACADVL,LR_T1,0.3474285212714097
turquoise,P50213,IDH3A,LR_T1,-0.5198069551514596
turquoise,P50416,CPT1A,LR_T1,0.4531552657357829
turquoise,P50993,ATP1A2,LR_T1,-0.33328742305262343
turquoise,P51148,RAB5C,LR_T1,0.15116236569027716
turquoise,P51452,DUSP3,LR_T1,-3.1677410204455914e-4
turquoise,P52888,THOP1,LR_T1,-0.19010610347064266
turquoise,P52907,CAPZA1,LR_T1,-0.1945076422572859
turquoise,P53621,COPA,LR_T1,0.009073190091453395
turquoise,P53814,SMTN,LR_T1,0.35165420633868083
turquoise,P53985,SLC16A1,LR_T1,0.35344758138208243
turquoise,P53992,SEC24C,LR_T1,0.17287031374302558
turquoise,P54136,RARS1,LR_T1,-0.09039953692707023
turquoise,P54652,HSPA2,LR_T1,0.07407482255688395
turquoise,P55290,CDH13,LR_T1,-0.08356471811810429
turquoise,P55809,OXCT1,LR_T1,-0.11542148920560873
turquoise,P56556,NDUFA6,LR_T1,-0.09865296234373086
turquoise,P58546,MTPN,LR_T1,0.021181139960449527
turquoise,P60891,PRPS1,LR_T1,-0.5702461335189183
turquoise,P61019,RAB2A,LR_T1,-0.2653640761571583
turquoise,P61077,UBE2D3,LR_T1,-0.442737955433797
turquoise,P61081,UBE2M,LR_T1,0.16107310901127286
turquoise,P61086,UBE2K,LR_T1,7.96163525154811e-4
turquoise,P61106,RAB14,LR_T1,-0.056249472198074246
turquoise,P61201,COPS2,LR_T1,-0.231904823404976
turquoise,P61925,PKIA,LR_T1,0.44119466355062553
turquoise,P62241,RPS8,LR_T1,-0.1303340901051713
turquoise,P62318,SNRPD3,LR_T1,-0.4165538803187578
turquoise,P62330,ARF6,LR_T1,-0.49858870407226574
turquoise,P62333,PSMC6,LR_T1,-0.10556235761338603
turquoise,P62495,ETF1,LR_T1,0.10797295942237081
turquoise,P62834,RAP1A,LR_T1,-0.6833112264210126
turquoise,P62937,PPIA,LR_T1,-0.5885456467666477
turquoise,P62979,RPS27A,LR_T1,-0.08130082084827783
turquoise,P63098,PPP3R1,LR_T1,0.5408307354221377
turquoise,P63172,DYNLT1,LR_T1,0.22762208703477765
turquoise,P63279,UBE2I,LR_T1,0.01783019466999311
turquoise,P67809,YBX1,LR_T1,-0.0531070826129323
turquoise,P68366,TUBA4A,LR_T1,-0.18171212753635074
turquoise,P68371,TUBB4B,LR_T1,-0.4745646074290849
turquoise,P68400,CSNK2A1,LR_T1,-0.37472122616713777
turquoise,P68402,PAFAH1B2,LR_T1,-0.41558176352103315
turquoise,P78344,EIF4G2,LR_T1,-0.06250041729576244
turquoise,P78417,GSTO1,LR_T1,-0.1301811842770731
turquoise,Q01469,FABP5,LR_T1,-0.060397225279221006
turquoise,Q02790,FKBP4,LR_T1,-0.025635168690182047
turquoise,Q02978,SLC25A11,LR_T1,0.24095952286728373
turquoise,Q04759,PRKCQ,LR_T1,0.18051985142806393
turquoise,Q06124,PTPN11,LR_T1,-0.5264833306427922
turquoise,Q09028,RBBP4,LR_T1,-0.19708496067295328
turquoise,Q12904,AIMP1,LR_T1,-0.29955533471377394
turquoise,Q12907,LMAN2,LR_T1,0.09219312717703429
turquoise,Q13085,ACACA,LR_T1,-0.34437954076378496
turquoise,Q13098,GPS1,LR_T1,-0.0013163594677459908
turquoise,Q13155,AIMP2,LR_T1,-0.26245476143043456
turquoise,Q13177,PAK2,LR_T1,-0.3332991360802438
turquoise,Q13200,PSMD2,LR_T1,-0.08518816876302628
turquoise,Q13228,SELENBP1,LR_T1,-0.17384596341889647
turquoise,Q13442,PDAP1,LR_T1,-0.18487202237980827
turquoise,Q13510,ASAH1,LR_T1,0.08288274193261508
turquoise,Q13561,DCTN2,LR_T1,-0.5059061803077207
turquoise,Q13616,CUL1,LR_T1,-0.04299005284560074
turquoise,Q13683,ITGA7,LR_T1,0.3530935185093747
turquoise,Q13838,DDX39B,LR_T1,-0.5294094362182321
turquoise,Q13884,SNTB1,LR_T1,-0.2588551339986329
turquoise,Q14141,SEPTIN6,LR_T1,-0.06412955677253801
turquoise,Q15102,PAFAH1B3,LR_T1,-0.48924533209737375
turquoise,Q15172,PPP2R5A,LR_T1,-0.1390661595367559
turquoise,Q15181,PPA1,LR_T1,-0.07780701523485654
turquoise,Q15185,PTGES3,LR_T1,-0.17655579171971317
turquoise,Q15233,NONO,LR_T1,-0.12399342661326826
turquoise,Q15257,PTPA,LR_T1,-0.47843230856486957
turquoise,Q15365,PCBP1,LR_T1,-0.2615325756146236
turquoise,Q15435,PPP1R7,LR_T1,-0.40564522903123196
turquoise,Q15631,TSN,LR_T1,0.24823908029525957
turquoise,Q15746,MYLK,LR_T1,0.12111816055093255
turquoise,Q15843,NEDD8,LR_T1,0.360546313711122
turquoise,Q16595,FXN,LR_T1,0.08175052552076957
turquoise,Q16762,TST,LR_T1,0.21289065821309605
turquoise,Q16773,KYAT1,LR_T1,0.4317323829367023
turquoise,Q16816,PHKG1,LR_T1,0.04427638310543808
turquoise,Q16890,TPD52L1,LR_T1,-0.5651779264345695
turquoise,Q2TBA0,KLHL40,LR_T1,-0.19382157322142254
turquoise,Q3SXM5,HSDL1,LR_T1,-0.5871301515832673
turquoise,Q49AH0,CDNF,LR_T1,-0.23179032226686436
turquoise,Q4G0W2,DUSP28,LR_T1,0.02469878053542085
turquoise,Q53H82,LACTB2,LR_T1,0.2402157616497104
turquoise,Q5HYK3,COQ5,LR_T1,-0.008558064894792036
turquoise,Q5U5X0,LYRM7,LR_T1,-0.2270013759654066
turquoise,Q5XPI4,RNF123,LR_T1,-0.09668124300979433
turquoise,Q6IPR1,ETFRF1,LR_T1,-0.5068529448805393
turquoise,Q6IQ22,RAB12,LR_T1,0.12231456196706103
turquoise,Q6P1N9,TATDN1,LR_T1,-0.08606667901707804
turquoise,Q6ZMU5,TRIM72,LR_T1,-0.24280116747193492
turquoise,Q7L1Q6,BZW1,LR_T1,-0.12257151600259908
turquoise,Q86TD4,SRL,LR_T1,0.06635518530076051
turquoise,Q86VP6,CAND1,LR_T1,-0.5751528507916192
turquoise,Q86X76,NIT1,LR_T1,0.5415625275399579
turquoise,Q8IUZ5,PHYKPL,LR_T1,0.15901666504870626
turquoise,Q8IWW8,ADHFE1,LR_T1,0.009789282246391327
turquoise,Q8N1G4,LRRC47,LR_T1,-0.13590230406146678
turquoise,Q8N335,GPD1L,LR_T1,0.19247653420695404
turquoise,Q8N5M9,JAGN1,LR_T1,-0.36706037051868085
turquoise,Q8N6M3,FITM2,LR_T1,-0.3406584620653875
turquoise,Q8NI60,COQ8A,LR_T1,-0.23823115514797083
turquoise,Q8TBC4,UBA3,LR_T1,-0.08389228027167736
turquoise,Q8TDX7,NEK7,LR_T1,0.2712584072966269
turquoise,Q8WW22,DNAJA4,LR_T1,-0.42620233932112245
turquoise,Q8WWV3,RTN4IP1,LR_T1,0.15227580782753447
turquoise,Q8WZA0,LZIC,LR_T1,0.09825658563749637
turquoise,Q92530,PSMF1,LR_T1,-0.24163538064376172
turquoise,Q92890,UFD1,LR_T1,0.327104132413051
turquoise,Q93084,ATP2A3,LR_T1,0.10477885563926267
turquoise,Q96CN7,ISOC1,LR_T1,-0.09537265563869236
turquoise,Q96HN2,AHCYL2,LR_T1,-0.40783447713856363
turquoise,Q96IU4,ABHD14B,LR_T1,-0.11785381627556814
turquoise,Q96IV0,NGLY1,LR_T1,0.02664836996355467
turquoise,Q96JJ7,TMX3,LR_T1,-0.7585627092732445
turquoise,Q99627,COPS8,LR_T1,-0.3940101867083522
turquoise,Q99873,PRMT1,LR_T1,0.23406665281394975
turquoise,Q9BQ69,MACROD1,LR_T1,0.08987086361863711
turquoise,Q9BQA1,WDR77,LR_T1,0.00544132266939705
turquoise,Q9BRX8,PRXL2A,LR_T1,-0.058177380821577085
turquoise,Q9BS26,ERP44,LR_T1,0.0707508986156661
turquoise,Q9BT78,COPS4,LR_T1,-0.08364640521948674
turquoise,Q9BTE6,AARSD1,LR_T1,-0.026316322293581065
turquoise,Q9BUR5,APOO,LR_T1,0.23773027137270353
turquoise,Q9BVC6,TMEM109,LR_T1,0.21492695043252313
turquoise,Q9BXB4,OSBPL11,LR_T1,-0.14153652690863552
turquoise,Q9C0E8,LNPK,LR_T1,-0.0701131306097904
turquoise,Q9GZT8,NIF3L1,LR_T1,0.1760996047637561
turquoise,Q9GZZ1,NAA50,LR_T1,0.2312822780285262
turquoise,Q9H0E2,TOLLIP,LR_T1,-0.7721327049455224
turquoise,Q9H0U4,RAB1B,LR_T1,-0.024244080383493086
turquoise,Q9H0W9,C11orf54,LR_T1,-0.04049954975047003
turquoise,Q9H0Z9,RBM38,LR_T1,0.10467433298848659
turquoise,Q9H2J4,PDCL3,LR_T1,-0.02305936103054548
turquoise,Q9H4A4,RNPEP,LR_T1,-0.15161525061095601
turquoise,Q9H993,ARMT1,LR_T1,-0.1608086196388559
turquoise,Q9H9S4,CAB39L,LR_T1,0.016366584924492084
turquoise,Q9HA65,TBC1D17,LR_T1,0.1887529849130516
turquoise,Q9NP72,RAB18,LR_T1,-0.21129037308550944
turquoise,Q9NQE9,HINT3,LR_T1,0.17178665785499725
turquoise,Q9NR31,SAR1A,LR_T1,0.0236769623603061
turquoise,Q9NT62,ATG3,LR_T1,0.009617389830348246
turquoise,Q9NUU7,DDX19A,LR_T1,0.14941655049043734
turquoise,Q9NVE7,PANK4,LR_T1,-0.04077517098580224
turquoise,Q9NWV4,CZIB,LR_T1,0.013486322990371323
turquoise,Q9NY65,TUBA8,LR_T1,-0.24187860399604633
turquoise,Q9NYL2,MAP3K20,LR_T1,0.58003027476437
turquoise,Q9NZA1,CLIC5,LR_T1,0.025295389376447208
turquoise,Q9NZJ6,COQ3,LR_T1,-0.25324938914194606
turquoise,Q9NZL9,MAT2B,LR_T1,0.30424839808644055
turquoise,Q9P0L0,VAPA,LR_T1,-0.049573489015019186
turquoise,Q9UBC2,EPS15L1,LR_T1,-0.23961699868757388
turquoise,Q9UBG0,MRC2,LR_T1,0.08709517426356217
