gene,n_miss,pct_miss,mean_intensity,classification,imputation_reliable,group_miss_pval
GCLM,2,4.3478260869565215,18.880533804340306,MAR,TRUE,NA
PSMD8,1,2.1739130434782608,22.345965662831343,MAR,TRUE,NA
GSS,2,4.3478260869565215,19.792451294405325,MAR,TRUE,NA
CCT5,0,0,22.87324488603849,Complete,TRUE,NA
CSNK1A1,22,47.82608695652174,17.297276733672756,MNAR,TRUE,0.10994502748625687
IDH2,0,0,27.783451806755163,Complete,TRUE,NA
TNNI2,0,0,26.183413154172904,Complete,TRUE,NA
PXN,17,36.95652173913043,17.59999854514823,MNAR,TRUE,0.863568215892054
MAPKAPK2,13,28.26086956521739,16.696362466639815,MNAR,TRUE,0.5807096451774113
ALDH9A1,0,0,23.373395634989123,Complete,TRUE,NA
RPIA,7,15.217391304347828,22.818153484183895,MAR,TRUE,NA
LMAN1,4,8.695652173913043,18.89949949352884,MAR,TRUE,NA
FNTA,5,10.869565217391305,18.112884503775053,MAR,TRUE,NA
CCT3,0,0,24.024238669098548,Complete,TRUE,NA
TUFM,0,0,24.70039187905362,Complete,TRUE,NA
ALDH7A1,1,2.1739130434782608,19.278204700590518,MAR,TRUE,NA
INPP1,11,23.91304347826087,19.386146807554596,MAR,TRUE,NA
SRP9,3,6.521739130434782,19.348515456920108,MAR,TRUE,NA
AARS1,9,19.565217391304348,16.5850093522681,MNAR,TRUE,0.10444777611194403
CARS1,11,23.91304347826087,16.14578937257786,MNAR,TRUE,0.2773613193403298
SARS1,11,23.91304347826087,18.00483426424135,MNAR,TRUE,0.6206896551724138
PSMB3,0,0,22.15396174788156,Complete,TRUE,NA
PSMB2,0,0,20.875927735716918,Complete,TRUE,NA
ACADVL,0,0,26.04928776574358,Complete,TRUE,NA
ACOT2,0,0,23.578215437491487,Complete,TRUE,NA
TMED10,1,2.1739130434782608,20.110421003502687,MAR,TRUE,NA
HINT1,0,0,24.020398103536337,Complete,TRUE,NA
NDUFV1,0,0,23.392867093766867,Complete,TRUE,NA
GSK3A,24,52.17391304347826,14.965372728437266,MNAR,FALSE,0.18940529735132433
GSK3B,7,15.217391304347828,15.882492116132953,MNAR,TRUE,0.8405797101449275
NT5C2,14,30.434782608695656,15.425491934944402,MNAR,TRUE,0.45077461269365315
IDH3A,0,0,23.06066951466914,Complete,TRUE,NA
CRIP1,23,50,19.18986020131663,MNAR,FALSE,0.495752123938031
GDI2,0,0,23.615499579946526,Complete,TRUE,NA
CPT1A,4,8.695652173913043,17.45383718412114,MAR,TRUE,NA
CSRP3,0,0,27.049642211325814,Complete,TRUE,NA
ST13,0,0,23.592357556063554,Complete,TRUE,NA
DNM2,2,4.3478260869565215,20.73121716279448,MAR,TRUE,NA
METAP2,3,6.521739130434782,18.91014069244368,MAR,TRUE,NA
NUDT2,27,58.69565217391305,17.297974896444945,MNAR,FALSE,0.7701149425287356
BCAM,9,19.565217391304348,17.462016231910358,MNAR,TRUE,0.29485257371314344
RPL14,4,8.695652173913043,21.179911295462492,MAR,TRUE,NA
CCT8,0,0,22.68068337925713,Complete,TRUE,NA
CCT4,0,0,22.290470570379426,Complete,TRUE,NA
ATP1A2,0,0,23.439712431437957,Complete,TRUE,NA
ANXA11,0,0,23.115318667002363,Complete,TRUE,NA
FXR1,11,23.91304347826087,17.917555724902005,MNAR,TRUE,0.9420289855072463
RAB5C,0,0,22.444192884625508,Complete,TRUE,NA
RAB7A,0,0,22.41896649157386,Complete,TRUE,NA
RAB9A,9,19.565217391304348,17.3249118841492,MNAR,TRUE,0.4257871064467766
DUSP3,0,0,24.016472995664078,Complete,TRUE,NA
IDH3G,0,0,23.131839356353545,Complete,TRUE,NA
GALK1,24,52.17391304347826,19.197577719313617,MNAR,FALSE,0.025987006496751622
BCAP31,10,21.73913043478261,17.035640979599684,MNAR,TRUE,0.5772113943028486
CAV2,24,52.17391304347826,18.67552390842224,MNAR,FALSE,0.39730134932533734
ALDH3A2,0,0,21.413067431222114,Complete,TRUE,NA
ALDH5A1,0,0,22.817693473921103,Complete,TRUE,NA
HSD17B4,4,8.695652173913043,21.122147782661642,MAR,TRUE,NA
PSMD7,2,4.3478260869565215,19.528431725196313,MAR,TRUE,NA
UBE2D1,13,28.26086956521739,22.489543195152308,MAR,TRUE,NA
STAT5B,16,34.78260869565217,15.846358005461717,MNAR,TRUE,0.07596201899050475
RPS6KA3,1,2.1739130434782608,20.677429274966624,MAR,TRUE,NA
HDGF,1,2.1739130434782608,21.57257073264392,MAR,TRUE,NA
LUM,0,0,23.00096848024394,Complete,TRUE,NA
PRELP,3,6.521739130434782,19.867829887313558,MAR,TRUE,NA
NDUFA8,0,0,22.75259643030928,Complete,TRUE,NA
HNRNPA3,8,17.391304347826086,18.150549085658266,MAR,TRUE,NA
MYOM1,0,0,23.464004977241462,Complete,TRUE,NA
PGD,0,0,22.280461283556722,Complete,TRUE,NA
KPNA1,8,17.391304347826086,16.152574447865526,MNAR,TRUE,0.6571714142928535
MAP2K6,0,0,20.945710697165207,Complete,TRUE,NA
ARHGDIA,0,0,22.71630567976842,Complete,TRUE,NA
ARHGDIB,19,41.30434782608695,19.216707105535697,MNAR,TRUE,0.5692153923038481
RIDA,0,0,21.93987184613291,Complete,TRUE,NA
SMS,1,2.1739130434782608,20.49920794623719,MAR,TRUE,NA
MRPL12,1,2.1739130434782608,19.441394910460676,MAR,TRUE,NA
THOP1,17,36.95652173913043,15.519013471100159,MNAR,TRUE,0.7876061969015492
AKR1C2,24,52.17391304347826,19.877871357885272,MNAR,FALSE,0.271864067966017
CAPZA1,0,0,22.378981137827545,Complete,TRUE,NA
CRIP2,12,26.08695652173913,16.44122859514873,MNAR,TRUE,0.5122438780609695
BLVRA,0,0,20.056393077026723,Complete,TRUE,NA
PPP5C,0,0,19.451385463550615,Complete,TRUE,NA
NUBP1,17,36.95652173913043,17.006725112796822,MNAR,TRUE,0.5577211394302849
SUCLG1,0,0,23.941301505634566,Complete,TRUE,NA
COPB1,7,15.217391304347828,18.59733348682431,MAR,TRUE,NA
COPA,16,34.78260869565217,17.99521958170157,MNAR,TRUE,0.06496751624187906
HCCS,7,15.217391304347828,16.833575295910013,MNAR,TRUE,0.3618190904547726
MAPK12,1,2.1739130434782608,19.144439564864907,MAR,TRUE,NA
SMTN,2,4.3478260869565215,18.498308563638286,MAR,TRUE,NA
SLC16A1,2,4.3478260869565215,17.27489002238933,MAR,TRUE,NA
IST1,10,21.73913043478261,18.732863596403913,MAR,TRUE,NA
SEC24C,12,26.08695652173913,14.725883924357133,MNAR,TRUE,0.2158920539730135
SUB1,1,2.1739130434782608,20.091208599986786,MAR,TRUE,NA
RARS1,0,0,20.673411337681276,Complete,TRUE,NA
CACNB3,0,0,21.767684229050854,Complete,TRUE,NA
CACNA2D1,0,0,24.86726360745951,Complete,TRUE,NA
MYOM2,0,0,25.087067424461097,Complete,TRUE,NA
YARS1,20,43.47826086956522,16.60459562414802,MNAR,TRUE,0.5977011494252874
USP14,0,0,22.929397176426683,Complete,TRUE,NA
PRKAG1,0,0,21.17412337867264,Complete,TRUE,NA
PRKAA2,0,0,19.803890624862905,Complete,TRUE,NA
HSPA2,0,0,24.428174500164385,Complete,TRUE,NA
RAD23A,1,2.1739130434782608,21.739478431362425,MAR,TRUE,NA
RAD23B,0,0,21.3682877890954,Complete,TRUE,NA
AK2,0,0,23.252207503980443,Complete,TRUE,NA
NAPA,0,0,23.642148142434785,Complete,TRUE,NA
ADPRH,3,6.521739130434782,20.00358083320783,MAR,TRUE,NA
EIF5,0,0,21.822996632347454,Complete,TRUE,NA
PSMD4,1,2.1739130434782608,19.429234592541206,MAR,TRUE,NA
RRAD,7,15.217391304347828,19.718512135548707,MAR,TRUE,NA
CSE1L,0,0,20.604707560766254,Complete,TRUE,NA
VCP,0,0,23.100894215965877,Complete,TRUE,NA
MFAP4,14,30.434782608695656,20.858285372843394,MAR,TRUE,NA
HADHB,0,0,25.928974663241764,Complete,TRUE,NA
NAP1L1,4,8.695652173913043,20.03655434943411,MAR,TRUE,NA
ADK,4,8.695652173913043,19.514390071713972,MAR,TRUE,NA
CDH13,0,0,21.25367523388077,Complete,TRUE,NA
NPEPPS,0,0,24.454779237947985,Complete,TRUE,NA
OXCT1,23,50,15.700791646600775,MNAR,FALSE,0.2733633183408296
SH3BGR,0,0,23.226850511319586,Complete,TRUE,NA
EIF3B,6,13.043478260869565,18.51466798076309,MAR,TRUE,NA
ATP5MF,0,0,26.112078039720334,Complete,TRUE,NA
NDUFV3,2,4.3478260869565215,18.49086716568897,MAR,TRUE,NA
ARPP19,3,6.521739130434782,18.863155241005625,MAR,TRUE,NA
ATP5F1E,1,2.1739130434782608,21.427518087971656,MAR,TRUE,NA
ATP5ME,0,0,24.39497682610854,Complete,TRUE,NA
EIF6,11,23.91304347826087,18.416558706043404,MAR,TRUE,NA
NDUFA6,0,0,23.600276590169475,Complete,TRUE,NA
SYNJ2BP,1,2.1739130434782608,20.147037316670534,MAR,TRUE,NA
MTPN,0,0,21.82732019422185,Complete,TRUE,NA
DEFA3,16,34.78260869565217,18.197981459692823,MNAR,TRUE,0.0399800099950025
ARPC4,0,0,19.855263444440215,Complete,TRUE,NA
CD81,4,8.695652173913043,19.32725608213401,MAR,TRUE,NA
TPI1,0,0,29.65970094701311,Complete,TRUE,NA
EIF3E,5,10.869565217391305,17.882928537830903,MAR,TRUE,NA
GABARAPL2,14,30.434782608695656,17.512569609560252,MNAR,TRUE,0.8110944527736131
ROMO1,13,28.26086956521739,17.049194928390712,MNAR,TRUE,0.3933033483258371
MYL6,0,0,26.478672340131112,Complete,TRUE,NA
ACTB,0,0,28.40719143633529,Complete,TRUE,NA
EIF4A1,0,0,24.067088510740483,Complete,TRUE,NA
RPS20,0,0,20.53092025925357,Complete,TRUE,NA
PRPS1,0,0,21.186836321087387,Complete,TRUE,NA
PSMA6,0,0,22.78223986309854,Complete,TRUE,NA
S100A10,1,2.1739130434782608,20.811635316167006,MAR,TRUE,NA
CDC42,0,0,22.70959163372165,Complete,TRUE,NA
DSTN,1,2.1739130434782608,21.29585133694241,MAR,TRUE,NA
GMFB,19,41.30434782608695,17.15098222647981,MNAR,TRUE,0.2108945527236382
RAB8A,22,47.82608695652174,19.443362349118186,MNAR,TRUE,0.6021989005497251
RAB2A,0,0,20.914645248120674,Complete,TRUE,NA
RAB5B,7,15.217391304347828,19.121205079718713,MAR,TRUE,NA
RAB10,0,0,23.000822031972678,Complete,TRUE,NA
UBE2D3,0,0,23.156159262434986,Complete,TRUE,NA
UBE2M,0,0,20.88782895093847,Complete,TRUE,NA
UBE2K,1,2.1739130434782608,20.43082626139725,MAR,TRUE,NA
UBE2N,0,0,24.024094286389452,Complete,TRUE,NA
RAB14,5,10.869565217391305,18.69881328264479,MAR,TRUE,NA
ACTR3,2,4.3478260869565215,19.049491834937225,MAR,TRUE,NA
ACTR2,1,2.1739130434782608,18.768566835931388,MAR,TRUE,NA
ACTR1A,0,0,21.9429442872933,Complete,TRUE,NA
COPS2,0,0,20.70458409526954,Complete,TRUE,NA
ABCE1,0,0,18.314786979307765,Complete,TRUE,NA
RAP1B,0,0,22.608794128154575,Complete,TRUE,NA
RAP2B,24,52.17391304347826,17.720990632787295,MNAR,FALSE,0.46976511744127936
RPS3A,0,0,21.75117196720394,Complete,TRUE,NA
PSME3,4,8.695652173913043,21.196115441056843,MAR,TRUE,NA
RPL15,12,26.08695652173913,18.651944375728217,MAR,TRUE,NA
RPL27,7,15.217391304347828,18.735544062787408,MAR,TRUE,NA
PCBD1,0,0,21.208087053410424,Complete,TRUE,NA
RPL37A,28,60.86956521739131,14.459954773338637,MNAR,FALSE,0.679160419790105
RHOA,0,0,22.197777347553888,Complete,TRUE,NA
HSPE1,0,0,24.289906934197877,Complete,TRUE,NA
LYZ,18,39.130434782608695,19.995200124225473,MNAR,TRUE,0.026486756621689155
VBP1,2,4.3478260869565215,22.12928386079222,MAR,TRUE,NA
B2M,3,6.521739130434782,20.17513492115204,MAR,TRUE,NA
DAD1,11,23.91304347826087,15.928580041270395,MNAR,TRUE,0.5312343828085957
NPC2,27,58.69565217391305,18.328014352708625,MNAR,FALSE,0.735632183908046
COPZ1,24,52.17391304347826,18.976737298148645,MNAR,FALSE,0.9230384807596201
PKIA,1,2.1739130434782608,19.9707851764047,MAR,TRUE,NA
SUMO2,7,15.217391304347828,19.17512439153207,MAR,TRUE,NA
UFM1,2,4.3478260869565215,18.65124020104827,MAR,TRUE,NA
NUTF2,0,0,23.728963496943187,Complete,TRUE,NA
HNRNPK,0,0,22.407515909988607,Complete,TRUE,NA
YWHAG,0,0,24.896836656661627,Complete,TRUE,NA
RRAS2,11,23.91304347826087,18.97694494500549,MAR,TRUE,NA
TIMM10,9,19.565217391304348,16.658334639404927,MNAR,TRUE,0.7591204397801099
RPS7,0,0,21.39230952663031,Complete,TRUE,NA
PPP1CA,0,0,21.808881000043925,Complete,TRUE,NA
PPP1CB,0,0,21.622718453284882,Complete,TRUE,NA
PSMC1,0,0,21.945197871032338,Complete,TRUE,NA
PSMC5,1,2.1739130434782608,20.074056201891754,MAR,TRUE,NA
RPS8,0,0,20.982881243894802,Complete,TRUE,NA
RPS15A,0,0,20.43791772811974,Complete,TRUE,NA
RPS16,0,0,22.964435738700697,Complete,TRUE,NA
UBE2G1,16,34.78260869565217,18.54579784025621,MNAR,TRUE,0.7976011994002998
YWHAE,0,0,27.364926229626345,Complete,TRUE,NA
RPS14,5,10.869565217391305,18.893626268362873,MAR,TRUE,NA
RPS18,0,0,21.17207702376803,Complete,TRUE,NA
RPS13,15,32.608695652173914,20.031415771738697,MAR,TRUE,NA
RPS11,6,13.043478260869565,22.180113964176872,MAR,TRUE,NA
SNRPG,25,54.347826086956516,18.51671954613998,MNAR,FALSE,0.7481259370314842
SNRPD3,1,2.1739130434782608,19.82399782648782,MAR,TRUE,NA
ARF6,9,19.565217391304348,19.2807291474584,MAR,TRUE,NA
PSMC6,0,0,21.767680914891258,Complete,TRUE,NA
RPL7A,0,0,19.523781715351475,Complete,TRUE,NA
ETF1,3,6.521739130434782,17.95066214094098,MAR,TRUE,NA
CNBP,4,8.695652173913043,18.950909017880885,MAR,TRUE,NA
RPS4X,0,0,21.448228883695773,Complete,TRUE,NA
PPP2CB,25,54.347826086956516,16.14874548566623,MNAR,FALSE,0.3058470764617691
RPL23A,0,0,21.635697241502502,Complete,TRUE,NA
RPS6,0,0,20.51432466657969,Complete,TRUE,NA
H2BC4,0,0,25.002683313602116,Complete,TRUE,NA
RAB1A,16,34.78260869565217,18.107518103894968,MNAR,TRUE,0.23388305847076463
RAN,0,0,23.107926422575357,Complete,TRUE,NA
RPL23,4,8.695652173913043,21.010830116825645,MAR,TRUE,NA
RAP1A,7,15.217391304347828,16.466095974577318,MNAR,TRUE,0.4397801099450275
RPS15,29,63.04347826086957,20.927471674317843,MNAR,FALSE,0.07896051974012994
RPS24,0,0,22.09196218156864,Complete,TRUE,NA
RPS25,0,0,21.62386720237202,Complete,TRUE,NA
RPS26,7,15.217391304347828,17.114494476199905,MNAR,TRUE,0.5647176411794103
RPS28,1,2.1739130434782608,21.343139191477814,MAR,TRUE,NA
GNB1,0,0,21.295777522073326,Complete,TRUE,NA
GNB2,0,0,21.219260587220628,Complete,TRUE,NA
RPL30,0,0,19.735665911868292,Complete,TRUE,NA
RPL31,12,26.08695652173913,19.41680543390849,MAR,TRUE,NA
RPL10A,0,0,21.14760639313862,Complete,TRUE,NA
RPL32,28,60.86956521739131,19.52117248875028,MNAR,FALSE,0.10694652673663169
RPL11,7,15.217391304347828,19.48279499060498,MAR,TRUE,NA
PPIA,0,0,25.273276731638195,Complete,TRUE,NA
FKBP1A,0,0,22.914766423859636,Complete,TRUE,NA
RPS27A,0,0,27.0800428512513,Complete,TRUE,NA
GRB2,0,0,20.490838471429335,Complete,TRUE,NA
RAC1,0,0,21.911972446704333,Complete,TRUE,NA
AP2B1,3,6.521739130434782,19.15232560590008,MAR,TRUE,NA
VAMP2,6,13.043478260869565,18.20160780074181,MAR,TRUE,NA
PPP3R1,0,0,23.126620554107316,Complete,TRUE,NA
YWHAZ,0,0,23.317042481432576,Complete,TRUE,NA
UBE2B,14,30.434782608695656,17.89531937123447,MNAR,TRUE,0.9730134932533733
PPP2R2A,0,0,20.54966020699708,Complete,TRUE,NA
DYNLL1,8,17.391304347826086,20.41735526287625,MAR,TRUE,NA
DYNLT1,15,32.608695652173914,16.94431618914691,MNAR,TRUE,0.48575712143928035
RPL38,0,0,20.08005777689022,Complete,TRUE,NA
SKP1,0,0,23.694743405255952,Complete,TRUE,NA
RPS21,0,0,19.12895659161538,Complete,TRUE,NA
EIF5A,0,0,24.65739952693582,Complete,TRUE,NA
RACK1,0,0,20.775332326754256,Complete,TRUE,NA
UBE2I,1,2.1739130434782608,19.525302915076757,MAR,TRUE,NA
SELENOW,17,36.95652173913043,17.351513248707118,MNAR,TRUE,0.5217391304347826
TNNC1,0,0,25.566750790851746,Complete,TRUE,NA
PPP2CA,0,0,21.999497870005197,Complete,TRUE,NA
YBX1,0,0,22.10098521546874,Complete,TRUE,NA
CSNK2B,24,52.17391304347826,14.908358218231177,MNAR,FALSE,0.5907046476761619
TPM4,3,6.521739130434782,17.636809706868537,MAR,TRUE,NA
UBE2L3,0,0,22.83978601770262,Complete,TRUE,NA
EEF1A1,0,0,26.421777126788832,Complete,TRUE,NA
ACTA1,0,0,29.839418072081063,Complete,TRUE,NA
TUBA1B,0,0,25.281189227079174,Complete,TRUE,NA
TUBA4A,0,0,25.582312878554475,Complete,TRUE,NA
TUBB4B,0,0,25.41717145642125,Complete,TRUE,NA
CSNK2A1,8,17.391304347826086,18.955429251196698,MAR,TRUE,NA
PAFAH1B2,3,6.521739130434782,20.49506241659181,MAR,TRUE,NA
HBB,0,0,32.90199100981068,Complete,TRUE,NA
HBG2,19,41.30434782608695,21.24562047329987,MAR,TRUE,NA
HBA1,0,0,31.802424967387225,Complete,TRUE,NA
EIF4G2,5,10.869565217391305,18.00660341665629,MAR,TRUE,NA
PIP4K2B,17,36.95652173913043,15.812495725103584,MNAR,TRUE,0.2943528235882059
CCT2,0,0,22.972299948693056,Complete,TRUE,NA
GSTO1,0,0,23.819582615640975,Complete,TRUE,NA
CRADD,16,34.78260869565217,16.89434292986004,MNAR,TRUE,0.6186906546726637
MRPS22,9,19.565217391304348,15.918514377263858,MNAR,TRUE,0.9635182408795602
MRPS36,1,2.1739130434782608,20.546471255802942,MAR,TRUE,NA
LACTB,0,0,20.488983550816574,Complete,TRUE,NA
RPL24,11,23.91304347826087,18.75728593251334,MAR,TRUE,NA
ARF1,0,0,22.301448914992747,Complete,TRUE,NA
ARF5,14,30.434782608695656,15.740262790499473,MNAR,TRUE,0.8505747126436781
RPL19,5,10.869565217391305,18.68705792716213,MAR,TRUE,NA
SRSF3,18,39.130434782608695,18.34836364283857,MNAR,TRUE,0.6281859070464768
MXRA7,23,50,14.94884686008696,MNAR,FALSE,0.19540229885057472
H3-3A,1,2.1739130434782608,22.17170393985828,MAR,TRUE,NA
FBLN2,23,50,17.282653121549835,MNAR,FALSE,0.20539730134932535
HSPG2,1,2.1739130434782608,20.092879092987207,MAR,TRUE,NA
CYCS,0,0,26.749252107152454,Complete,TRUE,NA
MPP1,12,26.08695652173913,17.05164053941309,MNAR,TRUE,0.3598200899550225
TFAM,1,2.1739130434782608,20.308876430922826,MAR,TRUE,NA
PITPNA,13,28.26086956521739,25.957603505839625,MAR,TRUE,NA
SLC25A3,0,0,25.364597622473678,Complete,TRUE,NA
PURA,12,26.08695652173913,17.62916870495081,MNAR,TRUE,0.16391804097951024
CLTC,0,0,20.929907973984815,Complete,TRUE,NA
FKBP3,0,0,23.537539189981445,Complete,TRUE,NA
REEP5,0,0,22.790151307566017,Complete,TRUE,NA
SORD,8,17.391304347826086,16.865684015480614,MNAR,TRUE,0.3888055972013993
HNRNPU,3,6.521739130434782,19.36890050823382,MAR,TRUE,NA
MYBPC1,0,0,25.675294095553074,Complete,TRUE,NA
PLIN5,6,13.043478260869565,17.2436556420666,MAR,TRUE,NA
SPTBN1,11,23.91304347826087,18.260191712883987,MNAR,TRUE,0.2143928035982009
SET,12,26.08695652173913,20.30202206077895,MAR,TRUE,NA
SRSF2,7,15.217391304347828,19.121640906259312,MAR,TRUE,NA
AMPD3,0,0,22.358591318556744,Complete,TRUE,NA
FABP5,0,0,21.56259178403826,Complete,TRUE,NA
ANK2,4,8.695652173913043,23.07510118162159,MAR,TRUE,NA
CAP1,0,0,20.111030670581037,Complete,TRUE,NA
TAGLN,1,2.1739130434782608,22.20125549285375,MAR,TRUE,NA
DHODH,34,73.91304347826086,17.5330411072029,MNAR,FALSE,0.05847076461769116
OGDH,0,0,24.734626893107446,Complete,TRUE,NA
ALDH6A1,2,4.3478260869565215,18.299498370689417,MAR,TRUE,NA
BDH1,0,0,19.658963554452072,Complete,TRUE,NA
RPL18A,2,4.3478260869565215,17.743997717057333,MAR,TRUE,NA
CACNB1,1,2.1739130434782608,21.075086633845135,MAR,TRUE,NA
MAP2K1,1,2.1739130434782608,21.3082531505878,MAR,TRUE,NA
FKBP4,3,6.521739130434782,17.540076326181445,MAR,TRUE,NA
RPL6,5,10.869565217391305,18.86094897766381,MAR,TRUE,NA
AKAP12,23,50,16.8240189755423,MNAR,FALSE,0.1629185407296352
SLC25A11,0,0,24.44039184252968,Complete,TRUE,NA
GSTM4,17,36.95652173913043,19.78837141579169,MNAR,TRUE,0.3028485757121439
CAV1,1,2.1739130434782608,22.737138907616497,MAR,TRUE,NA
ACY1,0,0,19.681987858134963,Complete,TRUE,NA
LMNB2,27,58.69565217391305,16.23849441737761,MNAR,FALSE,0.8215892053973014
UBXN1,2,4.3478260869565215,20.192698082142048,MAR,TRUE,NA
GBE1,1,2.1739130434782608,20.32012417637574,MAR,TRUE,NA
EIF4G1,0,0,21.697926425441754,Complete,TRUE,NA
PRKCQ,3,6.521739130434782,17.797262309084104,MAR,TRUE,NA
GLO1,0,0,25.029720541255916,Complete,TRUE,NA
AKR1C1,2,4.3478260869565215,21.02120906488982,MAR,TRUE,NA
SSBP1,1,2.1739130434782608,20.460864253955645,MAR,TRUE,NA
YWHAH,0,0,20.65740983285415,Complete,TRUE,NA
UBE3A,15,32.608695652173914,16.174973640126804,MNAR,TRUE,0.9305347326336831
EEF1A2,0,0,26.073241421398,Complete,TRUE,NA
CALD1,18,39.130434782608695,17.52882854084868,MNAR,TRUE,0.8990504747626187
ATP5MC2,12,26.08695652173913,20.149195613575788,MAR,TRUE,NA
PTPN11,22,47.82608695652174,19.36464046591932,MNAR,TRUE,0.4002998500749625
PSME1,0,0,22.130466169205096,Complete,TRUE,NA
CACNG1,16,34.78260869565217,16.24019645698814,MNAR,TRUE,0.07846076961519241
PRDX1,0,0,26.152235959483665,Complete,TRUE,NA
RPL18,0,0,21.229424639035283,Complete,TRUE,NA
C1QBP,0,0,25.0225778250539,Complete,TRUE,NA
SCN1B,19,41.30434782608695,16.59300643549641,MNAR,TRUE,0.1934032983508246
ARHGAP1,11,23.91304347826087,18.648563714550573,MAR,TRUE,NA
ACTN3,16,34.78260869565217,22.590537902066107,MAR,TRUE,NA
PPP3CA,0,0,22.70817945583373,Complete,TRUE,NA
CRYZ,1,2.1739130434782608,22.38423358855513,MAR,TRUE,NA
LGALS3BP,9,19.565217391304348,18.244822017805575,MAR,TRUE,NA
PUDP,2,4.3478260869565215,21.468247340354804,MAR,TRUE,NA
PPID,15,32.608695652173914,17.05552536903977,MNAR,TRUE,0.16141929035482258
RBBP4,6,13.043478260869565,17.997592246145707,MAR,TRUE,NA
AHNAK,0,0,23.1077260431949,Complete,TRUE,NA
LMOD3,11,23.91304347826087,18.709999345272713,MAR,TRUE,NA
SCRN3,5,10.869565217391305,20.186688785476587,MAR,TRUE,NA
NEXN,8,17.391304347826086,18.534117089985504,MAR,TRUE,NA
AP1B1,16,34.78260869565217,19.11576750506404,MNAR,TRUE,0.239880059970015
PMPCA,9,19.565217391304348,18.259027043047077,MAR,TRUE,NA
ASPH,6,13.043478260869565,19.005585588778384,MAR,TRUE,NA
GRSF1,8,17.391304347826086,20.044370553439336,MAR,TRUE,NA
AIMP1,0,0,19.43143080524834,Complete,TRUE,NA
ILF2,19,41.30434782608695,16.704014081365596,MNAR,TRUE,0.1329335332333833
ILF3,21,45.65217391304348,15.600617797956572,MNAR,TRUE,0.03548225887056472
LMAN2,16,34.78260869565217,19.49734767813868,MNAR,TRUE,0.7496251874062968
TRAP1,0,0,21.326755973904383,Complete,TRUE,NA
ANK3,18,39.130434782608695,15.884212843124633,MNAR,TRUE,0.9145427286356822
HSPB3,2,4.3478260869565215,22.159761788860788,MAR,TRUE,NA
ECH1,0,0,25.16484660335458,Complete,TRUE,NA
COASY,10,21.73913043478261,20.619577999749513,MAR,TRUE,NA
ACACA,0,0,23.666597699370858,Complete,TRUE,NA
GPS1,0,0,20.588342296545264,Complete,TRUE,NA
MTAP,2,4.3478260869565215,20.111702208239247,MAR,TRUE,NA
PRKAA1,0,0,20.174663771707685,Complete,TRUE,NA
TARDBP,18,39.130434782608695,18.201703489867352,MNAR,TRUE,0.7616191904047976
HNRNPA0,20,43.47826086956522,17.21090019545396,MNAR,TRUE,0.1089455272363818
PAK1,9,19.565217391304348,19.390069831819407,MAR,TRUE,NA
AIMP2,2,4.3478260869565215,19.800035013481864,MAR,TRUE,NA
PRDX4,1,2.1739130434782608,19.082989818761426,MAR,TRUE,NA
PAK2,1,2.1739130434782608,20.55763569429925,MAR,TRUE,NA
PSMD2,0,0,21.244657620644727,Complete,TRUE,NA
MYBPH,0,0,20.404537994061144,Complete,TRUE,NA
SELENBP1,0,0,24.35231685868914,Complete,TRUE,NA
PABPC4,0,0,21.100061312954978,Complete,TRUE,NA
SGCG,4,8.695652173913043,20.798253422204255,MAR,TRUE,NA
EIF3I,3,6.521739130434782,17.339286290606328,MAR,TRUE,NA
CTBP1,10,21.73913043478261,19.899515639060443,MAR,TRUE,NA
UBE2V1,0,0,22.030693981250046,Complete,TRUE,NA
MRPL49,16,34.78260869565217,17.13320435423907,MNAR,TRUE,0.7101449275362319
DYNC1I2,1,2.1739130434782608,19.06888935708364,MAR,TRUE,NA
ILK,2,4.3478260869565215,20.265878016683104,MAR,TRUE,NA
NNT,0,0,25.33655654800889,Complete,TRUE,NA
SNTA1,0,0,21.455845390792728,Complete,TRUE,NA
SNTB2,0,0,20.76960518344692,Complete,TRUE,NA
PDAP1,0,0,21.207823614150644,Complete,TRUE,NA
TMED1,8,17.391304347826086,17.34800758357604,MNAR,TRUE,0.8745627186406797
MTM1,19,41.30434782608695,18.82422599996393,MNAR,TRUE,0.09245377311344327
MTX1,10,21.73913043478261,15.379355232203002,MNAR,TRUE,0.1409295352323838
ART3,2,4.3478260869565215,18.70647768110905,MAR,TRUE,NA
ASAH1,6,13.043478260869565,19.79990418897674,MAR,TRUE,NA
PPP1R1A,9,19.565217391304348,22.37073290467886,MAR,TRUE,NA
PIN1,2,4.3478260869565215,20.835567584516586,MAR,TRUE,NA
EIF4EBP1,25,54.347826086956516,15.832559790891754,MNAR,FALSE,0.10944527736131934
CAMK2B,0,0,22.39543787819288,Complete,TRUE,NA
CAMK2G,0,0,21.361682544739715,Complete,TRUE,NA
CAMK2D,0,0,23.374142532932286,Complete,TRUE,NA
DCTN2,0,0,20.5570295748489,Complete,TRUE,NA
NAE1,3,6.521739130434782,18.69918288997403,MAR,TRUE,NA
STIM1,7,15.217391304347828,19.241973216131754,MAR,TRUE,NA
CUL1,2,4.3478260869565215,18.786731081815972,MAR,TRUE,NA
CUL2,3,6.521739130434782,19.621255975735753,MAR,TRUE,NA
