uniprot_id,protein,gene,description,S03_T1,S10_T1,S16_T1,S22_T1,S24_T1,S27_T1,S28_T1,S04_T1,S05_T1,S06_T1,S12_T1,S14_T1,S17_T1,S21_T1,S30_T1,S03_T2,S10_T2,S16_T2,S22_T2,S24_T2,S27_T2,S29_T2,S04_T2,S05_T2,S06_T2,S12_T2,S14_T2,S17_T2,S21_T2,S30_T2,S03_T3,S10_T3,S16_T3,S22_T3,S24_T3,S27_T3,S29_T3,S04_T3,S05_T3,S06_T3,S12_T3,S14_T3,S17_T3,S21_T3,S30_T3
P13798,ACPH_HUMAN,APEH,Acylamino-acid-releasing enzyme,24.016170047911725,23.783571341777705,24.359096361497382,24.37411513980161,23.938462624835868,23.972452584959033,23.521249963633327,23.87755426780901,23.632698111792955,23.834369468686425,23.71255348234564,24.301707316229635,23.88640633740986,24.147585867636124,23.716982284187303,23.71130753361984,24.13469243907791,23.86637497957812,23.931782058728555,24.204419106284224,23.843309202282196,23.789664220410742,23.75948296739985,23.69001011450974,23.875064254057524,23.560034898789738,23.885077443103334,24.17426890245308,23.97251230537728,23.876573923489467,23.458888402076184,23.594414313484037,23.79376994652108,23.93214995505692,23.814549844733783,23.538399681984817,24.17782357203651,23.830270571465203,23.857954523431633,23.85770590360084,23.83736781748717,24.24622297771029,23.87265309580435,23.827199843361797,24.450351631603382
P27695,APEX1_HUMAN,APEX1,DNA-(apurinic or apyrimidinic site) lyase,19.688071165052932,19.111817119714505,17.728337443270718,18.76616963899196,18.610266355073737,18.42558303578024,18.535810044757586,18.319515550553263,18.35883469643243,18.350029541658365,17.90342622547643,18.988030824318077,17.890000464615056,19.25347484164064,19.894230526867652,18.679111094565013,18.659844350437545,18.700091729082025,18.77400371904048,18.099035490309923,19.14883363264191,19.360307457084563,18.553149950768834,18.779410306488575,19.537916012879563,18.89706630144592,19.51447195405922,18.253909741454553,18.15929809568732,18.779460815102897,19.56926918672157,18.93966450493763,18.635120390009178,20.049852796139685,19.9475280109398,18.53817081935625,17.92226981052282,18.95709230736363,18.71375945876177,18.75549629660522,18.921048017146497,18.92018103239273,19.129185215673665,18.901013841793144,18.737684801766484
Q9BZZ5,API5_HUMAN,API5,Apoptosis inhibitor 5,15.390043694148769,16.38578603717001,15.532400645501141,15.020133158854623,16.253940181061846,15.39461171921388,15.68409198475248,15.770781668238453,15.62041561077485,15.72880769252324,15.702253249075987,15.750146124253796,15.301828068115658,14.428596613932712,14.67175125674498,15.648783340998978,15.635317580398784,15.000661975920792,15.583487938847847,15.401666893839236,15.54792985085383,15.588785066206155,15.740793612478193,15.706459680861744,15.67194062951748,15.00053181108076,14.689801606043815,15.335602002683252,15.19993106278578,15.552151380883176,15.92458795179686,15.833446010614944,15.773614488831187,16.470023163233005,14.85358584573018,15.804216589740536,15.004252505010946,16.403970939430288,15.743848164006963,16.004850669241648,15.691065270524991,15.686170860366579,16.024060940685366,15.526426778970372,15.347533202495235
Q96GX9,MTNB_HUMAN,APIP,Methylthioribulose-1-phosphate dehydratase,16.527957132204357,16.871884443942353,16.61157994282529,16.305541382382252,16.02905642581482,16.478220230146107,17.568435452083307,17.3953685319885,17.794874226086527,16.906719597256238,17.10076751638223,15.758000436134294,16.21707106366007,16.316250616419676,16.222562357839866,17.6862846877676,16.65237983946561,17.18034105658037,16.69872504751427,17.47280069452935,15.684629688169672,16.815516080112,17.141533472759924,17.894286971016754,17.357452984842208,16.976400727895424,15.698112727958652,14.853949458814451,16.643231529592178,15.639777235409554,16.768392606123328,15.383896683584467,16.987476752065515,16.05830024028233,16.08606322755665,16.786954244167003,17.355884421777297,15.779401270932013,17.020848838506495,17.283517604727933,16.89320683126735,15.661836354387594,17.285945780323527,16.547448838791823,15.400691585033252
Q9HDC9,APMAP_HUMAN,APMAP,Adipocyte plasma membrane-associated protein,19.574786258795537,18.359172423664855,18.57838241500011,18.78717187463688,18.843293634644333,18.982724792818335,18.353218039534795,18.370401796223444,17.865193559791024,18.625210940236272,17.689242696505733,18.63415535157216,19.73393123958601,19.297141923450496,19.003916181012556,18.271370599576755,18.741483326357407,17.74617565758807,18.572441381755997,18.370308968187544,18.6972263777973,18.54857919353992,17.876508386196836,18.5777645953897,18.600653800288395,18.13836166087593,19.679204556253,19.344969098412587,18.54677454958592,18.432250087331298,18.873513976784544,20.210270150363325,18.192556907664535,20.535008331668305,20.55101037443648,18.537327273786232,18.291893582176627,19.614715826390288,18.5061095774316,18.965572915195725,18.54057674975029,20.07050309870011,19.936973742008163,19.299467323008553,20.10104640666861
Q9Y235,ABEC2_HUMAN,APOBEC2,C->U-editing enzyme APOBEC-2,26.78380017751,26.618195421029352,26.177620747026065,26.470822066919244,26.626307908011317,25.745765905380456,26.635720324487178,26.906449212637472,26.68425910169326,26.525607312368223,26.82656133206015,25.116984909587583,26.23070427993196,27.061179082090337,25.48842266893157,27.253515371593913,26.555466315658183,26.60747905086399,26.883130336406545,26.597958190436785,26.702878883418315,26.786784723950475,27.05910697761645,26.89708655462902,26.3119342999166,26.625642098232987,25.131943554642767,26.1849995174337,26.88698684551983,25.92868810063626,26.693844838742855,26.10423968872987,26.40894229682279,26.90025410615537,26.337971207527417,27.29460879300606,26.28731531382932,27.104693564541613,26.403613062009967,25.989966797511332,26.36559148908144,26.074164480124505,26.773268225603346,26.488887631178827,25.18225372154507
P05090,APOD_HUMAN,APOD,Apolipoprotein D,20.770893205165127,20.64466721837992,21.155318378520107,20.701174619859138,20.552170594927148,20.3921421094324,21.481512053145412,21.577920680133023,20.703309804286786,20.54318291629304,20.559482410596633,21.36417545673284,20.960525339042007,21.853673914484578,21.08277635487054,19.538138235098753,20.87962753606925,19.325256745844868,20.056398245146095,19.86525668503765,22.26127878861761,20.306878601049473,19.2213016722134,20.22841720054254,21.39174430898723,19.900954154065825,19.83323034894766,20.732404414517724,21.70132751976436,19.813398572762267,19.294831497259494,21.593637123441585,20.39575058894381,19.747979665398777,21.08945845894013,19.921497039379236,19.555515989240185,20.924913673715036,20.70812724550832,21.71571831052104,21.352736581960833,21.930808980820913,22.35912207235971,22.03341616244513,23.080189752271693
P02649,APOE_HUMAN,APOE,Apolipoprotein E,16.527479951760935,17.03849690595095,19.575916502421613,17.431645681228286,16.567813732741207,17.257750383991933,16.788949182062506,17.678681266979904,15.36410117948006,17.149058873653143,16.674436741322783,17.813817901820336,16.814649851847257,18.647232095228635,16.132237778169063,16.613964604426133,17.11583801369873,16.88306386823671,16.7162633084103,18.126728608188905,16.994379085155863,17.64204346872306,16.46696562301321,15.583634757787165,17.211778687487342,16.5834911922141,18.052801344230673,16.940150689719765,16.687279079185384,17.343612253648327,18.040872136722083,17.263697216171163,18.271416289286275,16.32390146694242,18.296113380169295,16.05674248446433,16.490706881764833,18.268975075774424,17.134393886018575,17.75332076284568,18.43283955322269,20.153080227470824,18.778916286311112,18.01720206775462,20.339436527394565
O14791,APOL1_HUMAN,APOL1,Apolipoprotein L1,16.91526929563587,16.70684475098446,18.41621042794807,17.010019403884115,16.989227143104053,17.329188937579854,16.68704363584595,15.66151884510745,17.027504599980936,17.01323066732841,16.80913440711701,17.105957936805442,17.122158371415832,18.738947401595546,16.68418148029274,16.736617544010613,16.997186481645677,16.65030642321031,16.150735627113217,16.854608374640808,16.266475129766647,16.64128926123197,16.91053577190355,16.934252392692528,16.67580146883842,16.769579001189765,15.305143472121468,17.004958474156375,16.868657556805143,16.693177173250938,16.61051620625191,16.35490383098663,16.360877476915014,16.887499217453986,16.325489944912924,16.740034661263802,16.865257350371433,17.630101049727656,16.928329660017937,15.44382099133976,16.338045718541967,19.05679719177926,17.674701994589793,18.296013314856435,16.16009531697622
Q9BUR5,MIC26_HUMAN,APOO,MICOS complex subunit MIC26,19.981102534480208,21.320735034011435,21.880506996812684,20.027924384197785,21.43715954188793,21.205294950566337,21.175643581332476,21.15103240420249,21.49552762711272,22.063102546023917,21.283418444718603,21.569513481411537,20.55016443212316,21.21085232641327,22.158462481674203,21.648155243090606,22.492362078237782,21.33081767492685,21.34737917275713,21.397903632298988,21.405435386486023,21.570068523986876,21.28179418756178,21.23624397373443,21.761164622115043,21.703028458605548,20.882863907359457,20.033257924244467,21.36233785419867,21.916358364711705,21.02853231064343,21.002084600104364,21.490530983647854,20.613160268865595,19.929342839221167,21.60988101915395,21.44663855015773,21.170360453249547,21.78906693270444,21.67244883549419,22.014681474544528,20.68221920978182,20.931857564703535,21.751407829034715,21.48265566585055
Q6UXV4,MIC27_HUMAN,APOOL,MICOS complex subunit MIC27,21.698720512097783,21.746537183325316,20.98131686868994,20.88987331658253,21.181450914507455,21.10885465496866,21.89962614163742,21.480949768448102,21.662736742374378,21.82633001496052,21.56091030131006,20.993155159301793,21.665948688611905,21.15053383095657,21.14572702716397,22.107031895738324,21.32691239564499,21.339482450971104,21.562599143476177,21.35765924075323,21.219575597749746,21.649451633510992,21.38454383041285,21.49022036820291,21.280258686128448,21.827473652901876,20.270253043678572,21.746696013488133,21.488362250766578,21.275623272714977,21.37902146697849,20.61351155105514,21.54431033234339,20.886078483428513,20.615351848617692,21.53935639999047,21.312029408201905,21.546733381876464,21.411109366959774,21.360724701862353,22.026653130609027,21.201227471938232,21.641987147177677,20.98284810641288,20.750457851921873
Q9UKG1,DP13A_HUMAN,APPL1,DCC-interacting protein 13-alpha,16.670233189950007,16.36571261308273,16.37370898943983,16.766960368505977,15.795496720813803,16.839444179041763,16.45537735064346,16.349305547266567,16.052840877114765,16.404712424785835,15.769913978952369,17.1345630853502,17.232685229617044,16.286176634570033,16.087938692141527,16.620909411931727,16.52100349616704,16.442811129321186,16.973128955457224,16.724922253884095,15.638604329784984,16.272647010926896,16.83138731418095,17.182449723257616,17.009401792640315,16.289229747398068,17.12615557691217,16.521543322239214,16.68758302218369,16.702751515934892,17.239432443690173,15.646454709658702,16.82151098836148,16.22405590973666,15.59761868496322,16.411834834892726,16.969614269276764,16.750650480114583,15.95029476495595,16.86746199767028,16.03793915851366,16.12045704945187,16.364179155438034,16.48530286359487,16.17942739031513
P07741,APT_HUMAN,APRT,Adenine phosphoribosyltransferase,20.806965122557305,21.264021330992833,21.815547606127623,22.08375286370025,21.80486522543413,22.12327068806645,20.64707994142399,21.26871610653406,20.874255823816338,21.7565759418554,21.616931452338104,21.745346551332084,21.35107926178614,22.090578445866765,22.790118154618987,21.421265080588046,21.818324524169213,21.28258035062475,21.414027544502865,22.402824169551483,21.30370350788219,21.30244575931704,20.651237372672476,21.89057569956102,21.69547813251858,21.30909350672986,22.08460690372528,22.262833765250676,21.1053009651702,21.890441719555465,21.703391655504777,21.97573774232764,21.054345940243575,21.983747318194904,22.44537921591016,21.472404127022426,21.74982772259404,21.791965444849208,21.651259956604,21.50026477572032,20.76108022917133,21.55378035448824,21.57451182140355,21.41392364266325,22.861502397918212
P29972,AQP1_HUMAN,AQP1,Aquaporin-1,17.194574344318752,17.93206313753756,19.30430350907518,18.05916515913086,17.359688661899863,18.153905563033764,18.523912176838717,19.07225847566175,18.192429606549172,18.906871120301563,18.00056632696739,17.781959828831305,18.361844860406627,19.16949442077703,17.76493426444478,18.41968997326577,18.86972849274612,16.842084634866378,17.96489187040136,18.42016715025943,18.63256459605324,17.593913767216765,18.108374280675072,17.350112368479326,17.556392796758832,18.15564557788015,19.130049488621644,18.18109822293261,18.048278591678233,18.32150528692043,17.730293068619552,18.966974632344172,17.416098163604847,17.80603519017673,18.3264644913122,18.513446642510154,18.211940544895953,18.71098552369945,18.55638060927072,18.316841268273965,19.505108871984056,19.29222639006436,18.252580365417785,18.735073087055444,19.349815715506733
P48444,COPD_HUMAN,ARCN1,Coatomer subunit delta,17.295684241889262,17.5789092005073,17.6721885411342,17.747428630770198,17.669568391603256,17.426479003771153,17.07458085093285,17.065025332544938,17.602912108180803,17.60224870116722,17.66639304879624,17.519107251456347,17.51950307746005,17.54754288702297,17.117141987451078,17.794104921035974,17.539981405441914,17.88155075538754,18.230771477520104,17.666453831038574,17.723370810618988,17.8712058489938,18.038099279481543,18.084608691185604,17.655772774444607,17.690944975762893,18.51650206432109,18.43782775880165,17.313998659153892,17.768446641854446,18.357341059846767,16.886402786901957,17.61324639286025,17.17922943919068,17.549570325049064,17.571217703291925,17.637873899328,17.613471738232164,17.41439450402824,17.59176078382065,17.62963331435675,17.80780393525582,17.496669261081742,17.493394794967617,17.61964611902368
P84077,ARF1_HUMAN,ARF1,ADP-ribosylation factor 1,22.515104461290264,21.845165571738075,22.75785630584673,22.20642813995737,22.214121501206176,22.319870715675844,22.05465030998553,22.28901545013028,21.992007674345594,22.168012303853384,21.92032556517912,22.382550715989392,21.70730119016225,22.914986513363207,22.61824196481694,21.731510589771425,22.58433814764333,21.91566138768463,22.446356478995217,22.445864393904102,22.555693946222775,22.2640880331989,21.56001257516263,22.299792921948907,22.366307403114643,22.29258855933201,23.367535594631786,21.457755459849174,22.07285937894696,22.273489169391684,22.56744472604092,22.737823330015157,22.120788275046554,22.859974370373873,21.84979963933118,21.680972089859313,22.117581999661024,22.406736200140237,22.48282066375256,22.120772850280375,22.133906755663908,22.49155385850986,22.49601742881815,22.580980235615257,22.961201078290667
P18085,ARF4_HUMAN,ARF4,ADP-ribosylation factor 4,28.359389499786992,28.198826182813285,26.90900723738388,28.30022910253514,27.831887975590817,28.54336157653744,28.202329947100186,27.94748104101216,27.990597827236854,27.863458787150865,27.323437567380832,28.95370529428179,28.6699569820777,28.069736403622592,26.894514397887946,27.871388660741633,28.57655395053318,27.93437596011176,27.920739303289455,28.11947972439586,28.215478666765385,27.907187237312144,28.212233100154275,28.16594540226856,28.408386351606588,28.07072142852973,28.225674863920847,29.02796810792922,28.667694591446356,28.044043185316827,28.033054373650845,27.890150513728013,28.092920612914316,28.12819096914557,27.843812713585056,28.147022573474935,28.565379198838812,27.879219814313014,28.30042303844385,28.161942880829923,27.95427211106517,27.50521043383459,28.117749568815857,28.356809193828926,27.410937064413982
P84085,ARF5_HUMAN,ARF5,ADP-ribosylation factor 5,15.763635503511294,15.502375689777036,15.872332722942724,16.66180785319306,15.556744823343529,15.694265414681857,16.620213501793263,16.00784127232631,16.471427306860978,15.747512282244564,15.914869319761204,15.451432914823336,15.791499028851499,16.02114741207755,15.33929611144452,14.482578906990602,15.761586319188062,15.939618938981994,15.856632006468995,15.966203149637183,15.605467654146954,15.356081807673393,14.150585763847753,15.504155379186855,16.245161187812066,15.838363284440648,16.374609339867508,15.801714451267765,16.365560291973303,15.131166139238422,16.089866387425378,15.713493340388894,15.97211710017176,15.71147096816888,16.515841991368305,15.492958474345404,16.55689270328752,15.424902148471704,15.723382735187618,15.7860649712703,15.595772268381122,15.452453951668184,14.87252577903588,16.26396643111454,14.791725532528044
P62330,ARF6_HUMAN,ARF6,ADP-ribosylation factor 6,18.79560537687524,19.2165093204437,19.28137801657777,17.26637440030385,19.6015297893682,19.303998677825856,19.687757386923337,19.744312310934117,18.595205620346565,18.68757364218354,19.81465454810559,19.29652046803275,17.12850433906011,19.284425584508732,18.99793662904481,19.119974074868505,17.677858510594834,19.503801075496657,19.59658540102212,19.35825339872026,19.504899708335017,19.778714528092056,18.78692878793274,18.369557169788116,19.604756493255135,19.717153305198067,20.334934702295865,18.68282588622982,19.39731270720915,19.956307314286285,19.249445640748416,19.364941585065615,19.123410824701622,19.69408662307331,19.29097416381008,19.781551692276903,19.756590505832627,19.319661933190453,19.332051393749083,19.495287249049557,19.86432614143927,19.477643645891902,19.980401918239828,19.750788417492835,19.581299706212658
Q07960,RHG01_HUMAN,ARHGAP1,Rho GTPase-activating protein 1,18.714749001645476,18.35924500428392,18.411677753525456,19.271635307744813,18.19192014449501,18.397713046551864,18.71305472821243,18.803208457960253,17.780164938467006,18.116045554057752,17.89076802293009,18.183589966339177,18.79087686100972,18.513136929887352,18.7726376120762,17.52960558135872,18.481753703112048,18.25138756016454,18.341544207253623,18.054032634285495,17.89018255206831,18.91672939750417,18.64480317432046,17.82294110820873,18.283264829917325,18.53074968668497,20.82184826205141,19.00735541227703,18.16226088186611,18.900992211470783,18.95854497277218,19.745070359315076,18.290276736539376,19.25399675518831,19.526282060509196,18.328648403969876,18.428729647709087,18.09039922102465,18.296903571665638,17.890844652965406,18.87434647359412,19.24609822167148,19.200540442149737,18.586054357523476,19.792332592386696
Q14CB8,RHG19_HUMAN,ARHGAP19,Rho GTPase-activating protein 19,19.886034501864955,19.26747521154552,21.858079911873027,19.786366652301243,20.45025147500517,18.89523544376275,18.837340016482237,19.985279012665693,19.599201953425858,19.925721325632452,19.24060907370322,19.397246888385204,19.76683246201618,20.337697044722812,19.64680018472477,19.654001959709916,19.802975865399034,19.486014343470117,18.97703806319845,20.59500196167442,19.502381487667485,19.864061815486014,19.475216619811487,19.501037846751235,18.806978741818632,19.649664595205888,20.015579214810025,19.670491976589506,18.852793485413528,18.69380047222337,19.935341892186226,20.276387735199883,19.370901039570334,20.56175564521853,20.076657455908798,19.692457812747872,19.899166281027732,20.495947362536775,20.532498052248435,19.809309221328043,20.181826956823755,20.820306586998065,20.30013933804036,20.465879870207495,21.514549417848823
P52565,GDIR1_HUMAN,ARHGDIA,Rho GDP-dissociation inhibitor 1,22.795071411395455,22.487203118688843,22.87685889551005,22.736501147213495,23.010269764648456,23.050275926837948,22.590866928670543,22.651277044026745,22.37084045353859,22.684054862251095,22.195346464600743,22.98760210424586,22.73213527046416,22.78201744784844,22.303640632739427,22.374069366726868,22.92410390390684,22.57035539263232,22.85822025948174,22.31432053501168,22.851024203193564,22.92674440878916,22.49787218820509,22.249876454835913,22.531235234252836,22.379982929830348,23.42810742616571,22.01498654359935,22.93152647588337,22.786833981367884,23.02162838264994,23.036032581418397,22.64333231047314,23.29524830648126,23.099575301860895,22.589941749103048,22.571397450646373,22.469765553707468,22.941080976795792,22.40387079454178,22.58439490538892,23.182623976961377,22.64826863423147,22.469144028018466,23.07333374404492
P52566,GDIR2_HUMAN,ARHGDIB,Rho GDP-dissociation inhibitor 2,19.036771369096687,18.756091174177207,19.25934466231788,18.717506664916293,18.94863441577482,19.50721151268873,18.74153468897668,19.129590191003135,17.52330930269834,18.92154381784261,18.337373065284233,19.165795993964213,18.89033787468409,19.007964289527184,19.457832360734532,18.96016590985154,19.13812375871181,18.1700468027999,18.12075289394488,19.097030303460905,17.5733236346896,19.011073773791285,18.72141779787417,17.267005796777266,18.656624247814353,18.69543986540025,21.10484240966647,19.089905568656004,18.973692632783152,18.30320717427871,19.65339496811077,20.317271740084205,18.682702928660746,21.535026714639457,19.20635205939462,19.095812282722907,18.85121537258437,18.62816943725948,18.630496329367006,18.597223860026975,19.19887096832881,21.56638565514107,21.96266306117242,19.456018432969103,21.8014517840298
O95376,ARI2_HUMAN,ARIH2,E3 ubiquitin-protein ligase ARIH2,19.777080599693125,19.703751725206025,19.64085872606236,20.688167356298816,20.242284266330696,19.56389553244992,19.379620074217854,19.93373255875875,18.60165522641979,18.91330716661954,20.093647503246274,18.380557878261605,20.60283904782926,20.20767808514933,21.109088555098257,19.15006993295971,19.409616682051805,18.877449897498817,19.260675949463963,20.180276046785355,20.17941891761204,19.260398612282938,19.093036632220585,19.68526172552566,20.532247036347822,20.561121083978144,19.338960260592916,20.302513069599346,19.098894919466993,19.40776697782177,19.34665211063037,19.55665148008858,19.154359562874088,20.11428740099564,22.011936880915087,19.898924034792284,19.625336588435154,20.188700656890568,19.253973765105943,20.099786107553147,18.954233708255025,19.002579022745635,18.628904647499823,19.542247195396826,21.002802711230913
P40616,ARL1_HUMAN,ARL1,ADP-ribosylation factor-like protein 1,17.00951000407501,16.92048149713883,16.864437889608876,19.198337475652355,16.91216667846918,17.932917084150493,16.97241063719007,16.69956110232122,16.78467418014484,16.706604055357463,16.96678263653654,17.528231359395736,17.148464309596978,16.85061795156934,17.034148557746594,16.291562594957462,16.980661858436093,17.36339004206298,16.523221081661898,16.787898216186033,15.439840719809292,15.20346309522961,16.69908778041501,16.213635434959105,16.505479541606483,16.69162391679336,17.44413221640817,16.980788953929565,16.86225132657196,16.347917176560088,16.594543170581517,17.224551734509692,16.797224082929645,17.074090151563944,18.637564821689963,16.559419002451897,16.71475810701747,16.737589215617053,16.678033103563287,16.641938944250658,16.58571744573831,17.16285724604654,16.647445304856653,16.802793611883313,16.219686033768646
P36405,ARL3_HUMAN,ARL3,ADP-ribosylation factor-like protein 3,18.104910408228747,18.665434766831744,18.586548024421756,18.14880462346858,19.402832539578796,17.72121636029895,17.88948528980787,17.73356409876312,18.88439542923773,19.21781063502407,18.24493207011833,19.039271088602323,18.084803429708167,18.001721049816627,17.199176167779097,19.28856871410399,18.16656120258572,18.63001077434367,18.332823967783103,18.46197218108223,18.822812597410863,18.69273791866659,18.580134171184262,18.172463528120385,18.62752972107672,17.879825505496147,18.977064811022956,16.535015024554994,19.202482738800526,18.335332084935125,18.6291318374633,18.40666233582973,17.478044541013606,18.372888380560404,18.23110368232046,18.49502641007291,18.779661068407332,18.221276699228945,19.218644614900867,18.215692196752,18.404412189379084,18.44022238129445,18.45117475015844,18.4836084231222,18.372830889576573
O75915,PRAF3_HUMAN,ARL6IP5,PRA1 family protein 3,24.719207523635312,24.141408158390565,24.28526591754573,25.592259370283745,24.154131490794647,24.160971238167285,23.91870920273888,24.33036195621689,24.06710348009226,23.99290779268007,24.18617357209435,23.66385344621369,24.378744455763595,24.60609677817525,24.211747277857345,24.17182845451976,23.366426947832235,24.18388625967879,23.27801604840371,24.392240867106793,24.4911475556345,23.994004895698133,24.061147586389108,24.55348433314459,24.105309908247968,24.05166223651911,24.80627621474116,24.260668004577532,24.175554782210934,23.449106736018685,24.270481500751178,24.260513790201895,24.074046774058935,24.66597425325243,25.361591806282213,24.1700078899808,23.893850827586306,24.237501929974584,24.356645728058947,23.975051318652003,23.476809798430104,24.061481623310858,23.862142635330315,24.123254844488702,23.710528207515747
Q96BM9,ARL8A_HUMAN,ARL8A,ADP-ribosylation factor-like protein 8A,18.378729784002868,18.693869751423804,19.05714469049882,19.188353139035147,18.767088200265217,18.74275725403086,18.089012720193377,17.76349245830785,18.774248100807835,18.399012661622915,17.303299136461586,18.618584238947022,18.548549106075185,19.22661084606892,19.40768246024314,18.502796132176417,18.352429992149897,18.681610406661523,19.063105698253175,18.662323635231164,18.830641867758427,18.09046016724752,17.17044419319464,17.868399122608235,17.929215366458667,18.115644724021312,18.674703836784392,18.521477605797006,18.733598377342854,18.66162698577081,18.71588659626407,18.049477891670698,17.96886238843757,17.472175248475605,19.015369402182145,18.45318509928162,18.25402969552517,18.096774563155,18.539026136674863,18.446450037320385,17.935439095028855,18.386544299047724,18.70320825099058,18.447022570433575,17.670007954281047
Q9NVJ2,ARL8B_HUMAN,ARL8B,ADP-ribosylation factor-like protein 8B,20.183394217428205,20.100748780900535,19.52026946271878,20.419298139347564,19.51261569965032,20.033339376447223,19.94746826852857,19.868605618011095,20.22794319144853,19.368589569215143,19.284944623305204,20.354830142858003,20.019117734101485,19.620944136888784,19.310665358773832,19.2222481879097,20.133711288064433,20.163500029686904,20.057771041371385,20.06762283210412,19.77209979761564,19.55880661127352,20.327143309253024,19.85061865904993,19.541315071642003,18.94883264913505,20.254617350215465,19.773015136284673,20.35418618669938,19.637786421264693,19.666762949233775,19.873504288204987,19.810050333288363,20.049143658122503,20.239644909436457,19.630956758704937,19.847459012009203,19.7057679558824,19.527857378168346,19.528911775684666,18.966061010483255,20.29307955809143,20.062196422288217,19.63119759229807,19.703002942598538
Q9H993,ARMT1_HUMAN,ARMT1,Damage-control phosphatase ARMT1,19.624292082509427,20.061366119189948,20.137305852966392,19.154106402851703,20.357925068081208,20.58745258224212,20.056480782965703,19.7128526578396,19.916915185424656,19.226877761620703,19.25015674507893,19.765918863978825,19.56725369598949,18.783988534902523,19.59996484442425,20.191446135813568,20.080255393883217,19.869401331898057,19.568962360303747,19.4188508008149,20.42928522417495,19.810161097225823,19.33896313757012,18.918644522754416,19.8349431069537,19.01950625571778,17.971296706244242,18.52728972624108,19.63527294927884,19.646296178556415,19.789479273831695,19.43091200730164,19.940098492331213,18.575830803653428,19.364929976395207,20.30117866687939,19.720574831895924,19.48400276780169,19.39430796617473,19.401086203918304,18.869363902931088,19.144547949521375,19.706115413697393,19.683949621729845,19.462796579541365
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,17.713420593044695,18.084337803138716,17.801902180479736,17.7406084208955,18.030733572227128,17.77127317283474,17.721722432652516,17.961342029989662,17.676615080669006,17.852937416370253,17.80839938349666,17.87353795504799,17.782774196276655,17.82330667143417,17.86756064410102,19.19565229321162,17.79814978082192,17.55260678050807,18.744452168962603,17.71099880809259,17.704122869792535,18.066193768255065,18.006013327664935,17.794681838406817,17.838418938770175,17.897349921865864,17.24912042140755,17.768111862716697,18.1760063575825,18.064141340831256,18.710898823412837,17.881485839228386,17.64985285927711,17.40446526602649,16.81504553543744,17.966275612991954,17.546667998942596,17.844928111361302,17.917303390612037,17.80239162219186,18.027779645446252,18.520057844645596,18.154054687397345,17.90525892849918,17.60701193112507
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,18.819095455430464,18.477862596915703,18.531589209456783,19.392340337322057,18.237069182324948,17.29970268910157,18.443050417901283,18.462772888950656,17.496820866503416,18.60026558252779,18.771201752584258,18.62756910452619,18.81955677970309,18.5296401564057,18.37799460211226,18.313126556855856,18.650942287575777,18.675513537365603,18.514191653762268,18.116970077657285,18.28499150117703,17.76537744561005,18.66231594267956,18.452532290510064,18.440780344794387,18.097896721305787,19.905364777651915,19.241757814363293,18.03058672850304,18.231723359166217,18.207736824105332,19.668052361154835,18.4791637366271,20.031057684442622,19.861744448075505,18.43099832672,18.422276803482344,18.829850560754267,18.55476991593032,18.700556260222104,18.48502172419704,19.566670869864534,19.512606495976065,19.03589859773179,17.589298197622984
O15145,ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,21.10253890254737,19.72261652038756,19.592711026500357,21.06996510697419,19.16416576017882,19.419844985857683,19.793846538853195,19.25777947619589,18.35796950105299,18.81017899641558,20.20645927147048,18.63363499134318,20.7706232182142,20.604084610639376,20.11033164435597,19.653109551068443,19.57968066689964,19.44146452433172,19.149045651191003,20.865251257242253,19.14693922709805,19.072265439502385,18.15655957997903,19.73704630262848,19.68563732424816,20.1856615789158,21.445223455464085,20.437511835774597,19.47173240615987,19.133718833484057,19.51029838294327,19.757710610497575,19.090647619881423,21.141309894529616,20.671948027485836,18.15292349495205,19.54768845568128,19.8937172747416,19.497999920094976,20.23929408126531,19.463011322392585,20.279399919099426,20.11354811399369,20.083128139982815,20.698080832028616
P59998,ARPC4_HUMAN,ARPC4,Actin-related protein 2/3 complex subunit 4,19.626657034489952,19.939122239468368,19.234156848488457,19.894657347093094,19.63104885675497,19.682329330224423,19.814871865290495,19.91146932727115,18.80086376562636,19.335277666074717,19.6102246524527,19.842408852354065,19.54585379740231,18.366536059722097,19.560867449090903,19.684867561401983,19.85736753755697,19.925853372495407,19.84950348379509,19.26416478987045,20.185212452461304,20.23203057582822,18.36280777542666,19.4269219231002,19.685600515240324,19.93734604084134,21.195591051526502,18.520427784140733,20.144111469026377,19.657089231390376,20.172202138275043,21.040851534238936,19.55107045821169,21.32899494651558,19.83944506225299,19.42561305995176,20.19341756443863,19.70499055072914,20.203201101398285,19.980133267569236,20.42973192927861,21.39049210956933,21.18924535154385,20.415391583860877,20.595994320509018
