grid_x,grid_y,neg_log10_p
60,61,3.686
61,61,3.853
62,61,3.55
63,61,3.88
64,61,3.274
65,61,3.143
66,61,2.736
67,61,2.485
68,61,2.633
69,61,2.653
70,61,2.539
71,61,2.701
72,61,2.875
73,61,3.379
74,61,3.596
75,61,3.831
76,61,3.542
77,61,3.261
78,61,2.99
79,61,3.053
80,61,2.473
81,61,2.691
82,61,2.934
83,61,3.023
84,61,2.756
85,61,2.165
86,61,2.243
87,61,2.161
88,61,2.258
89,61,1.836
90,61,1.934
91,61,2.26
92,61,2.927
93,61,2.186
94,61,2.719
95,61,2.82
96,61,2.313
97,61,3.074
98,61,2.978
1,62,0.005
2,62,0.007
3,62,0
4,62,0.002
5,62,0.003
6,62,0.011
7,62,0.007
8,62,0.001
9,62,0
10,62,0.001
11,62,0.001
12,62,0.001
13,62,0
14,62,0
15,62,0
16,62,0
17,62,0
18,62,0
19,62,0
20,62,0
21,62,0
22,62,0
23,62,0
24,62,0
25,62,0
26,62,0
27,62,0
28,62,0
29,62,0
30,62,0
31,62,0
32,62,0
33,62,0
34,62,0
35,62,0
36,62,0
37,62,0
38,62,0
39,62,0
40,62,0
41,62,0
42,62,0
43,62,0
44,62,0
45,62,0
46,62,0
47,62,0
48,62,0
49,62,NA
50,62,NA
51,62,4.94
52,62,4.705
53,62,3.665
54,62,4.433
55,62,4.221
56,62,4.349
57,62,4.483
58,62,4.278
59,62,3.758
60,62,4.053
61,62,4.196
62,62,4.007
63,62,4.327
64,62,3.808
65,62,3.634
66,62,3.161
67,62,3.004
68,62,3.142
69,62,3.137
70,62,2.984
71,62,3.134
72,62,3.295
73,62,3.809
74,62,4.009
75,62,4.224
76,62,3.884
77,62,3.555
78,62,3.237
79,62,3.27
80,62,2.634
81,62,3
82,62,3.227
83,62,3.287
84,62,2.974
85,62,2.324
86,62,2.373
87,62,2.256
88,62,2.321
89,62,1.856
90,62,2.103
91,62,2.409
92,62,3.055
93,62,2.495
94,62,3.035
95,62,3.105
96,62,2.531
97,62,3.28
98,62,3.116
1,63,0.006
2,63,0.01
3,63,0.001
4,63,0.004
5,63,0.006
6,63,0.019
7,63,0.014
8,63,0.001
9,63,0.001
10,63,0.002
11,63,0.002
12,63,0.002
13,63,0
14,63,0
15,63,0
16,63,0.001
17,63,0
18,63,0
19,63,0
20,63,0
21,63,0
22,63,0
23,63,0
24,63,0
25,63,0
26,63,0
27,63,0
28,63,0
29,63,0
30,63,0
31,63,0
32,63,0
33,63,0
34,63,0
35,63,0
36,63,0
37,63,0
38,63,0
39,63,0
40,63,0
41,63,0
42,63,0
43,63,0
44,63,0
45,63,0
46,63,0
47,63,0
48,63,0
49,63,NA
50,63,NA
51,63,4.982
52,63,4.707
53,63,3.628
54,63,4.361
55,63,4.115
56,63,4.376
57,63,4.475
58,63,4.234
59,63,3.839
60,63,4.105
61,63,4.213
62,63,4.156
63,63,4.448
64,63,3.884
65,63,3.673
66,63,3.164
67,63,3.122
68,63,3.233
69,63,3.196
70,63,3.01
71,63,3.129
72,63,3.257
73,63,3.732
74,63,3.891
75,63,4.063
76,63,3.688
77,63,3.328
78,63,2.983
79,63,2.975
80,63,2.335
81,63,2.638
82,63,2.806
83,63,2.814
84,63,2.651
85,63,2.002
86,63,2.005
87,63,2.18
88,63,2.203
89,63,1.712
90,63,2.088
91,63,2.347
92,63,3.189
93,63,2.831
94,63,3.374
95,63,3.41
96,63,2.763
97,63,3.495
98,63,3.258
1,64,0.008
2,64,0.014
3,64,0.001
4,64,0.006
5,64,0.01
6,64,0.031
7,64,0.024
8,64,0.002
9,64,0.001
10,64,0.002
11,64,0.002
12,64,0.002
13,64,0.001
14,64,0
15,64,0
16,64,0.001
17,64,0
18,64,0
19,64,0
20,64,0
21,64,0
22,64,0
23,64,0
24,64,0
25,64,0
26,64,0
27,64,0
28,64,0
29,64,0
30,64,0
31,64,0
32,64,0
33,64,0
34,64,0
35,64,0
36,64,0
37,64,0
38,64,0
39,64,0
40,64,0
41,64,0
42,64,0
43,64,0
44,64,0
45,64,0
46,64,0
47,64,0
48,64,0
49,64,NA
50,64,NA
51,64,5.028
52,64,4.712
53,64,3.595
54,64,4.293
55,64,4.013
56,64,4.236
57,64,4.298
58,64,4.025
59,64,3.607
60,64,3.83
61,64,4.065
62,64,3.973
63,64,4.222
64,64,3.637
65,64,3.556
66,64,3.022
67,64,3.096
68,64,3.175
69,64,3.105
70,64,3.038
71,64,3.126
72,64,3.221
73,64,3.659
74,64,3.778
75,64,4.093
76,64,3.86
77,64,3.454
78,64,3.065
79,64,3.023
80,64,2.343
81,64,2.614
82,64,2.745
83,64,2.715
84,64,2.516
85,64,1.85
86,64,1.816
87,64,1.942
88,64,1.919
89,64,1.426
90,64,1.716
91,64,1.888
92,64,2.557
93,64,2.15
94,64,3.082
95,64,3.008
96,64,2.631
97,64,3.197
98,64,3.406
1,65,0.01
2,65,0.008
3,65,0.001
4,65,0.005
5,65,0.01
6,65,0.034
7,65,0.028
8,65,0.002
9,65,0.001
10,65,0.002
11,65,0.003
12,65,0.002
13,65,0.001
14,65,0.001
15,65,0.001
16,65,0.001
17,65,0.001
18,65,0
19,65,0
20,65,0
21,65,0
22,65,0
23,65,0
24,65,0
25,65,0
26,65,0
27,65,0
28,65,0
29,65,0
30,65,0
31,65,0
32,65,0
33,65,0
34,65,0
35,65,0
36,65,0
37,65,0
38,65,0
39,65,0
40,65,0
41,65,0
42,65,0
43,65,0
44,65,0
45,65,0
46,65,0
47,65,0
48,65,0
49,65,NA
50,65,NA
51,65,4.711
52,65,4.368
53,65,3.412
54,65,4.06
55,65,3.753
56,65,3.935
57,65,4.126
58,65,3.824
59,65,3.535
60,65,3.885
61,65,4.088
62,65,3.96
63,65,4.174
64,65,3.556
65,65,3.441
66,65,2.884
67,65,3.072
68,65,3.119
69,65,3.017
70,65,2.919
71,65,2.972
72,65,3.187
73,65,3.588
74,65,3.669
75,65,4.127
76,65,3.853
77,65,3.586
78,65,3.327
79,65,3.249
80,65,2.665
81,65,2.927
82,65,3.036
83,65,2.973
84,65,2.73
85,65,2
86,65,2.095
87,65,2.383
88,65,2.335
89,65,1.757
90,65,2.062
91,65,2.23
92,65,2.934
93,65,2.464
94,65,3.43
95,65,3.312
96,65,2.872
97,65,3.413
98,65,3.56
1,66,0.012
2,66,0.011
3,66,0.001
4,66,0.009
5,66,0.016
6,66,0.053
7,66,0.032
8,66,0.002
9,66,0.001
10,66,0.002
11,66,0.003
12,66,0.002
13,66,0
14,66,0
15,66,0
16,66,0.001
17,66,0
18,66,0
19,66,0
20,66,0
21,66,0
22,66,0
23,66,0
24,66,0
25,66,0
26,66,0
27,66,0
28,66,0
29,66,0
30,66,0
31,66,0
32,66,0
33,66,0
34,66,0
35,66,0
36,66,0
37,66,0
38,66,0
39,66,0
40,66,0
41,66,0
42,66,0
43,66,0
44,66,0
45,66,0
46,66,0
47,66,0
48,66,0
49,66,NA
50,66,NA
51,66,4.763
52,66,4.379
53,66,3.383
54,66,3.998
55,66,3.659
56,66,3.806
57,66,3.959
58,66,3.628
59,66,3.314
60,66,3.62
61,66,3.946
62,66,3.785
63,66,4.129
64,66,3.637
65,66,3.487
66,66,2.892
67,66,3.202
68,66,3.218
69,66,3.083
70,66,2.951
71,66,3.128
72,66,3.317
73,66,3.694
74,66,3.739
75,66,4.165
76,66,4.038
77,66,3.725
78,66,3.423
79,66,3.307
80,66,2.68
81,66,2.907
82,66,2.978
83,66,2.874
84,66,2.774
85,66,2.001
86,66,2.062
87,66,2.493
88,66,2.406
89,66,1.781
90,66,2.051
91,66,2.174
92,66,3.073
93,66,2.806
94,66,3.804
95,66,3.637
96,66,3.129
97,66,3.641
98,66,3.719
1,67,0.014
2,67,0.014
3,67,0.002
4,67,0.014
5,67,0.026
6,67,0.057
7,67,0.037
8,67,0.003
9,67,0.002
10,67,0.003
11,67,0.003
12,67,0.002
13,67,0
14,67,0
15,67,0
16,67,0.001
17,67,0.001
18,67,0.001
19,67,0
20,67,0
21,67,0
22,67,0
23,67,0
24,67,0
25,67,0
26,67,0
27,67,0
28,67,0
29,67,0
30,67,0
31,67,0
32,67,0
33,67,0
34,67,0
35,67,0
36,67,0
37,67,0
38,67,0
39,67,0
40,67,0
41,67,0
42,67,0
43,67,0
44,67,0
45,67,0
46,67,0
47,67,0
48,67,0
49,67,NA
50,67,NA
51,67,4.282
52,67,3.884
53,67,2.921
54,67,3.46
55,67,3.413
56,67,3.68
57,67,3.797
58,67,3.439
59,67,3.101
60,67,3.365
61,67,3.646
62,67,3.456
63,67,3.749
64,67,3.402
65,67,3.378
66,67,2.76
67,67,3.031
68,67,3.014
69,67,2.85
70,67,2.987
71,67,3.133
72,67,3.288
73,67,3.628
74,67,3.635
75,67,4.208
76,67,4.433
77,67,4.265
78,67,3.903
79,67,3.745
80,67,3.037
81,67,3.439
82,67,3.487
83,67,3.343
84,67,3.203
85,67,2.33
86,67,2.369
87,67,2.805
88,67,2.888
89,67,2.165
90,67,2.442
91,67,2.552
92,67,3.5
93,67,3.178
94,67,4.203
95,67,3.982
96,67,3.401
97,67,3.88
98,67,3.884
1,68,0.018
2,68,0.019
3,68,0.001
4,68,0.012
5,68,0.025
6,68,0.061
7,68,0.043
8,68,0.003
9,68,0.002
10,68,0.004
11,68,0.005
12,68,0.003
13,68,0.001
14,68,0.001
15,68,0.001
16,68,0.003
17,68,0.002
18,68,0.002
19,68,0.001
20,68,0.001
21,68,0
22,68,0
23,68,0
24,68,0
25,68,0
26,68,0.001
27,68,0
28,68,0
29,68,0
30,68,0
31,68,0.001
32,68,0
33,68,0.001
34,68,0.001
35,68,0
36,68,0
37,68,0
38,68,0
39,68,0
40,68,0
41,68,0
42,68,0
43,68,0
44,68,0
45,68,0
46,68,0
47,68,0
48,68,0
49,68,NA
50,68,NA
51,68,3.351
52,68,3.117
53,68,2.243
54,68,2.685
55,68,2.615
56,68,2.958
57,68,3.177
58,68,2.821
59,68,2.62
60,68,2.832
61,68,3.056
62,68,2.851
63,68,3.388
64,68,3.175
65,68,3.119
66,68,2.495
67,68,2.865
68,68,2.817
69,68,2.77
70,68,2.873
71,68,2.983
72,68,3.1
73,68,3.393
74,68,3.361
75,68,3.87
76,68,4.041
77,68,3.834
78,68,3.823
79,68,3.622
80,68,3.06
81,68,3.426
82,68,3.631
83,68,3.443
84,68,3.259
85,68,2.511
86,68,2.519
87,68,2.933
88,68,2.976
89,68,2.198
90,68,2.436
91,68,2.728
92,68,3.662
93,68,3.276
94,68,4.248
95,68,3.941
96,68,3.689
97,68,4.13
98,68,4.055
1,69,0.021
2,69,0.026
3,69,0.002
4,69,0.018
5,69,0.039
6,69,0.065
7,69,0.049
8,69,0.004
9,69,0.003
10,69,0.007
11,69,0.008
12,69,0.006
13,69,0.001
14,69,0.001
15,69,0.002
16,69,0.004
17,69,0.003
18,69,0.003
19,69,0.002
20,69,0.001
21,69,0.001
22,69,0
23,69,0
24,69,0
25,69,0
26,69,0.001
27,69,0
28,69,0
29,69,0
30,69,0
31,69,0.001
32,69,0
33,69,0.001
34,69,0.001
35,69,0
36,69,0
37,69,0
38,69,0
39,69,0
40,69,0
41,69,0
42,69,0
43,69,0
44,69,0
45,69,0
46,69,0
47,69,0
48,69,0
49,69,NA
50,69,NA
51,69,3.713
52,69,3.43
53,69,2.468
54,69,2.909
55,69,2.806
56,69,3.135
57,69,3.331
58,69,2.932
59,69,2.697
60,69,2.884
61,69,3.081
62,69,2.843
63,69,3.511
64,69,3.259
65,69,3.169
66,69,2.506
67,69,2.85
68,69,2.77
69,69,2.839
70,69,2.913
71,69,2.991
72,69,3.076
73,69,3.334
74,69,3.265
75,69,3.73
76,69,3.856
77,69,3.609
78,69,3.555
79,69,3.318
80,69,2.91
81,69,3.224
82,69,3.577
83,69,3.345
84,69,3.118
85,69,2.344
86,69,2.309
87,69,2.858
88,69,2.852
89,69,2.045
90,69,2.224
91,69,2.443
92,69,3.251
93,69,3.082
94,69,3.93
95,69,3.516
96,69,3.548
97,69,3.816
98,69,3.415
1,70,0.026
2,70,0.034
3,70,0.003
4,70,0.028
5,70,0.059
6,70,0.069
7,70,0.056
8,70,0.006
9,70,0.005
10,70,0.01
11,70,0.008
12,70,0.007
13,70,0.001
14,70,0.002
15,70,0.002
16,70,0.004
17,70,0.003
18,70,0.004
19,70,0.002
20,70,0.001
21,70,0.001
22,70,0
23,70,0
24,70,0
25,70,0
26,70,0
27,70,0
28,70,0
29,70,0
30,70,0
31,70,0
32,70,0
33,70,0
34,70,0
35,70,0
36,70,0
37,70,0
38,70,0
39,70,0
40,70,0
41,70,0
42,70,0
43,70,0
44,70,0
45,70,0
46,70,0
47,70,0
48,70,0
49,70,NA
50,70,NA
51,70,3.934
52,70,3.605
53,70,2.577
54,70,3.003
55,70,3.012
56,70,3.324
57,70,3.657
58,70,3.513
59,70,3.219
60,70,3.555
61,70,3.746
62,70,3.447
63,70,4.159
64,70,3.846
65,70,3.714
66,70,2.951
67,70,3.3
68,70,3.182
69,70,3.226
70,70,3.275
71,70,3.328
72,70,3.386
73,70,3.625
74,70,3.517
75,70,3.968
76,70,4.26
77,70,3.961
78,70,3.866
79,70,3.775
80,70,3.301
81,70,3.606
82,70,3.946
83,70,4.098
84,70,3.814
85,70,2.912
86,70,2.846
87,70,3.436
88,70,3.4
89,70,2.474
90,70,2.647
91,70,2.861
92,70,3.706
93,70,3.488
94,70,4.352
95,70,3.868
96,70,3.851
97,70,4.072
98,70,3.58
1,71,0.031
2,71,0.044
3,71,0.005
4,71,0.042
5,71,0.058
6,71,0.074
7,71,0.044
8,71,0.004
9,71,0.004
10,71,0.009
11,71,0.008
12,71,0.005
13,71,0.001
14,71,0.001
15,71,0.001
16,71,0.003
17,71,0.003
18,71,0.003
19,71,0.002
20,71,0.001
21,71,0.001
22,71,0
23,71,0
24,71,0
25,71,0
26,71,0
27,71,0
28,71,0
29,71,0
30,71,0
31,71,0
32,71,0
33,71,0
34,71,0.001
35,71,0
36,71,0
37,71,0
38,71,0
39,71,0
40,71,0
41,71,0
42,71,0
43,71,0
44,71,0
45,71,0
46,71,0
47,71,0
48,71,0
49,71,NA
50,71,NA
51,71,3.496
52,71,3.154
53,71,2.297
54,71,2.671
55,71,2.65
56,71,3.06
57,71,3.348
58,71,3.177
59,71,2.866
60,71,3.151
61,71,3.297
62,71,2.983
63,71,3.611
64,71,3.283
65,71,3.126
66,71,2.399
67,71,2.679
68,71,2.539
69,71,2.543
70,71,2.55
71,71,2.707
72,71,2.876
73,71,3.223
74,71,3.081
75,71,3.643
76,71,3.879
77,71,3.547
78,71,3.411
79,71,3.661
80,71,3.149
81,71,3.808
82,71,4.343
83,71,4.463
84,71,4.121
85,71,3.344
86,71,3.239
87,71,3.836
88,71,4.013
89,71,2.958
90,71,3.12
91,71,3.324
92,71,4.204
93,71,3.93
94,71,4.806
95,71,4.244
96,71,4.174
97,71,4.341
98,71,3.752
1,72,0.037
2,72,0.057
3,72,0.008
4,72,0.06
5,72,0.058
6,72,0.054
7,72,0.035
8,72,0.003
9,72,0.004
10,72,0.009
11,72,0.009
12,72,0.004
13,72,0.001
14,72,0.001
15,72,0.001
16,72,0.003
17,72,0.003
18,72,0.004
19,72,0.003
20,72,0.002
21,72,0.001
22,72,0
23,72,0
24,72,0
25,72,0
26,72,0
27,72,0
28,72,0
29,72,0
30,72,0
31,72,0.001
32,72,0
33,72,0.001
34,72,0.001
35,72,0
36,72,0
37,72,0
38,72,0
39,72,0
40,72,0
41,72,0
42,72,0
43,72,0
44,72,0
45,72,0
46,72,0
47,72,0.001
48,72,0
49,72,NA
50,72,NA
51,72,3.081
52,72,2.73
53,72,1.914
54,72,2.23
55,72,2.185
56,72,2.528
57,72,2.759
58,72,2.574
59,72,2.268
60,72,2.628
61,72,2.729
62,72,2.551
63,72,3.1
64,72,3.064
65,72,3.187
66,72,2.555
67,72,2.97
68,72,2.79
69,72,2.765
70,72,2.742
71,72,2.876
72,72,3.018
73,72,3.52
74,72,3.335
75,72,3.889
76,72,4.095
77,72,3.712
78,72,3.532
79,72,3.748
80,72,3.185
81,72,3.811
82,72,4.301
83,72,4.369
84,72,3.975
85,72,3.371
86,72,3.218
87,72,4.013
88,72,4.144
89,72,3.253
90,72,3.382
91,72,3.548
92,72,4.406
93,72,4.06
94,72,5.293
95,72,4.647
96,72,4.517
97,72,4.624
98,72,3.932
1,73,0.045
2,73,0.073
3,73,0.012
4,73,0.085
5,73,0.085
6,73,0.084
7,73,0.058
8,73,0.007
9,73,0.008
10,73,0.02
11,73,0.014
12,73,0.006
13,73,0.001
14,73,0.001
15,73,0.002
16,73,0.005
17,73,0.005
18,73,0.007
19,73,0.005
20,73,0.003
21,73,0.002
22,73,0.001
23,73,0.001
24,73,0.001
25,73,0.001
26,73,0.001
27,73,0
28,73,0
29,73,0
30,73,0
31,73,0.001
32,73,0
33,73,0.001
34,73,0.001
35,73,0.001
36,73,0
37,73,0
38,73,0.001
39,73,0
40,73,0
41,73,0
42,73,0
43,73,0
44,73,0
45,73,0
46,73,0
47,73,0
48,73,0
49,73,NA
50,73,NA
51,73,3.134
52,73,3.195
53,73,2.259
54,73,2.581
55,73,2.503
56,73,2.847
57,73,3.066
58,73,2.837
59,73,2.48
60,73,2.834
61,73,2.909
62,73,2.692
63,73,3.231
64,73,3.161
65,73,3.254
66,73,2.723
67,73,3.124
68,73,2.905
69,73,2.847
70,73,2.948
71,73,3.056
72,73,3.171
73,73,3.654
74,73,3.426
75,73,4.153
76,73,4.328
77,73,3.888
78,73,3.662
79,73,3.841
80,73,3.226
81,73,3.817
82,73,4.262
83,73,4.278
84,73,3.833
85,73,3.626
86,73,3.424
87,73,4.202
88,73,4.283
89,73,3.319
90,73,3.395
91,73,3.502
92,73,4.62
93,73,4.199
94,73,5.374
95,73,5.079
96,73,4.881
97,73,4.923
98,73,4.12
1,74,0.053
2,74,0.092
3,74,0.018
4,74,0.118
5,74,0.123
6,74,0.09
7,74,0.066
8,74,0.009
9,74,0.011
10,74,0.028
11,74,0.021
12,74,0.011
13,74,0.002
14,74,0.003
15,74,0.005
16,74,0.01
17,74,0.011
18,74,0.016
19,74,0.012
20,74,0.009
21,74,0.005
22,74,0.002
23,74,0.002
24,74,0.002
25,74,0.003
26,74,0.002
27,74,0.001
28,74,0.001
29,74,0.001
30,74,0.001
31,74,0.001
32,74,0
33,74,0
34,74,0
35,74,0
36,74,0
37,74,0
38,74,0
39,74,0
40,74,0
41,74,0
42,74,0
43,74,0
44,74,0
45,74,0
46,74,0
47,74,0
48,74,0
49,74,NA
50,74,NA
51,74,3.518
52,74,3.719
53,74,2.65
54,74,2.974
55,74,3.008
56,74,3.361
57,74,3.569
58,74,3.446
59,74,3.011
60,74,3.376
61,74,3.427
62,74,3.154
63,74,3.714
64,74,3.602
65,74,3.669
66,74,3.062
67,74,3.46
68,74,3.193
69,74,3.098
70,74,3.342
71,74,3.425
72,74,3.514
73,74,3.991
74,74,3.713
75,74,4.437
76,74,4.577
77,74,4.077
78,74,3.801
79,74,3.943
80,74,3.469
81,74,4.046
82,74,4.463
83,74,4.677
84,74,4.162
85,74,3.9
86,74,3.643
87,74,4.403
88,74,4.433
89,74,3.39
90,74,3.683
91,74,3.745
92,74,4.848
93,74,4.346
94,74,5.462
95,74,5.54
96,74,5.269
97,74,5.238
98,74,4.318
1,75,0.063
2,75,0.115
3,75,0.026
4,75,0.108
5,75,0.122
6,75,0.096
7,75,0.076
8,75,0.012
9,75,0.015
10,75,0.039
11,75,0.031
12,75,0.018
13,75,0.004
14,75,0.005
15,75,0.006
16,75,0.015
17,75,0.017
18,75,0.025
19,75,0.015
20,75,0.012
21,75,0.007
22,75,0.003
23,75,0.003
24,75,0.002
25,75,0.004
26,75,0.003
27,75,0.002
28,75,0.002
29,75,0.001
30,75,0.001
31,75,0.001
32,75,0
33,75,0.001
34,75,0.001
35,75,0.001
36,75,0
37,75,0
38,75,0.001
39,75,0
40,75,0
41,75,0
42,75,0
43,75,0
44,75,0
45,75,0
46,75,0.001
47,75,0.001
48,75,0.001
49,75,NA
50,75,NA
51,75,2.791
52,75,2.938
53,75,1.977
54,75,2.229
55,75,2.23
56,75,2.503
57,75,2.65
58,75,2.514
59,75,2.249
60,75,2.532
61,75,2.544
62,75,2.279
63,75,2.719
64,75,2.59
65,75,2.609
66,75,2.206
67,75,2.507
68,75,2.247
69,75,2.271
70,75,2.441
71,75,2.624
72,75,2.661
73,75,3.032
74,75,2.746
75,75,3.321
76,75,3.578
77,75,3.27
78,75,2.973
79,75,3.235
80,75,2.757
81,75,3.217
82,75,3.528
83,75,3.876
84,75,3.342
85,75,3.041
86,75,2.747
87,75,3.819
88,75,3.769
89,75,2.737
90,75,2.918
91,75,3.142
92,75,4.051
93,75,3.468
94,75,4.306
95,75,5.052
96,75,4.603
97,75,4.288
98,75,3.684
1,76,0.075
2,76,0.036
3,76,0.003
4,76,0.036
5,76,0.053
6,76,0.046
7,76,0.04
8,76,0.005
9,76,0.008
10,76,0.027
11,76,0.023
12,76,0.014
13,76,0.003
14,76,0.005
15,76,0.006
16,76,0.016
17,76,0.019
18,76,0.029
19,76,0.019
20,76,0.012
21,76,0.005
22,76,0.002
23,76,0.003
24,76,0.001
25,76,0.003
26,76,0.002
27,76,0.001
28,76,0.001
29,76,0.001
30,76,0.001
31,76,0.001
32,76,0
33,76,0.001
34,76,0.001
35,76,0.001
36,76,0
37,76,0
38,76,0.001
39,76,0
40,76,0
41,76,0
42,76,0
43,76,0
44,76,0
45,76,0
46,76,0.001
47,76,0.001
48,76,0.001
49,76,NA
50,76,NA
51,76,2.85
52,76,2.968
53,76,1.963
54,76,2.19
55,76,2.164
56,76,2.407
57,76,2.522
58,76,2.359
59,76,2.203
60,76,2.457
61,76,2.438
62,76,2.149
63,76,2.55
64,76,2.536
65,76,2.525
66,76,2.23
67,76,2.506
68,76,2.213
69,76,2.207
70,76,2.346
71,76,2.494
72,76,2.496
73,76,2.822
74,76,2.508
75,76,3.022
76,76,3.226
77,76,2.889
78,76,2.567
79,76,2.948
80,76,2.621
81,76,3.031
82,76,3.286
83,76,3.572
84,76,3.004
85,76,2.665
86,76,2.337
87,76,3.512
88,76,3.652
89,76,2.574
90,76,2.936
91,76,3.104
92,76,3.941
93,76,3.283
94,76,4.002
95,76,4.587
96,76,4.473
97,76,3.992
98,76,3.113
1,77,0.089
2,77,0.019
3,77,0.002
4,77,0.016
5,77,0.031
6,77,0.019
7,77,0.019
8,77,0.002
9,77,0.004
10,77,0.017
11,77,0.016
12,77,0.01
13,77,0.003
14,77,0.004
15,77,0.006
16,77,0.016
17,77,0.021
18,77,0.026
19,77,0.017
20,77,0.011
21,77,0.005
22,77,0.002
23,77,0.002
24,77,0.001
25,77,0.002
26,77,0.002
27,77,0.001
28,77,0.002
29,77,0.001
30,77,0.001
31,77,0.001
32,77,0
33,77,0.001
34,77,0.002
35,77,0.001
36,77,0
37,77,0
38,77,0.001
39,77,0.001
40,77,0
41,77,0
42,77,0
43,77,0
44,77,0
45,77,0.001
46,77,0.001
47,77,0.002
48,77,0.001
49,77,NA
50,77,NA
51,77,2.466
52,77,2.546
53,77,1.711
54,77,2.023
55,77,1.971
56,77,2.177
57,77,2.259
58,77,2.076
59,77,1.903
60,77,2.245
61,77,2.198
62,77,2.022
63,77,2.385
64,77,2.341
65,77,2.298
66,77,1.987
67,77,2.219
68,77,1.912
69,77,1.877
70,77,1.974
71,77,2.078
72,77,2.188
73,77,2.459
74,77,2.278
75,77,2.735
76,77,2.889
77,77,2.528
78,77,2.187
79,77,2.499
80,77,2.319
81,77,2.662
82,77,2.854
83,77,3.067
84,77,2.488
85,77,2.31
86,77,2.136
87,77,3.216
88,77,3.286
89,77,2.204
90,77,2.474
91,77,2.551
92,77,3.217
93,77,2.802
94,77,3.351
95,77,4.144
96,77,3.863
97,77,3.173
98,77,3.292
1,78,0.104
2,78,0.027
3,78,0.003
4,78,0.026
5,78,0.03
6,78,0.02
7,78,0.013
8,78,0.001
9,78,0.003
10,78,0.017
11,78,0.011
12,78,0.008
13,78,0.002
14,78,0.002
15,78,0.004
16,78,0.012
17,78,0.017
18,78,0.016
19,78,0.008
20,78,0.005
21,78,0.003
22,78,0.001
23,78,0.001
24,78,0.001
25,78,0.002
26,78,0.002
27,78,0.001
28,78,0.001
29,78,0.001
30,78,0.001
31,78,0.001
32,78,0.001
33,78,0.001
34,78,0.002
35,78,0.001
36,78,0.001
37,78,0
38,78,0.002
39,78,0.001
40,78,0.001
41,78,0.001
42,78,0.001
43,78,0
44,78,0.001
45,78,0.002
46,78,0.004
47,78,0.006
48,78,0.004
49,78,NA
50,78,NA
51,78,1.975
52,78,2.02
53,78,1.269
54,78,1.514
55,78,1.447
56,78,1.598
57,78,1.643
58,78,1.466
59,78,1.301
60,78,1.556
61,78,1.604
62,78,1.431
63,78,1.707
64,78,1.762
65,78,1.82
66,78,1.519
67,78,1.692
68,78,1.513
69,78,1.571
70,78,1.631
71,78,1.824
72,78,1.897
73,78,2.117
74,78,2.058
75,78,2.459
76,78,2.739
77,78,2.347
78,78,2.134
79,78,2.408
80,78,2.36
81,78,2.672
82,78,3.025
83,78,3.424
84,78,2.762
85,78,2.535
86,78,2.512
87,78,3.658
88,78,3.69
89,78,2.482
90,78,2.732
91,78,2.77
92,78,3.419
93,78,2.929
94,78,3.427
95,78,4.145
96,78,4.23
97,78,3.439
98,78,3.482
1,79,0.122
2,79,0.036
3,79,0.005
4,79,0.04
5,79,0.029
6,79,0.021
7,79,0.015
8,79,0.002
9,79,0.005
10,79,0.01
11,79,0.007
12,79,0.005
13,79,0.001
14,79,0.002
15,79,0.003
16,79,0.012
17,79,0.013
18,79,0.014
19,79,0.007
20,79,0.005
21,79,0.003
22,79,0.001
23,79,0.001
24,79,0.001
25,79,0.002
26,79,0.002
27,79,0.002
28,79,0.002
29,79,0.001
30,79,0.002
31,79,0.003
32,79,0.001
33,79,0.003
34,79,0.005
35,79,0.004
36,79,0.002
37,79,0.001
38,79,0.007
39,79,0.004
40,79,0.003
41,79,0.002
42,79,0.002
43,79,0.001
44,79,0.006
45,79,0.006
46,79,0.01
47,79,0.016
48,79,0.012
49,79,NA
50,79,NA
51,79,1.536
52,79,1.552
53,79,0.977
54,79,1.171
55,79,1.094
56,79,1.203
57,79,1.221
58,79,1.143
59,79,0.98
60,79,1.179
61,79,1.299
62,79,1.219
63,79,1.452
64,79,1.478
65,79,1.622
66,79,1.421
67,79,1.566
68,79,1.368
69,79,1.398
70,79,1.43
71,79,1.584
72,79,1.752
73,79,1.935
74,79,1.846
75,79,2.195
76,79,2.423
77,79,2.015
78,79,1.782
79,79,1.995
80,79,1.911
81,79,2.321
82,79,2.799
83,79,3.136
84,79,2.449
85,79,2.185
86,79,2.112
87,79,3.115
88,79,3.072
89,79,1.911
90,79,2.06
91,79,2.24
92,79,2.737
93,79,2.197
94,79,2.503
95,79,2.942
96,79,3.187
97,79,2.679
98,79,2.936
1,80,0.143
2,80,0.048
3,80,0.007
4,80,0.06
5,80,0.047
6,80,0.037
7,80,0.029
8,80,0.005
9,80,0.007
10,80,0.009
11,80,0.007
12,80,0.004
13,80,0.001
14,80,0.001
15,80,0.002
16,80,0.009
17,80,0.01
18,80,0.011
19,80,0.006
20,80,0.005
21,80,0.003
22,80,0.001
23,80,0.001
24,80,0.001
25,80,0.003
26,80,0.003
27,80,0.003
28,80,0.004
29,80,0.001
30,80,0.002
31,80,0.004
32,80,0.002
33,80,0.004
34,80,0.006
35,80,0.005
36,80,0.003
37,80,0.002
38,80,0.008
39,80,0.004
40,80,0.005
41,80,0.004
42,80,0.004
43,80,0.002
44,80,0.01
45,80,0.007
46,80,0.013
47,80,0.018
48,80,0.014
