"uniprot_id","eta2","gene","label"
"P84157",0.0528744147972999,"MXRA7","MXRA7"
"Q8WZ42",0.0528186727142372,"TTN","TTN"
"P40123",0.0528075492246901,"CAP2","CAP2"
"Q96NY7",0.0527825574128907,"CLIC6","CLIC6"
"P31150",0.0520275043199188,"GDI1","GDI1"
"Q14195",0.0519652531685979,"DPYSL3","DPYSL3"
"Q6ZMU5",0.0516739812677226,"TRIM72","TRIM72"
"P24534",0.0516447453655382,"EEF1B2","EEF1B2"
"Q53GQ0",0.0514976004687698,"HSD17B12","HSD17B12"
"P22061",0.0513106254345841,"PCMT1","PCMT1"
"P00441",0.0512837830906328,"SOD1","SOD1"
"P07108",0.051275602821815,"DBI","DBI"
"P30084",0.0509554938001531,"ECHS1","ECHS1"
"P16615",0.0507334898339963,"ATP2A2","ATP2A2"
"P06753",0.0505297778492076,"TPM3","TPM3"
"P03891",0.0504625426331356,"MT-ND2","MT-ND2"
"Q96AB3",0.050351735321628,"ISOC2","ISOC2"
"P11216",0.0503240869581671,"PYGB","PYGB"
"P45985",0.0501126349594111,"MAP2K4","MAP2K4"
"Q14697",0.050052431474555,"GANAB","GANAB"
"P62899",0.0499200176012167,"RPL31","RPL31"
"O75822",0.049897467719056,"EIF3J","EIF3J"
"P11233",0.0498828263861041,"RALA","RALA"
"O60684",0.049744368277221,"KPNA6","KPNA6"
"Q9BSE5",0.0497248382289885,"AGMAT","AGMAT"
"Q8NE86",0.0496748660752422,"MCU","MCU"
"Q16795",0.0496544653342494,"NDUFA9","NDUFA9"
"P14621",0.0495851308606461,"ACYP2","ACYP2"
"P12955",0.0495677180306254,"PEPD","PEPD"
"P43304",0.0494128643453347,"GPD2","GPD2"
"P50570",0.0490356081608945,"DNM2","DNM2"
"Q69YU5",0.0489667977491418,"C12orf73","C12orf73"
"Q13724",0.048955561908286,"MOGS","MOGS"
"P56181",0.0488629558615101,"NDUFV3","NDUFV3"
"Q13425",0.048624624208624,"SNTB2","SNTB2"
"P84077",0.0484149312238515,"ARF1","ARF1"
"Q00G26",0.0481859671294694,"PLIN5","PLIN5"
"Q8NBU5",0.0481553684620588,"ATAD1","ATAD1"
"Q01995",0.0481205154516482,"TAGLN","TAGLN"
"Q9Y371",0.0480853574498942,"SH3GLB1","SH3GLB1"
"O43708",0.0479274615847224,"GSTZ1","GSTZ1"
"Q6P1N9",0.0478824665989417,"TATDN1","TATDN1"
"P05556",0.0478507943032926,"ITGB1","ITGB1"
"Q9BR39",0.0476362566385726,"JPH2","JPH2"
"Q96K17",0.0475576826653315,"BTF3L4","BTF3L4"
"Q96DB5",0.0474221272495899,"RMDN1","RMDN1"
"P07384",0.0469748143817916,"CAPN1","CAPN1"
"P14543",0.0469604744578896,"NID1","NID1"
"O95292",0.0469407126263812,"VAPB","VAPB"
"P50991",0.0468817309341254,"CCT4","CCT4"
"Q9HDC5",0.0467907144945696,"JPH1","JPH1"
"P20929",0.0467606833044756,"NEB","NEB"
"Q86U28",0.0467555131993612,"ISCA2","ISCA2"
"P61224",0.0466793669121293,"RAP1B","RAP1B"
"P42677",0.0466130197670969,"RPS27","RPS27"
"P16989",0.0465278865696244,"YBX3","YBX3"
"O95817",0.0465206375049123,"BAG3","BAG3"
"Q9UIJ7",0.0464589673177739,"AK3","AK3"
"P04439",0.0464275607323862,"HLA-A","HLA-A"
"P12883",0.046111148035343,"MYH7","MYH7"
"Q16773",0.0460540327909145,"KYAT1","KYAT1"
"P09960",0.0459813520247784,"LTA4H","LTA4H"
"P48788",0.0459274162440843,"TNNI2","TNNI2"
"Q13200",0.0457873713987696,"PSMD2","PSMD2"
"Q96DH6",0.0456431230620273,"MSI2","MSI2"
"P13073",0.0455083063686317,"COX4I1","COX4I1"
"P04406",0.045488854466384,"GAPDH","GAPDH"
"O75438",0.0454824187627658,"NDUFB1","NDUFB1"
"Q9BXN1",0.0451210959754742,"ASPN","ASPN"
"P12111",0.0449298141780996,"COL6A3","COL6A3"
"P08133",0.0448385520306997,"ANXA6","ANXA6"
"P05976",0.0443157055908912,"MYL1","MYL1"
"P10916",0.0442870770541542,"MYL2","MYL2"
"Q02252",0.0441164966412273,"ALDH6A1","ALDH6A1"
"P21953",0.0440845625979823,"BCKDHB","BCKDHB"
"Q9NRG7",0.0439450485857591,"SDR39U1","SDR39U1"
"P18206",0.043929020018053,"VCL","VCL"
"Q9Y276",0.0437888873067614,"BCS1L","BCS1L"
"P30153",0.0437700711559312,"PPP2R1A","PPP2R1A"
"O00629",0.0436574010921567,"KPNA4","KPNA4"
"P50502",0.0433686280218478,"ST13","ST13"
"Q10567",0.0431944810406801,"AP1B1","AP1B1"
"Q9UBF6",0.0431677776801027,"RNF7","RNF7"
"P60903",0.0431050761144463,"S100A10","S100A10"
"Q96C23",0.0430507322921665,"GALM","GALM"
"O60884",0.042997856604937,"DNAJA2","DNAJA2"
"P07951",0.042960340610754,"TPM2","TPM2"
"O00505",0.0425988462925139,"KPNA3","KPNA3"
"Q14914",0.0424938990939732,"PTGR1","PTGR1"
"O95299",0.0423087648201914,"NDUFA10","NDUFA10"
"Q8NCA5",0.0422260661225756,"FAM98A","FAM98A"
"P54296",0.0421563611962188,"MYOM2","MYOM2"
"P46940",0.0421042099207363,"IQGAP1","IQGAP1"
"Q13418",0.041707284456876,"ILK","ILK"
"Q9HA77",0.0416946148132848,"CARS2","CARS2"
"Q96FV2",0.0416754664326498,"SCRN2","SCRN2"
"Q04323",0.0415009042144149,"UBXN1","UBXN1"
"O43772",0.0412814251277743,"SLC25A20","SLC25A20"
"Q53FT3",0.0412614788843656,"HIKESHI","HIKESHI"
"Q13618",0.0411845999846273,"CUL3","CUL3"
"Q53H82",0.0409442333753264,"LACTB2","LACTB2"
"Q96MF6",0.0407766175709878,"COQ10A","COQ10A"
"P12109",0.0407023364204105,"COL6A1","COL6A1"
"Q15172",0.0403900710314901,"PPP2R5A","PPP2R5A"
"Q8NHH9",0.0399521749940705,"ATL2","ATL2"
"P83111",0.039842355325629,"LACTB","LACTB"
"O14949",0.0397562953443674,"UQCRQ","UQCRQ"
"Q9NUJ1",0.0393873701211133,"ABHD10","ABHD10"
"P35609",0.039042293142935,"ACTN2","ACTN2"
"Q96I23",0.0390132807281059,"PYURF","PYURF"
"Q9BQA1",0.0388079246770163,"WDR77","WDR77"
"Q9Y6N5",0.0384818558473715,"SQOR","SQOR"
"P36542",0.0382781257448835,"ATP5F1C","ATP5F1C"
"Q99627",0.0379956605212516,"COPS8","COPS8"
"Q6P587",0.0372748621852907,"FAHD1","FAHD1"
"Q7LBR1",0.0372720384592096,"CHMP1B","CHMP1B"
"P63316",0.0371562072492593,"TNNC1","TNNC1"
"P62873",0.0370131040830547,"GNB1","GNB1"
"P31946",0.0368707046677212,"YWHAB","YWHAB"
"Q9HBI1",0.0368116061868519,"PARVB","PARVB"
"P08708",0.0367617156005161,"RPS17","RPS17"
"Q99832",0.0365356768268667,"CCT7","CCT7"
"O75431",0.0365074311628133,"MTX2","MTX2"
"Q13445",0.0364538224708325,"TMED1","TMED1"
"P14324",0.0363784906526342,"FDPS","FDPS"
"P67936",0.0363021318734071,"TPM4","TPM4"
"Q9NP97",0.0360382242134714,"DYNLRB1","DYNLRB1"
"Q9UBB4",0.0358333843494611,"ATXN10","ATXN10"
"P00558",0.0356513023043104,"PGK1","PGK1"
"P09429",0.0354510332498057,"HMGB1","HMGB1"
"P23526",0.0353120888414788,"AHCY","AHCY"
"P28070",0.0352047029646441,"PSMB4","PSMB4"
"O14957",0.0351836747303207,"UQCR11","UQCR11"
"P60953",0.0351758929927468,"CDC42","CDC42"
"O95139",0.0350935049478755,"NDUFB6","NDUFB6"
"Q9UBC2",0.0350720510969381,"EPS15L1","EPS15L1"
"P51572",0.0349868281103534,"BCAP31","BCAP31"
"Q9H0Z9",0.0349285705989495,"RBM38","RBM38"
"O94905",0.0348839964505642,"ERLIN2","ERLIN2"
"Q08257",0.0347684777036087,"CRYZ","CRYZ"
"Q9NP72",0.0345343243373987,"RAB18","RAB18"
"P35754",0.0345053370874577,"GLRX","GLRX"
"Q15075",0.0344391390969102,"EEA1","EEA1"
"O95810",0.0340871960822592,"CAVIN2","CAVIN2"
"P22392",0.0340402128915961,"NME2","NME2"
"O75112",0.0339560284514158,"LDB3","LDB3"
"P21266",0.0337943526842538,"GSTM3","GSTM3"
"P46783",0.0332964871263345,"RPS10","RPS10"
"P05026",0.0331812835454909,"ATP1B1","ATP1B1"
"Q96AC1",0.0329944952357993,"FERMT2","FERMT2"
"Q96FJ2",0.0329381389098431,"DYNLL2","DYNLL2"
"Q9NQR4",0.0328993925651575,"NIT2","NIT2"
"P21817",0.0325234086985707,"RYR1","RYR1"
"Q8WUM4",0.0325228538287687,"PDCD6IP","PDCD6IP"
"P52788",0.0321768285364738,"SMS","SMS"
"Q13098",0.0321644079453712,"GPS1","GPS1"
"Q9UKX2",0.0321146151974096,"MYH2","MYH2"
"P98095",0.0320604073757365,"FBLN2","FBLN2"
"P78344",0.0319580598372929,"EIF4G2","EIF4G2"
"P20962",0.0319345644877758,"PTMS","PTMS"
"Q9BTE6",0.0318747813722061,"AARSD1","AARSD1"
"P62847",0.0318396114027793,"RPS24","RPS24"
"O43615",0.0317858245612586,"TIMM44","TIMM44"
"P07195",0.0315536472287562,"LDHB","LDHB"
"Q16585",0.0314941936394528,"SGCB","SGCB"
"P49588",0.0314815058133845,"AARS1","AARS1"
"P60900",0.0313897292744002,"PSMA6","PSMA6"
"P63220",0.0312421161379294,"RPS21","RPS21"
"P49755",0.0311692784544384,"TMED10","TMED10"
"P61586",0.0309223922196786,"RHOA","RHOA"
"Q6UW68",0.0309133051399694,"TMEM205","TMEM205"
"Q99873",0.0307941921506471,"PRMT1","PRMT1"
"P06737",0.0297609803700395,"PYGL","PYGL"
"Q13057",0.0296727783076765,"COASY","COASY"
"Q9BRF8",0.0296273552394527,"CPPED1","CPPED1"
"Q9BUF5",0.0293584272980553,"TUBB6","TUBB6"
"Q9UHP9",0.0286326657537563,"SMPX","SMPX"
"O75155",0.0285945654065564,"CAND2","CAND2"
"P12814",0.0284936646488407,"ACTN1","ACTN1"
"P62249",0.028386051733953,"RPS16","RPS16"
"P38606",0.0283114847749499,"ATP6V1A","ATP6V1A"
"Q9Y2B0",0.0282997242397263,"CNPY2","CNPY2"
"P78371",0.0279893428998714,"CCT2","CCT2"
"P00167",0.0279858525596952,"CYB5A","CYB5A"
"P40227",0.0277637822900827,"CCT6A","CCT6A"
"P47985",0.027685620753738,"UQCRFS1","UQCRFS1"
"P46976",0.0276041300261223,"GYG1","GYG1"
"P02545",0.0275204483395502,"LMNA","LMNA"
"P63279",0.0275157312198753,"UBE2I","UBE2I"
"O00483",0.0271291020228225,"NDUFA4","NDUFA4"
"P26373",0.027043391755796,"RPL13","RPL13"
"Q9H7Z7",0.0269070786003307,"PTGES2","PTGES2"
"Q9P0J0",0.0265856376806065,"NDUFA13","NDUFA13"
"Q9NVA2",0.0264778477316815,"SEPTIN11","SEPTIN11"
"P12882",0.026417699668779,"MYH1","MYH1"
"P51970",0.0262684909628818,"NDUFA8","NDUFA8"
"P13805",0.0261832645584432,"TNNT1","TNNT1"
"P61247",0.0258307764592628,"RPS3A","RPS3A"
"O15212",0.0255794968036179,"PFDN6","PFDN6"
"P07741",0.0255394067402273,"APRT","APRT"
"O95573",0.0255071636576129,"ACSL3","ACSL3"
"P30049",0.025121313705697,"ATP5F1D","ATP5F1D"
"Q86TD4",0.0248176188652479,"SRL","SRL"
"Q7Z4H3",0.024641868381583,"HDDC2","HDDC2"
"Q14116",0.0244528271866312,"IL18","IL18"
"Q13884",0.0240237363098128,"SNTB1","SNTB1"
"P03915",0.0237836452156346,"MT-ND5","MT-ND5"
"Q14324",0.023764330882942,"MYBPC2","MYBPC2"
"P09488",0.023636267900201,"GSTM1","GSTM1"
"P49354",0.0235631887095872,"FNTA","FNTA"
"Q9Y2Z9",0.0232894349283167,"COQ6","COQ6"
"O14880",0.0231551900554064,"MGST3","MGST3"
"P16083",0.0231328662801153,"NQO2","NQO2"
"Q9Y570",0.0230248138945855,"PPME1","PPME1"
"P04844",0.0229574934030422,"RPN2","RPN2"
"O60749",0.0228257568399835,"SNX2","SNX2"
"Q15642",0.0226286635303633,"TRIP10","TRIP10"
"Q13616",0.0224802874071328,"CUL1","CUL1"
"P10301",0.0221968712309942,"RRAS","RRAS"
"O75306",0.0221357685252484,"NDUFS2","NDUFS2"
"P13693",0.0218797797274815,"TPT1","TPT1"
"P16219",0.0216690912831352,"ACADS","ACADS"
"P46939",0.0214671741186196,"UTRN","UTRN"
"Q9NWV4",0.0211784540175094,"CZIB","CZIB"
"Q9HA65",0.0207729406899453,"TBC1D17","TBC1D17"
"Q13510",0.0206545248871138,"ASAH1","ASAH1"
"Q99643",0.0202800241421743,"SDHC","SDHC"
"P61201",0.0199970784056167,"COPS2","COPS2"
"Q9Y3D2",0.0198528639267766,"MSRB2","MSRB2"
"Q5JRX3",0.0193994329000855,"PITRM1","PITRM1"
"O00231",0.0193656082817484,"PSMD11","PSMD11"
"Q9Y305",0.0190960095967837,"ACOT9","ACOT9"
"Q9NZM1",0.0190531964807231,"MYOF","MYOF"
"P15170",0.0189085158620073,"GSPT1","GSPT1"
"P15954",0.0186168819849666,"COX7C","COX7C"
"P30533",0.0185444873206957,"LRPAP1","LRPAP1"
"Q9H2J4",0.0183749589676762,"PDCL3","PDCL3"
"P52179",0.0177133236992539,"MYOM1","MYOM1"
"P03928",0.0171619320770094,"MT-ATP8","MT-ATP8"
"Q14061",0.016732074942524,"COX17","COX17"
"O60313",0.0164770899412211,"OPA1","OPA1"
"P55290",0.0163544923683453,"CDH13","CDH13"
"P48637",0.0162540084683608,"GSS","GSS"
"P54136",0.0161409527292054,"RARS1","RARS1"
"Q04760",0.0160989535475055,"GLO1","GLO1"
"P07305",0.0160541610409712,"H1-0","H1-0"
"P03905",0.0150711928968492,"MT-ND4","MT-ND4"
"Q9HBL0",0.0145301349135656,"TNS1","TNS1"
"P35998",0.0145006232644515,"PSMC2","PSMC2"
"P27635",0.0144097367972574,"RPL10","RPL10"
"P0DMV8",0.0141588759917817,"HSPA1A","HSPA1A"
"P21281",0.0138667113150993,"ATP6V1B2","ATP6V1B2"
"Q15084",0.013019742132881,"PDIA6","PDIA6"
"P34913",0.0129271502942541,"EPHX2","EPHX2"
"Q96GK7",0.0129221364709863,"FAHD2A","FAHD2A"
"P20807",0.0123905691431751,"CAPN3","CAPN3"
"Q02127",0.0118076679905415,"DHODH","DHODH"
"P84098",0.00956337474374069,"RPL19","RPL19"
"Q9UKV8",0.00623884634680926,"AGO2","AGO2"
"Q8IW45",0.00587676830027539,"NAXD","NAXD"
"Q9UBF9",0.00522059358149375,"MYOT","MYOT"
